ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,update_flag
605028.SH,20210601,20210601,20181231,1,1,4,,,252602153.13,252602153.13,,,,,,,,,,,,,,,,,,,175968744.88,122172594.9,,,1646565.51,394791.38,25140154.13,6116324.97,12073702.54,,,,,,,,,,,75468657.87,322652.73,130490.2,,75660820.4,14377098.95,61283721.45,61283721.45,,,61283721.45,61283721.45,,100688103.01,133825007.98,,,,8424611.45,6146064.02,42448.62,,,,,,,,,,,,,,,1
605162.SH,20210616,20210616,20181231,1,1,4,0.35,0.35,619440476.81,619440476.81,,,,,,,,,,,,,,,,518767.12,,,461559581.57,409580686.2,,,4243308.45,1775067.12,33437960.95,12799488.3,-355257.03,,,,,,,,,,,158495746.76,2599342.38,9466073.27,,151629015.87,38109813.34,113519202.53,113519202.53,,,113519202.53,113519202.53,,170791811.66,215073454.77,,,,78327.58,8532083.86,2915357.56,,,,,,,,,,,,,,,1
001216.SZ,20210831,20210831,20181231,1,1,4,0.57,0.57,844734901.87,844734901.87,,,,,,,,,,,,,,,,1398437.86,645937.86,,754464124.74,586947441.93,,,14439314.98,69238447.67,38166207.05,3812797.4,9007044.55,,,,,,,,,,,121210794.85,580147.11,497718.35,,121293223.61,13936598.38,107356625.23,108405038.07,-1048412.84,,107356625.23,108405038.07,-1048412.84,123048024.9,148975428.3,,,,32852871.16,5277706.21,381324.92,,,,,,,,,,,,,,,1
688789.SH,20210621,20210621,20181231,1,1,4,1.79,1.79,472759655.19,472759655.19,,,,,,,,,,,,,,,71236.17,3861142.24,,,363833902.51,272117931.29,,,3536483.52,32549517.89,28033507.06,-6597408.88,2806504.54,,,,,,,,,,,128481836.87,633194.14,8482708.16,,120632322.85,18879463.9,101752858.95,101752858.95,,,101752858.95,101752858.95,,117952049.58,128263923.31,,,,31387367.09,,1421586.23,,,,,,,,,,,,,,,1
688148.SH,20210720,20210720,20181231,1,1,4,0.06,0.06,771761908.02,771761908.02,,,,,,,,,,,,,,,,-639084.38,,,743112591.33,638407245.47,,,1899898.77,4002518.87,23687112.54,13463616.64,31838457.2,,,,,,,,,,,27985413.27,2397976.57,384358.78,,29999031.06,5052518.56,24946512.5,24946215.32,297.18,,24946512.5,24946215.32,297.18,53667112.76,78036653.58,,,,29813741.84,12343374.37,579478.38,,,,,,,,,,,,,,,1
688305.SH,20210622,20210622,20181231,1,1,4,-0.6115,-0.6115,102825443.41,102825443.41,,,,,,,,,,,,,,,,768852.06,,,150204075.48,59516850.39,,,722342.28,15010221.02,53988876.7,976976.48,6325364.01,,,,,,,,,,,-46200608.69,60535.04,47199.22,,-46187272.87,-8633790.15,-37553482.72,-37553482.72,,,-37553482.72,-37553482.72,,-45992484.27,-39954659.76,,,,13663444.6,1187695.0,174325.32,,,,,,,,,,,,,,,1
688425.SH,20210601,20210601,20181231,1,1,4,,,7931175840.92,7931175840.92,,,,,,,,,,,,,,,,71125210.27,71360357.77,,6164798097.39,5142331355.29,,,71268196.85,182181334.28,323229808.03,-32431373.77,,,,,,,,,,,,1889008309.37,11728012.86,36491908.1,,1864244414.13,257434287.99,1606810126.14,1606764583.3,45542.84,-742441.81,1606067684.33,1606022141.49,45542.84,1785451725.33,1946088137.28,,,,411206534.22,11919173.76,35122339.11,,,,,,,,,,,,,,,1
688280.SH,20210930,20210930,20181231,1,1,4,-0.65,-0.65,848749288.32,848749288.32,,,,,,,,,,,,,,,,321253.33,,,1110642029.16,766616506.21,,,9427674.31,77062681.72,83274401.35,19693654.74,12573300.42,,,,,,,,,,,-81369827.47,728318.33,420549.88,,-81062059.02,-2129174.09,-78932884.93,-78932884.93,,-22240.34,-78955125.27,-78955125.27,,-61999803.91,-29902316.69,,,,141993810.41,9255923.56,842732.82,,,,,,,,,,,,,,,1
301025.SZ,20210624,20210624,20181231,1,1,4,0.14,0.14,319714092.92,319714092.92,,,,,,,,,,,,,,,,3410171.94,,,258868987.78,159224847.6,,,274123.95,39850566.35,43548814.35,-919964.43,16890599.96,,,,,,,,,,,64437523.72,4455460.98,91845.33,,68801139.37,16990306.78,51810832.59,51810832.59,,,51810832.59,51810832.59,,73775762.45,75729663.94,,,,,,1043121.99,,,,,,,,,,,,,,,1
688501.SH,20210629,20210629,20181231,1,1,4,0.77,0.77,586983681.23,586983681.23,,,,,,,,,,,,,,,,-377990.15,-377990.15,,530967004.56,413227916.78,,,5304599.48,43692350.39,29033812.39,10412964.92,7806035.89,,,,,,,,,,,62775130.36,418000.02,36670.28,,63156460.1,7913965.34,55242494.76,54742744.04,499750.72,,55242494.76,54742744.04,499750.72,73176919.44,80132463.38,,,,21489324.71,7771232.46,573015.24,,,,,,,,,,,,,,,1
