ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,update_flag
600816.SH,20130722,20130722,20130630,1,2,2,0.2432,0.2432,199836597.27,199836597.27,28111284.08,,188881526.45,169966223.12,1759090.07,,,,,,,,,,128478.86,1630611.21,,,51063698.13,,,18915303.33,12271951.83,,,,-698144.76,,,,,,51063698.13,,,,,148772899.14,2800.0,1500000.0,,147275699.14,36818924.78,110456774.36,110456774.36,,,110456774.36,110456774.36,,169347486.87,171778118.93,,,,,,,,,,,,,,,,,,,,,0
000750.SZ,20130727,20130727,20130630,1,4,2,0.1,0.1,897759838.41,897759838.41,,,,730771643.69,,,,,,,426625884.94,129833748.11,13839804.99,2602201.44,-6833173.71,120266199.41,,-294237.03,630619564.24,,,,52328860.51,,577653131.37,,,,,,,,630619564.24,,,,637572.36,267140274.17,3081114.9,426438.69,,269794950.38,68672451.82,201122498.56,181438286.85,19684211.71,-3605062.47,197517436.09,178711849.72,18805586.37,267777846.53,311382905.62,,,,,,,,,,,,,,,,,,,,,0
601236.SH,20130705,20130705,20130630,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177659700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000166.SZ,20130719,20130719,20130630,1,4,2,0.11,,2203931001.19,2203931001.19,,,,1587427845.93,,,,,,,1397055287.31,53090676.12,118671802.2,2189249.69,-21018262.15,65470609.76,,93.99,1210157393.72,,,,115961720.17,,1092969876.14,,-200759.67,,,,,,1210157393.72,,,,1426557.08,993773607.47,951800.18,890370.28,,993835037.37,236201970.28,757633067.09,757633067.09,,119640365.66,877273432.75,877273432.75,,994999404.88,994999404.88,,,,,,,,,,,,,,,,,,,,,0
002736.SZ,20130711,20130711,20130630,1,4,2,,,3237772141.66,3237772141.66,,,,2244734010.04,,,,,,,1652711600.34,406121010.48,36648151.05,19276834.73,-1586277.28,600388088.77,62144677.72,-1548673.22,1818870801.32,,,,176516573.92,,1546147102.77,,94292209.48,,,,,,1818870801.32,,,,1914915.15,1418901340.34,15033061.97,1919764.91,,1432014637.4,336521255.75,1095493381.65,1095493381.65,,,,,,1515108464.97,1515108464.97,,,,,,,,,,,,,,,,,,,,,0
601211.SH,20130719,20130719,20130630,1,4,2,,,4863134653.55,4863134653.55,,,,2871970119.58,,,,,,,1803565133.81,441291778.28,386960412.98,9032099.73,-14741167.78,1333256722.99,7729488.6,-1706091.04,2683716521.97,,,,270838982.82,,2405944367.96,,,,,,,,2683716521.97,,,,6933171.19,2179418131.58,24206856.0,6161457.66,,2197463529.92,525171506.92,1672292023.0,1626194028.41,46097994.59,,,,,2186351302.77,2186351302.77,,,,,,,,,,,,,,,,,,,,,0
600901.SH,20130711,20130711,20130630,1,2,2,,,479616755.18,479616755.18,639870876.21,,168435778.01,157465775.41,1109257.05,1109257.05,,,,,,,,1348006.41,,,,,104960271.68,,319067902.85,10970002.6,19759948.4,,21052919.47,,63908654.45,,,,,,104960271.68,,,,238749.36,374656483.5,49032.0,,,374705515.5,93617757.58,281087757.92,281087757.92,,,,,,438803887.31,438803887.31,,,,,,,,,,,,,,,,,,,,,0
300059.SZ,20130720,20130720,20130630,1,1,2,-0.02,-0.02,77161090.63,77161090.63,,,,,,,,,,,,,,,,,,,99821056.48,31929796.61,,,1454402.17,50365036.05,38321801.82,-23062945.32,812965.15,,,,,,,,,,,-22659965.85,2824200.0,60000.0,,-19895765.85,-3033965.58,-16861800.27,-16725793.22,-136007.05,,-16861800.27,-16725793.22,-136007.05,-45722911.17,-36249825.46,,,,,,,,,,,,,,,,,,,,,0
300039.SZ,20130726,20130726,20130630,1,1,2,0.32,0.32,712373596.59,712373596.59,,,,,,,,,,,,,,,,,,,532749053.79,112193519.49,,,7411526.24,353756719.71,65692837.32,-11494428.3,5188879.33,,,,,,,,,,,179624542.8,15626841.44,1120000.0,,194131384.24,28341375.75,165790008.49,165790008.49,,,165790008.49,165790008.49,,168130114.5,182802382.17,,,,,,,,,,,,,,,,,,,,,0
300074.SZ,20130713,20130713,20130630,1,1,2,0.189,0.189,110127050.16,110127050.16,,,,,,,,,,,,,,,,,,,79674423.23,21500189.36,,,1877413.84,28116702.62,31217835.95,-9063549.62,6025831.08,,,,,,,,,,,30452626.93,13560272.79,,,44012899.72,2441644.93,41571254.79,41571254.79,,,41571254.79,41571254.79,,21389077.31,25973631.36,,,,,,,,,,,,,,,,,,,,,0
