ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,update_flag
601010.SH,20190430,20190430,20190331,1,1,1,0.05,0.05,1849953483.63,1849953483.63,,,,,,,,,,,,,,,2927232.88,2067232.96,,,1722044281.5,1474931790.01,,,34547440.17,116805016.14,91663684.09,4394444.83,66805.18,,,,,,,,,,,132842326.79,1019044.08,161295.59,,133700075.28,40386535.97,93313539.31,93147305.28,166234.03,,93313539.31,93147305.28,166234.03,133558440.17,,,,,,,1170588.03,,,,,,,,,,,,,,,0
002410.SZ,20190426,20190426,20190331,1,1,1,0.0495,0.0491,472886847.76,457321963.56,15564884.2,,,,,,,,,,,,,,,6236333.47,-117286.79,,434402971.34,26639664.18,,,4703883.08,135101902.82,133833580.98,5742757.36,4925130.36,,,,,,,,,,,70980528.74,189626.78,,,71170155.52,6846158.88,64323996.64,55363976.52,8960020.12,-20327600.08,43996396.56,35036376.44,8960020.12,71067377.3,,,,,123456052.56,13160360.7,8790954.3,,,,,,,,,,,,,,,0
002399.SZ,20190430,20190430,20190331,1,1,1,0.4065,0.4065,1023118395.29,1023118395.29,,,,,,,,,,,,,,,4013061.75,515826217.23,-61842373.93,,966218171.02,656245165.52,,,2615426.89,59652196.1,101693680.68,106377729.98,57072.73,,,,,,,,,,,580555945.28,493097.48,220143.23,,580828899.53,86280120.91,494548778.62,507033390.57,-12484611.95,-11378667.64,483170110.98,496130122.96,-12960011.98,118526911.13,,,,,39576899.12,53806751.37,5182193.49,,,,,,,,,,,,,,,0
002408.SZ,20190416,20190416,20190331,1,1,1,0.11,0.11,7112624475.49,7112624475.49,,,,,,,,,,,,,,,-13031423.72,308103.44,,,6886721090.71,6614042851.34,,,28455600.77,45494681.52,72953987.47,44333931.29,3987120.17,,,,,,,,,,,234316370.22,2580779.56,171469.1,,236725680.68,34649571.6,202076109.08,189549031.69,12527077.39,-3208404.24,198867704.84,187912745.53,10954959.31,245459332.06,,,,,77452918.15,42118348.75,-7784639.44,,,,,,,,,,,,,,,0
300043.SZ,20190425,20190425,20190331,1,1,1,0.03,0.03,510350096.28,510350096.28,,,,,,,,,,,,,,,-843050.0,7710409.25,9570343.96,,495697775.22,294897341.5,,,3917068.46,77469742.38,65527214.29,46578266.38,1434071.75,,,,,,,,,,,22841766.81,3276298.47,170874.09,,25947191.19,-6637638.63,32584829.82,32640532.87,-55703.05,-31835705.54,749124.28,1556608.68,-807484.4,26319350.57,,,,,5874070.46,39046199.37,1398556.03,,,,,,,,,,,,,,,0
300044.SZ,20190429,20190429,20190331,1,1,1,0.084,0.084,328922368.63,328922368.63,,,,,,,,,,,,,,,,,,,269301792.63,220972577.22,,,736518.92,11871394.43,35448215.58,8392680.59,-19793705.6,,,,,,,,,,,76618578.17,4564.17,388753.4,,76234388.94,3679491.7,72554897.24,65328718.05,7226179.19,2463524.36,75018421.6,67792242.41,7226179.19,57232417.37,,,,,11674111.49,9922595.29,1972011.32,,,,,,,,,,,,,,,0
300042.SZ,20190424,20190424,20190331,1,1,1,0.1167,0.1167,210317469.88,210317469.88,,,,,,,,,,,,,,,,3463379.0,,,197950590.17,179064405.0,,,1239788.42,5094254.09,5246339.71,2159539.32,351507.18,,,,,,,,,,,18667577.03,7684.02,,,18675261.05,3089929.42,15585331.63,15585331.63,,-1433076.17,14152255.46,14152255.46,,18269692.07,,,,,4794756.45,,554447.54,,,,,,,,,,,,,,,0
002395.SZ,20190424,20190424,20190331,1,1,1,0.018,0.018,320544487.71,320544487.71,,,,,,,,,,,,,,,,,,,316353847.27,287745214.43,,,825619.47,3234989.18,11371855.36,2776686.19,-2847646.14,,,,,,,,,,,5520321.45,,50000.0,,5470321.45,2255529.74,3214791.71,3214791.71,,,3214791.71,3214791.71,,4680147.43,,,,,13247128.78,655726.77,-113487.3,,,,,,,,,,,,,,,0
300049.SZ,20190426,20190426,20190331,1,1,1,0.03,0.03,174220949.2,174220949.2,,,,,,,,,,,,,,,,-205324.8,-843399.0,,153082947.13,49045035.8,,,3132014.37,58488123.27,32929110.15,-256708.5,-3256225.72,,,,,,,,,,,21023974.15,7509.52,26784.79,,21004698.88,7952706.89,13051991.99,6665206.2,6386785.79,-26023219.23,-12971227.24,-11250168.0,-1721059.24,17083957.27,,,,,13001597.76,900209.65,268034.57,,,,,,,,,,,,,,,0
300059.SZ,20190427,20190427,20190331,1,1,1,0.0741,0.0741,926759053.27,321000342.91,168477341.95,,437281368.41,,,,,,,,,,,,9358153.64,87923795.9,21428847.3,-420606.01,562013399.13,95647184.99,,,9126762.03,81472749.22,269388395.34,32763933.62,,,,,,,,,,,,464240168.24,9248.28,5226977.85,,459022438.67,73258987.59,385763451.08,385763451.08,,-2846547.36,382916903.72,382916903.72,,369152464.83,,,,,64869233.42,52262565.83,21210474.67,,,,,,,,,,,,,,,0
002409.SZ,20190424,20190424,20190331,1,1,1,0.0892,0.0892,415656064.89,415656064.89,,,,,,,,,,,,,,,,2491303.54,1206404.39,-6745053.84,359080601.2,279002425.43,,,2531970.81,22422368.7,42427061.03,86903.11,106841.25,,,,,,,,,,,53183156.23,48652.76,335477.49,,52896331.5,8722674.1,44173657.4,41300738.06,2872919.34,-22170795.5,22002861.9,19129942.56,2872919.34,57842899.18,,,,,12200730.29,1374599.05,1619898.69,,,,,,,,,,,,,,,0
002402.SZ,20190429,20190429,20190331,1,1,1,0.0716,0.0716,768589391.38,768589391.38,,,,,,,,,,,,,,,,536127.63,-122401.62,,701628706.32,615260678.25,,,3347818.87,11475433.03,28339252.03,15361164.21,-2660334.92,,,,,,,,,,,71296945.11,588667.55,162494.67,,71723117.99,8178162.73,63544955.26,60219987.39,3324967.87,597328.81,64142284.07,60761637.52,3380646.55,78847314.13,,,,,30504694.85,6181602.89,1579440.19,,,,,,,,,,,,,,,0
002403.SZ,20190430,20190430,20190331,1,1,1,0.14,0.14,860483242.18,860483242.18,,,,,,,,,,,,,,,1958084.96,10142819.68,6851341.48,,827909775.08,533278103.35,,,8210483.97,185613855.71,42451027.84,15590594.35,2350162.47,,,,,,,,,,,52033351.17,400646.88,755532.38,,51678465.67,4427005.37,47251460.3,48340845.08,-1089384.78,-43910.03,47207550.27,48296935.05,-1089384.78,49836858.68,,,,,36567473.11,9354283.22,1240804.75,,,,,,,,,,,,,,,0
002369.SZ,20190430,20190430,20190331,1,1,1,0.01,0.01,567143770.97,567143770.97,,,,,,,,,,,,,,,,,,,564363604.97,483382769.9,,,4945095.75,5967736.13,35936179.15,6890991.33,0.0,,,,,,,,,,,3785783.01,460574.46,321042.02,,3925315.45,-2082744.14,6008059.59,6026589.8,-18530.21,,6008059.59,6026589.8,-18530.21,8506587.32,,,,,27049322.83,4833045.36,394872.53,,,,,,,,,,,,,,,0
002383.SZ,20190430,20190430,20190331,1,1,1,-0.04,-0.04,297446974.91,297446974.91,,,,,,,,,,,,,,,,5619460.1,5619460.1,,347986523.78,132603564.67,,,2286840.23,36951555.01,88287925.36,45081564.41,272468.44,,,,,,,,,,,-32696418.16,440840.1,437792.98,,-32693371.04,-1616457.62,-31076913.42,-28190893.46,-2886019.96,754053.29,-30322860.13,-27392426.57,-2930433.56,-33199990.19,,,,,42502605.66,40261191.54,152957.26,,,,,,,,,,,,,,,0
300051.SZ,20190426,20190426,20190331,1,1,1,0.01,0.01,70931624.68,70931624.68,,,,,,,,,,,,,,,,456.46,456.46,,66694350.95,25591479.85,,,908252.93,17664221.89,9285680.46,6159167.45,,,,,,,,,,,,6296882.22,208.2,287477.04,,6009613.38,843875.44,5165737.94,4130722.11,1035015.83,,5165737.94,4130722.11,1035015.83,6638219.93,,,,,6716435.92,6196702.09,492146.99,,,,,,,,,,,,,,,0
002566.SZ,20190426,20190426,20190331,1,1,1,0.051,0.051,244687559.79,244687559.79,,,,,,,,,,,,,,,,,,,222899563.63,60696866.13,,,5484921.39,125561248.13,19440015.49,5402637.28,2862200.63,,,,,,,,,,,23355685.8,6146.23,530311.02,,22831521.01,3085121.63,19746399.38,16871558.99,2874840.39,,19746399.38,16871558.99,2874840.39,26123500.34,,,,,3451674.58,5537748.75,40725.38,,,,,,,,,,,,,,,0
002394.SZ,20190423,20190423,20190331,1,1,1,0.2177,0.2177,925563457.44,925563457.44,,,,,,,,,,,,,,,28281312.18,13548358.26,,,872993846.3,765452800.77,,,9761604.35,36485873.95,45217550.09,12870615.39,-1714221.83,,,,,,,,,,,94411916.69,864852.93,129011.66,,95147757.96,22405139.11,72742618.85,73281162.59,-538543.74,-1965724.36,70776894.49,71295837.99,-518943.5,57386134.27,,,,,4919623.58,6146606.47,-204399.42,,,,,,,,,,,,,,,0
300057.SZ,20190429,20190429,20190331,1,1,1,0.0574,0.043,1146944981.6,1146944981.6,,,,,,,,,,,,,,,,33306.35,,,1120651128.56,1028883045.51,,,6290748.87,23350883.72,22022465.74,17001434.71,1094875.38,,,,,,,,,,,27274079.05,134110.71,37610.87,,27370578.89,4903541.1,22467037.79,25246413.36,-2779375.57,-23346.54,22443691.25,25223066.82,-2779375.57,32934243.48,,,,,22007674.63,15303883.78,2901044.47,,,,,,,,,,,,,,,0
