ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,update_flag
603538.SH,20190730,20190730,20190630,1,1,2,0.6,0.59,561336723.74,561336723.74,,,,,,,,,,,,,,,,7790403.88,-1190801.69,,460913112.66,357089534.58,,,5781849.49,9905438.94,57176110.99,12002329.23,258983.92,,,,,,,,,,,113807031.57,162963.55,1523493.57,,112446501.55,18827119.65,93619381.9,86294151.06,7325230.84,207433.84,93826815.74,86501584.9,7325230.84,106872911.14,126626071.35,,,,19927740.21,12505062.11,676894.1,,,,,,,,,,,,,,,0
300534.SZ,20190727,20190727,20190630,1,1,2,0.0265,0.0265,110458123.61,110458123.61,,,,,,,,,,,,,,,,258327.12,,,102529961.6,68782480.13,,,1957893.24,19279394.34,9215857.02,-525654.21,-1296003.88,,,,,,,,,,,10043551.17,500.0,48.26,,10044002.91,1597814.59,8446188.32,8043037.04,403151.28,,8446188.32,8043037.04,403151.28,9791492.88,19664682.79,,,,2523987.2,,531923.04,,,,,,,,,,,,,,,0
300572.SZ,20190725,20190725,20190630,1,1,2,0.58,0.58,410375296.25,410375296.25,,,,,,,,,,,,,,,,8199980.31,-318706.66,,312606780.08,226747462.79,,,4741700.6,26654459.39,33689951.22,-1896063.41,-5601184.86,,,,,,,,,,,120326766.81,6373743.75,28651.59,,126671858.97,17664140.9,109007718.07,111203099.52,-2195381.45,,109007718.07,111203099.52,-2195381.45,112322607.73,115619072.07,,,,17068084.63,,2091884.64,,,,,,,,,,,,,,,0
002767.SZ,20190726,20190726,20190630,1,1,2,0.0639,0.0639,132229001.98,132229001.98,,,,,,,,,,,,,,,,1710755.83,-1613686.37,,129710487.04,90793478.19,,,644929.52,16745798.01,13712135.96,-2674673.43,-796769.87,,,,,,,,,,,10595239.73,1975.65,334.47,,10596880.91,1138486.28,9458394.63,9589780.4,-131385.77,,9458394.63,9589780.4,-131385.77,8906647.52,10520742.36,,,,9692048.92,56306.25,2753143.3,,,,,,,,,,,,,,,0
300499.SZ,20190730,20190730,20190630,1,1,2,0.14,0.14,390989860.38,390989860.38,,,,,,,,,,,,,,,,323027.89,323027.89,,370957878.31,253409491.89,,,3325484.41,32762870.28,51112927.58,3409852.49,-6644595.57,,,,,,,,,,,26896587.19,157559.11,30353.83,,27023792.47,1768722.41,25255070.06,25255070.06,,2619.67,25257689.73,25257689.73,,27962487.49,37947416.57,,,,20292656.09,2988591.3,920087.51,,,,,,,,,,,,,,,0
002825.SZ,20190730,20190730,20190630,1,1,2,0.21,0.21,407321154.55,407321154.55,,,,,,,,,,,,,,,,2010591.59,-2126896.41,,378789928.41,326986823.95,,,735590.13,12612141.17,20237893.71,-139167.06,193461.83,,,,,,,,,,,31817027.74,700000.0,,,32517027.74,3222267.49,29294760.25,29294760.25,,,29294760.25,29294760.25,,29668722.08,40147017.79,,,,18550108.34,,,,,,,,,,,,,,,,,0
603223.SH,20190727,20190727,20190630,1,1,2,0.04,0.04,3503419239.6,3503419239.6,,,,,,,,,,,,,,,,2983230.31,2400377.99,,3498187114.95,3434070648.74,,,6606326.89,8090727.53,47674383.8,4909542.24,,,,,,,,,,,,22181120.17,242014.34,1221959.49,,21201175.02,4694889.52,16506285.5,11548385.1,4957900.4,,16506285.5,11548385.1,4957900.4,18876002.97,69799376.28,,,,,5077173.7,426268.59,,,,,,,,,,,,,,,0
603309.SH,20190730,20190730,20190630,1,1,2,0.36,0.36,453904526.24,453904526.24,,,,,,,,,,,,,,,,12599496.28,-1701847.11,,394164316.45,258691033.07,,,5465310.79,53435571.47,58341056.73,7225269.93,-792725.95,,,,,,,,,,,81414208.27,910178.55,608884.56,,81715502.26,11946694.9,69768807.36,71600490.29,-1831682.93,,69768807.36,71600490.29,-1831682.93,69266658.56,89375814.49,,,,10066058.22,6762195.66,372429.3,,,,,,,,,,,,,,,0
300455.SZ,20190730,20190730,20190630,1,1,2,0.0453,0.0453,106834944.33,106834944.33,,,,,,,,,,,,,,,,,,,89421315.55,63325538.13,,,1056990.14,5630939.24,6510713.05,-288348.11,-556052.47,,,,,,,,,,,26018887.04,5346.41,,,26024233.45,2959093.54,23065139.91,23065139.91,,,23065139.91,23065139.91,,25997779.64,33853291.38,,,,12629430.63,,267240.71,,,,,,,,,,,,,,,0
002732.SZ,20190725,20190725,20190630,1,1,2,0.42,0.42,698866617.22,698866617.22,,,,,,,,,,,,,,,,1258172.86,,,624070256.82,452938633.32,,,3348946.33,124713486.16,35785145.62,3383842.78,46487.33,,,,,,,,,,,75793772.01,1355891.65,922110.33,,76227553.33,7399001.56,68828551.77,66508111.79,2320439.98,,68828551.77,66508111.79,2320439.98,76693899.54,108028953.57,,,,1486974.78,3413707.21,388318.9,,,,,,,,,,,,,,,0
