ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,update_flag
601211.SH,20170429,20170429,20170331,1,4,1,0.32,0.32,5586594903.0,5586594903.0,,,,2498640649.0,1616912061.0,6049776.0,,,,,1384684513.0,657999868.0,459605234.0,88672669.0,295557188.0,1316120751.0,,-815654.0,2332630663.0,,,,28995918.0,,2179492745.0,,41519107.0,,,,,,2332630663.0,,,,82622893.0,3253964240.0,393431877.0,6055943.0,,3641340174.0,869435513.0,2771904661.0,2563344817.0,208559844.0,307626660.0,3079531321.0,2887066269.0,192465052.0,,,,,,,,,,,,,,,,,,,,,,,0
002807.SZ,20170428,20170428,20170331,1,2,1,0.0989,0.0989,550765000.0,550765000.0,1004659000.0,,20661000.0,15876000.0,49584000.0,3658000.0,,,,,,,,4952000.0,-4935000.0,48893000.0,,1968000.0,376344000.0,,520648000.0,4785000.0,6361000.0,,224856000.0,,143833000.0,,,,,,376344000.0,,,,1294000.0,174422000.0,1686000.0,1645000.0,,174463000.0,-4056000.0,178519000.0,174733000.0,3786000.0,-88440000.0,90079000.0,86293000.0,3786000.0,,,,,,,,,,,,,,,,,,,,,,,0
601601.SH,20170429,20170429,20170331,1,3,1,0.22,0.22,108402000000.0,108402000000.0,,94694000000.0,,,12268000000.0,-832000000.0,101283000000.0,3982000000.0,2607000000.0,11000000.0,,,,608000000.0,541000000.0,12573000000.0,-5000000.0,-14000000.0,105552000000.0,,766000000.0,17293000000.0,224000000.0,,8897000000.0,,366000000.0,3226000000.0,25858000000.0,48735000000.0,1940000000.0,2000000.0,105552000000.0,1712000000.0,60000000.0,1446000000.0,2206000000.0,2850000000.0,5000000.0,11000000.0,,2844000000.0,804000000.0,2040000000.0,2000000000.0,40000000.0,-1033000000.0,1007000000.0,985000000.0,22000000.0,,,,,,,,,,,,,,,,,,,,,,,0
601375.SH,20170429,20170429,20170331,1,4,1,0.03,0.03,423313455.04,423313455.04,,,,196172016.01,77880572.7,2834040.35,,,,,134514013.6,11303138.01,11752979.37,32680386.7,731634.49,74424255.94,9475992.37,-109358.08,271769790.56,,,,3482655.11,,232365559.11,,6075229.99,,,,,,271769790.56,,,,29846346.35,151543664.48,2032830.58,693576.01,,152882919.05,38095854.86,114787064.19,100047305.09,14739759.1,-38762107.38,76024956.81,60782037.94,15242918.87,,,,,,,,,,,,,,,,,,,,,,,0
601198.SH,20170424,20170424,20170331,1,4,1,0.11,0.11,720592142.4,720592142.4,,,,436625694.81,312352886.49,55901.78,,,,,197231372.88,174332235.62,60102817.42,209884.05,-29932649.66,342317524.15,,-87889.78,356507667.08,,,,5938158.26,,349329453.28,,1086073.27,,,,,,356507667.08,,,,153982.27,364084475.32,2994276.6,2000.96,,367076750.96,59787687.02,307289063.94,302451040.43,4838023.51,92833084.76,400122148.7,395705116.52,4417032.18,,,,,,,,,,,,,,,,,,,,,,,0
601788.SH,20170429,20170429,20170331,1,4,1,0.1274,0.1274,1731018310.49,1731018310.49,,,,1044561241.26,215041127.65,40185439.24,,,,,645175702.06,165278636.15,53612490.35,42011039.79,-28626283.22,258987484.39,12746051.21,-55505512.76,1182502419.94,,,,12480223.11,,1169698066.18,,-1501469.9,,,,,,1182502419.94,,,,1825600.55,548515890.55,207386972.8,836351.62,,755066511.73,140745394.34,614321117.39,587211411.32,27109706.07,184219924.37,798541041.76,770233232.38,28307809.38,,,,,,,,,,,,,,,,,,,,,,,0
601881.SH,20170429,20170429,20170331,1,4,1,0.11,,2964345775.78,2964345775.78,,,,1349098707.91,832072293.75,3106413.88,,,,,1058950913.24,44862481.9,135648651.53,24318613.88,534180979.94,294201688.21,,583211.72,1709421736.54,,,,13649824.35,,1485588691.33,,188971020.86,,,,,,1709421736.54,,,,21212200.0,1254924039.24,2898901.69,971580.56,,1256851360.37,130796304.03,1126055056.34,1117341620.62,8713435.72,138783980.78,1264839037.12,1256125601.4,8713435.72,,,,,,,,,,,,,,,,,,,,,,,0
600109.SH,20170427,20170427,20170331,1,4,1,0.094,0.094,1039880534.98,1039880534.98,,,,785652787.03,64530794.45,142662.52,,,,,284845399.77,374408768.83,42484430.06,142662.52,-32076996.93,95735759.3,-10227631.09,729369.56,689583474.14,,,,6989212.09,,677286679.92,,5307582.13,,,,,,689583474.14,,,,,350297060.84,35867091.34,162176.42,,386001975.76,102691991.01,283309984.75,285732861.03,-2422876.28,71751216.13,355061200.88,357255761.05,-2194560.17,,,,,,,,,,,,,,,,,,,,,,,0
600291.SH,20170429,20170429,20170331,1,3,1,1.9376,1.9376,9488719724.1,9488719724.1,,3458207198.53,,,2715479723.1,-3024414073.56,3845919317.16,219516723.56,168195395.07,14615038.02,,,,290618728.91,-405395.7,5742140894.33,,-1841701.97,6993014559.33,,,737705376.72,78908149.56,,1133111392.75,,4465051.06,,1773891449.22,54716982.55,,6240275.92,6993014559.33,66369110.64,-12247168.74,56934979.02,3315032802.47,2495705164.77,2823816.25,1194577.6,,2497334403.42,296302907.4,2201031496.02,2117886770.85,83144725.17,-1190227155.4,1010804340.62,764803767.58,246000573.04,,,,,,,,,,,,,,,,,,,,,,,0
002839.SZ,20170428,20170428,20170331,1,2,1,0.12,0.12,603401658.16,603401658.16,1001511191.43,,42066386.98,37418553.53,46775295.3,937979.81,,,,,,,,937979.81,2581047.29,40479569.06,10890409.76,2776699.14,397349971.69,,482303382.1,4647833.45,3090608.92,,230437799.96,,163821562.81,,,,,,397349971.69,,,,,206051686.47,2778551.06,414588.32,3227.0,208415649.21,4078763.38,204336885.83,203729264.47,607621.36,-96792109.56,107544776.27,106937154.91,607621.36,,,,,,,,,,,,,,,,,,,,,,,0
