ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,update_flag
601558.SH,20211016,20211016,20210930,1,1,3,0.0028,0.0028,446362169.67,446362169.67,,,,,,,,,,,,,,,,31681251.34,,,500752520.81,287269048.72,,,7910521.02,78544916.11,91731653.49,23322397.44,10159978.74,,,,,,,,,,,-11014200.14,54532666.98,10230741.49,,33287725.35,10963907.09,22323818.26,16812168.59,5511649.67,-109187.67,22214630.59,16759403.77,5455226.82,,,,,,36473154.4,33309077.06,12032129.16,,,,,,,,,,,,,,,0
002984.SZ,20211012,20211012,20210930,1,1,3,0.88,0.88,3864771681.38,3864771681.38,,,,,,,,,,,,,,,-8008576.56,-12723148.72,,,3256017678.89,2904606454.46,,,9009072.4,98938733.07,101425408.75,37457706.95,-5266900.1,,,,,,,,,,,598987931.71,131791.77,59731.0,,599059992.48,26206104.97,572853887.51,572853870.0,17.51,-13736628.14,559117259.37,559117242.44,16.93,662297550.15,,,,,81425080.61,17547402.37,3435399.53,,,,,,,,,,,,,,,1
300191.SZ,20211012,20211012,20210930,1,1,3,0.0805,0.0805,302533471.59,302533471.59,,,,,,,,,,,,,,,,2109217.34,,,269326169.52,172115797.83,,,31187863.93,,66640111.86,1584470.62,-238330.81,,,,,,,,,,,35564345.49,,277.15,,35564068.34,9433925.17,26130143.17,25767590.66,362552.51,-475464.74,25654678.43,25292125.92,362552.51,35277929.58,,,,,,1429183.34,2614185.49,,,,,,,,,,,,,,,1
002585.SZ,20211012,20211012,20210930,1,1,3,0.842,0.842,4240512739.27,4240512739.27,,,,,,,,,,,,,,,,9744315.13,,,3167222698.51,2827684274.54,,,14639307.01,22896745.67,108909433.59,2326354.78,,,,,,,,,,,,1144022908.58,563869.31,44419.07,,1144542358.82,171120322.84,973422035.98,973422035.98,,,973422035.98,973422035.98,,1136600426.49,,,,,186008408.49,,2551827.13,,,,,,,,,,,,,,,1
300208.SZ,20211012,20211012,20210930,1,1,3,-0.02,-0.02,1220024029.85,1220024029.85,,,,,,,,,,,,,,,,1550293.21,709092.32,,1206821679.24,980476404.59,,,1533403.88,11641124.07,89659455.94,109844735.89,32470894.23,,,,,,,,,,,17317379.84,1646866.69,14307943.95,,4656302.58,20906335.66,-16250033.08,-12893671.56,-3356361.52,-34241577.72,-50491610.8,-38596513.16,-11895097.64,93166316.11,,,,,3534439.87,96987601.28,-1900122.51,,,,,,,,,,,,,,,1
003006.SZ,20211018,20211018,20210930,1,1,3,0.41,0.41,1083635331.0,1083635331.0,,,,,,,,,,,,,,,5576993.0,4541464.0,,,897242631.0,593677408.0,,,10808741.0,203295477.0,50210390.0,-2303455.0,-2525384.0,,,,,,,,,,,201859048.0,171696.0,218233.0,,201812511.0,30495947.0,171316564.0,173347298.0,-2030734.0,,171316564.0,173347298.0,-2030734.0,191905839.0,,,,,38151565.0,,-2399607.0,,,,,,,,,,,,,,,1
600306.SH,20211019,20211019,20210930,1,1,3,-0.33,-0.33,109028104.94,109028104.94,,,,,,,,,,,,,,,3013407.02,,,,167259344.37,50272113.94,,,16960714.9,2688776.1,29028019.53,67019802.85,-1446906.01,,,,,,,,,,,-55083046.56,48218.45,1246355.16,,-56281183.27,2051840.41,-58333023.68,-58340268.18,7244.5,,-58333023.68,-58340268.18,7244.5,10370255.28,,,,,,66447365.15,75248.72,,,,,,,,,,,,,,,1
600309.SH,20211019,20211019,20210930,1,1,3,6.22,,107318461437.45,107318461437.45,,,,,,,,,,,,,,,4712638.8,386234191.25,163228382.7,,84197990566.87,75627436241.15,,,664795142.56,3167698133.03,1319511424.78,1028188954.55,-53996824.83,,,,,,,,,,,23796564395.17,69525342.83,248970529.82,,23617119208.18,3733316657.32,19883802550.86,19541760750.42,342041800.44,-246398324.14,19637404226.72,19298179941.42,339224285.3,24504209007.44,,,,,2149067932.98,1489156999.06,589257460.6,,,,,,,,,,,,,,,1
603535.SH,20211018,20211018,20210930,1,1,3,1.06,1.06,926314692.74,926314692.74,,,,,,,,,,,,,,,,3567199.35,185783.44,,746307716.68,653501468.09,,,4087934.17,20066973.52,52333901.42,2697251.7,,,,,,,,,,,,186576592.41,4344363.63,47069.93,,190873886.11,30168210.02,160705676.09,160031855.08,673821.01,-98005.44,160607670.65,159933849.64,673821.01,185706644.76,,,,,13453125.66,2686027.2,3257191.47,,,,,,,,,,,,,,,1
688285.SH,20211019,20211019,20210930,1,1,3,0.36,,1098731739.29,1098731739.29,,,,,,,,,,,,,,11160423.86,,,,,986676901.01,860088682.28,,,8320380.69,20339280.2,35028792.74,7871161.39,-85778.5,,,,,,,,,,7398097.75,116968471.53,2693470.89,12110.02,,119649832.4,14616676.45,105033155.95,101307178.67,3725977.28,,105033155.95,101307178.67,3725977.28,124827089.03,,,,,46212071.98,9304139.66,1835541.55,,,,,,,,,,,,,,,1
