ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,update_flag
600557.SH,20230713,20230713,20230630,1,1,2,0.47,0.47,2553167904.18,2553167904.18,,,,,,,,,,,,,,,,932069.18,20659.87,,2235067136.12,639568560.0,,,39430873.81,1088665320.81,109951685.18,-7871616.12,,,,,,,,,,,,342229117.5,1080475.06,8563193.77,,334746398.79,51857363.82,282889034.97,275720868.32,7168166.65,,282889034.97,275720868.32,7168166.65,333454297.92,428205560.66,,,,363451324.29,32777.24,8346425.4,,,,,,,,,,,,,,,1
000975.SZ,20230718,20230718,20230630,1,1,2,0.2646,0.2646,4572224190.3,4572224190.3,,,,,,,,,,,,,,,11275049.61,22151740.74,,,3464133000.83,3171144154.64,,,112887706.97,964217.06,172179382.88,5498596.75,,,,,,,,,,,,1143406417.0,315523.72,4701977.02,,1139019963.7,332282390.72,806737572.98,734617866.07,72119706.91,740557.6,807478130.58,735333216.57,72144914.01,1115483885.22,1634258825.94,,,,,22826968.9,21416998.78,,,,,,,,,,,,,,,1
002648.SZ,20230718,20230718,20230630,1,1,2,0.55,0.55,20014043041.71,20014043041.71,,,,,,,,,,,,,,,135714266.89,-159919766.28,140069072.41,,17893052116.79,16509082737.87,,,35899097.34,65230047.05,232423881.76,351134264.06,,,,,,,,,,,,2126561352.56,6349063.62,13395693.09,,2119514723.09,279117848.35,1840396874.74,1842790683.75,-2393809.01,35236661.72,1875633536.46,1878027345.47,-2393809.01,2501911453.93,4395726776.35,,,,708019749.66,599098019.21,102871529.59,,,,,,,,,,,,,,,1
688602.SH,20230719,20230719,20230630,1,1,2,0.18,,525430133.57,525430133.57,,,,,,,,,,,,,,,1020291.25,14709594.77,,,460049152.88,350559176.6,,,2670204.36,5241791.55,47886038.24,-529268.16,-9890280.73,,,,,,,,,,,85600537.83,47089.32,4237261.85,,81410365.3,6885189.78,74525175.52,74525175.52,,,,,,79055919.53,79055919.53,,,,42104969.53,3922906.57,1483114.35,,,,,,,,,,,,,,,1
300827.SZ,20230720,20230720,20230630,1,1,2,0.39,0.39,2176956500.93,2176956500.93,,,,,,,,,,,,,,,,1716474.52,,,2040716852.28,1799048638.18,,,2825965.49,104191045.95,32044670.87,-25004120.08,-4658831.9,,,,,,,,,,,143215686.09,,,,143215686.09,8072575.34,135143110.75,135143110.75,,-313282.98,134829827.77,134829827.77,,121071864.84,157290687.61,,,,87692368.07,12268110.54,8408191.61,,,,,,,,,,,,,,,1
920839.BJ,20230721,20230721,20230630,1,1,2,0.3104,0.3092,344898045.79,344898045.79,,,,,,,,,,,,,,,,-69880.45,,,305637972.38,272157194.42,,,2107877.66,3742111.43,9335824.84,1416575.83,-1603968.62,,,,,,,,,,,40323600.75,141357.59,50044.1,,40414914.24,4309414.28,36105499.96,36105499.96,,,36105499.96,36105499.96,,43171562.6,54331821.0,,,,12041421.27,752483.17,54899.32,,,,,,,,,,,,,,,1
603727.SH,20230722,20230722,20230630,1,1,2,-0.25,-0.25,900460969.61,900460969.61,,,,,,,,,,,,,,,-15302226.0,4420795.84,,,984319534.05,851314167.85,,,6740700.98,5329984.09,30147351.23,55010887.84,-172355.08,,,,,,,,,,,-89482766.52,1116680.75,65890.69,,-88431976.46,-17403741.61,-71028234.85,-71028412.44,177.59,424965.92,-70603268.93,-70603446.52,177.59,-23419518.39,41269475.09,,,,43261914.95,6265216.61,18050970.1,,,,,,,,,,,,,,,1
688700.SH,20230725,20230725,20230630,1,1,2,0.64,0.64,498889634.11,498889634.11,,,,,,,,,,,,,,,1383541.69,1535128.28,,,393499249.14,282735708.15,,,3777234.4,36554718.11,25676269.65,-6300216.36,-3125466.12,,,,,,,,,,,115444455.24,900.0,32429.26,,115412925.98,13190246.41,102222679.57,102222679.57,,,102222679.57,102222679.57,,107020113.22,118819511.32,,,,39412538.21,174475.05,757728.9,,,,,,,,,,,,,,,1
000408.SZ,20230725,20230725,20230630,1,1,2,1.2901,1.2901,2796382160.48,2796382160.48,,,,,,,,,,,,,,,1430142.74,577901641.97,567042375.49,,1103923101.85,806155095.84,,,149837236.12,22543836.21,148509571.12,-10908255.11,-6327047.0,,,,,,,,,,,2272771948.06,1151545.09,4821831.12,,2269101662.03,245498222.67,2023603439.36,2026128616.11,-2525176.75,1737366.52,2025340805.88,2027865982.63,-2525176.75,1688858955.24,1901286062.57,,,,10379349.0,399364.61,14858181.58,,,,,,,,,,,,,,,1
301003.SZ,20230725,20230725,20230630,1,1,2,0.54,0.0,236244275.46,236244275.46,,,,,,,,,,,,,,,-623693.14,5188716.3,,,183990280.11,159792135.05,,,731316.62,7122144.09,8640487.34,-5306783.02,,,,,,,,,,,,61195913.31,39169.28,59938.79,,61175143.8,7830225.11,53344918.69,53344918.69,,2070376.19,55415294.88,55415294.88,,51250886.0,56484527.83,,,,12886373.77,49816.54,5513526.88,,,,,,,,,,,,,,,1
