ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,update_flag
000655.SZ,20250409,20250409,20250331,1,1,1,0.0825,0.0825,356360722.37,356360722.37,,,,,,,,,,,,,,,,4603260.31,,,299175225.67,270506620.13,,,5816144.01,678899.64,32885433.71,-14641272.78,,,,,,,,,,,,61919657.56,695361.29,,,62615018.85,12571944.38,50043074.47,49099068.74,944005.73,1654149.1,51697223.57,50753217.84,944005.73,42675124.47,,,,,3986927.16,,15174932.32,,,,,,,,,,,,,,,1
300489.SZ,20250409,20250409,20250331,1,1,1,0.0695,0.0695,471376640.76,471376640.76,,,,,,,,,,,,,,,,,,,444453984.58,343883261.69,,,2539316.47,8922415.18,38826255.69,21285411.03,0.0,,,,,,,,,,,29771735.07,14494.31,183014.6,,29603214.78,10651652.81,18951561.97,9565601.37,9385960.6,12853.51,18964415.48,9598628.23,9365787.25,51057146.1,,,,,26103757.84,21175788.44,125003.14,,,,,,,,,,,,,,,1
002903.SZ,20250411,20250411,20250331,1,1,1,0.02,0.02,125292175.77,125292175.77,,,,,,,,,,,,,,,,1487491.84,,,120815728.2,87296633.3,,,1708980.65,3100425.1,13156030.09,17360.5,,,,,,,,,,,,7781451.72,354806.83,2468.86,,8133789.69,1443893.4,6689896.29,3349001.89,3340894.4,,6689896.29,3349001.89,3340894.4,6311320.38,,,,,15536298.56,,108143.74,,,,,,,,,,,,,,,1
600550.SH,20250411,20250411,20250331,1,1,1,0.015,0.015,1478942440.95,1478942440.95,,,,,,,,,,,,,,,,1973045.18,2137022.17,,1470489946.91,1341456821.26,,,11710641.69,30151108.56,46361755.22,16078082.56,,,,,,,,,,,,37636156.9,2210397.2,98377.75,,39748176.35,4147638.16,35600538.19,28310686.27,7289851.92,476210.08,36076748.27,28739275.34,7337472.93,48218675.46,,,,,24731537.62,20502301.92,2893520.94,,,,,,,,,,,,,,,1
300102.SZ,20250411,20250411,20250331,1,1,1,0.03,0.03,775909988.88,775909988.88,,,,,,,,,,,,,,,1965130.51,-510465.11,-260810.92,,782798042.68,674499901.29,,,5633865.01,6317869.73,40005334.1,15292869.6,-8804667.65,,,,,,,,,,,17979259.44,4013213.46,84138.62,,21908334.28,-5899686.72,27808021.0,27808052.83,-31.83,,27808021.0,27808052.83,-31.83,39205048.89,,,,,45766343.26,16975078.02,1778034.18,,,,,,,,,,,,,,,1
300708.SZ,20250411,20250411,20250331,1,1,1,0.09,0.09,731410133.16,731410133.16,,,,,,,,,,,,,,,,-241075.87,,,663175823.82,617921988.76,,,1975931.32,4184647.75,11571320.71,-9502337.89,-3764286.23,,,,,,,,,,,68878785.6,120558.28,85.34,,68999258.54,7557684.85,61441573.69,61441573.69,,,61441573.69,61441573.69,,63381809.81,,,,,32758092.09,52479.58,7971014.49,,,,,,,,,,,,,,,1
600312.SH,20250411,20250411,20250331,1,1,1,0.2641,0.2641,2510326371.56,2510326371.56,,,,,,,,,,,,,,,,9528776.44,9528776.44,,2075769122.03,1788829628.0,,,18977018.75,109923234.7,74015023.48,-19724361.73,,,,,,,,,,,,449739388.93,1105681.14,398172.26,,450446897.81,64145161.52,386301736.29,358396418.11,27905318.18,972162.1,387273898.39,359368580.21,27905318.18,420486250.76,,,,,104576206.96,490924.92,19513516.7,,,,,,,,,,,,,,,1
600433.SH,20250415,20250415,20250331,1,1,1,0.0004,0.0004,1556747867.82,1556747867.82,,,,,,,,,,,,,,,,4324576.57,5500000.0,,1570164512.39,1414273873.71,,,7944230.35,14663643.57,52686388.15,20195999.46,,,,,,,,,,,,2770916.88,255300.62,306265.79,,2719951.71,1755425.85,964525.86,647162.1,317363.76,,964525.86,647162.1,317363.76,18642339.77,,,,,60400377.15,21201415.64,9397485.51,,,,,,,,,,,,,,,1
603919.SH,20250415,20250415,20250331,1,1,1,0.47,0.47,1108302532.78,1108302532.78,,,,,,,,,,,,,,,,-112153.31,-112153.31,,814233607.33,367862575.27,,,170019369.99,186259022.68,77761257.71,-4484152.06,-132094.52,,,,,,,,,,,298932593.08,777869.47,858658.49,,298851804.06,68439281.14,230412522.92,233794429.79,-3381906.87,,,,,294472608.43,,,,,13799353.05,267909.33,4778648.24,,,,,,,,,,,,,,,1
300019.SZ,20250415,20250415,20250331,1,1,1,0.1804,0.1804,778419589.51,778419589.51,,,,,,,,,,,,,,,4423.56,985174.88,,,722339626.74,611644500.4,,,3918673.2,44979436.25,36079484.3,-1114600.05,233369.64,,,,,,,,,,,63940804.7,20111248.37,199888.53,,83852164.54,12946157.99,70906006.55,70906006.55,,,70906006.55,70906006.55,,61602830.78,,,,,27269083.21,2259235.87,2648486.95,,,,,,,,,,,,,,,1
603588.SH,20250415,20250415,20250331,1,1,1,0.147,0.147,3308169094.62,3308169094.62,,,,,,,,,,,,,,,19014071.02,-705622.93,,,3074343017.22,2684325016.56,,,14393490.91,22450849.03,115985329.75,119443828.14,5358619.24,,,,,,,,,,,283005884.59,696198.8,1697770.57,,282004312.82,19526495.93,262477816.89,224563024.62,37914792.27,,262477816.89,224563024.62,37914792.27,378709838.29,,,,,132708699.92,112448011.04,7247658.52,,,,,,,,,,,,,,,1
