ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,update_flag
000675.SZ,20130427,20130427,20130331,1,1,1,,,0.0,0.0,,,,,,,,,,,,,,,,,,,7223682.34,,,,,,1291919.0,5931763.34,,,,,,,,,,,,-6761072.34,1250.0,23229.03,,-6783051.37,,-6783051.37,-6783051.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
600816.SH,20130426,20130426,20130331,1,2,1,0.1157,0.1157,80808032.21,80808032.21,14012200.99,,67969032.45,65437726.91,1358104.31,,,,,,,,,,,1358104.31,,,22845755.12,,,2531305.54,4622299.04,18223456.08,,,,,,,,,22845755.12,,,,,57962277.09,12613800.0,500000.0,,70076077.09,17519019.27,52557057.82,52557057.82,,,52557057.82,52557057.82,,55430971.55,,,,,,,,,,,,,,,,,,,,,,0
601628.SH,20130426,20130426,20130331,1,3,1,0.36,0.36,138250000000.0,138250000000.0,,110068000000.0,,,,,111912000000.0,177000000.0,1667000000.0,2000000.0,,,,830000000.0,1295000000.0,26094000000.0,606000000.0,-37000000.0,125448000000.0,,,6954000000.0,331000000.0,,5409000000.0,,847000000.0,20088000000.0,43862000000.0,39763000000.0,6368000000.0,,125448000000.0,45000000.0,2000000.0,56000000.0,1929000000.0,12802000000.0,12000000.0,20000000.0,,12794000000.0,2650000000.0,10144000000.0,10077000000.0,67000000.0,715000000.0,10859000000.0,10792000000.0,67000000.0,13080000000.0,,,,,,,,,,,,,,,,,,,,,,0
000047.SZ,20130423,20130423,20130331,1,1,1,,,0.0,0.0,,,,,,,,,,,,,,,,,,,9648933.51,,,,,,1255512.56,8393420.95,,,,,,,,,,,,-9648933.51,,,,-9648933.51,,-9648933.51,-9648933.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
600837.SH,20130425,20130425,20130331,1,4,1,0.15,0.15,2925599065.2,2925599065.2,,,,1247409117.99,,,,,,,757290881.89,156975346.87,168524676.15,7118657.74,295627387.61,891341340.02,15186540.01,-2679158.74,1003885793.17,,,,89113360.97,,932193268.07,,-23174500.88,,,,,,1003885793.17,,,,5753665.01,1921713272.03,6256221.53,560606.06,,1927408887.5,435867809.05,1491541078.45,1433911229.68,57629848.77,50388163.42,1541929241.87,1486127861.35,55801380.52,,,,,,,,,,,,,,,,,,,,,,,0
605208.SH,20130428,20130428,20130331,1,1,1,,,278265756.8,278265756.8,,,,,,,,,,,,,,,,980000.0,,,273459906.49,265271618.78,,,104671.7,930641.46,3792410.82,3360563.73,,,,,,,,,,,,6150452.84,,848152.13,,5302300.71,,5302300.71,5302300.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
600369.SH,20130427,20130427,20130331,1,4,1,0.06,0.06,411132043.46,411132043.46,,,,253121650.36,,,,,,,115107347.93,97937138.32,18928103.73,184030.8,-97517626.25,200227469.74,20021769.81,-138524.97,239383054.2,,,,29531482.25,,208702926.78,,0.0,,,,,,239383054.2,,,,1148645.17,171748989.26,478321.28,343591.74,,171883718.8,37804831.14,134078887.66,133378026.22,700861.44,6559273.5,140638161.16,139937299.72,700861.44,411132043.46,,,,,,,,,,,,,,,,,,,,,,0
601788.SH,20130418,20130418,20130331,1,4,1,0.16,0.16,1374954238.2,1374954238.2,,,,785757099.69,,,,,,,562066000.7,97058759.07,126632339.92,3237518.6,24703945.76,404194639.39,,417137.17,658424911.35,,,,69732040.33,,587799070.69,,214632.92,,,,,,658424911.35,,,,679167.41,716529326.85,10073473.57,1050612.62,,725552187.8,177238089.33,548314098.47,536975100.23,11338998.24,-109215246.63,439098851.84,428377096.21,10721755.63,1375168871.12,,,,,,,,,,,,,,,,,,,,,,0
001207.SZ,20130427,20130427,20130331,1,1,1,,,71615502.09,71615502.09,,,,,,,,,,,,,,,,,,,60631056.86,55262445.39,,,25246.69,1066005.67,1054873.82,3222485.29,,,,,,,,,,,,10984445.23,,,,10984445.23,2746111.31,8238333.92,8238333.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
601601.SH,20130425,20130425,20130331,1,3,1,0.25,0.25,53165000000.0,53165000000.0,,45865000000.0,,,,,51421000000.0,3523000000.0,2033000000.0,30000000.0,,,,279000000.0,47000000.0,7013000000.0,,-39000000.0,50065000000.0,,633000000.0,4949000000.0,1216000000.0,,5948000000.0,,259000000.0,5172000000.0,13191000000.0,19963000000.0,968000000.0,6000000.0,50065000000.0,1632000000.0,-6000000.0,1152000000.0,1171000000.0,3100000000.0,19000000.0,5000000.0,,3114000000.0,856000000.0,2258000000.0,2225000000.0,33000000.0,1101000000.0,3359000000.0,3305000000.0,54000000.0,,,,,,,,,,,,,,,,,,,,,,,0
