ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,update_flag
600816.SH,20170125,20170125,20161231,1,2,4,1.7142,1.7142,5245959043.75,5245959043.75,326509529.46,,4524108944.15,4516142027.8,552140483.92,0.0,,,,,,,,,272366175.0,279774308.92,25577955.68,,1223363532.48,,148832997.43,7966916.35,97410072.19,,1126051947.26,,-98486.97,,,,,,1223363532.48,,,,,4022595511.27,142528614.78,11902835.59,22835.59,4153221290.46,1119273842.76,3033947447.7,3033947447.7,,21754315.66,3055701763.36,3055701763.36,,3865795597.49,3874675693.95,,,,,,,,,,,,,,,,,,,,,0
603025.SH,20170120,20170120,20161231,1,1,4,0.53,0.53,689539575.09,689539575.09,,,,,,,,,,,,,,,,34025451.73,,,476573238.84,329771155.94,,,12357855.64,30567924.67,102259393.34,-1673652.34,3290561.59,,,,,,,,,,,246991787.98,29605223.04,435411.52,107795.73,276161599.5,37350871.01,238810728.49,238756730.24,53998.25,1522872.72,240333601.21,240279602.96,53998.25,211292683.91,233192884.67,,,,,,,,,,,,,,,,,,,,,0
603009.SH,20170114,20170114,20161231,1,1,4,0.46,0.46,800512601.38,800512601.38,,,,,,,,,,,,,,,,2187835.62,,,737538148.89,602214470.63,,,4416072.06,18897229.69,96962431.29,10501196.33,4546748.89,,,,,,,,,,,65162288.11,8597819.54,7771085.1,7423269.7,65989022.55,9018520.86,56970501.69,55766244.71,1204256.98,,56970501.69,55766244.71,1204256.98,73795682.93,122153936.47,,,,,,,,,,,,,,,,,,,,,0
603716.SH,20170124,20170124,20161231,1,1,4,1.71,1.71,627328056.89,627328056.89,,,,,,,,,,,,,,,,,,,532481946.46,408847035.97,,,4276949.47,50945948.27,50237144.81,8232428.05,9942439.89,,,,,,,,,,,94846110.43,2448663.56,361393.55,337829.95,96933380.44,23385589.58,73547790.86,68917864.86,4629926.0,,73547790.86,68917864.86,4629926.0,103078538.48,141066083.78,,,,,,,,,,,,,,,,,,,,,0
300561.SZ,20170117,20170117,20161231,1,1,4,1.83,1.83,218054407.37,218054407.37,,,,,,,,,,,,,,,,3195224.41,,,152956961.86,58607292.52,,,3127439.96,47621708.76,39771605.89,-381937.27,4210852.0,,,,,,,,,,,68292669.92,23089621.35,9478.66,,91372812.61,12511320.95,78861491.66,78861491.66,,,78861491.66,78861491.66,,64715508.24,69876160.46,,,,,,,,,,,,,,,,,,,,,0
002742.SZ,20170126,20170126,20161231,1,1,4,0.55,0.55,1512803855.04,1512803855.04,,,,,,,,,,,,,,,,,,,1371560833.89,1146702300.8,,,4312590.21,33012331.23,129925091.49,36741206.67,20867313.49,,,,,,,,,,,141243021.15,3830698.7,1584059.94,146737.78,143489659.91,22974117.63,120515542.28,117914663.29,2600878.99,,120515542.28,117914663.29,2600878.99,177984227.82,261350396.45,,,,,,,,,,,,,,,,,,,,,0
600265.SH,20170125,20170125,20161231,1,1,4,0.26,0.26,70718280.47,70718280.47,,,,,,,,,,,,,,,17030.14,25739.72,,,118278672.88,65835376.92,,,2431121.96,526048.72,25861387.41,21495441.13,2129296.74,,,,,,,,,,,-47517622.55,92993948.84,10798542.83,1923.27,34677783.46,,34677783.46,33709499.26,968284.2,,34677783.46,33709499.26,968284.2,-26064951.28,-14068593.88,,,,,,,,,,,,,,,,,,,,,0
002107.SZ,20170125,20170125,20161231,1,1,4,0.14,0.14,562845617.66,562845617.66,,,,,,,,,,,,,,,,,,,496224837.55,142597625.14,,,12283349.65,288627272.1,46917233.63,4356996.68,1442360.35,,,,,,,,,,,66620780.11,3948870.76,438339.39,138339.39,70131311.48,8677416.73,61453894.75,48809430.02,12644464.73,,61453894.75,48809430.02,12644464.73,70977776.79,90261867.5,,,,,,,,,,,,,,,,,,,,,0
000838.SZ,20170120,20170120,20161231,1,1,4,0.1011,0.1011,1716087294.0,1716087294.0,,,,,,,,,,,,,,,,2241474.94,,,1570993837.33,1312132140.85,,,95854863.05,51677621.05,73904321.83,5943952.5,31480938.05,,,,,,,,,,,147334931.61,1059679.81,1709606.88,25398.02,146685004.54,43176948.35,103508056.19,111307939.35,-7799883.16,,103508056.19,111307939.35,-7799883.16,151037409.17,166063674.02,,,,,,,,,,,,,,,,,,,,,0
000545.SZ,20170124,20170124,20161231,1,1,4,0.12,0.12,1046072626.65,1046072626.65,,,,,,,,,,,,,,,,79439805.93,,,999101482.43,858730371.85,,,10191039.71,24440474.26,95836031.38,10437186.68,-533621.45,,,,,,,,,,,126410950.15,17368708.35,3125841.79,414648.61,140653816.71,19850036.53,120803780.18,120803780.18,,30769745.27,151573525.45,151573525.45,,57408330.9,128769532.7,,,,,,,,,,,,,,,,,,,,,0
002479.SZ,20170117,20170117,20161231,1,1,4,0.31,0.31,2699263759.5,2699263759.5,,,,,,,,,,,,,,,,3309275.86,-1169487.81,,2382888540.29,2146509849.74,,,7715870.93,6970142.35,151036971.59,59736985.18,10918720.5,,,,,,,,,,,319684495.07,63185249.57,8710564.83,5366627.92,374159179.81,65983418.84,308175760.97,244927959.16,63247801.81,,308175760.97,244927959.16,63247801.81,376112204.39,566562343.95,,,,,,,,,,,,,,,,,,,,,0
600227.SH,20170124,20170124,20161231,1,1,4,-0.2389,-0.2389,2856923346.02,2856923346.02,,,,,,,,,,,,,,,,2411561.88,,,3168689370.41,2321971564.87,,,25071078.6,227662265.06,271541560.82,138701812.43,183741088.63,,,,,,,,,,,-309354462.51,10606571.3,17941154.02,164307.57,-316689045.23,20780504.53,-337469549.76,-349534191.38,12064641.62,,-337469549.76,-349534191.38,12064641.62,-76604480.98,237168047.47,,,,,,,,,,,,,,,,,,,,,0
600408.SH,20170125,20170125,20161231,1,1,4,-0.58,-0.58,3384732695.02,3384732695.02,,,,,,,,,,,,,,,,-1635.59,-1635.59,,3918523824.3,3205865916.16,,,46042066.6,147197591.58,117317252.45,290589261.49,111511736.02,,,,,,,,,,,-533792764.87,13934116.32,81223194.32,47060288.78,-601081842.87,77819.53,-601159662.4,-581954801.85,-19204860.55,,-601159662.4,-581954801.85,-19204860.55,-235306732.82,-6708902.63,,,,,,,,,,,,,,,,,,,,,0
300304.SZ,20170125,20170125,20161231,1,1,4,0.51,0.51,535626834.29,535626834.29,,,,,,,,,,,,,,,,3306139.94,-1662.06,,426255093.41,353347839.31,,,4208531.07,12957872.88,68489858.54,-16995317.39,4246309.0,,,,,,,,,,,112677880.82,11259623.52,104975.7,40516.22,123832528.64,14278953.66,109553574.98,110052611.33,-499036.35,,109553574.98,110052611.33,-499036.35,92376423.49,129342867.81,,,,,,,,,,,,,,,,,,,,,0
