ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,update_flag
002908.SZ,20120727,20120727,20120630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2663920.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
605208.SH,20120711,20120711,20120630,1,1,2,,,541477768.67,541477768.67,,,,,,,,,,,,,,,,,,,530263052.27,514261784.21,,,225429.0,1502228.18,5992735.79,8280875.09,,,,,,,,,,,,11626451.4,1520965.88,4672.0,,13142745.28,3285686.31,9857058.97,9857058.97,,,,,,19495591.49,21171206.97,,,,,,,,,,,,,,,,,,,,,1
600918.SH,20120716,20120716,20120630,1,4,2,,,1645694143.07,1645694143.07,,,,1111799930.96,199513072.42,5201653.82,,,,,852137674.12,111727924.76,2630712.3,5263803.82,91865221.53,102725541.22,7505459.42,-279344.15,1196173457.45,,,,73039002.27,,1123072305.18,,,,,,,,1196173457.45,,,,62150.0,449520685.62,2283092.86,224954.22,,451578824.26,112428374.1,339150450.16,338443833.39,706616.77,,,,,,,,1484655877.81,1823099711.2,,,,,,,,,,,,,,1823099711.2,,282514820.86,,0
601878.SH,20120717,20120717,20120630,1,4,2,,,621175987.88,621175987.88,,,,435216396.55,,,,,,,261112135.48,24507000.0,22440216.13,3287756.93,24120490.88,30704183.56,-4820814.24,,448301807.86,,,,27268656.52,,420390108.62,,,,,,,,448301807.86,,,,643042.72,172874180.02,2823708.54,443497.7,,175254390.86,33181223.81,142073167.05,142073167.05,,,,,,173517222.74,173517222.74,,,,,,,,,,,,,,,,,,,,,0
002926.SZ,20120720,20120720,20120630,1,4,2,,,779124486.74,779124486.74,,,,478607085.13,,,,,,,422635785.19,38300000.0,8723366.34,3866676.15,67944581.97,110006667.66,,86745.07,398921516.74,,,,30887188.25,,366793867.87,,,,,,,,398921516.74,,,,1240460.62,380202970.0,181172.72,260339.12,,380123803.6,98453602.81,281670200.79,281670200.79,,,,,,381443430.62,381443430.62,,,,,,,,,,,,,,,,,,,,,0
002797.SZ,20120720,20120720,20120630,1,4,2,,,500153156.53,500153156.53,,,,109751552.85,,,,,,,71072550.0,22057928.35,14847860.71,,43302089.52,403036097.48,24210255.46,,266996742.39,,,,30364748.25,,236631994.14,,,,,,,,266996742.39,,,,,233156414.14,407584.09,949.18,,233563049.05,53338697.79,180224351.26,180224351.26,,,,,,233156414.14,233156414.14,,,,,,,,,,,,,,,,,,,,,0
601162.SH,20120716,20120716,20120630,1,4,2,,,118813874.84,118813874.84,,,,56052781.61,,,,,,,40905965.43,3840000.0,1774014.0,1030126.0,12300752.77,26128523.92,,-13166.33,116188581.48,,,,4532276.79,,111656304.69,,,,,,,,116188581.48,,,,,2625293.36,58468.77,828013.35,,1855748.78,230275.37,1625473.41,1625473.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
601990.SH,20120719,20120719,20120630,1,4,2,,,469101510.67,469101510.67,,,,269552344.56,,,,,,,218713506.01,44720000.0,6118838.55,3119050.0,36282342.32,68312915.79,,91184.93,227185159.22,,,,15612636.39,,211572422.83,,,,,,,,227185159.22,,,,100.0,241916351.45,3883046.0,106674.48,,245692722.97,60250531.6,185442191.37,185442191.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
002939.SZ,20120719,20120719,20120630,1,4,2,,,786870997.66,786870997.66,,,,501577116.77,,,,,,,248610229.28,30609090.63,5764146.86,2603813.41,38019036.54,189636361.99,42544170.54,,574773494.84,,,,34626624.32,,535575628.78,,-12500.0,,,,,,574773494.84,,,,4583741.74,212097502.82,1058132.16,161439.97,,212994195.01,39015496.87,173978698.14,131936222.02,42042476.12,,,,,216668744.56,216668744.56,,,,,,,,,,,,,,,,,,,,,0
601456.SH,20120719,20120719,20120630,1,4,2,,,244640240.55,244640240.55,,,,187239281.33,,,,,,,176579529.93,,8195940.64,360935.8,-20232868.9,47299212.77,,-19600.0,165754823.55,,,,13308409.72,,152145638.52,,274098.62,,,,,,165754823.55,,,,26676.69,78885417.0,924768.44,444870.91,,79365314.53,14714578.22,64650736.31,64650736.31,,,,,,,,,523694937.16,588345673.47,,,,,,,,,,,,,,588345673.47,,45000000.0,,0
