ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,update_flag
000047.SZ,20120418,20120418,20120331,1,1,1,,,0.0,0.0,,,,,,,,,,,,,,,,,,,9618596.05,,,,,,1225537.43,8393058.62,,,,,,,,,,,,-9618596.05,,,,-9618596.05,,-9618596.05,-9618596.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000556.SZ,20120418,20120418,20120331,1,1,1,,,332409.0,332409.0,,,,,,,,,,,,,,,,,,,308469.31,,,,,,308340.06,129.25,,,,,,,,,,,,7139.69,20530.23,,,27669.92,,27669.92,27669.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000660.SZ,20120427,20120427,20120331,1,1,1,-0.01,,2459321.33,2459321.33,,,,,,,,,,,,,,,,,,,3766797.71,1385211.25,,,21231.95,509524.76,668667.57,1182162.18,,,,,,,,,,,,-1307476.38,203.4,,,-1307272.98,18412.52,-1224694.05,-1238503.44,13809.39,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000675.SZ,20120423,20120423,20120331,1,1,1,,,0.0,0.0,,,,,,,,,,,,,,,,,,,7898310.52,,,,,,1961313.4,5936997.12,,,,,,,,,,,,-7725933.52,158806.0,5478.32,,-7572605.84,,-7572605.84,-7572605.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
600837.SH,20120428,20120428,20120331,1,4,1,0.13,0.13,2426157382.87,2426157382.87,,,,1188786248.97,,,,,,,615727639.98,223670341.59,201689689.08,6101977.74,408673299.17,281775405.51,13180742.49,-289836.91,995711024.92,,,,72897127.03,,901294161.7,,19682233.61,,,,,,995711024.92,,,,1837502.58,1430446357.95,2385089.14,328443.9,,1432503003.19,335357410.76,1097145592.43,1049092544.39,48053048.04,192050940.98,1289196533.41,1240435915.01,48760618.4,,,,,,,,,,,,,,,,,,,,,,,0
600369.SH,20120417,20120417,20120331,1,4,1,0.07,0.07,353087496.91,353087496.91,,,,152562118.87,,,,,,,98640012.02,34096712.23,9084989.2,775248.35,169260209.94,-16019678.94,13478465.95,-13924.94,142827131.24,,,,13783126.76,,127767665.61,,,,,,,,142827131.24,,,,1276338.87,210260365.67,243193.74,1471173.33,,209032386.08,48570670.04,160461716.04,160461716.04,,11918517.77,172380233.81,172380233.81,,353087496.91,,,,,,,,,,,,,,,,,,,,,,0
601788.SH,20120428,20120428,20120331,1,4,1,0.1,0.1,969374473.1,969374473.1,,,,571237320.52,,,,,,,420884964.69,37887852.9,112464502.93,6904044.88,142806518.31,72753250.41,59500000.0,-1891349.6,528355269.81,,,,37061144.19,,506661572.33,,-16512227.24,,,,,,528355269.81,,,,1144780.53,441019203.29,2156468.88,10731.73,,443164940.44,94559731.55,348605208.89,340579873.28,8025335.61,260380856.63,608986065.52,600660287.13,8325778.39,952862245.86,,,,,,,,,,,,,,,,,,,,,,0
601601.SH,20120428,20120428,20120331,1,3,1,0.08,0.08,49490000000.0,49490000000.0,,44570000000.0,,,,,49389000000.0,3399000000.0,1420000000.0,53000000.0,,,,266000000.0,28000000.0,4627000000.0,,-1000000.0,48598000000.0,,509000000.0,4539000000.0,1020000000.0,,5113000000.0,,1373000000.0,3202000000.0,11048000000.0,23229000000.0,1028000000.0,10000000.0,48598000000.0,1624000000.0,262000000.0,1007000000.0,929000000.0,892000000.0,9000000.0,14000000.0,,887000000.0,233000000.0,654000000.0,652000000.0,2000000.0,3393000000.0,4047000000.0,3988000000.0,59000000.0,,,,,,,,,,,,,,,,,,,,,,,0
601628.SH,20120426,20120426,20120331,1,3,1,0.2,0.2,131925000000.0,131925000000.0,,112737000000.0,,,,,113752000000.0,100000000.0,915000000.0,,,,,629000000.0,-433000000.0,19016000000.0,539000000.0,-24000000.0,125054000000.0,,,7840000000.0,339000000.0,,4897000000.0,,7686000000.0,9916000000.0,31167000000.0,60489000000.0,1433000000.0,,125054000000.0,28000000.0,-7000000.0,44000000.0,1352000000.0,6871000000.0,15000000.0,14000000.0,,6872000000.0,1194000000.0,5678000000.0,5625000000.0,53000000.0,7671000000.0,13349000000.0,13295000000.0,54000000.0,14042000000.0,,,,,,,,,,,,,,,,,,,,,,0
601099.SH,20120427,20120427,20120331,1,4,1,0.011,0.011,117588402.39,117588402.39,,,,82586776.73,,,,,,,55734551.73,25232000.0,,,804553.06,27252981.82,,-9796.9,95597271.09,,,,7607025.16,,87990245.93,,,,,,,,95597271.09,,,,,21991131.3,24139.64,478635.53,,21536635.41,5183020.59,16353614.82,16353614.82,,,16353614.82,16353614.82,,117588402.39,,,,,,,,,,,,,,,,,,,,,,0
