ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,update_flag
000556.SZ,20101029,20101029,20100930,1,1,3,,,0.0,0.0,,,,,,,,,,,,,,,,,,,1694898.99,,,,,,844072.92,850826.07,,,,,,,,,,,,-844898.99,8380724.17,,,7535825.18,,7535825.18,7535825.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000660.SZ,20101029,20101029,20100930,1,1,3,-0.09,,12426164.62,12426164.62,,,,,,,,,,,,,,,,,,,26364424.83,8298788.5,,,,1924123.54,3555973.5,12585539.29,,,,,,,,,,,,-13938260.21,2502.76,21297.23,,-13957054.68,70585.78,-12027614.9,-12080554.23,52939.33,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000689.SZ,20101029,20101029,20100930,1,1,3,-0.236,,0.0,0.0,,,,,,,,,,,,,,,,,,,26293537.36,,,,,,851727.79,25441809.57,,,,,,,,,,,,-26293537.36,4000.0,150.0,,-26289687.36,,-26289687.36,-26289687.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
600837.SH,20101028,20101028,20100930,1,4,3,0.33,0.33,6803769704.91,6803769704.91,,,,4969329290.78,,,,,,,3348587982.83,604778846.89,486056666.99,16419108.06,154787496.04,712198889.1,58071016.53,-1785688.04,3105088717.38,,,,269372082.32,,2835231251.69,,-3036713.33,,,,,,3105088717.38,,,,3522096.7,3698680987.53,52427536.54,2140471.85,,3748968052.22,860549301.16,2888418751.06,2753624073.8,134794677.26,-887489856.67,2000928894.39,1868522048.04,132406846.35,,,,,,,,,,,,,,,,,,,,,,,0
600369.SH,20101025,20101025,20100930,1,4,3,0.2,0.2,1105682526.33,1105682526.33,,,,744183389.31,,,,,,,532448550.0,177635836.91,,2545879.9,35997629.7,232164113.92,64129300.64,-658093.65,588942117.1,,,,50231037.02,,535511215.1,,669138.15,,,,,,588942117.1,,,,2530726.83,516740409.23,3751566.72,2490932.96,,518001042.99,114509569.37,403491473.62,403491473.62,,-236099611.78,167391861.84,167391861.84,,1106351664.48,,,,,,,,,,,,,,,,,,,,,,0
601788.SH,20101030,20101030,20100930,1,4,3,0.41,0.41,3224165576.48,3224165576.48,,,,2557307214.34,,,,,,,1841022075.77,243306394.0,472978744.57,19624540.43,37606088.35,34853968.17,74000000.0,2685348.51,1472683024.76,,,,145899845.52,,1311161216.96,,8101469.96,,,,,,1472683024.76,,,,7520492.32,1751482551.72,138479516.67,7025959.48,,1882936108.91,440233130.24,1442702978.67,1390695337.49,52007641.18,-78987627.83,1363715350.84,1313185644.92,50529705.92,3232267046.44,,,,,,,,,,,,,,,,,,,,,,0
601601.SH,20101030,20101030,20100930,1,3,3,0.57,0.57,105157000000.0,105157000000.0,,91564000000.0,,,,,108098000000.0,10525000000.0,6009000000.0,66000000.0,,,,626000000.0,245000000.0,12861000000.0,-24000000.0,-139000000.0,99109000000.0,,,8494000000.0,2274000000.0,,12070000000.0,,565000000.0,3254000000.0,24597000000.0,51879000000.0,2390000000.0,15000000.0,99109000000.0,3128000000.0,2194000000.0,3209000000.0,2102000000.0,6048000000.0,46000000.0,76000000.0,,6018000000.0,1060000000.0,4958000000.0,4905000000.0,53000000.0,-1199000000.0,3759000000.0,3727000000.0,32000000.0,,,,,,,,,,,,,,,,,,,,,,,0
601628.SH,20101029,20101029,20100930,1,3,3,0.88,0.88,305567000000.0,305567000000.0,,256133000000.0,,,,,256866000000.0,120000000.0,613000000.0,,,,,2087000000.0,133000000.0,47403000000.0,1419000000.0,-189000000.0,275449000000.0,,,20236000000.0,1018000000.0,,12914000000.0,,957000000.0,19220000000.0,40391000000.0,169039000000.0,9152000000.0,,275449000000.0,68000000.0,23000000.0,29000000.0,2642000000.0,30118000000.0,40000000.0,36000000.0,,30122000000.0,5036000000.0,25086000000.0,24945000000.0,141000000.0,-9642000000.0,15444000000.0,15311000000.0,133000000.0,29845000000.0,,,,,,,,,,,,,,,,,,,,,,0
601099.SH,20101028,20101028,20100930,1,4,3,0.099,0.099,471574371.28,471574371.28,,,,442610222.5,,,,,,,310259836.5,105090602.0,,,-43911822.09,36506445.05,,-200344.45,306791114.92,,,,28139229.81,,278506107.48,,145777.63,,,,,,306791114.92,,,,,164783256.36,1342142.05,1177831.37,,164947567.04,16144531.34,148803035.7,148803035.7,,24000.0,148827035.7,148827035.7,,471720148.91,,,,,,,,,,,,,,,,,,,,,,0
601398.SH,20101029,20101029,20100930,1,2,3,0.38,0.38,278690000000.0,278690000000.0,338818000000.0,,58029000000.0,54563000000.0,2250000000.0,-618000000.0,,,,,,,,-404000000.0,178000000.0,2245000000.0,1877000000.0,445000000.0,112917000000.0,,117155000000.0,3466000000.0,15752000000.0,,79131000000.0,,17820000000.0,,,,,,112917000000.0,,,,214000000.0,165773000000.0,1086000000.0,535000000.0,,166324000000.0,38529000000.0,127795000000.0,127216000000.0,579000000.0,6547000000.0,134342000000.0,133756000000.0,586000000.0,,,,,,,,,,,,,,,,,,,,,,,0
