ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,update_flag
601198.SH,20161028,20161028,20160930,1,4,3,0.44,0.44,2435657035.4,2435657035.4,,,,1629579712.92,1243533537.04,1042475.81,,,,,794129437.69,580973180.42,219167141.18,1042475.81,-5059548.5,1247249154.49,,301455.24,1074503508.01,,,,73131859.2,,1002138381.68,,-766732.87,,,,,,1074503508.01,,,,,1361153527.39,5351096.14,606195.83,,1365898427.7,267970114.32,1097928313.38,1096992362.65,935950.73,-537861630.3,560066683.08,558796896.19,1269786.89,,,,,,,,,,,,,,,,,,,,,,,0
601328.SH,20161029,20161029,20160930,1,2,3,0.7,0.7,147301000000.0,147301000000.0,215750000000.0,,30995000000.0,28898000000.0,6707000000.0,3963000000.0,,,,,,,,5616000000.0,-473000000.0,2428000000.0,68000000.0,789000000.0,80447000000.0,,114986000000.0,2097000000.0,4879000000.0,,43541000000.0,,21598000000.0,,,,,,80447000000.0,,,,1653000000.0,66854000000.0,672000000.0,105000000.0,,67421000000.0,14504000000.0,52917000000.0,52578000000.0,339000000.0,4298000000.0,57215000000.0,56961000000.0,254000000.0,,,,,,,,,,,,,,,,,,,,,,,0
600926.SH,20161026,20161026,20160930,1,2,3,1.42,1.42,10720246000.0,10720246000.0,18332333000.0,,1725274000.0,1576227000.0,284452000.0,-18294000.0,,,,,,,,5608000.0,96747000.0,444667000.0,84085000.0,-238668000.0,6707714000.0,,9496668000.0,149047000.0,317181000.0,,3075554000.0,,3291077000.0,,,,,,6707714000.0,,,,23902000.0,4012532000.0,30724000.0,28940000.0,,4014316000.0,691668000.0,3322648000.0,3356808000.0,-34160000.0,-478968000.0,2843680000.0,2877840000.0,-34160000.0,,,,,,,,,,,,,,,,,,,,,,,0
601187.SH,20161025,20161025,20160930,1,2,3,,,2792815238.89,2792815238.89,6626732605.71,,234931834.33,196597227.38,22348829.68,5236094.88,,,,,,,,8569979.84,48840833.89,306865225.34,,-338593324.43,1694262622.92,,4056197308.84,38334606.95,160573424.12,,785597909.05,,744757404.79,,,,,,1694262622.92,,,,3333884.96,1098552615.97,9915866.75,4070297.9,,1104398184.82,312311323.09,792086861.73,792086861.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000166.SZ,20161028,20161028,20160930,1,4,3,0.19,0.19,10163704599.56,10163704599.56,,,,7264865740.99,1166604067.6,72756416.77,,,,,4443984852.62,1393298158.03,1327010510.07,77104858.44,-754322724.58,1840357665.38,99914443.17,7812710.03,5755452672.08,,,,362641192.76,,5388486093.99,,-23056.34,,,,,,5755452672.08,,,,4348441.67,4408251927.48,62381895.78,9775532.88,,4460858290.38,522912020.34,3937946270.04,3849049954.18,88896315.86,-1251438524.9,2686507745.14,2600152953.63,86354791.51,,,,,,,,,,,,,,,,,,,,,,,0
600291.SH,20161029,20161029,20160930,1,3,3,0.0369,0.0369,20962142417.31,20962142417.31,,8597040871.35,,,,,10080462386.34,465717429.71,1017704085.28,21539883.94,,,,342475203.11,258744.3,12002713368.66,10404010.83,19654229.89,21163156255.34,,,1463793530.33,498441481.16,,2418941033.63,163130875.71,6894857.36,,5273277897.95,166468249.12,,8027303.66,21163156255.34,952451594.41,-135595960.4,233397891.94,12377565428.08,-201013838.03,213314332.83,18181956.92,,-5881462.12,-13613649.69,7732187.57,38611063.21,-30878875.64,-1477464302.78,-1469732115.21,1471218236.27,-2940950351.48,,,,,,,,,,,,,,,,,,,,,,,0
601998.SH,20161028,20161028,20160930,1,2,3,0.71,0.71,115336000000.0,115336000000.0,160093000000.0,,32792000000.0,30973000000.0,4839000000.0,98000000.0,,,,,,,,98000000.0,-300000000.0,3799000000.0,-56000000.0,1242000000.0,69872000000.0,,80569000000.0,1819000000.0,4026000000.0,,30450000000.0,,35396000000.0,,,,,,69872000000.0,,,,,45464000000.0,214000000.0,69000000.0,,45609000000.0,10986000000.0,34623000000.0,34543000000.0,80000000.0,251000000.0,34874000000.0,34793000000.0,81000000.0,,,,,,,,,,,,,,,,,,,,,,,0
600000.SH,20161029,20161029,20160930,1,2,3,1.873,1.873,120928000000.0,120928000000.0,161298000000.0,,32652000000.0,31140000000.0,7756000000.0,1952000000.0,,,,,,,,2134000000.0,1153000000.0,4202000000.0,140000000.0,449000000.0,67416000000.0,,79448000000.0,1512000000.0,3898000000.0,,25851000000.0,,37485000000.0,,,,,,67416000000.0,,,,182000000.0,53512000000.0,226000000.0,49000000.0,,53689000000.0,12551000000.0,41138000000.0,40682000000.0,456000000.0,-2099000000.0,39039000000.0,38583000000.0,456000000.0,,,,,,,,,,,,,,,,,,,,,,,0
002673.SZ,20161024,20161024,20160930,1,4,3,0.33,0.33,2584733124.37,2584733124.37,,,,1384966332.41,,,,,,,733065213.51,547897478.52,40888326.87,11669679.75,-41115726.78,916482712.59,-21531.03,505826.95,1365883316.71,,,,88462316.0,,1280612118.65,,-3191117.94,,,,,,1365883316.71,,,,,1218849807.66,22985819.93,852346.17,,1240983281.42,315972377.16,925010904.26,935256660.38,-10245756.12,-164655460.46,760355443.8,770601199.92,-10245756.12,1215658689.72,,,,,,,,,,,,,,,,,,,,,,0
601377.SH,20161029,20161029,20160930,1,4,3,0.31,0.31,5876283930.57,5876283930.57,,,,3823498195.09,1323915142.05,3847779.93,,,,,1239201505.76,1108521366.57,388458835.87,7780260.8,-436558119.14,1755659877.04,3583236.21,965604.22,3236174930.76,,,,196315755.88,,3038906485.93,,-2979791.92,,,,,,3236174930.76,,,,3932480.87,2640108999.81,286905546.1,40157593.63,,2886856952.28,586429269.62,2300427682.66,2044803328.62,255624354.04,175223010.59,2475650693.25,2207651041.66,267999651.59,,,,,,,,,,,,,,,,,,,,,,,0
600999.SH,20161029,20161029,20160930,1,4,3,0.685,0.685,8564049928.34,8564049928.34,,,,6315862649.26,1688397089.45,29889438.48,,,,,3631944137.15,1569699176.05,807084683.47,30504311.19,-1488659830.19,3155145012.16,511507865.79,-7977531.0,3729110762.16,,,,382212246.36,,3413600529.75,,-67316886.66,,,,,,3729110762.16,,,,614872.71,4834939166.18,43987982.32,13635568.01,,4865291580.49,883350726.83,3981940853.66,3978473868.71,3466984.95,-867399125.76,3114541727.9,3111074742.95,3466984.95,,,,,,,,,,,,,,,,,,,,,,,0
601901.SH,20161028,20161028,20160930,1,4,3,0.32,0.32,6237062108.79,6237062108.79,,,,3297947962.87,2798704601.71,50412985.88,,,,,2689364237.26,410168465.12,91064878.5,54656128.7,-19003394.57,2766182168.08,,1112842.32,2973747943.28,,,,182396001.7,,2790903185.74,,-3794386.98,,,,,,2973747943.28,,,,4243142.82,3263314165.51,20639134.55,7614821.74,,3276338478.32,618550104.5,2657788373.82,2665247145.99,-7458772.17,-1369181702.63,1288606671.19,1298163928.52,-9557257.33,,,,,,,,,,,,,,,,,,,,,,,0
601997.SH,20161028,20161028,20160930,1,2,3,1.46,1.46,7063653000.0,7063653000.0,9263661000.0,,841746000.0,789044000.0,336149000.0,4849000.0,,,,,,,,7043000.0,-8187000.0,338686000.0,,801000.0,3959368000.0,,3327395000.0,52702000.0,232514000.0,,1685299000.0,,2039361000.0,,,,,,3959368000.0,,,,2194000.0,3104285000.0,8072000.0,6224000.0,,3106133000.0,397209000.0,2708924000.0,2698092000.0,10832000.0,-227421000.0,2481503000.0,2470671000.0,10832000.0,,,,,,,,,,,,,,,,,,,,,,,0
600816.SH,20161028,20161028,20160930,1,2,3,1.3056,1.3056,3514553663.24,3514553663.24,293444622.87,,2885862090.1,2882521692.17,439081445.43,,,,,,,,,,230924286.65,208157158.78,,,563627327.34,,100494097.23,3340397.93,84500628.72,,470235848.58,,8890850.04,,,,,,563627327.34,,,,,2950926335.9,130803000.0,820000.0,,3080909335.9,770227333.98,2310682001.92,2310682001.92,,4140923.1,2314822925.02,2314822925.02,,,,,,,,,,,,,,,,,,,,,,,,0
600109.SH,20161028,20161028,20160930,1,4,3,0.335,0.335,3455406839.72,3455406839.72,,,,2559595392.66,404382391.77,691553.19,,,,,1188875334.74,909215225.78,132170881.77,691553.19,-38169797.17,442814962.39,18777920.75,-954326.64,2170830499.94,,,,107318582.84,,2035385316.37,,28126600.73,,,,,,2170830499.94,,,,,1284576339.78,91532877.94,9874023.22,,1366235194.5,353605191.37,1012630003.13,1013726636.58,-1096633.45,-131039267.46,881590735.67,882684517.49,-1093781.82,,,,,,,,,,,,,,,,,,,,,,,0
601555.SH,20161027,20161027,20160930,1,4,3,0.42,0.42,3327874588.56,3327874588.56,,,,2145447773.59,874341459.45,2656448.07,,,,,961262044.79,723263529.55,153979804.06,212365774.15,-242005329.36,1114322222.28,14170160.93,-631881.54,1667998558.28,,,,107792255.7,,1336801999.89,,13694976.61,,,,,,1667998558.28,,,,209709326.08,1659876030.28,17758604.65,5958017.53,,1671676617.4,412429877.77,1259246739.63,1249705751.25,9540988.38,-505828100.5,753418639.13,742944729.76,10473909.37,,,,,,,,,,,,,,,,,,,,,,,0
600837.SH,20161029,20161029,20160930,1,4,3,0.55,0.55,19791087043.8,19791087043.8,,,,7518998148.95,5095533971.69,691917883.95,,,,,4075672754.57,2252945024.82,350220054.78,4709693244.12,1175254926.5,3416011332.95,190122424.32,-187650171.71,11745585354.69,,,,451871343.76,,6808546684.99,,467391965.77,,,,,,11745585354.69,,,,4017775360.17,8045501689.11,487490184.81,53677782.45,2025375.28,8479314091.47,1491979707.55,6987334383.92,6364406654.52,622927729.4,-479195151.64,6508139232.28,5674975944.61,833163287.67,,,,,,,,,,,,,,,,,,,,,,,0
