ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,update_flag
001217.SZ,20210908,20210908,20210630,1,1,2,0.73,,784428487.01,784428487.01,,,,,,,,,,,,,,,,,,,581183840.49,520814316.76,,,6009891.58,2794004.31,24011672.63,159538.44,-35011.35,,,,,,,,,,,207801793.37,2568223.54,835591.69,,209534425.22,27831266.39,181703158.83,181703158.83,,,181703158.83,181703158.83,,207827691.83,253996198.46,,,,26317673.28,374013.9,240373.92,,,,,,,,,,,,,,,1
600011.SH,20210728,20210728,20210630,1,1,2,0.21,0.21,95115588347.0,95115588347.0,,,,,,,,,,,,,,,-27789.0,893672926.0,894615476.0,,90314616333.0,82487813485.0,,,941225899.0,92230950.0,2486146418.0,4188229067.0,-750591.0,,,,,,,,,,,6344863758.0,112511679.0,131464282.0,,6325911155.0,1154782960.0,5171128195.0,4282135954.0,888992241.0,290181303.0,5461309498.0,4551013797.0,910295701.0,9463976131.0,20295972539.0,,,,121545919.0,4258959611.0,135031524.0,,,,,,,,,,,,,,,1
301073.SZ,20210908,20210908,20210630,1,1,2,,,146449681.92,146449681.92,,,,,,,,,,,,,,,365790.74,763446.42,,,116506197.73,91669958.85,,,471733.61,5558650.91,8612563.85,9524580.37,,,,,,,,,,,,31417858.56,1916746.7,237731.96,,33096873.3,7711750.19,25385123.11,26193014.64,-807891.53,,25385123.11,26193014.64,-807891.53,31099891.17,75847558.61,,,,,14124088.67,4948390.7,,,,,,,,,,,,,,,1
301072.SZ,20210908,20210908,20210630,1,1,2,0.31,,311865062.91,311865062.91,,,,,,,,,,,,,,,240782.2,75779.73,,,285733278.62,247717227.86,,,1735371.77,5445493.31,14755887.05,-82280.15,-2490903.14,,,,,,,,,,,27259753.45,576491.39,243799.49,,27592445.35,2691464.47,24900980.88,24367133.12,533847.76,,24900980.88,24367133.12,533847.76,27118069.93,45550082.83,,,,14135321.22,238644.01,363103.94,,,,,,,,,,,,,,,1
601728.SH,20210819,20210819,20210630,1,1,2,0.22,0.22,217547000000.0,217547000000.0,,,,,,,,,,,,,,,-120000000.0,3243000000.0,1019000000.0,,197241000000.0,149968000000.0,,,780000000.0,25578000000.0,16345000000.0,1079000000.0,-22000000.0,,,,,,,,,,,25191000000.0,665000000.0,2441000000.0,,23415000000.0,5549000000.0,17866000000.0,17743000000.0,123000000.0,-96000000.0,17770000000.0,17647000000.0,123000000.0,22593000000.0,22593000000.0,,,,1761000000.0,1368000000.0,304000000.0,,,,,,,,,,,,,,,1
000033.SZ,20210804,20210804,20210630,1,1,2,-0.0048,-0.0048,26090706.07,26090706.07,,,,,,,,,,,,,,,308440.07,,,,28507017.01,19070570.98,,,17054.52,330137.9,9272877.35,-134898.07,,,,,,,,,,,,-2092498.61,9925.0,,,-2082573.61,,-2082573.61,-2080916.62,-1656.99,,-2082573.61,-2080916.62,-1656.99,,,,,,,,171258.78,,,,,,,,,,,,,,,1
603810.SH,20210804,20210804,20210630,1,1,2,0.52,0.52,849812969.21,849812969.21,,,,,,,,,,,,,,,-395179.09,7025558.14,,,760970780.87,661643505.85,,,3160835.44,22668837.04,40971716.46,740291.92,-181832.26,,,,,,,,,,,97479212.21,35089.31,21754.7,,97492546.82,14631361.63,82861185.19,82861185.19,,,82861185.19,82861185.19,,91898225.24,125475674.45,,,,22047351.79,382254.82,1665382.68,,,,,,,,,,,,,,,1
688722.SH,20210917,20210917,20210630,1,1,2,0.18,0.18,155201396.59,155201396.59,,,,,,,,,,,,,,,2631118.48,,,,124747639.08,102254467.88,,,1979269.66,4917226.36,9031491.08,-1173502.11,160554.05,,,,,,,,,,,33726112.93,593588.97,200.0,,34319501.9,4398178.61,29921323.29,29921323.29,,,29921323.29,29921323.29,,29921492.34,39702205.68,,,,7810236.06,,1274341.59,,,,,,,,,,,,,,,1
301079.SZ,20210917,20210917,20210630,1,1,2,0.42,0.42,190640974.34,190640974.34,,,,,,,,,,,,,,,,,,,161970202.62,136252114.24,,,1375227.16,7554351.95,6498288.32,1262737.02,-388671.14,,,,,,,,,,,29752981.99,182736.96,58234.01,,29877484.94,3446066.23,26431418.71,26431418.71,,,26431418.71,26431418.71,,31323620.69,35205793.07,,,,7131265.88,1477818.03,229039.43,,,,,,,,,,,,,,,1
002177.SZ,20210804,20210804,20210630,1,1,2,-0.0307,-0.0307,41616765.91,41616765.91,,,,,,,,,,,,,,,-17588057.48,-588593.94,,,43467894.94,19834315.5,,,2874123.87,1119253.49,15454812.88,184793.58,3008916.46,,,,,,,,,,,-19815152.12,813188.09,5621729.74,,-24623693.77,-1288518.77,-23335175.0,-23335175.0,,-21923.27,-23357098.27,-23357098.27,,-1718546.0,5005475.38,,,,6793469.9,456587.95,99529.23,,,,,,,,,,,,,,,1
