ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,update_flag
000047.SZ,20110425,20110425,20110331,1,1,1,,,0.0,0.0,,,,,,,,,,,,,,,,,,,9666604.38,,,,,,1273530.9,8393073.48,,,,,,,,,,,,-9666604.38,,,,-9666604.38,,-9666604.38,-9666604.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000556.SZ,20110429,20110429,20110331,1,1,1,0.0002,,0.0,0.0,,,,,,,,,,,,,,,,,,,448000.16,,,,,,430367.78,17632.38,,,,,,,,,,,,51999.84,,,,51999.84,,51999.84,51999.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000660.SZ,20110428,20110428,20110331,1,1,1,,,1926091.32,1926091.32,,,,,,,,,,,,,,,,,,,3679647.43,1109998.92,,,6265.03,515089.0,957512.48,1090782.0,,,,,,,,,,,,-1753556.11,534.0,200.0,,-1753222.11,,-1657754.81,-1555342.99,-102411.82,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000675.SZ,20110422,20110422,20110331,1,1,1,,,0.0,0.0,,,,,,,,,,,,,,,,,,,7280581.2,,,,,,1342209.39,5938371.81,,,,,,,,,,,,-7206931.2,892.0,15916.98,,-7157956.18,,-7157956.18,-7157956.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
600837.SH,20110426,20110426,20110331,1,4,1,0.14,0.14,2668870970.46,2668870970.46,,,,1634060932.09,,,,,,,1030907851.74,266057517.4,163606445.98,8341951.59,172832569.72,392450203.24,18235181.77,16286117.44,1075169547.22,,,,96224650.39,,977085757.73,,69639.15,,,,,,1075169547.22,,,,1789499.95,1593701423.24,15122507.44,657437.32,,1608166493.36,386751728.37,1221414764.99,1185145518.37,36269246.62,141462036.29,1362876801.28,1329687223.55,33189577.73,,,,,,,,,,,,,,,,,,,,,,,0
600369.SH,20110430,20110430,20110331,1,4,1,0.13,0.13,573929525.71,573929525.71,,,,368902270.96,,,,,,,164187781.13,172120112.36,9758951.65,670390.16,45242687.79,98425678.0,5349853.8,-424289.91,188227763.56,,,,28019206.18,,265843615.02,,-106690000.0,,,,,,188227763.56,,,,1054942.36,385701762.15,12209499.87,36025.03,,397875236.99,100299619.18,297575617.81,297575617.81,,15175126.12,312750743.93,312750743.93,,467239525.71,,,,,,,,,,,,,,,,,,,,,,0
601788.SH,20110423,20110423,20110331,1,4,1,0.16,0.16,1340754385.63,1340754385.63,,,,910334592.69,,,,,,,589534457.72,178925092.25,141875042.72,6646488.33,19636710.0,135213285.7,,-580944.75,575971648.38,,,,62666742.28,,502475328.15,,8693671.33,,,,,,575971648.38,,,,2135906.62,764782737.25,1658312.69,52760.52,,766388289.42,189958421.79,576429867.63,563250908.87,13178958.76,-17092537.03,559337330.6,548000076.11,11337254.49,1349448056.96,,,,,,,,,,,,,,,,,,,,,,0
601601.SH,20110429,20110429,20110331,1,3,1,0.4,,47657000000.0,47657000000.0,,42054000000.0,,,,,48150000000.0,3777000000.0,2319000000.0,20000000.0,,,,194000000.0,-37000000.0,5472000000.0,3000000.0,-26000000.0,43395000000.0,,132000000.0,3723000000.0,931000000.0,,4352000000.0,,121000000.0,1634000000.0,9536000000.0,23874000000.0,844000000.0,5000000.0,43395000000.0,1319000000.0,307000000.0,1048000000.0,1049000000.0,4262000000.0,5000000.0,7000000.0,,4260000000.0,763000000.0,3497000000.0,3449000000.0,48000000.0,-946000000.0,2551000000.0,2521000000.0,30000000.0,,,,,,,,,,,,,,,,,,,,,,,0
601628.SH,20110426,20110426,20110331,1,3,1,0.28,0.28,140006000000.0,140006000000.0,,122024000000.0,,,,,122978000000.0,57000000.0,897000000.0,,,,,603000000.0,332000000.0,17171000000.0,483000000.0,-124000000.0,130501000000.0,,,8657000000.0,326000000.0,,4574000000.0,,1565000000.0,8177000000.0,28038000000.0,75026000000.0,3293000000.0,,130501000000.0,17000000.0,-3000000.0,4000000.0,863000000.0,9505000000.0,18000000.0,13000000.0,,9510000000.0,1488000000.0,8022000000.0,7971000000.0,51000000.0,-3161000000.0,4861000000.0,4820000000.0,41000000.0,10711000000.0,,,,,,,,,,,,,,,,,,,,,,0
601099.SH,20110422,20110422,20110331,1,4,1,0.061,0.061,263837738.91,263837738.91,,,,161389076.23,,,,,,,97164447.23,56204629.0,,,40016209.78,51151499.11,,-105959.79,143816531.25,,,,12892878.24,,130923653.01,,,,,,,,143816531.25,,,,,120021207.66,58160.02,459335.75,,119620031.93,27248941.04,92371090.89,92371090.89,,,92371090.89,92371090.89,,263837738.91,,,,,,,,,,,,,,,,,,,,,,0
