ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,update_flag
002648.SZ,20240718,20240718,20240630,1,1,2,0.61,0.61,19400396418.76,19400396418.76,,,,,,,,,,,,,,,-226846302.23,11611913.1,115185237.05,,17040466201.51,15310121746.05,,,81095081.8,59234447.48,226809631.79,548878255.92,2735320.48,,,,,,,,,,,2349690430.59,22401082.76,2289095.76,,2369802417.59,317242700.83,2052559716.76,2056106640.22,-3546923.46,56335714.44,2108895431.2,2112442354.66,-3546923.46,3113803075.64,5389632744.83,,,,794826258.15,556231191.0,82945009.02,,,,,,,,,,,,,,,1
300962.SZ,20240716,20240716,20240630,1,1,2,0.245,0.245,178794328.16,178794328.16,,,,,,,,,,,,,,,,,,,103310833.56,62541079.25,,,3706404.35,5358927.13,21199902.86,-1868921.18,,,,,,,,,,,,77762857.6,158161.95,570104.94,,77350914.61,9979673.15,67371241.46,64682464.32,2688777.14,,67371241.46,64682464.32,2688777.14,75893936.42,109005986.04,,,,11546483.28,973748.79,2879840.52,,,,,,,,,,,,,,,1
002245.SZ,20240723,20240723,20240630,1,1,2,0.1452,0.1452,3064816004.66,3064816004.66,,,,,,,,,,,,,,,1310632.89,16397190.98,-221537.59,,2928118633.02,2604250867.47,,,14984231.83,24767639.72,62647185.23,12007164.16,-26497040.44,,,,,,,,,,,218511158.59,2553738.37,3975978.13,,217088918.83,21142265.12,195946653.71,167324134.78,28622518.93,-5097337.65,190849316.06,162226797.13,28622518.93,214785580.19,356877831.43,,,,180791369.06,28419965.36,7801892.22,,,,,,,,,,,,,,,1
603668.SH,20240723,20240723,20240630,1,1,2,0.11,,3009257221.62,3009257221.62,,,,,,,,,,,,,,,7763.04,-4166617.71,1953631.12,,2930343929.01,2663292721.46,,,8917585.97,33779918.57,77524458.21,73449527.44,,,,,,,,,,,,78997009.13,989030.16,1204365.79,,78781673.5,14836761.44,63944912.06,56069344.7,7875567.36,-109212.5,63835699.56,55960132.2,7875567.36,156894649.58,301527014.94,,,,53706378.88,67187132.66,1970222.14,,,,,,,,,,,,,,,1
920395.BJ,20240723,20240723,20240630,1,1,2,0.2,0.2,64081141.87,64081141.87,,,,,,,,,,,,,,,,1382583.38,,,37090781.17,24606972.38,,,861711.8,2223960.55,5030101.04,-468243.21,-194475.48,,,,,,,,,,,29047323.74,200.0,234342.94,,28813180.8,3851273.19,24961907.61,24961907.61,,,24961907.61,24961907.61,,27196497.15,30212419.2,,,,4387971.08,86888.89,223520.21,,,,,,,,,,,,,,,1
000405.SZ,20240724,20240724,20240630,1,1,2,-0.0022,,0.0,0.0,,,,,,,,,,,,,,,,,,,669070.32,,,,,,690696.63,-21626.31,,,,,,,,,,,,-667791.74,,,,-667791.74,,-667791.74,-667750.39,-41.35,,-667791.74,-667750.39,-41.35,,,,,,,1356.73,24353.04,,,,,,,,,,,,,,,1
000620.SZ,20240727,20240727,20240630,1,1,2,0.01,0.01,1575211270.44,1575211270.44,0.0,0.0,0.0,,,,,,,,,,,,0.0,7655427.42,1100594.63,,1506358308.64,1190372333.29,0.0,0.0,93733944.04,56160486.51,118267644.49,34059242.75,116738.03,0.0,0.0,0.0,0.0,,,,,,,89686876.97,2232480.5,23747754.0,,68171603.47,60750239.36,7421364.11,48508713.53,-41087349.42,7409177.59,14830541.7,52568201.93,-37737660.23,115973222.35,230251847.69,,,,0.0,37554378.96,6140252.38,,,,,,,,,,,,,,,0
000990.SZ,20240726,20240726,20240630,1,1,2,0.154,0.154,5661033482.53,5661033482.53,,,,,,,,,,,,,,,-5306396.7,-15504042.88,-25814087.18,,5318224960.82,4728051733.75,,,32574310.5,47791953.91,245476272.49,72926033.11,844776.88,,,,,,,,,,,346037579.15,3837329.46,4184988.64,,345689919.97,103782576.62,241907343.35,187128744.26,54778599.09,188254.28,242095597.63,187316998.54,54778599.09,440210141.07,781662971.26,,,,132668638.96,79553750.5,17629248.76,,,,,,,,,,,,,,,1
002188.SZ,20240727,20240727,20240630,1,1,2,0.05,0.05,172250906.4,172250906.4,,,,,,,,,,,,,,,,,,,154999434.01,131776894.85,,,782741.72,2180162.51,17678454.77,-681175.17,,,,,,,,,,,,17825333.4,4831267.87,3494956.58,,19161644.69,4535457.52,14626187.17,14810771.67,-184584.5,,14626187.17,14810771.67,-184584.5,17031582.04,19074229.52,,,,1086492.23,51799.87,1010410.25,,,,,,,,,,,,,,,1
002420.SZ,20240726,20240726,20240630,1,1,2,0.1761,0.1761,1199206425.43,1199206425.43,,,,,,,,,,,,,,,,26854415.15,-1053294.79,,1179242025.61,1050130347.86,,,6890720.05,9254892.32,46999509.2,8019507.36,-11858959.71,,,,,,,,,,,73479300.95,4336449.56,510642.66,,77305107.85,7698079.89,69607027.96,70389680.6,-782652.64,,69607027.96,70389680.6,-782652.64,53167200.21,111268868.61,,,,46412481.89,10006818.7,1882775.41,,,,,,,,,,,,,,,1
