ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,update_flag
301057.SZ,20210819,20210819,20191231,1,1,4,0.75,0.75,655929437.2,655929437.2,,,,,,,,,,,,,,,,632496.35,,,597931432.87,527942298.25,,,3676903.96,16298482.13,13743594.71,5739257.61,-325163.62,,,,,,,,,,,60219043.15,526698.38,340207.0,,60405534.53,5638317.84,54767216.69,54767216.69,,179462.6,54946679.29,54946679.29,,65339658.78,81181633.13,,,,29687553.4,5582105.43,189974.29,,,,,,,,,,,,,,,1
600656.SH,20210320,20210320,20191231,1,1,4,-0.1519,-0.1519,,,,,,,,,,,,,,,,,,,,,13633877.58,,,,,,13219860.92,428126.34,,,,,,,,,,,,-13633877.58,210.0,15285362.8,,-28919030.38,,-28919030.38,-28916629.51,-2400.87,,-28919030.38,-28916629.51,-2400.87,,,,,,,,,,,,,,,,,,,,,,,0
601279.SH,20210325,20210325,20191231,1,1,4,0.11,0.11,4811862428.0,4811862428.0,,,,,,,,,,,,,,,,-5466795.0,-7582041.0,,4577498583.0,4027846742.0,,,27634889.0,68154815.0,189312310.0,74209431.0,-27263535.0,,,,,,,,,,,245036804.0,172699.0,790578.0,,244418925.0,35076002.0,209342923.0,150513296.0,58829627.0,798191.0,210141114.0,151270488.0,58870626.0,328168494.0,625799264.0,,,,153920997.0,60894781.0,2361582.0,,,,,,,,,,,,,,,1
300948.SZ,20210129,20210129,20191231,1,1,4,0.97,0.97,278036712.11,278036712.11,,,,,,,,,,,,,,,,493161.36,493161.36,,209141299.74,157552784.42,,,1411981.21,4783314.16,26216121.89,2691952.53,-3212065.32,,,,,,,,,,,69392629.89,9687047.7,49078.8,,79030598.79,11290181.53,67740417.26,67740417.26,,,67740417.26,67740417.26,,71587364.9,76282044.25,,,,13203286.97,2678406.48,93337.04,,,,,,,,,,,,,,,1
002315.SZ,20200208,20200208,20191231,1,1,4,0.64,0.64,1009839618.16,978005673.25,31833944.91,,,,,,,,,,,,,,81065755.11,-2307949.15,-2307949.15,,941072690.26,233830734.51,,,3914649.1,453212335.69,81240608.8,-4170998.4,-18458138.86,,,,,,,,,,,173751287.14,694293.35,420859.68,,174024720.81,25139410.54,148885310.27,150917649.09,-2032338.82,2651972.5,151537282.77,154630584.63,-3093301.86,103052247.59,147904804.94,,,,120388730.49,929232.54,31833944.91,,,,,,,,,,,,,,,1
688051.SH,20200228,20200319,20191231,1,1,4,2.12,2.12,514781584.33,514781584.33,,,,,,,,,,,,,,,,-223385.29,-19358.02,,387816529.23,266166118.82,,,6285708.04,22985061.49,46918866.77,4899918.05,-1504491.66,,,,,,,,,,,140191876.72,336488.34,6993168.09,,133535196.97,14310539.0,119224657.97,118851453.65,373204.32,-8442.66,119216215.31,118843010.99,373204.32,136716102.32,165293889.66,,,,46958440.23,8969901.76,393877.01,,,,,,,,,,,,,,,0
002165.SZ,20200313,20200313,20191231,1,1,4,0.15,0.15,2382800057.56,2382800057.56,,,,,,,,,,,,,,,,2449022.94,,,2272536018.66,1887029441.96,,,16137830.96,105867647.42,142216623.84,60634614.53,-362360.31,,,,,,,,,,,102585905.85,1243596.66,1069966.63,,102759535.88,12944559.07,89814976.81,89276972.0,538004.81,108245.39,89923222.2,89385217.39,538004.81,178835007.69,245779951.9,,,,58421427.75,56011861.14,1663186.55,,,,,,,,,,,,,,,0
600469.SH,20200320,20200320,20191231,1,1,4,0.37,0.37,5914198692.26,5914198692.26,,,,,,,,,,,,,,,,378804.11,378804.11,,5674062774.57,4655501619.54,,,45061192.42,365706891.41,202087084.22,92384668.52,-37600662.14,,,,,,,,,,,251146925.89,1845754.82,76842.79,,252915837.92,46692336.45,206223501.47,206223501.47,,-103126030.64,103097470.83,103097470.83,,257419708.38,584760147.24,,,,227404319.73,103959389.22,6544141.04,,,,,,,,,,,,,,,0
000612.SZ,20200326,20200326,20191231,1,1,4,0.089,0.089,4761183623.18,4761183623.18,,,,,,,,,,,,,,,-111575.0,92841744.26,78752965.34,,4741302616.69,4506105474.01,,,49838343.3,6939881.48,87571772.3,84796156.77,-3977606.23,,,,,,,,,,,113199952.91,2045262.75,10232349.79,,105012865.87,-1630220.89,106643086.76,106643086.76,,10907325.0,117550411.76,117550411.76,,105260496.69,358533526.43,,,,18755.66,89977504.08,12489191.77,,,,,,,,,,,,,,,0
000631.SZ,20200326,20200326,20191231,1,1,4,0.25,0.25,1648829583.73,1648829583.73,,,,,,,,,,,,,,,,230395400.32,183885347.59,,1075957347.71,1007114117.57,,,33963111.1,49712497.57,43986991.34,-16174773.91,-10063961.6,,,,,,,,,,,803866676.42,5562640.22,261803.54,,809167513.1,163544383.08,645623130.02,608425926.76,37197203.26,5513538.96,651136668.98,613939465.72,37197203.26,557295407.03,525248207.8,,,,,80368933.16,97863475.02,,,,,,,,,,,,,,,0
