ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,update_flag
603538.SH,20180724,20180724,20180630,1,1,2,0.38,0.38,347977444.5,347977444.5,,,,,,,,,,,,,,,56000.0,23496910.96,-608591.86,,319876819.15,251755483.17,,,4095278.08,8264285.33,51572762.96,3355891.92,833117.69,,,,,,,,,,,53106693.74,2221083.93,1396678.21,,53931099.46,5844494.6,48086604.86,45045792.11,3040812.75,-146698.14,47939906.72,44899093.97,3040812.75,32492489.36,49155953.75,,,,,,,,,,,,,,,,,,,,,0
300001.SZ,20180717,20180717,20180630,1,1,2,0.12,0.12,2637315784.55,2637315784.55,,,,,,,,,,,,,,,,33479853.98,30380665.98,,2604247983.83,1990477660.4,,,17386908.3,208423134.88,241283268.72,112760167.08,33916844.45,,,,,,,,,,,109062343.08,5845715.59,4476615.16,,110431443.51,886709.24,109544734.27,122819207.96,-13274473.69,8862289.9,118407024.17,127338975.81,-8931951.64,187693410.03,254265663.1,,,,,,,,,,,,,,,,,,,,,0
002538.SZ,20180727,20180727,20180630,1,1,2,0.14,0.14,1221494099.73,1221494099.73,,,,,,,,,,,,,,,,1259722.1,-125545.41,,1108982240.86,943745225.36,,,10282873.73,69053991.82,73139453.95,15518039.64,-2757343.64,,,,,,,,,,,122902644.48,825521.53,93000.85,,123635165.16,20866513.7,102768651.46,102165086.27,603565.19,,102768651.46,102165086.27,603565.19,137160962.02,207382123.37,,,,,,,,,,,,,,,,,,,,,0
300478.SZ,20180718,20180718,20180630,1,1,2,0.18,0.18,374202607.6,374202607.6,,,,,,,,,,,,,,,,,,,353287979.29,277673330.11,,,800718.54,26627414.2,38538485.82,8454759.6,1193271.02,,,,,,,,,,,22501101.93,2398316.4,40909.68,,24858508.65,3257425.83,21601082.82,22576166.63,-975083.81,,21601082.82,22576166.63,-975083.81,30955861.53,37560062.04,,,,,,,,,,,,,,,,,,,,,0
300534.SZ,20180728,20180728,20180630,1,1,2,0.0352,0.0352,110962439.05,110962439.05,,,,,,,,,,,,,,,,623237.87,,,100383231.93,69075690.46,,,2231102.19,17183189.51,10346852.29,-238649.48,1785046.96,,,,,,,,,,,11950044.99,43985.56,7942.25,,11986088.3,1305707.39,10680380.91,10680380.91,,,10680380.91,10680380.91,,11088157.64,19686461.68,,,,,,,,,,,,,,,,,,,,,0
300416.SZ,20180727,20180727,20180630,1,1,2,0.24,0.24,260400257.52,260400257.52,,,,,,,,,,,,,,,,,,,225612817.73,141873735.86,,,1042409.17,19822843.03,52631999.54,4301415.59,5940414.54,,,,,,,,,,,40994672.26,44986.0,79914.39,,40959743.87,7229554.74,33730189.13,29883452.74,3846736.39,,33730189.13,29883452.74,3846736.39,45308977.81,65453605.82,,,,,,,,,,,,,,,,,,,,,0
603868.SH,20180725,20180725,20180630,1,1,2,0.91,0.91,1815780838.37,1815780838.37,,,,,,,,,,,,,,,,16279803.14,,,1334198866.81,1101244299.28,,,16943603.21,154660128.87,70488653.92,-9458043.28,320224.81,,,,,,,,,,,499277463.23,31630419.29,158047.9,130427.3,530749834.62,132807917.89,397941916.73,398174561.61,-232644.88,,397941916.73,398174561.61,-232644.88,473320292.06,498781521.61,,,,,,,,,,,,,,,,,,,,,0
002772.SZ,20180717,20180717,20180630,1,1,2,0.1014,0.0993,414653870.65,414653870.65,,,,,,,,,,,,,,,,17636749.52,,,399330878.41,316844729.01,,,2316938.89,60796212.14,19870999.09,-761877.37,263876.65,,,,,,,,,,,37712861.32,261036.9,1228718.19,,36745180.03,,36745180.03,37078885.89,-333705.86,,36745180.03,37078885.89,-333705.86,19342024.73,88348648.11,,,,,,,,,,,,,,,,,,,,,0
300547.SZ,20180725,20180725,20180630,1,1,2,0.4803,0.4803,329765699.59,329765699.59,,,,,,,,,,,,,,,,,,,270937949.13,213233550.57,,,2850582.01,18138916.59,35425393.32,-683635.34,1973141.98,,,,,,,,,,,67318291.93,2349395.74,1033999.01,,68633688.66,9325306.19,59308382.47,59308382.47,,,59308382.47,59308382.47,,66599677.27,76503855.36,,,,,,,,,,,,,,,,,,,,,0
002767.SZ,20180727,20180727,20180630,1,1,2,0.0844,0.0844,134182053.74,134182053.74,,,,,,,,,,,,,,,0.0,5770341.03,1438783.76,,132551994.42,90220512.22,,,1175348.79,18781994.7,23984520.31,-3448150.4,1837768.8,,,,,,,,,,,13300841.16,989757.74,17972.26,,14272626.64,1619719.94,12652906.7,12652906.7,0.0,,12652906.7,12652906.7,,4096173.76,5588027.84,,,,,,,,,,,,,,,,,,,,,0
