ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,update_flag
300708.SZ,20250125,20250125,20241231,1,1,4,0.3,0.3,2759555124.38,2759555124.38,,,,,,,,,,,,,,,-58800.0,-7374573.36,,,2551453686.25,2381617021.6,,,6481181.29,21137905.33,43228303.27,-42854999.34,-12089281.46,,,,,,,,,,,214119605.95,100677.23,2587124.2,,211633158.98,16040040.72,195593118.26,195593118.26,,,195593118.26,195593118.26,,178697979.97,344721893.09,,,,129483955.76,83884.28,44472535.78,,,,,,,,,,,,,,,1
300803.SZ,20250125,20250125,20241231,1,1,4,0.25,0.25,1528741505.0,1211411921.0,76308897.0,,241020687.0,241020687.0,,,,,,,,,,,-939994.0,148908481.0,,,1625453302.0,173365979.0,,,14221104.0,804379409.0,452242252.0,19471381.0,,,,,,,,,,,,102872133.0,236839.0,1882267.0,,101226705.0,-2959917.0,104186622.0,104197092.0,-10470.0,389992.0,104576614.0,104587084.0,-10470.0,-25737928.0,42918706.0,,,,162573764.0,12213078.0,1371394.0,,,,,,,,,,,,,,,1
603535.SH,20250220,20250220,20241231,1,1,4,0.59,0.59,1345848934.99,1345848934.99,,,,,,,,,,,,,,,1546082.97,288687.62,646564.32,,1119092320.01,903554155.61,,,10508841.32,39817731.33,65525466.7,52000188.09,-191777.23,,,,,,,,,,,230262732.23,446582.66,4790248.02,,225919066.87,20865499.88,205053566.99,204658663.75,394903.24,442901.09,205496468.08,205101564.84,394903.24,280163773.62,366140745.3,,,,18238880.13,58822553.0,6208571.07,,,,,,,,,,,,,,,1
874325.BJ,20250222,20250222,20241231,1,1,4,2.92,2.92,728842577.03,728842577.03,,,,,,,,,,,,,,,-455419.74,2067918.84,,,625827921.09,594589871.3,,,2172908.0,3590945.37,16279413.19,-5859532.3,-1710026.41,,,,,,,,,,,104769245.43,900500.36,1529634.01,,104140111.78,14279736.08,89860375.7,90047789.54,-187413.84,141613.93,90001989.63,90176528.48,-174538.85,,,,,,12134346.95,2593143.33,1888577.44,,,,,,,,,,,,,,,1
300033.SZ,20250225,20250225,20241231,1,1,4,3.39,3.39,4186794650.06,4186794650.06,,,,,,,,,,,,,,,,20973456.19,1019769.56,,2317203736.43,443397835.91,,,74144530.31,592058501.29,221376791.84,-205924675.68,,,,,,,,,,,,1966893954.82,,1949694.64,,1964944260.18,141666065.8,1823278194.38,1823266690.03,11504.35,14419316.4,1837697510.78,1837686006.43,11504.35,1739995822.95,1816733945.13,,,,1193243542.03,21590.11,205681102.71,,,,,,,,,,,,,,,1
301522.SZ,20250225,20250225,20241231,1,1,4,0.5488,0.5488,2508490666.34,2508490666.34,,,,,,,,,,,,,,,0.0,4321011.89,,,2386246453.75,2159477721.94,,,7082438.43,25067304.12,50818118.17,26370556.92,-5457372.07,,,,,,,,,,,175743968.81,77072.98,474922.26,,175346119.53,13770448.35,161575671.18,161575671.18,,0.0,161575671.18,161575671.18,,197793513.84,266903297.13,,,,104320018.13,28678672.31,2665774.94,,,,,,,,,,,,,,,1
600535.SH,20250225,20250225,20241231,1,1,4,0.64,0.64,8498141862.15,8498141862.15,,,,,,,,,,,,,,,-129048950.89,-84398955.14,-106208483.78,,7289177430.32,2792252552.01,,,125945908.65,2988297161.23,345400341.47,-25176978.88,-231766427.35,,,,,,,,,,,1075922534.64,14484663.47,21717394.62,,1068689803.49,209634218.45,859055585.04,955586168.91,-96530583.87,-35759018.02,823296567.02,919802547.54,-96505980.52,1476413532.09,1978907736.14,,,,830069862.22,61281969.97,91050045.46,,,,,,,,,,,,,,,1
603050.SH,20250225,20250225,20241231,1,1,4,0.65,0.65,4098785425.15,4098785425.15,,,,,,,,,,,,,,,,1666888.5,1666888.5,,3994864243.18,3211621296.37,,,26469540.04,258776607.13,139660546.3,32858558.0,-32263012.22,,,,,,,,,,,178653701.54,1951218.44,2031379.22,,178573540.76,-1786421.25,180359962.01,177840384.26,2519577.75,13111.36,180373073.37,177853495.62,2519577.75,204362902.1,265994061.03,,,,208445223.74,38505947.94,6927648.96,,,,,,,,,,,,,,,1
603196.SH,20250226,20250226,20241231,1,1,4,-0.6693,-0.6693,865915956.84,865915956.84,,,,,,,,,,,,,,,-1291300.0,1530164.88,,,1021818949.93,384782255.51,,,6902811.04,337709422.03,126855331.46,7571260.65,-131067609.34,,,,,,,,,,,-147138688.49,1066451.76,2113785.87,,-148186022.6,10612821.08,-158798843.68,-158620807.2,-178036.48,4739558.54,-154059285.14,-153881248.66,-178036.48,-68057585.62,-1689518.93,,,,27802616.85,6764042.59,832657.1,,,,,,,,,,,,,,,1
002188.SZ,20250226,20250226,20241231,1,1,4,0.02,0.02,362957661.07,362957661.07,,,,,,,,,,,,,,,,,,,328427474.15,281169515.79,,,1600387.18,4143730.32,35750467.7,-886774.43,,,,,,,,,,,,35543532.75,7079266.45,26285724.14,,16337075.06,9465671.8,6871403.26,7080204.44,-208801.18,,6871403.26,7080204.44,-208801.18,34534522.55,38560498.16,,,,1250719.81,82076.97,1660072.0,,,,,,,,,,,,,,,0
