ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,update_flag
600816.SH,20131026,20131026,20130930,1,2,3,0.3133,0.3133,275028839.88,275028839.88,46905776.64,,252562648.74,223239534.58,4883528.66,,,,,,,,,,1588278.86,3295249.8,,,83815028.06,,,29323114.16,16923299.59,,,,-698144.76,,,,,,83815028.06,,,,,191213811.82,3200.0,1500000.0,,189717011.82,47429252.96,142287758.86,142287758.86,,,142287758.86,142287758.86,,274330695.12,,,,,,,,,,,,,,,,,,,,,,0
601628.SH,20131026,20131026,20130930,1,3,3,0.84,0.84,349541000000.0,349541000000.0,,274019000000.0,,,,,277185000000.0,444000000.0,2722000000.0,5000000.0,,,,2581000000.0,903000000.0,72366000000.0,2153000000.0,-328000000.0,320137000000.0,,,19902000000.0,1000000000.0,,16742000000.0,,3743000000.0,50204000000.0,118248000000.0,90083000000.0,14632000000.0,,320137000000.0,167000000.0,69000000.0,129000000.0,5948000000.0,29404000000.0,32000000.0,133000000.0,,29303000000.0,5415000000.0,23888000000.0,23689000000.0,199000000.0,-4737000000.0,19151000000.0,18949000000.0,202000000.0,31322000000.0,,,,,,,,,,,,,,,,,,,,,,0
000047.SZ,20131029,20131029,20130930,1,1,3,,,0.0,0.0,,,,,,,,,,,,,,,,,,,28832567.05,,,,,,3653818.55,25178748.5,,,,,,,,,,,,-28832567.05,,20.0,,-28832587.05,,-28832587.05,-28832587.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
600837.SH,20131030,20131030,20130930,1,4,3,0.39,0.39,8298713515.77,8298713515.77,,,,4060348853.16,,,,,,,2377680708.63,425969079.38,551400233.63,18035727.38,162762867.56,2408951422.38,61904614.7,-49404647.72,3347979044.29,,,,291283683.52,,3061810168.49,,-22010926.67,,,,,,3347979044.29,,,,16896118.95,4950734471.48,121931885.46,95801425.3,,4976864931.64,1107000457.61,3869864474.03,3691085102.36,178779371.67,24702355.91,3894566829.94,3729929346.21,164637483.73,,,,,,,,,,,,,,,,,,,,,,,0
605208.SH,20131029,20131029,20130930,1,1,3,,,877218631.92,877218631.92,,,,,,,,,,,,,,,,980000.0,,,862313409.65,840428137.9,,,448561.03,2814880.8,8866513.47,9755316.45,,,,,,,,,,,,16987427.3,1154907.8,2150894.48,,15991440.62,3114927.57,12876513.05,12876513.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
300881.SZ,20131025,20131025,20130930,1,1,3,,,432853706.53,432853706.53,,,,,,,,,,,,,,,,,,,416016412.96,359114534.2,,,983528.17,17842451.44,24957898.53,13118000.62,,,,,,,,,,,,16173246.44,1010000.0,325035.08,,16858211.36,2528731.69,14329479.67,14329479.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
605099.SH,20131028,20131028,20130930,1,1,3,,,523356684.81,523356684.81,,,,,,,,,,,,,,,,,,,484428327.84,379975188.72,,,2232038.28,40947526.79,48229357.28,13044216.77,,,,,,,,,,,,38707511.28,13462252.3,167536.4,,52002227.18,7914231.97,44087995.21,44087995.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
600369.SH,20131029,20131029,20130930,1,4,3,0.22,0.22,1245664623.27,1245664623.27,,,,621559706.28,,,,,,,344582244.19,155461957.32,40496265.32,659044.44,132246669.6,373519120.17,110584130.5,-945970.8,652980467.25,,,,67418347.73,,581828923.17,,168237.55,,,,,,652980467.25,,,,3564958.8,592684156.02,1653337.79,611241.17,,593726252.64,83632003.94,510094248.7,505390003.27,4704245.43,16538506.82,526632755.52,521928510.09,4704245.43,1245832860.82,,,,,,,,,,,,,,,,,,,,,,0
001207.SZ,20131029,20131029,20130930,1,1,3,,,307776493.93,307776493.93,,,,,,,,,,,,,,,,,,,258907206.53,241933000.34,,,204483.47,3437502.63,2491805.46,10840414.63,,,,,,,,,,,,48869287.4,,,,48869287.4,12217321.85,36651965.55,36651965.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
301041.SZ,20131029,20131029,20130930,1,1,3,0.1,,293957998.11,293957998.11,,,,,,,,,,,,,,,,,,,287599325.49,248026843.41,,,1148644.69,11748970.6,18859720.49,7815146.3,,,,,,,,,,,,6358672.62,954862.06,171608.94,,7141925.74,89856.88,7052068.86,6823485.29,228583.57,,7052068.86,6823485.29,228583.57,,,,,,,,,,,,,,,,,,,,,,,1
