ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,update_flag
002092.SZ,20220217,20220217,20211231,1,1,4,1.1623,1.1623,62463275757.6,62463275757.6,,,,,,,,,,,,,,,19571468.7,119388163.75,405307982.29,,59098027290.84,53781854388.29,,,433617824.99,2188989029.39,1029949264.63,1340967819.75,-124877949.15,,,,,,,,,,,3567819672.04,54634284.73,41984056.73,,3580469900.04,572983604.39,3007486295.65,2702674815.85,304811479.8,-6567052.82,3000919242.83,2695383068.78,305536174.05,4877006242.3,7693592710.07,,,,76650792.09,1296359903.05,37602672.43,,,,,,,,,,,,,,,1
833874.BJ,20220223,20220223,20211231,1,1,4,0.7,0.7,160378047.84,160378047.84,,,,,,,,,,,,,,,-462611.35,15225181.28,,,92344297.85,66369488.94,,,2279695.1,1604708.28,10788982.42,2114179.81,,,,,,,,,,,,83294596.89,659377.18,2527073.2,,81426900.87,11023225.86,70403675.01,70403675.01,,,70403675.01,70403675.01,,,,,,,9842115.81,,1112159.8,,,,,,,,,,,,,,,0
603897.SH,20220226,20220226,20211231,1,1,4,1.89,2.01,10726728963.94,10726728963.94,,,,,,,,,,,,,,,-13172711.37,-7074942.96,,,10357153382.66,10089454547.31,,,14020326.82,7646106.89,38862332.61,12390861.29,,,,,,,,,,,,397595157.4,100000.0,2113596.87,,395581560.53,54476957.18,341104603.35,341104603.35,,,341104603.35,341104603.35,,430233673.02,488671818.82,,,,164079248.57,36198891.94,25990650.86,,,,,,,,,,,,,,,1
002138.SZ,20220226,20220226,20211231,1,1,4,0.98,0.98,4577317517.81,4577317517.81,,,,,,,,,,,,,,,,-5414069.5,-2381243.64,,3743131337.56,2972778723.08,,,39889500.07,87567353.27,206985348.07,56738242.38,-26594078.29,,,,,,,,,,,944930350.14,188434.81,5878284.94,,939240500.01,89332440.29,849908059.72,784625535.57,65282524.15,-17152450.08,832755609.64,767473085.49,65282524.15,1007014742.56,1427732850.07,,,,344286412.46,52970454.52,3200474.97,,,,,,,,,,,,,,,1
002458.SZ,20220226,20220226,20211231,1,1,4,0.03,0.03,2089921928.63,2089921928.63,,,,,,,,,,,,,,,,-17898326.19,-16728794.34,,2061550450.93,1798199918.51,,,5961638.17,32974544.38,112447336.79,59426935.21,71757.58,,,,,,,,,,,21067891.91,1696730.75,3639310.39,,19125312.27,5577970.06,13547342.21,28453502.07,-14906159.86,,13547342.21,28453502.07,-14906159.86,92780236.38,318189009.71,,,,52587346.98,61162785.0,4429718.36,,,,,,,,,,,,,,,1
002546.SZ,20220226,20220226,20211231,1,1,4,0.27,0.27,464823529.47,464823529.47,,,,,,,,,,,,,,,-16349283.0,216256495.97,21334708.42,,423157630.34,307847381.86,,,5553640.0,21639957.47,39460218.05,474273.83,-3752318.12,,,,,,,,,,,247263525.83,2170457.22,314100.61,,249119882.44,28427885.6,220691996.84,223239199.96,-2547203.12,-1980411.79,218711585.05,221258788.17,-2547203.12,48063063.57,90528788.85,,,,42827120.99,878707.0,725984.22,,,,,,,,,,,,,,,1
688598.SH,20220226,20220226,20211231,1,1,4,6.2585,6.2103,1337896699.16,1337896699.16,,,,,,,,,,,,,,,3272489.03,7748704.48,32817.05,,802931460.13,571616681.3,,,7359972.14,61359889.27,71327979.6,7889679.64,-1150330.9,,,,,,,,,,,571296716.93,6164723.5,2866923.65,,574594516.78,73498542.73,501095974.05,501095974.05,,,501095974.05,501095974.05,,568165203.06,624153341.06,,,,64972360.77,8677855.53,3080909.98,,,,,,,,,,,,,,,1
688306.SH,20220303,20220303,20211231,1,1,4,0.05,0.05,2139823017.26,2139823017.26,,,,,,,,,,,,,,,,,,,2138676076.29,1746979621.87,,,4242686.51,111419984.32,184431508.63,-8927141.64,-15383948.9,,,,,,,,,,,43817777.93,230410.94,1892107.99,,42156080.88,-1010800.64,43166881.52,43177242.32,-10360.8,-84819379.22,-41652497.7,-41642136.9,-10360.8,234094872.86,318754097.64,,,,80520883.53,49290142.94,1359818.27,,,,,,,,,,,,,,,1
002258.SZ,20220305,20220305,20211231,1,1,4,2.0416,1.9469,6494251256.27,6494251256.27,,,,,,,,,,,,,,,21354247.08,638889.71,,,5182326974.73,4415785009.4,,,26305353.59,80063636.53,300069174.52,98139593.11,-6718920.69,,,,,,,,,,,1368148127.16,5052711.29,45147263.94,,1328053574.51,165407749.93,1162645824.58,1072386632.75,90259191.83,,1162645824.58,1072386632.75,90259191.83,1444114421.22,1941809289.95,,,,247090973.21,88710049.75,9407474.14,,,,,,,,,,,,,,,1
600989.SH,20220310,20220310,20211231,1,1,4,0.97,0.97,23299935290.2,23299935290.2,,,,,,,,,,,,,,,,-36003.7,,,14868690193.42,13465741720.3,,,352415206.44,59613676.01,597757099.73,258713011.92,,,,,,,,,,,,8420578036.88,41429634.03,341293617.9,,8120714053.01,1050288190.24,7070425862.77,7070425862.77,,,7070425862.77,7070425862.77,,8713983194.13,10031599379.52,,,,132538540.98,173107008.29,48463249.49,,,,,,,,,,,,,,,1
