ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,update_flag
601099.SH,20141029,20141029,20140930,1,4,3,0.114,0.114,874009514.45,874009514.45,,,,321139921.52,,,,,,,214101328.33,64533848.8,42288961.29,,156020316.66,251748536.18,-1249802.18,93710.8,385185987.92,,,,40622794.14,,344823494.51,,-260300.73,,,,,,385185987.92,,,,,488823526.53,854941.03,1110629.52,,488567838.04,116641076.23,371926761.81,349520762.69,22405999.12,4584195.2,376510957.01,354104957.89,22405999.12,873749213.72,,,,,,,,,,,,,,,,,,,,,,0
600816.SH,20141010,20141010,20140930,1,2,3,1.8077,1.8077,1350264892.02,1350264892.02,108697661.58,,1230730395.96,1229480395.96,12086834.48,,,,,,,,,,10135861.34,1950973.14,,,255696612.77,,,1250000.0,75753252.76,,179066005.93,,877354.08,,,,,,255696612.77,,,,,1094568279.25,1900.0,40000.0,,1094530179.25,273632544.81,820897634.44,820897634.44,,,820897634.44,820897634.44,,1351142246.1,,,,,,,,,,,,,,,,,,,,,,0
600837.SH,20141029,20141029,20140930,1,4,3,0.52,0.52,11188096986.48,11188096986.48,,,,4587708502.69,,,,,,,2850595901.28,1065328781.06,162339379.15,260951603.69,1611058293.57,2165526846.1,69600313.77,-14064729.66,4731675669.22,,,,393390226.87,,3986823638.37,,110246029.67,,,,,,4731675669.22,,,,241215774.31,6456421317.26,145316300.68,10906169.32,,6590831448.62,1403062306.56,5187769142.06,4949056981.97,238712160.09,435096424.85,5622865566.91,5332271246.63,290594320.28,,,,,,,,,,,,,,,,,,,,,,,0
600369.SH,20141025,20141025,20140930,1,4,3,0.33,0.33,2581563489.42,2581563489.42,,,,1282652345.45,,,,,,,464373918.33,710501688.35,68137946.42,1394596.93,375614594.48,661564716.64,81033498.16,-2529043.6,1374871843.49,,,,141063397.62,,1092431192.34,,139042813.02,,,,,,1374871843.49,,,,2334440.51,1206691645.93,3596079.96,-754121.18,,1211041847.07,309825375.03,901216472.04,890642464.29,10574007.75,337336940.01,1238553412.05,1227979404.3,10574007.75,2720606302.44,,,,,,,,,,,,,,,,,,,,,,0
601788.SH,20141025,20141025,20140930,1,4,3,0.26,0.26,3459412411.74,3459412411.74,,,,2361147636.95,,,,,,,1728471200.35,192298425.92,161358544.38,27198697.81,262652388.86,-41476896.03,30493169.59,396714.8,2327221841.96,,,,183594265.19,,2119858779.47,,21587665.19,,,,,,2327221841.96,,,,2181132.11,1132190569.78,14706563.78,3522547.47,,1143374586.09,198786903.73,944587682.36,898579936.89,46007745.47,751015624.23,1695603306.59,1648564290.3,47039016.29,3481000076.93,,,,,,,,,,,,,,,,,,,,,,0
601601.SH,20141025,20141025,20140930,1,3,3,0.99,0.99,165666000000.0,165666000000.0,,135202000000.0,,,,,151486000000.0,10528000000.0,5756000000.0,116000000.0,,,,1178000000.0,672000000.0,28538000000.0,,76000000.0,153823000000.0,,2257000000.0,15581000000.0,4175000000.0,,19664000000.0,,3865000000.0,23402000000.0,48968000000.0,40502000000.0,3584000000.0,20000000.0,153823000000.0,6024000000.0,1103000000.0,3213000000.0,4382000000.0,11843000000.0,105000000.0,25000000.0,,11923000000.0,2814000000.0,9109000000.0,8960000000.0,149000000.0,7235000000.0,16344000000.0,16078000000.0,266000000.0,,,,,,,,,,,,,,,,,,,,,,,0
601398.SH,20141030,20141030,20140930,1,2,3,0.63,0.62,488589000000.0,488589000000.0,627651000000.0,,110598000000.0,100885000000.0,5765000000.0,-473000000.0,,,,,,,,18532000000.0,417000000.0,3067000000.0,1524000000.0,2754000000.0,201084000000.0,,264717000000.0,9713000000.0,30750000000.0,,118873000000.0,,32456000000.0,,,,,,201084000000.0,,,,19005000000.0,287505000000.0,1481000000.0,755000000.0,,288231000000.0,67376000000.0,220855000000.0,220464000000.0,391000000.0,24603000000.0,245458000000.0,245007000000.0,451000000.0,,,,,,,,,,,,,,,,,,,,,,,0
000675.SZ,20141030,20141030,20140930,1,1,3,-0.1747,,0.0,0.0,,,,,,,,,,,,,,,,,,,21587665.58,,,,,,3801072.47,17786593.11,,,,,,,,,,,,-20945804.92,1237498.55,270280.76,,-19978587.13,,-19978587.13,-19978587.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
600109.SH,20141029,20141029,20140930,1,4,3,0.212,0.212,1776107819.91,1776107819.91,,,,1055124352.7,,,,,,,585772137.66,334671492.27,66551657.28,245302.5,16858704.17,492391720.38,6185952.37,57937.61,1085831528.39,,,,98124792.28,,986924241.81,,624237.38,,,,,,1085831528.39,,,,158256.92,690276291.52,5631954.76,520423.41,,695387822.87,144790834.52,550596988.35,548783864.46,1813123.89,-135494064.76,415102923.59,410751055.43,4351868.16,1776732057.29,,,,,,,,,,,,,,,,,,,,,,0
002142.SZ,20141028,20141028,20140930,1,2,3,1.59,1.59,11086335000.0,11086335000.0,20931606000.0,,1969855000.0,1821958000.0,-598318000.0,10558000.0,,,,,,,,27772000.0,-163478000.0,135210000.0,,-580608000.0,5352198000.0,,11086125000.0,147897000.0,638166000.0,,3456509000.0,,1240309000.0,,,,,,5352198000.0,,,,17214000.0,5734137000.0,7952000.0,29954000.0,,5712135000.0,1125751000.0,4586384000.0,4584419000.0,1965000.0,649433000.0,5235817000.0,5233321000.0,2496000.0,12326644000.0,,,,,,,,,,,,,,,,,,,,,,0
