ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,update_flag
600999.SH,20171028,20171028,20170930,1,4,3,0.56,0.56,9524489003.64,9524489003.64,,,,5755988616.01,2336462759.98,31079037.14,,,,,3044898321.45,1533760345.48,798943221.26,31079037.14,636499886.75,1784379108.63,677669904.46,-115495272.54,4392212294.44,,,,73105457.95,,4275617114.39,,43489722.1,,,,,,4392212294.44,,,,,5132276709.2,14025576.61,41028746.36,,5105273539.45,929043837.5,4176229701.95,4171268021.94,4961680.01,609456823.81,4785686525.76,4780724845.75,4961680.01,,,,,,,,,,,,,,,,,,,,,,,0
002807.SZ,20171030,20171030,20170930,1,2,3,0.2899,0.2899,1775306000.0,1775306000.0,3198974000.0,,57404000.0,42262000.0,189169000.0,8031000.0,,,,,,,,12000000.0,2311000.0,177535000.0,,1292000.0,1330011000.0,,1659068000.0,15142000.0,15415000.0,,642393000.0,,668234000.0,,,,,,1330011000.0,,,,3969000.0,448366000.0,22564000.0,3200000.0,,467730000.0,-32953000.0,500683000.0,512299000.0,-11616000.0,-119634000.0,381049000.0,392665000.0,-11616000.0,,,,,,,,,,,,,,,,,,,,,,,0
601601.SH,20171028,20171028,20170930,1,3,3,1.21,1.21,258957000000.0,258957000000.0,,218360000000.0,,,35439000000.0,-3151000000.0,233572000000.0,12200000000.0,3012000000.0,2248000000.0,,,,1988000000.0,1284000000.0,37408000000.0,36000000.0,-102000000.0,243273000000.0,,2628000000.0,37943000000.0,712000000.0,,25837000000.0,,559000000.0,7989000000.0,70845000000.0,95914000000.0,6639000000.0,260000000.0,243273000000.0,5369000000.0,1397000000.0,4530000000.0,7767000000.0,15684000000.0,235000000.0,67000000.0,,15852000000.0,4700000000.0,11152000000.0,10926000000.0,226000000.0,-598000000.0,10554000000.0,10330000000.0,224000000.0,,,,,,,,,,,,,,,,,,,,,,,0
601198.SH,20171028,20171028,20170930,1,4,3,0.34,0.34,2459379773.94,2459379773.94,,,,1379902730.0,1143395833.81,1720609.79,,,,,630953927.73,492414332.26,245696274.18,1878195.51,136946277.1,1009384121.56,88423.72,-4655174.64,1307544158.65,,,,33292762.61,,1327202484.3,,-53108673.98,,,,,,1307544158.65,,,,157585.72,1151835615.29,11544575.61,2777302.48,,1160602888.42,222167184.23,938435704.19,926891165.76,11544538.43,159781198.76,1098216902.95,1088761189.37,9455713.58,,,,,,,,,,,,,,,,,,,,,,,0
600000.SH,20171028,20171028,20170930,1,2,3,1.45,1.45,124768000000.0,124768000000.0,180358000000.0,,38931000000.0,35551000000.0,10049000000.0,1652000000.0,,,,,,,,1920000000.0,-2610000000.0,8391000000.0,96000000.0,2616000000.0,70850000000.0,,101458000000.0,3380000000.0,1162000000.0,,29275000000.0,,40145000000.0,,,,,,70850000000.0,,,,268000000.0,53918000000.0,899000000.0,74000000.0,,54743000000.0,12347000000.0,42396000000.0,41892000000.0,504000000.0,-2151000000.0,40245000000.0,39744000000.0,501000000.0,,,,,,,,,,,,,,,,,,,,,,,0
601788.SH,20171027,20171027,20170930,1,4,3,0.4923,0.4923,6673005772.99,6673005772.99,,,,3525861193.96,1741248585.95,116198004.97,,,,,2028208760.97,610185263.09,398172205.82,124714191.59,6033760.5,1737373655.04,76418703.02,-118356834.56,3653716614.01,,,,46523844.08,,3591540855.52,,7135727.79,,,,,,3653716614.01,,,,8516186.62,3019289158.98,7326199.74,4127070.79,,3022488287.93,674300310.08,2348187977.85,2269674812.76,78513165.09,264433985.03,2612621962.88,2578736772.3,33885190.58,,,,,,,,,,,,,,,,,,,,,,,0
600109.SH,20171030,20171030,20170930,1,4,3,0.291,0.291,3182614302.85,3182614302.85,,,,2290177854.22,362767175.92,1314877.23,,,,,905920352.74,939924089.47,127114567.77,1314877.23,-79378549.43,437354175.73,-19170697.23,3476672.39,2042548284.27,,,,20341453.55,,2010240381.43,,11966449.29,,,,,,2042548284.27,,,,,1140066018.58,43699584.19,1591706.5,,1182173896.27,307003845.57,875170050.7,878744282.79,-3574232.09,228847655.77,1104017706.47,1107131346.36,-3113639.89,,,,,,,,,,,,,,,,,,,,,,,0
601878.SH,20171025,20171025,20170930,1,4,3,0.26,0.26,3285308016.33,3285308016.33,,,,1553841276.75,597684836.64,19283245.44,,,,,764052743.63,362471275.55,262789954.75,873326137.31,54456901.33,525805607.87,6689982.93,-1860918.0,2233157150.71,,,,16889338.88,,1331060042.23,,31164877.73,,,,,,2233157150.71,,,,854042891.87,1052150865.62,23138164.44,3486994.23,,1071802035.83,260024618.51,811777417.32,811777417.32,,7543504.23,819320921.55,819320921.55,,,,,,,,,,,,,,,,,,,,,,,,0
002839.SZ,20171027,20171027,20170930,1,2,3,0.31,0.31,1846499449.34,1846499449.34,3084229407.67,,114121534.42,97896468.27,153248934.05,6414056.32,,,,,,,,6414056.32,7841671.02,129221623.65,66884500.0,9771583.06,1326080552.52,,1488875360.65,16225066.15,12711531.23,,648347984.07,,665021037.22,,,,,,1326080552.52,,,,,522930896.82,31940418.51,1429606.85,79536.05,553441708.48,-5743873.44,559185581.92,557275772.82,1909809.1,-278965640.23,280219941.69,278310132.59,1909809.1,,,,,,,,,,,,,,,,,,,,,,,0
601628.SH,20171027,20171027,20170930,1,3,3,0.94,0.94,547652000000.0,547652000000.0,,438937000000.0,,,95557000000.0,-8315000000.0,449992000000.0,2737000000.0,8318000000.0,3000000.0,,,,4843000000.0,4557000000.0,99306000000.0,5768000000.0,9000000.0,514986000000.0,,,49581000000.0,501000000.0,,22017000000.0,,2189000000.0,85651000000.0,162180000000.0,165836000000.0,15914000000.0,,514986000000.0,1012000000.0,481000000.0,548000000.0,13158000000.0,32666000000.0,68000000.0,171000000.0,,32563000000.0,5346000000.0,27217000000.0,26825000000.0,392000000.0,-764000000.0,26453000000.0,26083000000.0,370000000.0,,,,,,,,,,,,,,,,,,,,,,,0
600816.SH,20171013,20171013,20170930,1,2,3,0.6199,0.6199,4196501969.55,4196501969.55,248586400.65,,3663430030.98,3663430030.98,459487668.49,0.0,,,,,,,,,46843786.74,412643881.75,76282164.39,,683290644.61,,175002130.57,,31270300.67,,638150970.77,,13869373.17,,,,,,683290644.61,,,,,3513211324.94,178120500.0,462472.26,,3690869352.68,865581028.89,2825288323.79,2825288323.79,,35815272.76,2861103596.55,2861103596.55,,,,,,,,,,,,,,,,,,,,,,,,0
601229.SH,20171028,20171028,20170930,1,2,3,1.49,1.49,24426595000.0,24426595000.0,44000880000.0,,4923537000.0,4616923000.0,5768214000.0,65248000.0,,,,,,,,74175000.0,-3617268000.0,7065368000.0,,2254866000.0,12493673000.0,,29968349000.0,306614000.0,256065000.0,,5764327000.0,,6464354000.0,,,,,,12493673000.0,,,,8927000.0,11932922000.0,124953000.0,9066000.0,,12048809000.0,401284000.0,11647525000.0,11657574000.0,-10049000.0,-233038000.0,11414487000.0,11418192000.0,-3705000.0,,,,,,,,,,,,,,,,,,,,,,,0
601166.SH,20171028,20171028,20170930,1,2,3,2.26,2.26,103040000000.0,103040000000.0,187858000000.0,,29756000000.0,27503000000.0,7734000000.0,210000000.0,,,,,,,,530000000.0,-596000000.0,2439000000.0,248000000.0,5681000000.0,48796000000.0,,120375000000.0,2253000000.0,609000000.0,,26573000000.0,,21294000000.0,,,,,,48796000000.0,,,,320000000.0,54244000000.0,427000000.0,39000000.0,,54632000000.0,7139000000.0,47493000000.0,47149000000.0,344000000.0,-611000000.0,46882000000.0,46542000000.0,340000000.0,,,,,,,,,,,,,,,,,,,,,,,0
002797.SZ,20171028,20171028,20170930,1,4,3,0.09,0.09,1365801585.04,1365801585.04,,,,953624489.73,283405523.63,30537922.06,,,,,217506069.74,246517197.81,461811818.85,38489534.82,-81941151.11,335555695.77,88977399.39,-746943.09,987779391.11,,,,8950181.0,,966684736.76,,4192860.59,,,,,,987779391.11,,,,7951612.76,378022193.93,7608046.79,87302.65,,385542938.07,79216578.91,306326359.16,298869965.97,7456393.19,-13019568.95,293306790.21,284380999.24,8925790.97,,,,,,,,,,,,,,,,,,,,,,,0
