ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,update_flag
300044.SZ,20130125,20130125,20121231,1,1,4,0.38,0.38,313729232.38,313729232.38,,,,,,,,,,,,,,,,,,,276393528.12,242609474.41,,,5238110.75,9922135.37,18048038.2,-5403426.79,5979196.18,,,,,,,,,,,37335704.26,6771791.82,186355.91,,43921140.17,5938070.94,37983069.23,37839912.38,143156.85,,37983069.23,37839912.38,143156.85,31932277.47,35407935.58,,,,,,,,,,,,,,,,,,,,,0
600722.SH,20130125,20130125,20121231,1,1,4,0.1603,0.1603,1480674314.08,1480674314.08,,,,,,,,,,,,,,,,2785626.41,718788.6,,1530730224.26,1414116299.14,,,4499014.31,15796825.8,83362616.41,48426704.07,-35471235.47,,,,,,,,,,,-47270283.77,131905085.02,5366843.53,12756.74,79267957.72,452958.16,78814999.56,77914647.41,900352.15,,78814999.56,77914647.41,900352.15,-1629206.11,89479140.59,,,,,,,,,,,,,,,,,,,,,0
600365.SH,20130129,20130129,20121231,1,1,4,0.09,0.09,84217807.49,84217807.49,,,,,,,,,,,,,,,,,,,80238742.5,34574078.69,,,6487207.71,18903912.81,19883602.86,608115.03,-218174.6,,,,,,,,,,,3979064.99,12273662.75,1190250.55,,15062477.19,1948053.99,13114423.2,13114423.2,,,,,,4587180.02,11361990.62,,,,,,,,,,,,,,,,,,,,,0
600083.SH,20130126,20130126,20121231,1,1,4,-0.028,-0.028,11908402.91,11908402.91,,,,,,,,,,,,,,,,,,,18260829.84,11790829.75,,,17937.14,,5972467.37,-55507.35,535102.93,,,,,,,,,,,-6352426.93,,6117.5,6017.5,-6358544.43,,-6358544.43,-6358544.43,,,-6358544.43,-6358544.43,,-5938170.28,-4958876.43,,,,,,,,,,,,,,,,,,,,,0
600136.SH,20130129,20130129,20121231,1,1,4,0.05,0.05,87474296.42,87474296.42,,,,,,,,,,,,,,,,152520.0,,,79455641.62,64572311.08,,,1474359.89,2591754.22,9002174.25,555814.15,1259228.03,,,,,,,,,,,8171174.8,10000.0,590.93,,8180583.87,2396158.47,5784425.4,5122493.34,661932.06,,5784425.4,5122493.34,661932.06,8574468.95,11468579.51,,,,,,,,,,,,,,,,,,,,,0
600562.SH,20130130,20130130,20121231,1,1,4,0.16,,273200813.44,273200813.44,,,,,,,,,,,,,,,30286.64,32026832.74,31061687.21,,295884275.74,166304196.19,,,4639867.15,40638730.12,65932726.73,14198798.07,4169957.48,,,,,,,,,,,9373657.08,7304160.97,925863.55,8125.24,15751954.5,1675819.1,14076135.4,13749849.8,326285.6,,14076135.4,13749849.8,326285.6,-8384285.51,11232546.76,,,,,,,,,,,,,,,,,,,,,0
600678.SH,20130129,20130129,20121231,1,1,4,1.3008,1.3008,12135839.95,12135839.95,,,,,,,,,,,,,,,,76703505.35,,,203497382.13,12539983.23,,,264084.44,585753.58,141174198.58,18259067.66,30674294.64,,,,,,,,,,,-114658036.83,585905693.96,55353751.56,,415893905.57,,415893905.57,453980439.16,-38086533.59,,415893905.57,453980439.16,-38086533.59,-168732947.13,-132604893.48,,,,,,,,,,,,,,,,,,,,,0
002219.SZ,20130125,20130125,20121231,1,1,4,0.1715,0.1715,336964448.1,336964448.1,,,,,,,,,,,,,,,,,,,260485408.12,126314880.44,,,3446279.9,94251305.74,31293659.5,2982347.46,2196935.08,,,,,,,,,,,76479039.98,8643130.08,124111.35,49221.2,84998058.71,12055427.9,72942630.81,73672375.13,-729744.32,,72942630.81,73672375.13,-729744.32,79461387.44,109596379.88,,,,,,,,,,,,,,,,,,,,,0
002002.SZ,20130125,20130125,20121231,1,1,4,0.0134,0.0134,208250503.18,208250503.18,,,,,,,,,,,,,,,-170.0,1857.34,,,221240364.22,194551617.26,9274536.44,,572166.83,7487791.29,9397191.16,9346888.86,-115291.18,,,,,,,,,,,-12988173.7,15456201.15,239845.37,,2228182.08,,2228182.08,2228182.08,,,2228182.08,2228182.08,,-12917508.62,1584463.15,,,,,,,,,,,,,,,,,,,,,0
600880.SH,20130126,20130126,20121231,1,1,4,0.46,0.46,1356268311.2,1349800795.57,6467515.63,,,,,,,,,,,,,,221487.14,-2959990.75,4514703.65,,982934786.33,716890004.58,,,46055884.23,60454569.28,166844385.9,-17030831.64,9720773.98,,,,,,,,,,,370595021.26,9831469.76,1763920.46,122071.36,378662570.56,79679568.47,298983002.09,285782968.27,13200033.82,,298983002.09,285782968.27,13200033.82,360850693.23,481903297.83,,,,,,,,,,,,,,,,,,,,,0
