ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,update_flag
600816.SH,20140729,20140729,20140630,1,2,2,1.2077,1.2077,880683736.04,880683736.04,70566310.37,,803053244.14,803053244.14,7064181.53,,,,,,,,,,7064181.53,,,,149386139.14,,,,49408445.99,,99100339.07,,877354.08,,,,,,149386139.14,,,,,731297596.9,1900.0,40000.0,,731259496.9,182814874.22,548444622.68,548444622.68,,,548444622.68,548444622.68,,731297596.9,733684092.08,,,,,,,,,,,,,,,,,,,,,0
601788.SH,20140730,20140730,20140630,1,4,2,0.11,0.11,1922140670.23,1922140670.23,,,,1319618678.91,,,,,,,928436256.35,109611153.36,104289765.49,17777128.43,-112638411.2,136594176.22,20540493.11,-3319641.71,1484852327.84,,,,100110775.7,,1172127776.95,,211200724.81,,,,,,1484852327.84,,,,1413050.38,437288342.39,12941814.99,2673397.11,,447556760.27,39250630.08,408306130.19,381081640.33,27224489.86,340681289.01,748987419.2,721445012.04,27542407.16,647197872.45,730641297.51,,,,,,,,,,,,,,,,,,,,,0
002939.SZ,20140730,20140730,20140630,1,4,2,0.11,0.11,897114941.37,897114941.37,,,,432388152.82,,,,,,,251140620.53,124539733.15,55868083.43,3934715.04,86281381.99,272836881.85,109838375.27,,592162813.39,,,,48234699.31,,542430637.35,,-9000.0,,,,,,592162813.39,,,,1506476.73,304952127.98,5667968.98,1167575.15,,309452521.81,75221762.48,234230759.33,234427268.07,-196508.74,,,,,306449604.71,306449604.71,,,,,,,,,,,,,,,,,,,,,0
601066.SH,20140718,20140718,20140630,1,4,2,,,2747738270.04,2747738270.04,,,,1751596729.98,,,,,,,1088195638.56,580330057.34,57722235.52,14834771.62,43103178.62,614035448.04,,155973.45,1674474821.12,,,,185236093.75,,1476897222.74,,8731883.09,,,,,,1674474821.12,,,,3609621.54,1073263448.92,4718567.28,1587489.42,,1076394526.78,279385572.64,797008954.14,804229871.92,-7220917.78,146022254.35,943031208.49,950246388.77,-7215180.28,1085604953.55,1154347173.59,,,,,,,,,,,,,,,,,,,,,0
601236.SH,20140707,20140707,20140630,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150430300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
603501.SH,20140726,20140726,20140630,1,1,2,,,638452200.0,638452200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47161400.0,,,,,,638452200.0,638452200.0,,,,,,,,,,,,,,,,,,,,,0
002673.SZ,20140729,20140729,20140630,1,4,2,0.13,0.13,550014879.04,550014879.04,,,,341159648.42,,,,,,,280007772.37,46835127.72,13456371.9,1116940.03,30589779.99,34909099.53,-9891538.45,142072.94,341797271.71,,,,26408149.38,,313212070.22,,1554263.61,,,,,,341797271.71,,,,622788.5,208217607.33,1262199.09,1489140.85,,207990665.57,55696819.77,152293845.8,152293845.8,,32398422.51,184692268.31,184692268.31,,210394659.44,239256773.07,,,,,,,,,,,,,,,,,,,,,0
601211.SH,20140718,20140718,20140630,1,4,2,,,5960983601.31,5960983601.31,,,,2947177763.35,,,,,,,1757435050.92,505144378.69,454819957.03,11931118.34,937505223.97,1191647042.46,2511700.0,-13830949.46,3024592100.85,,,,282919976.38,,2647655828.54,,88623070.82,,,,,,3024592100.85,,,,5393225.11,2936391500.46,7706969.57,1695692.55,,2942402777.48,689747718.59,2252655058.89,2138251334.46,114403724.43,,,,,3030407796.39,3153981068.39,,,,,,,,,,,,,,,,,,,,,0
600901.SH,20140711,20140711,20140630,1,2,2,,,540305731.63,540305731.63,752669287.15,,206679718.09,198068597.76,1143150.76,1143150.76,,,,,,,,1381900.12,,,,,167429426.22,,411814053.4,8611120.33,13058130.87,,23182119.23,,130950426.76,,,,,,167429426.22,,,,238749.36,372876305.41,24181041.0,,,397057346.41,100980325.11,296077021.3,296077021.3,,,,,,504065481.53,504065481.53,,,,,,,,,,,,,,,,,,,,,0
002926.SZ,20140730,20140730,20140630,1,4,2,,,978777853.5,978777853.5,,,,605820099.6,,,,,,,513917238.17,5222500.0,26272034.99,7006212.92,54233687.87,130187066.6,,164490.66,557942484.53,,,,45724922.0,,511485778.92,,,,,,,,557942484.53,,,,731783.61,420835368.97,1002689.86,833732.04,,421004326.79,83461419.18,337542907.61,337542907.61,,,,,,421567152.58,421567152.58,,,,,,,,,,,,,,,,,,,,,0
