ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,update_flag
000655.SZ,20251011,20251011,20250930,1,1,3,0.3703,0.3703,1247292600.94,1247292600.94,,,,,,,,,,,,,,,1159198.5,53188561.94,50798462.21,,1035075357.32,925890723.71,,,19970219.5,1638291.34,107876075.99,-39907592.97,,,,,,,,,,,,268088574.78,15554800.84,112443.66,,283530931.96,58210205.13,225320726.83,220468249.16,4852477.67,276628.69,225597355.52,220744877.85,4852477.67,173833221.37,,,,,19443739.86,,41913710.0,,,,,,,,,,,,,,,1
001207.SZ,20251016,20251016,20250930,1,1,3,1.16,1.16,1787897027.71,1787897027.71,,,,,,,,,,,,,,,666.67,-4849090.16,,,1531545123.03,1423115023.28,,,11534955.89,13560463.04,27349807.86,-8237139.27,,,,,,,,,,,,268802535.73,281714.46,451949.81,,268632300.38,36738892.05,231893408.33,230246126.87,1647281.46,,231893408.33,230246126.87,1647281.46,264528419.3,,,,,64976701.29,583.33,10257429.39,,,,,,,,,,,,,,,1
002392.SZ,20251016,20251016,20250930,1,1,3,0.29,0.29,5445521864.26,5445521864.26,,,,,,,,,,,,,,,55299101.06,97139354.42,456765.67,,5260039841.83,4639891646.7,,,30453734.09,133053531.05,148603652.69,19873581.32,12258708.51,,,,,,,,,,,397070072.46,2176616.79,5765930.63,,393480758.62,41578570.63,351902187.99,347860132.44,4042055.55,-5126232.28,346775955.71,342733900.16,4042055.55,251492841.12,,,,,247035334.23,8611383.71,5647655.27,,,,,,,,,,,,,,,1
002521.SZ,20251015,20251015,20250930,1,1,3,0.18,0.18,2530246465.49,2530246465.49,,,,,,,,,,,,,,,4636856.25,984060.67,,,2418339101.61,2232566248.83,,,14390570.71,13730414.29,65568328.38,1394009.05,-748539.17,,,,,,,,,,,132263194.72,544222.31,745249.93,,132062167.1,28005458.23,104056708.87,102368264.27,1688444.6,,104056708.87,102368264.27,1688444.6,129861220.37,,,,,88985979.32,13275922.28,17069707.53,,,,,,,,,,,,,,,1
002664.SZ,20251016,20251016,20250930,1,1,3,0.2977,0.2977,4539437280.83,4539437280.83,,,,,,,,,,,,,,,4393081.54,2084422.07,,,4420830540.34,4018193318.04,,,23867923.69,19133630.6,143000246.79,21933110.51,-30705351.11,,,,,,,,,,,147409006.43,2813076.13,10877892.49,,139344190.07,18300584.01,121043606.06,121505780.88,-462174.82,,121043606.06,121505780.88,-462174.82,193594085.46,,,,,162095330.15,44679106.04,36641262.04,,,,,,,,,,,,,,,1
002741.SZ,20251016,20251016,20250930,1,1,3,0.1944,0.1944,2044335743.7,2044335743.7,,,,,,,,,,,,,,,706052.04,3186176.69,-1122100.01,,1963006350.32,1758443190.79,,,11305622.09,56081695.22,89901888.05,15714067.35,41533652.31,,,,,,,,,,,94156147.58,319767.35,1308737.31,,93167177.62,2419239.46,90747938.16,90393383.98,354554.18,-20191.59,90727746.57,90373192.39,354554.18,68799604.38,,,,,71983147.42,17297799.19,2026928.88,,,,,,,,,,,,,,,1
002837.SZ,20251014,20251014,20250930,1,1,3,0.41,0.41,4026030778.35,4026030778.35,,,,,,,,,,,,,,,253750.0,214831.73,,,3618842610.09,2926123532.82,,,21099081.58,159338994.22,161324362.41,6484864.67,-17230812.0,,,,,,,,,,,437938359.53,8667987.87,2691137.62,,443915209.78,30264684.57,413650525.21,399069661.11,14580864.1,-400726.45,413249798.76,398668934.66,14580864.1,461121264.59,,,,,297489723.53,14723396.97,10156875.46,,,,,,,,,,,,,,,1
002891.SZ,20251014,20251014,20250930,1,1,3,1.1135,1.0895,3859906177.68,3859906177.68,,,,,,,,,,,,,,,963619.32,26271421.32,25750057.86,,3479264573.4,2681073872.73,,,12560936.99,461870481.36,211868504.5,15638901.81,-16855782.99,,,,,,,,,,,417819974.41,1581275.71,500901.78,,418900348.34,59263996.1,359636352.24,333308055.43,26328296.81,-9669060.56,349967291.68,326057796.88,23909494.8,422919964.9,,,,,73633676.3,25240171.34,11527195.62,,,,,,,,,,,,,,,1
003022.SZ,20251015,20251015,20250930,1,1,3,0.17,0.17,4568189346.61,4568189346.61,,,,,,,,,,,,,,,251616.43,1837993.53,,,4338985380.66,3678552326.24,,,29603572.85,25337779.66,287651691.75,89126122.85,-11014946.34,,,,,,,,,,,277186778.91,242728.97,793338.44,,276636169.44,37297349.96,239338819.48,232406623.69,6932195.79,,239338819.48,232406623.69,6932195.79,379242709.8,,,,,214767340.31,104867544.58,22855163.37,,,,,,,,,,,,,,,1
300078.SZ,20251016,20251016,20250930,1,1,3,0.0,0.0,603818696.74,603818696.74,,,,,,,,,,,,,,,-1327669.66,144803779.8,2200343.45,,760497522.81,539796648.71,,,3678986.99,33787538.12,72585253.61,19899543.47,-15832455.62,,,,,,,,,,,-3050240.86,31186.53,890047.54,,-3909101.87,2576695.39,-6485797.26,-4762164.09,-1723633.17,2977347.32,-3508449.94,-2031200.29,-1477249.65,-113528924.68,,,,,42152641.88,19621738.86,-377617.53,,,,,,,,,,,,,,,1
