ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,update_flag
002673.SZ,20160725,20160725,20160630,1,4,2,0.21,0.21,1698567707.39,1698567707.39,,,,979448905.04,508764747.04,8602150.24,,,,,509984360.17,396250646.81,24490022.63,8602150.24,-91789674.85,591576684.41,-175700.1,375587.24,937945187.55,,,,81201228.62,,863522552.41,,-6778593.48,,,,,,937945187.55,,,,,760622519.84,22023414.95,542204.28,,782103730.51,200419387.06,581684343.45,588801653.91,-7117310.46,-182233511.29,399450832.16,406568142.62,-7117310.46,753873264.83,788251907.6,,,,,,,,,,,,,,,,,,,,,0
600901.SH,20160714,20160714,20160630,1,2,2,,,845791331.4,845791331.4,1152424239.37,,204510728.87,200847563.02,-785521.38,-785521.38,,,,,,,,1246148.81,,,,,294543138.17,,508726619.8,3663165.85,17657491.41,,48375082.89,,226478893.68,,,,,,294543138.17,,,,2031670.19,551248193.23,345179.07,,,551593372.3,138036667.41,413556704.89,413556704.89,,,,,,779758757.1,779758757.1,,,,,,,,,,,,,,,,,,,,,0
601066.SH,20160719,20160719,20160630,1,4,2,,,6488319512.98,6488319512.98,,,,4498693111.91,1173526645.22,9811513.41,,,,,2160645146.18,1786115336.44,379906366.45,10974608.76,-122832258.58,1287579133.05,,-1031742.66,2798982385.76,,,,298713077.1,,2512893644.24,,-13787430.93,,,,,,2798982385.76,,,,1163095.35,3689337127.22,63972154.72,28036835.03,,3725272446.91,934199391.23,2791073055.68,2763181986.95,27891068.73,-275425696.78,2515647358.9,2487741777.67,27905581.23,3676712791.64,3676712791.64,,,,,,,,,,,,,,,,,,,,,0
000750.SZ,20160729,20160729,20160630,1,4,2,0.13,0.13,1693746714.85,1693746714.85,,,,1121062076.27,245128063.42,1584073.27,,,,,445323708.12,463458928.54,55378745.26,51808259.37,-121971023.15,365183438.9,923175.99,331574.4,941223567.39,,,,81593384.2,,792767584.69,,16638412.4,,,,,,941223567.39,,,,50224186.1,752523147.46,2812087.07,1361024.36,,753974210.17,179437394.95,574536815.22,543346607.47,31190207.75,-197693699.74,376843115.48,355873382.16,20969733.32,819475762.22,856513800.28,,,,,,,,,,,,,,,,,,,,,0
300059.SZ,20160730,20160730,20160630,1,1,2,0.0998,0.0998,1165821481.62,656964515.17,67762926.29,,441094040.16,,,,,,,,,,,,-108212786.48,44243921.2,19212694.53,165551.7,775693276.11,145959539.58,,,31922269.87,110435996.75,524162247.92,-34562872.33,-2223905.68,,,,,,,,,,,326324891.93,71354545.74,1833312.68,61842.05,395846124.99,59348004.06,336498120.93,336799304.21,-301183.28,-1229022.38,335269098.55,335597194.45,-328095.9,355565333.18,407224993.27,,,,,,,,,,,,,,,,,,,,,0
300050.SZ,20160729,20160729,20160630,1,1,2,0.11,0.11,335044408.72,335044408.72,,,,,,,,,,,,,,,,-553567.94,-553567.94,,287875899.74,185961072.34,,,2826628.01,29055204.32,80428864.03,-7626839.47,-2769029.49,,,,,,,,,,,46614941.04,15045888.7,49161.34,40538.21,61611668.4,8137075.17,53474593.23,53536559.12,-61965.89,613489.87,54088083.1,54150048.99,-61965.89,39541669.51,74635891.16,,,,,,,,,,,,,,,,,,,,,0
300084.SZ,20160719,20160719,20160630,1,1,2,0.009,0.009,153802196.29,153802196.29,,,,,,,,,,,,,,,,,,,149863276.55,103396822.44,,,1800979.41,5071628.81,32120072.67,8397211.69,-923438.47,,,,,,,,,,,3938919.74,1310182.82,466314.68,23293.64,4782787.88,1347583.76,3435204.12,2912502.92,522701.2,13708512.4,17143716.52,15914320.5,1229396.02,12336131.43,40855812.69,,,,,,,,,,,,,,,,,,,,,0
300101.SZ,20160720,20160720,20160630,1,1,2,0.0803,0.0803,249701325.27,249701325.27,,,,,,,,,,,,,,,,393540.48,-1188324.82,,188837855.81,110453415.91,,,471451.72,13378044.07,59224702.94,199721.96,5110519.21,,,,,,,,,,,61257009.94,8109529.13,8208.78,8208.78,69358330.29,9342189.37,60016140.92,44659239.55,15356901.37,-56193.12,59959947.8,44603046.43,15356901.37,61063191.42,83084032.73,,,,,,,,,,,,,,,,,,,,,0
601678.SH,20160722,20160722,20160630,1,1,2,0.04,0.04,2064225345.59,2064225345.59,,,,,,,,,,,,,,,,-5826671.74,-7160718.32,,2027832914.69,1636819920.34,,,12344326.11,86100493.01,124516639.47,55694241.93,112357293.83,,,,,,,,,,,30565759.16,3603178.31,2417034.09,1883272.02,31751903.38,39504529.37,-7752625.99,48017190.82,-55769816.81,809938.37,-6942687.62,48827129.19,-55769816.81,203435609.99,397574419.35,,,,,,,,,,,,,,,,,,,,,0
002333.SZ,20160729,20160729,20160630,1,1,2,0.29,0.29,484389368.6,484389368.6,,,,,,,,,,,,,,,,-1833106.26,-1833106.26,,488686341.68,425577322.81,,,1372899.51,39633625.32,26890316.69,-2484595.21,-2303227.44,,,,,,,,,,,-6130079.34,204787437.77,309268.93,156844.87,198348089.5,52998568.48,145349521.02,145349521.02,,,145349521.02,145349521.02,,-6781568.29,25438949.57,,,,,,,,,,,,,,,,,,,,,0
