ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,update_flag
002107.SZ,20260408,20260408,20260331,1,1,1,0.06,0.06,219045381.55,219045381.55,,,,,,,,,,,,,,,,,,,176633182.67,48268449.66,,,3817327.3,100433506.95,16931758.39,-188193.08,27283.79,,,,,,,,,,,43522680.43,389712.07,20827.32,,43891565.18,5440686.82,38450878.36,36648737.04,1802141.32,,38450878.36,36648737.04,1802141.32,43307203.56,,,,,8014142.01,10042.82,210969.29,,,,,,,,,,,,,,,1
002306.SZ,20260408,20260408,20260331,1,1,1,-0.0089,-0.0084,26380310.63,26380310.63,,,,,,,,,,,,,,,,,,,36233441.96,23211454.47,,,130600.07,3461356.54,7642854.39,1889453.18,,,,,,,,,,,,-9015460.58,5306.05,1250.0,,-9011404.53,7021.89,-9018426.42,-7311065.82,-1707360.6,,-9018426.42,-7311065.82,-1707360.6,-7126007.4,,,,,,1894798.08,10951.8,,,,,,,,,,,,,,,1
688041.SH,20260408,20260408,20260331,1,1,1,0.3,0.3,4033592186.34,4033592186.34,,,,,,,,,,,,,,,,283794.26,,,3167649853.8,1790754259.25,,,23591332.38,179804577.68,29065060.37,-35760566.66,-31873518.03,,,,,,,,,,,970195586.98,525736.51,662669.99,,970058653.5,92697351.4,877361302.1,687094336.71,190266965.39,,877361302.1,687094336.71,190266965.39,966024744.09,,,,,1149403620.21,18163969.77,53991506.93,,,,,,,,,,,,,,,1
002072.SZ,20260409,20260409,20260331,1,1,1,-0.0122,-0.0122,138625489.49,138625489.49,,,,,,,,,,,,,,,,,,,143131388.57,136371529.5,,,190011.73,1484608.21,3936956.92,-444614.37,82872.0,,,,,,,,,,,-4576963.55,683.11,1196.69,,-4577477.13,-82679.15,-4494797.98,-4494797.98,,,-4494797.98,-4494797.98,,-5031116.66,,,,,,11107.72,462373.68,,,,,,,,,,,,,,,1
300610.SZ,20260410,20260410,20260331,1,1,1,0.12,0.12,264428447.88,264428447.88,,,,,,,,,,,,,,,-7490348.94,15422172.04,,,243155340.64,205171885.68,,,967087.21,7193202.89,17511288.11,583990.66,-555221.46,,,,,,,,,,,29799973.36,2383.01,187024.84,,29615331.53,3700352.02,25914979.51,25859852.52,55126.99,,25914979.51,25859852.52,55126.99,23007362.38,,,,,9055311.81,67144.34,25125.21,,,,,,,,,,,,,,,1
688252.SH,20260409,20260409,20260331,1,1,1,0.11,0.11,536093351.06,536093351.06,,,,,,,,,,,,,,,355428.65,1421930.89,,,488745174.09,408695399.88,,,500527.69,16425285.54,8210389.6,-618997.3,-3331106.38,,,,,,,,,,,49300873.37,314887.64,723.89,,49615037.12,3576330.97,46038706.15,46038706.15,,-399145.12,45639561.03,45639561.03,,50235622.91,,,,,52198499.71,,,,,,,,,,,,,,,,,1
002865.SZ,20260410,20260410,20260331,1,1,1,0.05,0.05,1694283358.38,1694283358.38,,,,,,,,,,,,,,,-52329897.8,-19022745.7,-162002.21,,1689194621.44,1464883739.29,,,12781174.01,6208124.3,48460415.93,94541208.85,-21780404.3,,,,,,,,,,,6567002.84,210082.65,9511.91,,6767573.58,-6714104.26,13481677.84,14163605.99,-681928.15,-158673.29,13323004.55,14004932.7,-681928.15,194214877.63,,,,,19758945.63,69374310.3,20059080.71,,,,,,,,,,,,,,,1
300442.SZ,20260410,20260410,20260331,1,1,1,0.36,0.36,1839577854.19,1839577854.19,,,,,,,,,,,,,,,,5714044.66,5638566.23,,1228907760.35,978677238.66,,,20424342.92,736522.13,62880870.55,103925034.47,,,,,,,,,,,,617767345.14,,69153.7,,617698191.44,31974452.16,585723739.28,582229780.78,3493958.5,-529891.14,585193848.14,581699889.64,3493958.5,715978334.95,,,,,48273830.83,101071146.84,2932507.39,,,,,,,,,,,,,,,1
603588.SH,20260410,20260410,20260331,1,1,1,0.395,0.395,4992298217.66,4992298217.66,,,,,,,,,,,,,,,3384457.23,51055450.72,,,4216575351.97,3780864992.85,,,19440637.06,27576235.68,132105808.31,101438064.6,2255480.28,,,,,,,,,,,848700165.38,557703.28,1196601.1,,848061267.56,125571353.21,722489914.35,602734316.63,119755597.72,-2387934.99,720101979.36,600346381.64,119755597.72,893363673.62,,,,,138030824.59,,,,,,,,,,,,,,,,,1
000400.SZ,20260411,20260411,20260331,1,1,1,0.1101,0.1096,2377751582.79,2377751582.79,,,,,,,,,,,,,,,,2629810.0,2629610.0,,2251357527.25,1925698728.73,,,11232000.07,105682774.3,113510270.52,-12929328.41,1022941.43,,,,,,,,,,,150729305.8,4323040.78,3292269.89,,151760076.69,25195345.19,126564731.5,111046230.14,15518501.36,,126564731.5,111046230.14,15518501.36,134131594.79,,,,,109243228.83,2796054.06,-19851422.29,,,,,,,,,,,,,,,1
