ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,update_flag
000059.SZ,20241016,20241016,20240930,1,1,3,-1.1812,-1.1812,24500031616.35,24500031616.35,,,,,,,,,,,,,,,,1927980.39,,,26493083145.24,22262530183.52,,,2303635456.95,208522868.76,1101285610.95,142223468.16,-343787802.52,,,,,,,,,,,-1976277606.35,36839838.94,4027611.4,,-1943465378.81,-6708481.1,-1936756897.71,-1889259166.97,-47497730.74,,-1936756897.71,-1889259166.97,-47497730.74,-1492194316.06,,,,,131412587.96,200296658.25,42490777.78,,,,,,,,,,,,,,,1
001207.SZ,20241016,20241016,20240930,1,1,3,1.0,1.0,1645449247.62,1645449247.62,,,,,,,,,,,,,,,97646.0,-5507381.35,,,1421142385.49,1328396794.63,,,9914423.33,12056187.79,23903346.1,-13820700.79,,,,,,,,,,,,232455854.46,153090.01,542769.92,,232066174.55,30671628.21,201394546.34,199756460.34,1638086.0,,201394546.34,199756460.34,1638086.0,223564975.86,,,,,58292852.44,210000.01,14365585.58,,,,,,,,,,,,,,,1
002261.SZ,20241017,20241017,20240930,1,1,3,0.0088,0.0088,2944950911.46,2944950911.46,,,,,,,,,,,,,,,-2403353.82,9093180.73,6846236.23,,2966584994.3,2475402225.81,,,8386108.51,99385957.14,162426117.69,28276011.99,-28579395.54,,,,,,,,,,,8662943.14,235898.13,2661632.71,,6237208.56,3270125.05,2967083.51,11013222.69,-8046139.18,-666836.98,2300246.53,10346385.71,-8046139.18,58863116.69,,,,,138843016.37,46859218.59,19645174.04,,,,,,,,,,,,,,,1
002380.SZ,20241016,20241016,20240930,1,1,3,0.6609,0.6609,1162248951.37,1162248951.37,,,,,,,,,,,,,,,6059713.84,5576704.42,,,1035942481.03,687771607.75,,,12663035.46,135183925.32,61194466.56,174839.06,-1175412.13,,,,,,,,,,,175932292.2,304196.08,1402194.01,,174834294.27,10912795.22,163921499.05,158602448.6,5319050.45,,163921499.05,158602448.6,5319050.45,165649558.66,,,,,122563284.59,,889442.77,,,,,,,,,,,,,,,1
002521.SZ,20241012,20241012,20240930,1,1,3,0.22,0.22,2551491546.16,2551491546.16,,,,,,,,,,,,,,,4876819.68,1241594.18,,,2442786843.95,2263123251.69,,,11421043.43,12920224.66,54730488.62,6558501.34,-6541537.6,,,,,,,,,,,125316670.64,98461.31,231020.51,,125184111.44,17597142.51,107586968.93,106433466.54,1153502.39,,107586968.93,106433466.54,1153502.39,,,,,,89200037.61,13488930.43,14839154.62,,,,,,,,,,,,,,,1
002536.SZ,20241015,20241015,20240930,1,1,3,0.46,0.46,3495614625.81,3495614625.81,,,,,,,,,,,,,,,5006488.37,-9820126.98,,,3238116476.3,2746829347.1,,,24309464.96,86897355.65,176967991.42,-20003856.87,-10705173.38,,,,,,,,,,,282527229.6,209590.74,6896808.75,,275840011.59,10463260.52,265376751.07,266643444.19,-1266693.12,4427122.43,269803873.5,271070566.62,-1266693.12,278351868.0,,,,,214833134.91,4020403.72,9657181.25,,,,,,,,,,,,,,,1
002800.SZ,20241015,20241015,20240930,1,1,3,0.1189,0.1189,1011207009.73,1011207009.73,,,,,,,,,,,,,,,-685572.24,2635334.76,2635334.76,,988393605.87,952985895.23,,,2846909.56,9090162.69,17191068.69,4440694.86,,,,,,,,,,,,25759224.27,62636.69,3155238.39,,22666622.57,2762969.28,19903653.29,18095371.24,1808282.05,,19903653.29,18095371.24,1808282.05,28306718.77,,,,,,8132908.45,-6997387.09,,,,,,,,,,,,,,,1
002843.SZ,20241015,20241015,20240930,1,1,3,0.26,0.26,1316206232.99,1316206232.99,,,,,,,,,,,,,,,-3316347.52,3329902.25,67691.28,,1278881412.83,1097013441.38,,,14799065.85,30723783.49,69277747.73,4358494.64,-198887.93,,,,,,,,,,,48811301.1,446281.98,744958.47,,48512624.61,-11796597.17,60309221.78,66022778.14,-5713556.36,142220.72,60451442.5,66164989.4,-5713546.9,53146161.15,,,,,59360888.1,10260452.32,3890191.21,,,,,,,,,,,,,,,1
002852.SZ,20241015,20241015,20240930,1,1,3,0.32,0.32,4203149640.54,4203149640.54,,,,,,,,,,,,,,,-10644050.0,35904926.58,,,4084014682.73,3828731807.11,,,12553199.55,110599137.82,63824724.35,55547437.95,-5894924.5,,,,,,,,,,,151526266.21,1444319.01,311409.33,,152659175.89,40386438.18,112272737.71,111469533.29,803204.42,-47650750.0,64621987.71,63818783.29,803204.42,187700193.61,,,,,4916950.03,43577649.78,1488318.8,,,,,,,,,,,,,,,1
002998.SZ,20241015,20241015,20240930,1,1,3,0.3,0.25,1614066205.07,1614066205.07,,,,,,,,,,,,,,,,213509.15,,,1547717139.11,1430373908.45,,,9166859.48,13801609.62,24288743.48,1470783.79,2062881.75,,,,,,,,,,,102419843.77,6406.65,361096.62,,102065153.8,5060940.46,97004213.34,97004213.34,,1989000.0,98993213.34,98993213.34,,101529547.96,,,,,61903065.96,8121717.73,5798853.36,,,,,,,,,,,,,,,1
300102.SZ,20241012,20241012,20240930,1,1,3,0.05,0.05,1879023920.1,1879023920.1,,,,,,,,,,,,,,,3467710.18,-4905062.79,-1934116.87,,1925428473.09,1587519274.49,,,16225235.3,21339089.74,117211348.87,40118409.11,-35302289.49,,,,,,,,,,,31051014.72,8709191.46,1446550.23,,38313655.95,-10502357.01,48816012.96,48816012.74,0.22,,48816012.96,48816012.74,0.22,,,,,,111124906.67,42489512.96,6099053.83,,,,,,,,,,,,,,,1
300172.SZ,20241017,20241017,20240930,1,1,3,0.1249,0.1249,601150250.15,601150250.15,,,,,,,,,,,,,,,7227046.94,7247865.81,3333698.36,,530142382.08,434474737.49,,,2965155.55,14501495.69,46578432.31,1133181.23,4764132.13,,,,,,,,,,,99063520.43,61241.91,537.08,,99124225.26,11025424.89,88098800.37,84525478.37,3573322.0,,88098800.37,84525478.37,3573322.0,80960767.22,,,,,29593142.78,4383390.83,3603143.16,,,,,,,,,,,,,,,1
300224.SZ,20241014,20241014,20240930,1,1,3,0.23,0.23,3809718285.94,3809718285.94,,,,,,,,,,,,,,,5910395.84,24943778.43,,,3652862481.47,3194467214.83,,,21300170.28,41620172.23,82953134.03,40617347.2,-42056434.38,,,,,,,,,,,210029721.87,261472.02,1881190.9,,208410002.99,19590143.38,188819859.61,189231119.08,-411259.47,-78237.59,188741622.02,189152881.49,-411259.47,270914490.7,,,,,234520838.29,53604010.1,6277214.23,,,,,,,,,,,,,,,1
300453.SZ,20241015,20241015,20240930,1,1,3,0.3232,0.3232,1082325012.3,1082325012.3,,,,,,,,,,,,,,,7630716.17,-283479.34,,,894858910.19,703175490.86,,,8820225.96,63736706.58,73168404.16,-499228.59,46637.99,,,,,,,,,,,206607044.21,2208989.07,2739368.23,,206076665.05,22732726.68,183343938.37,167914693.97,15429244.4,,183343938.37,167914693.97,15429244.4,198521905.28,,,,,44733074.43,3009155.59,1992735.27,,,,,,,,,,,,,,,1
300472.SZ,20241017,20241017,20240930,1,1,3,-0.21,-0.21,275280746.33,275280746.33,,,,,,,,,,,,,,,,37750134.24,,,399968753.29,232314354.29,,,998594.44,5738740.65,57387505.27,13018455.3,9455.82,,,,,,,,,,,-86019779.93,819566.82,819267.56,,-86019480.67,-24097713.96,-61921766.71,-58232529.66,-3689237.05,,-61921766.71,-58232529.66,-3689237.05,-110260070.7,,,,,37004970.87,12775379.12,21547.8,,,,,,,,,,,,,,,1
300641.SZ,20241016,20241016,20240930,1,1,3,1.6442,1.6442,2595761797.97,2595761797.97,,,,,,,,,,,,,,,4254903.37,-1680870.29,,,1640667785.06,1592875547.97,,,11255939.92,5002891.18,23647136.7,-6661838.98,-1664421.14,,,,,,,,,,,970858520.22,23729.89,675008.14,,970207241.97,145339261.44,824867980.53,824867980.53,,,824867980.53,824867980.53,,963287069.3,,,,,16550543.03,4527974.15,8314184.43,,,,,,,,,,,,,,,1
300708.SZ,20241011,20241011,20240930,1,1,3,0.25,0.25,2022421825.83,2022421825.83,,,,,,,,,,,,,,,-58800.0,-8575386.49,,,1850810299.46,1737177335.65,,,4718533.46,12949964.08,27710391.42,-31736115.29,-7116523.88,,,,,,,,,,,175486572.06,80364.69,521117.77,,175045818.98,15473702.62,159572116.36,159572116.36,,,159572116.36,159572116.36,,,,,,,93779591.86,73026.79,35178302.81,,,,,,,,,,,,,,,1
301050.SZ,20241015,20241015,20240930,1,1,3,1.55,1.53,1171842517.04,1171842517.04,,,,,,,,,,,,,,,7325552.26,16302632.76,,,815886739.8,655889083.29,,,1510891.35,12227488.32,84793497.42,-21056725.58,-3882372.23,,,,,,,,,,,436900208.17,690882.49,864612.85,,436726477.81,62926381.27,373800096.54,373800096.54,,,373800096.54,373800096.54,,396930171.13,,,,,64881149.21,254618.64,21343311.09,,,,,,,,,,,,,,,1
301215.SZ,20241015,20241015,20240930,1,1,3,0.08,0.08,273380370.86,273380370.86,,,,,,,,,,,,,,,3002620.44,6176002.46,,,161726432.9,80695853.49,,,8498704.08,5124175.12,57686663.45,-1680108.94,,,,,,,,,,,,127383018.04,162036.9,414083.58,,127130971.36,16478555.44,110652415.92,110652415.92,,,110652415.92,110652415.92,,116510769.23,,,,,11063347.16,7986.16,1704323.55,,,,,,,,,,,,,,,1
301227.SZ,20241012,20241012,20240930,1,1,3,-0.3493,-0.3493,377093373.89,377093373.89,,,,,,,,,,,,,,,3284266.11,-1610691.97,-534967.34,,420584644.27,285918382.55,,,4910226.38,49796181.57,33339728.64,-9361322.87,-9133882.22,,,,,,,,,,,-34535070.09,343208.04,2289366.12,,-36481228.17,-4042579.03,-32438649.14,-32438649.14,,,-32438649.14,-32438649.14,,,,,,,24338109.25,4871734.17,14783794.59,,,,,,,,,,,,,,,1
