ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,update_flag
601166.SH,20181027,20181027,20180930,1,2,3,2.36,2.36,114619000000.0,114619000000.0,203618000000.0,,34051000000.0,31175000000.0,12760000000.0,58000000.0,,,,,,,,423000000.0,5010000000.0,17951000000.0,259000000.0,-10783000000.0,57626000000.0,,133299000000.0,2876000000.0,1036000000.0,,28530000000.0,,27695000000.0,,,,,,57626000000.0,,,,365000000.0,56993000000.0,201000000.0,123000000.0,,57071000000.0,6102000000.0,50969000000.0,50601000000.0,368000000.0,1900000000.0,52869000000.0,52513000000.0,356000000.0,,,,,,,,,,,,,,,,,,,,,,,0
600901.SH,20181026,20181026,20180930,1,2,3,0.34,0.34,1776698978.74,1776698978.74,2856820614.81,,368915402.53,343513422.58,68672177.1,3853466.21,,,,,,,,6338560.02,8010784.73,50895741.18,,-12031700.76,503518052.73,,1494792329.56,25401979.95,6403855.68,,176487118.83,,318141984.41,,,,,,503518052.73,,,,2485093.81,1273180926.01,211628.82,1067277.2,,1272325277.63,316652144.19,955673133.44,955673133.44,,-40385427.92,915287705.52,915287705.52,,,,,,,,,,,,,,,,,,,,,,,,0
601997.SH,20181030,20181030,20180930,1,2,3,1.62,1.62,9124527000.0,9124527000.0,16967792000.0,,1111606000.0,901199000.0,201266000.0,8441000.0,,,,,,,,8441000.0,24592000.0,163079000.0,,2480000.0,5007365000.0,,8945730000.0,210407000.0,68199000.0,,2303279000.0,,2635887000.0,,,,,,5007365000.0,,,,,4117162000.0,9628000.0,4431000.0,,4122359000.0,326106000.0,3796253000.0,3733573000.0,62680000.0,400306000.0,4196559000.0,4131461000.0,65098000.0,,,,,,,,,,,,,,,,,,,,,,,0
000750.SZ,20181027,20181027,20180930,1,4,3,0.03,0.03,1486990090.0,1486990090.0,,,,823983794.63,883231777.13,6622934.55,,,,,410755454.26,141486996.04,104816921.38,196783546.64,-120503751.08,965007677.7,1554232.44,4122283.08,1274689923.79,,,,21788660.99,,1023613197.16,,39127453.55,,,,,,1274689923.79,,,,190160612.09,212300166.21,3534932.2,8507268.78,,207327829.63,45807344.03,161520485.6,128100983.74,33419501.86,-33672129.54,127848356.06,100697207.07,27151148.99,,,,,,,,,,,,,,,,,,,,,,,0
601328.SH,20181027,20181027,20180930,1,2,3,0.74,0.74,157832000000.0,157832000000.0,259938000000.0,,33880000000.0,31393000000.0,18949000000.0,4133000000.0,,,,,,,,10915000000.0,3416000000.0,7841000000.0,167000000.0,3259000000.0,91334000000.0,,164763000000.0,2487000000.0,1829000000.0,,47566000000.0,,30095000000.0,,,,,,91334000000.0,,,,6782000000.0,66498000000.0,290000000.0,261000000.0,,66527000000.0,8854000000.0,57673000000.0,57304000000.0,369000000.0,4339000000.0,62012000000.0,61518000000.0,494000000.0,,,,,,,,,,,,,,,,,,,,,,,0
601555.SH,20181027,20181027,20180930,1,4,3,0.06,0.06,2518778803.7,2518778803.7,,,,1247288119.31,868614116.65,-20936.0,,,,,632798441.18,354099609.44,128392455.58,883495216.3,-191911643.43,1039648541.03,5428017.71,4248145.25,2258887282.89,,,,22380088.69,,1261804341.08,,91186700.82,,,,,,2258887282.89,,,,883516152.3,259891520.81,838565.07,4374540.13,,256355545.75,58251189.14,198104356.61,191993888.97,6110467.64,-137533678.45,60570678.16,54596642.11,5974036.05,,,,,,,,,,,,,,,,,,,,,,,0
600926.SH,20181027,20181027,20180930,1,2,3,0.86,0.86,12750995000.0,12750995000.0,27199016000.0,,1034524000.0,887622000.0,1201087000.0,710000.0,,,,,,,,5532000.0,5528363000.0,1936998000.0,41046000.0,-6284327000.0,8026081000.0,,16541552000.0,146902000.0,89872000.0,,3600731000.0,,4330656000.0,,,,,,8026081000.0,,,,4822000.0,4724914000.0,20384000.0,16090000.0,,4729208000.0,316787000.0,4412421000.0,4412421000.0,,688625000.0,5101046000.0,5101046000.0,,,,,,,,,,,,,,,,,,,,,,,,0
000166.SZ,20181027,20181027,20180930,1,4,3,0.15,0.15,9366375724.35,9366375724.35,,,,4373651770.66,3880501006.66,71524520.41,,,,,2560233489.57,639795952.17,1084192453.51,78661039.42,-6161760.27,3682633525.18,121058707.82,10246743.7,5219631477.47,,,,101904506.2,,4962469408.47,,,,,,,,5219631477.47,,,,7136519.01,4146744246.88,2366312.35,14450552.83,,4134660006.4,759234647.16,3375425359.24,3311480442.01,63944917.23,-160220951.77,3215204407.47,3081908500.43,133295907.04,,,,,,,,,,,,,,,,,,,,,,,0
600109.SH,20181030,20181030,20180930,1,4,3,0.235,0.235,2498172393.64,2498172393.64,930192856.2,,,1462694825.4,582065006.15,433391.65,,,,,779393969.63,295995562.22,106483141.51,433391.65,115431482.29,468659313.46,-20296137.81,-2474220.34,1575899752.47,,476780294.11,,14038883.13,,1524430407.45,,-2315224.88,,,,,,1575899752.47,,,,,922272641.17,57196977.75,2556658.96,,976912959.96,251618110.19,725294849.77,710284725.17,15010124.6,-146480097.85,578814751.92,563770929.85,15043822.07,,,,,,,,,,,,,,,,,,,,,,,0
601939.SH,20181024,20181024,20180930,1,2,3,0.86,0.86,500047000000.0,500047000000.0,604759000000.0,,106204000000.0,96528000000.0,17842000000.0,-347000000.0,,,,,,,,22102000000.0,905000000.0,12812000000.0,169000000.0,4472000000.0,237184000000.0,,239034000000.0,9676000000.0,4503000000.0,,110461000000.0,,99771000000.0,,,,,,237184000000.0,,,,22449000000.0,262863000000.0,1821000000.0,850000000.0,,263834000000.0,48978000000.0,214856000000.0,214108000000.0,748000000.0,20557000000.0,235413000000.0,234429000000.0,984000000.0,,,,,,,,,,,,,,,,,,,,,,,0
