ts_code,trade_date,open,high,low,close,pre_close,vol,amount,pct_chg
01010.HK,2010-04-01,0.38,0.38,0.38,0.38,0.38,0.00,0.00,0.00
00583.HK,2010-04-01,1.45,1.45,1.39,1.39,1.40,109800.00,0.00,-0.71
00583.HK,2010-04-07,1.41,1.45,1.40,1.43,1.39,508000.00,0.00,2.88
01010.HK,2010-04-07,0.38,0.38,0.38,0.38,0.38,0.00,0.00,0.00
01010.HK,2010-04-08,0.38,0.38,0.38,0.38,0.38,0.00,0.00,0.00
00583.HK,2010-04-08,1.60,1.60,1.43,1.44,1.43,38000.00,0.00,0.70
00583.HK,2010-04-09,1.45,1.45,1.45,1.45,1.44,0.00,0.00,0.69
01010.HK,2010-04-09,0.34,0.37,0.34,0.37,0.38,24000.00,0.00,-2.63
00583.HK,2010-04-12,1.51,1.68,1.51,1.61,1.45,178000.00,0.00,11.03
01010.HK,2010-04-12,0.37,0.37,0.37,0.37,0.37,30000.00,0.00,0.00
01010.HK,2010-04-13,0.35,0.37,0.34,0.34,0.37,1454000.00,0.00,-8.11
00583.HK,2010-04-13,1.53,1.58,1.47,1.57,1.61,38000.00,0.00,-2.48
00583.HK,2010-04-14,1.55,1.55,1.55,1.55,1.57,0.00,0.00,-1.27
01010.HK,2010-04-14,0.37,0.37,0.35,0.35,0.34,210000.00,0.00,2.94
00583.HK,2010-04-15,1.55,1.55,1.55,1.55,1.55,0.00,0.00,0.00
01010.HK,2010-04-15,0.36,0.37,0.36,0.37,0.35,290000.00,0.00,5.71
00583.HK,2010-04-16,1.48,1.48,1.48,1.48,1.55,40000.00,0.00,-4.52
01010.HK,2010-04-16,0.37,0.37,0.37,0.37,0.37,72000.00,0.00,0.00
01010.HK,2010-04-19,0.37,0.37,0.37,0.37,0.37,0.00,0.00,0.00
00583.HK,2010-04-19,1.48,1.48,1.48,1.48,1.48,40000.00,0.00,0.00
01010.HK,2010-04-20,0.37,0.37,0.37,0.37,0.37,6000.00,0.00,0.00
00583.HK,2010-04-20,1.49,1.50,1.35,1.50,1.48,448000.00,0.00,1.35
00583.HK,2010-04-21,1.50,1.50,1.50,1.50,1.50,30000.00,0.00,0.00
01010.HK,2010-04-21,0.37,0.37,0.37,0.37,0.37,0.00,0.00,0.00
01010.HK,2010-04-22,0.37,0.37,0.37,0.37,0.37,0.00,0.00,0.00
00583.HK,2010-04-22,1.46,1.50,1.46,1.50,1.50,154000.00,0.00,0.00
00583.HK,2010-04-23,1.50,1.51,1.48,1.50,1.50,1095000.00,0.00,0.00
01010.HK,2010-04-23,0.40,0.40,0.40,0.40,0.37,60000.00,0.00,8.11
01010.HK,2010-04-26,0.40,0.40,0.40,0.40,0.40,0.00,0.00,0.00
00583.HK,2010-04-26,1.52,1.52,1.52,1.52,1.50,40000.00,0.00,1.33
00583.HK,2010-04-27,1.32,1.50,1.32,1.50,1.52,186000.00,0.00,-1.32
01010.HK,2010-04-27,0.40,0.40,0.40,0.40,0.40,0.00,0.00,0.00
01010.HK,2010-04-28,0.40,0.40,0.40,0.40,0.40,0.00,0.00,0.00
00583.HK,2010-04-28,1.45,1.45,1.45,1.45,1.50,69995.00,0.00,-3.33
00583.HK,2010-04-29,1.45,1.45,1.45,1.45,1.45,0.00,0.00,0.00
01010.HK,2010-04-29,0.32,0.40,0.32,0.40,0.40,84000.00,0.00,0.00
01010.HK,2010-04-30,0.36,0.40,0.36,0.39,0.40,1934000.00,0.00,-2.50
00583.HK,2010-04-30,1.40,1.45,1.40,1.45,1.45,36000.00,0.00,0.00
00583.HK,2010-05-03,1.45,1.45,1.45,1.45,1.45,0.00,0.00,0.00
01010.HK,2010-05-03,0.39,0.39,0.39,0.39,0.39,10000.00,0.00,0.00
00583.HK,2010-05-04,1.45,1.45,1.45,1.45,1.45,0.00,0.00,0.00
01010.HK,2010-05-04,0.39,0.39,0.39,0.39,0.39,0.00,0.00,0.00
00583.HK,2010-05-05,1.25,1.40,1.25,1.35,1.45,240000.00,0.00,-6.90
01010.HK,2010-05-05,0.39,0.39,0.39,0.39,0.39,0.00,0.00,0.00
00583.HK,2010-05-06,1.35,1.35,1.35,1.35,1.35,612000.00,0.00,0.00
01010.HK,2010-05-06,0.40,0.40,0.40,0.40,0.39,6000.00,0.00,2.56
01010.HK,2010-05-07,0.40,0.40,0.40,0.40,0.40,0.00,0.00,0.00
00583.HK,2010-05-07,1.35,1.35,1.35,1.35,1.35,0.00,0.00,0.00
01010.HK,2010-05-10,0.40,0.40,0.40,0.40,0.40,0.00,0.00,0.00
00583.HK,2010-05-10,1.38,1.38,1.38,1.38,1.35,0.00,0.00,2.22
01010.HK,2010-05-11,0.40,0.40,0.40,0.40,0.40,0.00,0.00,0.00
00583.HK,2010-05-11,1.38,1.38,1.38,1.38,1.38,0.00,0.00,0.00
