ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
000001.SZ,20200214,20200214,20191231,2,1,4,28195000000.0,,,,285850000000.0,,,,,,,201527000000.0,,1311000000.0,,46386000000.0,587214000000.0,,18090000000.0,22879000000.0,374197000000.0,,,80989000000.0,,26083000000.0,627239000000.0,-40025000000.0,,435711000000.0,30934000000.0,164000000.0,,466809000000.0,3553000000.0,565312000000.0,,,,568865000000.0,-102056000000.0,,609328000000.0,,609328000000.0,140998698537.528,445344000000.0,3364000000.0,,,450661000000.0,158667000000.0,671000000.0,17257000000.0,161801000000.0,179058000000.0,,,,1056000000.0,1437000000.0,1307000000.0,597000000.0,,,21000000.0,,660000000.0,,-5766000000.0,,,-416497000000.0,306600000000.0,,-40025000000.0,,,,17257000000.0,12209000000.0,,58471000000.0,2259000000.0,,5459000000.0,5015000000.0,173599000000.0,156786000000.0,1
000002.SZ,20200318,20200318,20191231,1,1,4,55131614572.09,5735941711.58,432735958602.82,,,,,,,,,,,,,37112763422.55,469848722025.37,317300741504.91,16414442465.4,61286938736.26,,,,,,29159789803.72,424161912510.29,45686809515.08,8177287114.23,1760945806.47,2911602779.14,96121888.34,2987795243.33,15933752831.51,6244191970.95,27924969315.42,9032616118.89,1358709980.1,,44560487385.36,-28626734553.85,79016907942.38,14603433448.27,17958910865.42,123393536767.22,26517707068.5263,100715561181.44,36822907476.5,11147482397.91,9877049330.59,156731747213.62,-33338210446.4,348623418.48,-15929512066.69,175668163538.65,159738651471.96,11814284511.15,5170882539.26,,1648756785.74,2280704177.84,332273728.28,1506537735.1,,,9665523.59,,68518913.61,-4984126780.28,-7566546637.72,-256584069.03,-107689498336.12,7704380611.66,89362234568.3,,45686809515.08,,,,-15929512066.69,,,216850482.95,2186086527.49,,159738651471.96,175668163538.65,,,0
000003.SZ,20200501,20200501,20191231,1,1,4,-26336334.72,,13419384.89,,,,,,,,,,,,,3763590.26,17182975.15,4510361.11,12500205.1,460397.11,,,,,,3260653.42,20731616.74,-3548641.59,,,,1350.15,,1350.15,25484.68,,,,,25484.68,-24134.53,,,,,12237846.61,,,,,,,,-3572776.12,6403042.3,2830266.18,,,,,260247.84,4449.0,221997.0,,,,,,,,,5720.26,6598644.52,2869443.52,,-3548641.59,,,,-3572776.12,,,12827190.99,,,2830266.18,6403042.3,,,1
000004.SZ,20200428,20200428,20191231,1,1,4,-3603992.92,,109116865.71,,,,,,,,,,,,,8185004.76,117301870.47,19628860.85,10007503.5,24567141.8,,,,,,78969285.15,133172791.3,-15870920.83,97703131.54,,,,71370854.6,169073986.14,4508890.17,,,50000000.0,,54508890.17,114565095.97,,,,,-147990953.1755,,,,,,,,98694175.14,49003296.32,147697471.46,,,,1899311.57,164394.29,,4052315.53,,,,,,-29776629.68,2111565.49,3044062.5,,7344910.26,-1106857.87,,-15870920.83,,,,98694175.14,,,,,,147697471.46,49003296.32,,,0
000005.SZ,20200523,20200523,20191231,1,1,4,178498643.45,37081385.86,585165476.13,,,,,,,,,,,,,109817339.88,694982816.01,511375270.99,85096987.52,26114537.23,,,,,,60111222.83,682698018.57,12284797.44,88000000.0,,,150495000.0,,238495000.0,7606359.76,5575216.8,,,,13181576.56,225313423.44,614900000.0,,37230000.0,654330000.0,136519469.8132,826736601.93,34584574.84,,347496.62,861668673.39,-207338673.39,1802.98,30261350.47,35201570.15,65462920.62,2200000.0,2200000.0,,38498066.56,5869205.75,4600088.26,8617566.74,,,-130889241.97,9071.01,,-133454748.62,-1288106.37,-64693.94,26263289.15,-863480.52,-6667070.14,,12284797.44,,,,30261350.47,,,,,,65462920.62,35201570.15,,,0
000006.SZ,20200409,20200409,20191231,1,1,4,843064948.92,168753692.44,4038464843.65,,,,,,,,,,,,,140545256.57,4179010100.22,3258157360.93,145540705.77,813324380.27,,,,,,156244557.61,4373267004.58,-194256904.36,,7558283978.29,,108088.08,,7558392066.37,11899229.4,8630000000.0,97764310.8,,,8739663540.2,-1181271473.83,1440000000.0,399280000.0,,1919280000.0,-1432262371.4522,740756603.97,412894567.28,309019.65,340840.85,1153992012.1,765287987.9,94344.77,-610146045.52,3590293078.4,2980147032.88,80000000.0,80000000.0,,-2451384.82,38249114.44,,6143857.19,,,-36020.76,126551.28,-1391388.89,-95476032.41,-69902703.71,58432.8,-1352184997.86,-19034977.32,289661362.83,,-194256904.36,,,,-610146045.52,,,,,,2980147032.88,3590293078.4,,,1
000007.SZ,20200429,20200429,20191231,1,1,4,22229071.0,,44810205.84,,,,,,,,,,,,,2680749.32,47490955.16,7219601.98,15515178.09,4171075.96,,,,,,52383481.89,79289337.92,-31798382.76,,115085740.57,1690732.1,5000000.0,,121776472.67,440966.72,30297625.33,,35100000.0,,65838592.05,55937880.62,,,13000000.0,13000000.0,-192651936.2048,,,,,,13000000.0,,37139497.86,6618212.69,43757710.55,,,,7409645.62,4550283.55,58025.0,414453.99,,,-20692536.07,201566.0,-34627592.09,9047797.63,9003667.21,6153656.71,-30126.48,2380741.21,-38339487.51,,-31798382.76,,,,37139497.86,,,,,,43757710.55,6618212.69,,,1
000008.SZ,20200424,20200424,20191231,1,1,4,457416661.62,94080783.0,2191360927.62,74494565.15,,,,,,,,,,,,115638600.09,2381494092.86,957391916.81,641946588.08,357174454.45,,,,,,419661853.59,2376174812.93,5319279.93,1365268.0,2427960581.64,10053003.44,1887343.7,19352206.02,2460618402.8,174664588.84,2744610462.03,234289807.81,,,3153564858.68,-692946455.88,2156060838.9,,70000000.0,2229060838.9,-356616507.8907,970569104.0,126616830.95,,270863371.31,1368049306.26,861011532.64,-1087402.7,172296953.99,1009698572.45,1181995526.44,3000000.0,3000000.0,,86280456.14,41177663.21,42330917.19,10556425.46,,,-27203848.97,435764.34,-744107.15,-51925192.03,-10700460.79,-298074.86,-162296775.49,-921424661.24,447633729.5,,5319279.93,,,,172296953.99,,,,,,1181995526.44,1009698572.45,,,0
000009.SZ,20200429,20200429,20191231,1,1,4,711856499.09,571474649.14,10475588129.4,90492976.53,,,,,,,,58989992.91,,,,441172040.3,11066243139.14,5482466992.51,1467267927.13,961963038.6,172021407.89,,,12170539.61,,1632625663.29,9728515569.03,1337727570.11,,2945204994.61,7411913.35,27737180.55,87900383.32,3068254471.83,680931131.91,2814221287.48,49301091.63,,,3544453511.02,-476199039.19,7020883177.15,,348300.0,7173056477.15,491223016.0537,6383012151.21,896920356.75,288371386.62,91234014.63,7371166522.59,-198110045.44,17571315.63,680989801.11,4559504160.57,5240493961.68,151825000.0,151825000.0,,233863556.19,435365058.55,55930212.44,60066284.65,,,-1984885.75,3013976.49,-257816439.17,-127761384.0,-32354265.41,6656965.26,181206686.27,80072153.42,-825520486.1,,1337727570.11,,,,680989801.11,,,252316760.45,,,5080077839.39,3869227360.1,160416122.29,690276800.47,1
000010.SZ,20200430,20200430,20191231,1,1,4,126127504.58,111496334.68,953609318.84,13706297.03,,,,,,,,,,,,253900402.06,1221216017.93,725933403.79,79657039.8,46152875.92,,,,,,339302253.01,1191045572.52,30170445.41,,,,2084642.08,58712933.75,60797575.83,6137287.5,301110000.0,,,,307247287.5,-246449711.67,329980000.0,,475903350.0,817883350.0,150816473.7891,369490000.0,94497009.45,,117153286.93,581140296.38,236743053.62,,20463787.36,59339128.08,79802915.44,12000000.0,,,82476907.83,10688092.3,426700.07,4875637.46,,,-1344387.54,1719.5,,-19873721.91,-11944065.26,-477197.17,-280039819.25,-835177311.82,843012051.94,,30170445.41,,,,20463787.36,,,,,,79802915.44,59339128.08,,,1
