ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
000001.SZ,20230425,20230425,20230331,2,1,1,,,,,207838000000.0,,,,,,,66183000000.0,,1509000000.0,,26139000000.0,357721000000.0,,9246000000.0,4652000000.0,128555000000.0,,,19466000000.0,,13967000000.0,248565000000.0,109156000000.0,,91756000000.0,8284000000.0,130000000.0,,100170000000.0,394000000.0,92751000000.0,,,,93145000000.0,7025000000.0,,163457000000.0,,163457000000.0,,208121000000.0,2772000000.0,,,211550000000.0,-48093000000.0,-779000000.0,67309000000.0,222326000000.0,289635000000.0,,,,,,,,,,,,,,,,,,,,,,,,,9555000000.0,,,,,,,,,0
000002.SZ,20230429,20230429,20230331,1,1,1,,,84308138943.47,,,,,,,,,,,,,8205534214.19,92513673157.66,51364396749.62,6513737473.95,12356226021.31,,,,,,15278012444.91,85512372689.79,7001300467.87,528856568.25,2238242521.21,1846190395.43,7331007.64,19892201.81,4640512694.34,1851679402.14,2854767409.87,247252498.49,23827967.6,,4977527278.1,-337014583.76,30838842317.17,,,34351308249.95,2012240202.7602,23743024950.77,5091404632.89,1548939802.67,612606090.74,38101300290.96,-3749992041.01,-28869946.11,2885423896.99,134424670312.49,137310094209.48,3512465932.78,44892603.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000004.SZ,20230429,20230429,20230331,1,1,1,,,35769946.91,114139.8,,,,,,,,,,,,1047809.89,36931896.6,35888779.92,19754779.98,1727088.82,,,,,,9492419.83,66863068.55,-29931171.95,50000000.0,,154647.02,,,50154647.02,105399.78,,,90095000.0,,90200399.78,-40045752.76,,,,,-68880496.21,,,,,,,,-69976924.71,127824948.66,57848023.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000005.SZ,20230429,20230429,20230331,1,1,1,,,63151259.2,11930.19,,,,,,,,,,,,17628973.07,80792162.46,83103561.2,10543655.52,1603051.22,,,,,,27451889.77,122702157.71,-41909995.25,,,,,,,268190.58,,,,,268190.58,-268190.58,,,,,-83629804.35,4450000.0,1601076.97,,,6051076.97,-6051076.97,,-48229262.8,65425929.4,17196666.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000006.SZ,20230429,20230429,20230331,1,1,1,,,875171068.62,,,,,,,,,,,,,79290516.76,954461585.38,527727133.47,28789447.6,355921313.05,,,,,,688188728.26,1600626622.38,-646165037.0,,621981369.86,,900.0,,621982269.86,4044258.49,460000000.0,,,,464044258.49,157938011.37,375995076.73,,,375995076.73,-605418401.0,181975488.69,88974409.41,,1038107.25,271988005.35,104007071.38,,-384219954.25,4476995296.15,4092775341.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000007.SZ,20230429,20230429,20230331,1,1,1,,,54701945.18,1466357.53,,,,,,,,,,,,13590368.33,69758671.04,6649206.92,6270577.37,932218.86,,,,,,16109582.25,29961585.4,39797085.64,,1017993.06,76327.83,,,1094320.89,,9000000.0,,,,9000000.0,-7905679.11,3760626.3,,,3760626.3,-4975243.43,36386372.7,193007.92,,606343.58,37185724.2,-33425097.9,7943.41,-1525747.96,163594199.98,162068452.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000008.SZ,20230428,20230428,20230331,1,1,1,,,507728866.88,7545727.25,,,,,,,,,,,,47629889.95,562904484.08,312366255.42,197111089.57,51255404.69,,,,,,106496663.63,667229413.31,-104324929.23,,1892732.7,,2380.0,,1895112.7,24467168.03,50000000.0,,,,74467168.03,-72572055.33,1521594200.0,,181959600.48,1703553800.48,-151659195.52,1329618948.41,43760559.54,,8175111.74,1381554619.69,321999180.79,-474276.37,144627919.86,501818588.97,646446508.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000009.SZ,20230429,20230429,20230331,1,1,1,,,7994603731.82,105981836.79,,,,,,,,3725656.27,,,,352017181.26,8474847685.66,5130673481.83,644819470.97,480045781.62,,,,,,491804992.52,6747343726.94,1727503958.72,481000.0,1608807550.93,2775679.16,2559260.42,2259674.39,1616883164.9,870939455.45,1473304352.92,,,,2344243808.37,-727360643.47,2411865781.05,,,2673921825.05,-1395376099.109,2413962890.51,206030938.56,6451564.04,25658614.37,2645652443.44,28269381.61,8317995.8,1036730692.66,7851833358.57,8888564051.23,262056044.0,262056044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000010.SZ,20230428,20230428,20230331,1,1,1,,,140119122.25,1094.45,,,,,,,,,,,,9225741.38,149345958.08,101892223.09,18180257.47,1729685.8,,,,,,21972094.23,143774260.59,5571697.49,,,,,,,,,,,,,,,,4503310.31,4503310.31,116585303.54,898000.0,4193533.81,,422385.64,5513919.45,-1010609.14,,4561088.35,7142801.24,11703889.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000011.SZ,20230428,20230428,20230331,1,1,1,,,477368068.71,101125.67,,,,,,,,,,,,109438389.88,586907584.26,583398323.24,259582400.88,100157319.11,,,,,,62919459.28,1006057502.51,-419149918.25,,,,254.95,,254.95,1096694.47,,,,,1096694.47,-1096439.52,250100000.0,,,250100000.0,-489570706.7555,,53355811.48,,387031.41,53742842.89,196357157.11,-967133.01,-224856333.67,1509693857.48,1284837523.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
