ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
000001.SZ,20130308,20130308,20121231,2,1,4,13510780000.0,,,,369060887000.0,15011316000.0,,,,,,65517717000.0,,,,2347410000.0,571287430000.0,,7176205000.0,8113028000.0,78185575000.0,56984773000.0,,39563360000.0,,11709637000.0,385448969000.0,185838461000.0,,213202127000.0,11655515000.0,110779000.0,,224968421000.0,1422012000.0,300992437000.0,,,,305005429000.0,-80037008000.0,,,,,-161601673671.414,,1488011000.0,,,1488011000.0,-1488011000.0,-152885000.0,104160557000.0,67906367000.0,172066924000.0,,,,3130607000.0,546347000.0,501503000.0,222466000.0,,,9219000.0,,85041000.0,,-347746000.0,-14680000.0,,-159240839000.0,336604424000.0,,185838461000.0,,,,104160557000.0,17212228000.0,,,,,3233358000.0,2235565000.0,168833566000.0,65670802000.0,0
000002.SZ,20130228,20130228,20121231,1,1,4,15662588423.06,764757191.68,116108839572.92,,,,,,,,,,,,,5480586284.38,121589425857.3,87323652346.54,2908876944.25,18081567694.26,,,,,,9549370399.73,117863467384.78,3725958472.52,998799552.09,12000000.0,167175850.82,1533466.0,,1179508868.91,150667636.63,500450000.0,2860842969.57,121000000.0,,3632960606.2,-2453451737.29,47477333220.87,,,50468456740.63,583954444.1592,26864417454.25,7318530197.43,1568923506.72,,34182947651.68,16285509088.95,-51903396.61,17506112427.57,33614111523.31,51120223950.88,2991123519.76,2991123519.76,,83818288.19,154565126.74,10100120.73,17955777.7,,,4670558.15,,8719233.08,-928687953.69,-713981571.36,-102599672.27,-38870391689.38,-14806593470.79,42352807246.23,,3725958472.52,,,,17506112427.57,,,,,,51120223950.88,33614111523.31,,,0
000003.SZ,20130427,20130427,20121231,1,1,4,-14367229.31,10529393.13,7295551.1,,,,,,,,,,,,,2425041.46,9720592.56,,5759923.52,446144.81,,,,,,3196322.6,9402390.93,318201.63,,,,,,,10119.0,,,,,10119.0,-10119.0,,,,,-684937969.96,,,,,,,,308082.63,4685948.33,4994030.96,,,,,1658195.49,,,,,,,,,,,-11981.7,1825158.61,684665.41,,318201.63,,,,308082.63,,,,,,4994030.96,4685948.33,,,0
000004.SZ,20130420,20130420,20121231,1,1,4,7814225.29,,101386898.43,332158.23,,,,,,,,,,,,12057531.48,113776588.14,43602548.23,16695365.08,17060950.02,,,,,,18855003.83,96213867.16,17562720.98,,,,5524.0,,5524.0,18348587.07,,,118783.38,,18467370.45,-18461846.45,,,,,-42239660.6321,,,,,,,,-899125.47,57128374.05,56229248.58,,,,133951.41,4617351.52,733047.44,,,,164742.93,,,-2428751.47,,,-7284286.1,-1551869.67,12442387.22,2921922.41,17562720.98,,,,-899125.47,,,,,,56229248.58,57128374.05,,,0
000005.SZ,20130424,20130424,20121231,1,1,4,22021617.89,24834814.84,88211406.86,,,,,,,,,,,,,269449932.86,357661339.72,25354930.76,32063750.64,3993779.06,,,,,,116773971.89,178186432.35,179474907.37,,,,227799.89,,227799.89,18906687.73,,,,,18906687.73,-18678887.84,45000000.0,,94959539.64,139959539.64,-136044582.7569,272924423.41,24929258.43,,,297853681.84,-157894142.2,-10449.38,2891427.95,10218982.67,13110410.62,,,,2768733.07,4563544.49,,9750170.26,,,462540.95,,,-34172223.83,3877430.61,,304042.56,-49567456.84,194631693.37,,179474907.37,,,,2891427.95,,,,,,13110410.62,10218982.67,,,0
000006.SZ,20130330,20130330,20121231,1,1,4,629565379.96,12316842.07,4090557527.75,,,,,,,,,,,,,37007574.33,4127565102.08,1085139885.1,76198249.11,656342379.85,,,,,,128274316.5,1945954830.56,2181610271.52,,64648.54,7271707.55,11910.0,,7348266.09,1435381.23,,,,,1435381.23,5912884.86,1082390000.0,,,1082390000.0,2288067774.4763,1931000000.0,171415068.62,,8654700.0,2111069768.62,-1028679768.62,713.63,1158844101.39,672515276.04,1831359377.43,,,,5861746.81,19690100.56,554922.81,1117073.42,,,84130.36,,,-7271707.55,-79930029.2,3482655.64,434235451.37,-19927343.17,1181831048.44,,2181610271.52,,,,1158844101.39,,,,,,1831359377.43,672515276.04,,,0
000007.SZ,20130425,20130425,20121231,1,1,4,6526102.73,7760450.42,294603747.09,,,,,,,,,,,,,1815308.28,296419055.37,369810651.46,38620466.83,16395066.67,,,,,,121005969.53,545832154.49,-249413099.12,,,,,,,1869274.04,,,,,1869274.04,-1869274.04,211736160.0,,180777612.1,392513772.1,-71282825.2098,13411600.0,7309964.81,,110347749.83,131069314.64,261444457.46,,10162084.3,104624897.91,114786982.21,,,,6639902.88,6081207.4,76166.68,11390383.91,,,104819.44,,,,-1138273.95,,567137.27,-321612494.28,33191498.38,1000000.0,-249413099.12,,,,10162084.3,,,,,,114786982.21,104624897.91,,,0
000008.SZ,20130329,20130329,20121231,1,1,4,39129030.59,-366.19,334666909.0,,,,,,,,,,,,,12436865.47,347103774.47,119716133.87,67195842.14,38748705.79,,,,,,34777554.47,260438236.27,86665538.2,,19000000.0,89997.37,182000.0,,19271997.37,7957734.62,38900000.0,,,,46857734.62,-27585737.25,,,,,109745326.069,,,,11156400.0,11156400.0,-11156400.0,-870.95,47922530.0,60259329.16,108181859.16,,,,-17158.92,47910347.25,278104.55,872011.13,,,-89325.84,,66905.45,-88905.43,-2724062.54,,622794.96,6548678.44,-5842515.25,,86665538.2,,,,47922530.0,,,,,,108181859.16,60259329.16,,,0
000009.SZ,20130427,20130427,20121231,1,1,4,307301126.67,273894015.16,4137790360.34,30873111.4,,,,,,,,,,,,623320305.59,4791983777.33,2836017408.26,454389350.35,398966102.97,,,,,,751885139.38,4441258000.96,350725776.37,123350000.0,773974659.71,940751.27,11020650.95,655830856.79,1565116918.72,639371649.33,704969240.61,43755472.53,,,1388096362.47,177020556.25,3954663800.0,,,3974709800.0,-327890274.5526,3106059079.0,449279970.05,25435124.2,256701433.33,3812040482.38,162669317.62,-27528.29,690388121.95,1153601342.03,1843989463.98,20046000.0,20046000.0,,43692510.08,107656209.71,8448691.13,17659844.32,,,-3333987.56,,-122740837.73,-298470616.86,-12444042.02,180662.16,-494758965.98,-499269011.25,945867678.34,77042500.2,350725776.37,,,,690388121.95,,,,,,1821612390.24,1141561880.09,22377073.74,12039461.94,0
000010.SZ,20130329,20130329,20121231,1,1,4,3940257.45,2083079.63,202712866.12,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,93912999.33,296625865.45,217148058.85,34206220.45,15373671.79,0.0,0.0,,0.0,0.0,32100181.01,298828132.1,-2202266.65,0.0,3409310.0,2672417.65,1289045.0,0.0,7370772.65,2990667.02,0.0,0.0,0.0,0.0,2990667.02,4380105.63,30800000.0,0.0,0.0,30800000.0,-2601806.3273,23300000.0,5631338.69,1102715.03,85000.0,29016338.69,1783661.31,0.0,3961500.29,10138411.89,14099912.18,0.0,0.0,,-393358.18,6059681.07,184323.51,0.0,,,-105334.26,882302.69,0.0,-667488.61,-624821.17,41507.88,-3598590.04,-7191181.6,-2223676.15,-588968.87,-2202266.65,,,,3961500.29,,,,,,14099912.18,10138411.89,,,0
