ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
000001.SZ,20150814,20150814,20150630,2,1,2,11585000000.0,,,,310838000000.0,141000000.0,,,,,,65958000000.0,,4379000000.0,,3303000000.0,447434000000.0,,7434000000.0,8188000000.0,169959000000.0,,,33732000000.0,,21185000000.0,264912000000.0,182522000000.0,,254182000000.0,14475000000.0,,,268657000000.0,1692000000.0,316878000000.0,,,,318570000000.0,-49913000000.0,,123479000000.0,,133419000000.0,-150032473622.1246,58380000000.0,3349000000.0,,,61729000000.0,71690000000.0,-170000000.0,204129000000.0,183456000000.0,387585000000.0,,,,12923000000.0,339000000.0,306000000.0,187000000.0,,,1000000.0,,1626000000.0,,-2587000000.0,,,-127173000000.0,297748000000.0,,182522000000.0,,,,204129000000.0,939000000.0,,,,,4673000000.0,4159000000.0,382912000000.0,179297000000.0,0
000002.SZ,20150817,20150817,20150630,1,1,2,6789481869.25,99727337.78,75712394624.75,,,,,,,,,,,,,2973834028.97,78686228653.72,49387967872.82,3020992902.77,14162314590.3,,,,,,18923309022.36,85494584388.25,-6808355734.53,592238771.98,327125244.22,486814224.93,989101.15,,1407167342.28,271076436.91,2675632901.73,429439669.11,1561676137.06,,4937825144.81,-3530657802.53,5327115641.24,,,6877795126.31,-4672765156.7852,10993516043.94,2869612382.84,586390231.78,,14422111512.93,-7544316386.62,535523.48,-17882794400.2,61653319666.3,43770525266.1,1550679485.07,1550679485.07,,24357772.96,258810386.77,143285115.77,,,,402914.0,,,-915690544.61,-456412407.18,-1341909.32,-5988209364.07,-23950554509.88,17187787604.0,,-6808355734.53,,,,-17882794400.2,,,,,,43770525266.1,61653319666.3,,,0
000003.SZ,20150901,20150901,20150630,1,1,2,-4922969.25,5270320.74,4718052.2,,,,,,,,,,,,,2466736.18,7184788.38,2836004.19,1155349.33,593826.11,,,,,,2955792.73,7540972.36,-356183.98,,,,,,,,,,,,,,,,,,5270320.74,,,,,,,,-356183.98,1811295.31,1455111.33,,,,,1138.0,,,,,,,,,,,-5671.8,-4796339.5,4097337.83,,-356183.98,,,,-356183.98,,,,,,1455111.33,1811295.31,,,0
000004.SZ,20150827,20150827,20150630,1,1,2,4410663.71,,69389254.14,,,,,,,,,,,,,12187447.93,81576702.07,43611550.01,9531063.22,14970880.77,,,,,,19972661.1,88086155.1,-6509453.03,,580000.0,,13800.0,,593800.0,5297663.0,,,,,5297663.0,-4703863.0,,,,,-14988515.7163,,2930000.7,,,2930000.7,-2930000.7,,-14143316.73,39941107.42,25797790.69,,,,,2139726.02,446305.98,,,,-9691.02,,,127855.9,117782.38,,-24340380.87,4631263.58,5967021.29,,-6509453.03,,,,-14143316.73,,,,,,25797790.69,39941107.42,,,0
000005.SZ,20150725,20150725,20150630,1,1,2,-23188508.26,4267849.65,22176381.36,,,,,,,,,,,,,54933509.6,77109890.96,11546759.15,16068323.62,4096757.19,,,,,,10735396.48,42447236.44,34662654.52,,,,700.0,,700.0,520647.95,5535097.34,,,,6055745.29,-6055045.29,,,,,5250594.77,24500000.0,4267849.65,,,28767849.65,-28767849.65,,-160240.42,15125501.57,14965261.15,,,,,1062938.76,,9138.86,,,12222.32,,,,,,11903.44,-534971.41,53022081.16,,34662654.52,,,,-160240.42,,,,,,14965261.15,15125501.57,,,0
000006.SZ,20150829,20150829,20150630,1,1,2,268380231.13,117268708.96,1389534742.89,,,,,,,,,,,,,96834003.62,1486368746.51,1662001636.6,40206288.75,309956971.15,,,,,,104817794.42,2116982690.92,-630613944.41,,50000000.0,338112.46,,,50338112.46,129204.0,453184200.0,,,,453313404.0,-402975291.54,1874750000.0,,,1874750000.0,-1185698994.5519,767000000.0,298228968.7,,300937.76,1065529906.46,809220093.54,-1259.05,-224370401.46,1256114820.52,1031744419.06,,,,2133873.44,16278908.23,,400381.2,,,6166.89,,,171014.02,33572047.33,371070.95,695279852.04,-1037784417.23,-726691781.37,,-630613944.41,,,,-224370401.46,,,,,,1031744419.06,1256114820.52,,,0
000007.SZ,20150831,20150831,20150630,1,1,2,-9717470.22,2901464.0,59474738.56,,,,,,,,,,,,,135941083.54,195415822.1,16590173.06,17543674.16,6148768.17,,,,,,91621325.55,131903940.94,63511881.16,,,,,,,17670.0,,,143128.83,,160798.83,-160798.83,,,,,-34106931.63,135000000.0,694247.95,,,135694247.95,-135694247.95,-38532.15,-72381697.77,74458403.6,2076705.83,,,,3199000.0,2306331.0,21499.98,4187665.42,,,0.0,0.0,0.0,-4098294.56,0.0,0.0,729339.47,77500501.95,-13518155.88,,63511881.16,,,,-72381697.77,,,,,,2076705.83,74458403.6,,,0
000008.SZ,20150829,20150829,20150630,1,1,2,77098560.92,2479695.03,398774316.22,13462773.72,,,,,,,,,,,,37766701.58,450003791.52,247554550.6,115408011.71,59711876.06,,,,,,127233767.68,549908206.05,-99904414.53,230043167.15,209414673.02,12619843.46,118749.57,,452196433.2,56641242.66,213203654.02,76099997.66,371094016.18,,717038910.52,-264842477.32,28450000.0,,491071.12,697971351.93,-696221042.0905,166858806.74,3936641.7,,114499542.67,285294991.11,412676360.82,-46142.2,47883326.77,182688891.71,230572218.48,669030280.81,,,5639190.92,20148494.79,2617921.55,5377960.77,,,48525.3,,-640465.96,-12527184.7,-7347315.24,-113525.47,206951.26,-76254534.57,-119164442.27,2525753.14,-99904414.53,,,,47883326.77,,,,,,230572218.48,182688891.71,,,0
000009.SZ,20150828,20150828,20150630,1,1,2,228843314.52,98281752.5,2222258232.93,14477913.69,,,,,,,,8953733.94,,,,334023095.71,2579712976.27,1456910655.82,303261402.69,260734545.18,187150000.0,,,,,451912326.75,2659968930.44,-80255954.17,39589836.51,217727395.65,32441048.07,3409044.02,,293167324.25,335838312.75,773271606.64,53795265.15,,,1162905184.54,-869737860.29,2631089623.58,,,2656557695.58,-842848369.5897,2075062236.49,133447114.19,,14599806.52,2223109157.2,433448538.38,-1562421.67,-518107697.75,1912865670.7,1394757972.95,25468072.0,25468072.0,,19545987.73,72543410.77,5222298.5,17675887.87,,,-101803.97,250476.22,92388472.77,-227757814.94,-8703967.08,876584.62,-85446675.61,-165694154.78,-128179723.29,,-80255954.17,,,,-518107697.75,,,,,,1355320558.58,1857910579.0,39437414.37,54955091.7,0
000010.SZ,20150818,20150818,20150630,1,1,2,943912.1,3731616.53,79617076.9,,,,,,,,,,,,,33066183.41,112683260.31,164243620.46,100720972.65,15291720.83,,,,,,52148348.94,332404662.88,-219721402.57,,,,40.0,4000000.0,4000040.0,2355245.4,125000.0,120000000.0,,,122480245.4,-118480205.4,303500000.0,,,303500000.0,746627417.3371,25000000.0,3743330.55,,985000.0,29728330.55,273771669.45,,-64429938.52,375883665.12,311453726.6,,,,,3386137.55,-109457.4,-323985.29,,,369.63,0.0,0.0,,0.0,0.0,-84536259.64,-471197158.85,328384673.59,-1250.79,-219721402.57,,,,-64429938.52,,,,,,311453726.6,375883665.12,,,0
000011.SZ,20150815,20150815,20150630,1,1,2,31162831.74,104500.0,460272796.97,,,,,,,,,,,,,8644723.51,468917520.48,279997430.62,160964525.6,205830929.07,,,,,,44033816.12,690826701.41,-221909180.93,,6511297.75,580374.89,605705.0,,7697377.64,15367108.1,,,,,15367108.1,-7669730.46,126303000.0,,,126303000.0,-229652340.8819,85000000.0,137350160.47,,104500.0,222454660.47,-96151660.47,-235382.98,-325965954.84,808963376.68,482997421.84,,,,357797.6,15612644.17,3576251.52,264165.48,,,426921.6,,,-6767542.26,-8359611.7,-228468.69,-170954590.39,-23560177.24,-63543902.76,,-221909180.93,,,,-325965954.84,,,,,,482997421.84,808963376.68,,,0
000012.SZ,20150818,20150818,20150630,1,1,2,220596420.0,130396150.0,3678762331.0,22976079.0,,,,,,,,,,,,36428636.0,3738167046.0,2463302682.0,448537986.0,243006911.0,,,,,,230755647.0,3385603226.0,352563820.0,9799515.0,153447723.0,75777221.0,2758651.0,-14631399.0,227151711.0,534162825.0,208540307.0,,4209881.0,,746913013.0,-519761302.0,3793199608.0,,19650025.0,3812849633.0,-261330307.478,2425458345.0,1190310895.0,41417660.0,2158619.0,3617927859.0,194921774.0,-1042904.0,26681388.0,156838260.0,183519648.0,0.0,0.0,,4759309.0,392866394.0,16350879.0,,,,-2656683.0,,,-42454450.0,-4058450.0,-24330742.0,-105151274.0,-250156934.0,16403201.0,,352563820.0,,,,26681388.0,,,,,,183519648.0,156838260.0,,,0
000014.SZ,20150822,20150822,20150630,1,1,2,15478379.9,2840931.06,119931311.05,,,,,,,,,,,,,116342217.09,236273528.14,111825128.21,19458612.61,115369816.35,,,,,,15765732.72,262419289.89,-26145761.75,,,,,,,799446.0,,,,,799446.0,-799446.0,,,,,-51725553.63,65000000.0,22783256.87,,,87783256.87,-87783256.87,-40.45,-114728505.07,219552427.61,104823922.54,,,,591960.27,3236894.25,31758.35,1365088.92,,,,,-636425.05,,-12826200.21,159106.26,32851272.24,-29866551.46,-39371976.28,,-26145761.75,,,,-114728505.07,,,,,,104823922.54,219552427.61,,,0
000016.SZ,20150829,20150829,20150630,1,1,2,-304618171.69,99380910.41,9102327477.32,179813857.62,,,,,,,,,,,,175470429.38,9457611764.32,7600273858.24,914786833.95,290017993.03,,,,,,582490169.47,9387568854.69,70042909.63,1788563979.0,20170536.85,13104708.65,244057.5,,1822083282.0,122139343.19,66835410.0,,1306934952.07,,1495909705.26,326173576.74,2233051652.35,,118095176.56,2421825093.07,3123993.69,2182019607.37,68163779.14,,133861961.59,2384045348.1,37779744.97,-37751951.34,396244280.0,1640236837.08,2036481117.08,70678264.16,70678264.16,,37744452.91,72037148.23,6114059.53,10613072.64,,,1192849.9,,,7185454.13,-60779263.28,6341583.07,155252082.46,706029496.58,-666450765.26,,70042909.63,,,,396244280.0,,,,,,2036481117.08,1640236837.08,,,0
000017.SZ,20150820,20150820,20150630,1,1,2,592576.86,-620228.45,34158138.33,,,,,,,,,,,,,3482868.77,37641007.1,31689708.37,3739557.53,2433552.58,,,,,,5396441.97,43259260.45,-5618253.35,,,,,,,222222.22,,,,,222222.22,-222222.22,,,,,-6190484.3874,,,,,,,,-5840475.57,30163866.78,24323391.21,,,,-21848.43,67152.8,376500.0,,,,,,,,,,-8788547.59,-1966778.62,4742920.08,,-5618253.35,,,,-5840475.57,,,,,,24323391.21,30163866.78,,,0
000018.SZ,20150831,20150831,20150630,1,1,2,-608576.0,-193363.0,5569686.0,,,,,,,,,,,,,1535143.0,7104829.0,,1156462.0,1004606.0,,,,,,4031903.0,6192971.0,911858.0,,,,,,,62873.0,,,,,62873.0,-62873.0,,,,,-9589542.0,,,,,,,-178085.0,670900.0,58614204.0,59285104.0,,,,,1666566.0,20153.0,,,,,,,50168.0,,,,86212.0,-109302.0,,911858.0,,,,670900.0,,,,,,59285104.0,58614204.0,,,0
