ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
000001.SZ,20221025,20221025,20220930,2,1,3,,,,,209817000000.0,14583000000.0,,,,,,185518000000.0,,6998000000.0,,85639000000.0,548476000000.0,,17377000000.0,21230000000.0,284593000000.0,15230000000.0,,51836000000.0,,19831000000.0,455958000000.0,92518000000.0,,385544000000.0,28719000000.0,224000000.0,,414487000000.0,2435000000.0,398438000000.0,,,,400873000000.0,13614000000.0,,,,518755000000.0,,652211000000.0,9841000000.0,,,664138000000.0,-145383000000.0,5746000000.0,-33505000000.0,225222000000.0,191717000000.0,,,,,,,,,,,,,,,,,,,,,,,,,45861000000.0,,,,,,,,,0
000002.SZ,20221029,20221029,20220930,1,1,3,,,237535120322.4,,,,,,,,,,,,,28697367488.92,266232487811.32,179896191793.69,15351950372.78,45432586442.12,,,,,,29727468330.28,270408196938.87,-4175709127.55,2436359691.36,1591976362.96,2863835066.5,70567330.46,1640170396.74,8602908848.02,7181125258.26,4815262528.27,7496854279.03,263475924.11,,19756717989.67,-11153809141.65,78849298842.88,21877306440.35,581283125.0,113019267529.06,-43766257202.5646,80994665460.75,28928765298.8,8942326089.66,3089027165.55,123483006598.01,-10463739068.95,889908026.04,-24903349312.11,140708459264.4,115805109952.29,11711379120.83,11711379120.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000004.SZ,20221028,20221028,20220930,1,1,3,,,91397291.02,1713787.36,,,,,,,,,,,,9229590.57,102340668.95,43591378.53,51897779.41,15557805.01,,,,,,29973311.74,141020274.69,-38679605.74,313000000.0,,1021491.01,,,314021491.01,780474.56,,,313000000.0,,313780474.56,241016.45,,,,,-47746857.85,,,,1274521.68,1274521.68,-1274521.68,,-39713110.97,164284483.78,124571372.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000005.SZ,20221031,20221031,20220930,1,1,3,,,203447604.67,184027.37,,,,,,,,,,,,137444866.76,341076498.8,174962990.56,43336492.81,45140281.36,,,,,,74098427.28,337538192.01,3538306.79,7692501.0,350000.0,35.99,,,8042536.99,5095496.92,350000.0,,42567145.14,,48012642.06,-39970105.07,17000000.0,,,17000000.0,-113844907.39,51100000.0,6967595.08,,,58067595.08,-41067595.08,12810.13,-77486583.23,92092121.84,14605538.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000006.SZ,20221028,20221028,20220930,1,1,3,,,4676218669.52,93107314.43,,,,,,,,,,,,1285238135.21,6054564119.16,2454522783.15,120811336.23,738104812.18,,,,,,1473411158.96,4786850090.52,1267714028.64,,,,600.0,,600.0,8507931.67,230000000.0,,,,238507931.67,-238507331.67,2312396870.19,324805000.0,2190000.0,2639691870.19,485315402.5299,1596400908.33,505204154.26,192773.41,67606673.83,2169211736.42,470480133.77,,1499686830.74,2613856258.66,4113543089.4,300000.0,300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000007.SZ,20221026,20221026,20220930,1,1,3,,,204673733.9,4716885.21,,,,,,,,,,,,184066670.15,393457289.26,181275952.02,17346655.51,3089272.07,,,,,,95627285.91,297339165.51,96118123.75,,2450899.49,,825000.0,,3275899.49,3275522.69,,,,,3275522.69,376.8,8706834.4,,,8706834.4,81677115.83,17127265.43,500877.12,,3528017.17,21156159.72,-12449325.32,8231.68,83677406.91,58897322.17,142574729.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000008.SZ,20221029,20221029,20220930,1,1,3,,,1573103620.07,37692507.02,,,,,,,,,,,,135154422.24,1745950549.33,641789999.03,412220101.56,85560558.91,,,,,,264686249.95,1404256909.45,341693639.88,,732600000.0,78333702.74,15076062.6,,826009765.34,163861562.74,700000000.0,,,,863861562.74,-37851797.4,2137018146.44,,,2137018146.44,31118718.69,2493922034.75,106385382.19,,26326098.05,2626633514.99,-489615368.55,348255.57,-185425270.5,982993142.68,797567872.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000009.SZ,20221027,20221027,20220930,1,1,3,,,16578348838.35,230360800.64,,,,,,,,29926512.5,,,,838194163.55,17814579976.57,13960716730.92,1930960753.53,874703555.65,,,,3604077.77,,1272648932.74,18042634050.61,-228054074.04,4943000.0,2657102629.84,30809430.0,9944657.2,,2702799717.04,2758189018.51,3594300060.01,,,,6352489078.52,-3649689361.48,11305955128.35,,,12409939796.56,-2684518812.6558,7174038766.06,823595829.62,197184986.94,246296205.22,8243930800.9,4166008995.66,-24950925.09,263314635.05,6114461219.78,6377775854.83,1103984668.21,1103984668.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000010.SZ,20221029,20221029,20220930,1,1,3,,,959554066.04,278362.8,,,,,,,,,,,,23696594.38,983529023.22,1275107576.17,47536175.57,52588847.42,,,,,,259524601.31,1634757200.47,-651228177.25,,,,,,,1109848.84,86129800.0,,1307783.0,,88547431.84,-88547431.84,163500000.0,,608963000.0,1496107641.53,-420122783.53,91989983.84,18234880.49,,441783935.12,552008799.45,944098842.08,,204323232.99,22906437.1,227229670.09,723644641.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000011.SZ,20221031,20221031,20220930,1,1,3,,,2452112485.68,10245107.61,,,,,,,,,,,,1003380006.44,3465737599.73,2080004618.42,723775712.61,481776111.23,,,,,,220375428.87,3505931871.13,-40194271.4,,,,34519.84,,34519.84,11116125.41,271489501.62,,,,282605627.03,-282571107.19,286832330.0,,,306592330.0,-428892508.8442,30900000.0,547401912.61,,1342449.5,579644362.11,-273052032.11,5698247.23,-590119163.47,1963988756.69,1373869593.22,19760000.0,19760000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
