ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
000001.SZ,20250823,20250823,20250630,2,1,2,24870000000.0,,,,257464000000.0,128351000000.0,,,,,,96360000000.0,,24909000000.0,,16730000000.0,530188000000.0,,11970000000.0,15796000000.0,74186000000.0,,,40807000000.0,,58195000000.0,355506000000.0,174682000000.0,,466277000000.0,15643000000.0,147000000.0,,482067000000.0,838000000.0,442541000000.0,,,,443379000000.0,38688000000.0,,,,306282000000.0,,,10394000000.0,,7000000.0,470926000000.0,-164644000000.0,-152000000.0,48574000000.0,256946000000.0,305520000000.0,,,,,698000000.0,411000000.0,272000000.0,,,9000000.0,,1817000000.0,,1997000000.0,,,-102799000000.0,241217000000.0,,174682000000.0,,,,48574000000.0,2835000000.0,,19385000000.0,938000000.0,65000000.0,4576000000.0,3421000000.0,300944000000.0,253525000000.0,0
000002.SZ,20250823,20250823,20250630,1,1,2,-10864982511.25,3430376050.38,61654267948.57,,,,,,,,,,,,,12953190195.38,74607458143.95,49600709076.14,9607261950.17,12134607423.53,,,,,,6303584286.89,77646162736.73,-3038704592.78,525454212.33,288179917.2,512961860.09,3461785251.4,637715082.01,5426096323.03,1213138568.06,408602494.86,708572353.41,251676838.35,,2581990254.68,2844106068.35,31643549152.51,,479342723.96,32127778266.53,-10204348274.56,36197685511.22,8223386945.73,1300576716.06,1140651419.28,46459643876.32,-14331865609.79,-135364944.69,-14661829078.91,84009391855.57,69347562776.66,4886390.06,4886390.06,,5145184728.78,3020753414.48,397949226.44,764273605.34,,,-7175522.11,,73035511.14,567980097.53,101088811.74,-310981567.65,53661959304.63,6970415210.55,-67413817233.12,,-3038704592.78,,,,-14661829078.91,,,301769619.67,1123466660.67,,69347562776.66,84009391855.57,,,1
000003.SZ,20250830,20250830,20250630,1,1,2,-758655.5,,5782120.52,,,,,,,,,,,,,859634.54,6641755.06,4471531.7,1655935.69,235620.55,,,,,,-14159.54,6348928.4,292826.66,,,,,,,,,,,,,,,,,,,,,,,,,,292826.66,2435302.66,2728129.32,,,,,483941.42,,151694.45,,,,,,,,,-1800.0,374375.25,43271.04,,292826.66,,,,292826.66,,,,,,2728129.32,2435302.66,,,0
000004.SZ,20250823,20250823,20250630,1,1,2,-44093296.57,208062.56,57388083.5,352238.43,,,,,,,,,,,,3069150.36,60809472.29,32310764.77,41217616.24,2897982.65,,,,,,13798252.75,90224616.41,-29415144.12,,,,,,,1651919.12,,,,,1651919.12,-1651919.12,,,,1885908.0,-20647595.1,3300000.0,16518.14,,1439111.08,4755629.22,-2869721.22,4981.25,-33931803.21,70388795.06,36456991.85,1885908.0,,,-1010432.5,569371.43,5408361.66,,,,,,,,76211.4,,-2216114.16,24717929.85,-14874786.2,,-29415144.12,,,,-33931803.21,,,,1799548.41,,36456991.85,70388795.06,0.0,0.0,1
000006.SZ,20250829,20250829,20250630,1,1,2,-72496827.47,81893555.96,1763481419.3,4320098.12,,,,,,,,,,,,270209380.53,2038010897.95,575134247.03,59431450.86,489261784.48,,,,,,186918902.31,1310746384.68,727264513.27,,25061643.84,,,,25061643.84,14778043.49,64000000.0,,,,78778043.49,-53716399.65,630315323.0,325000000.0,,955315323.0,,1182105631.04,94346687.76,,5113029.74,1281565348.54,-326250025.54,,347298088.08,2671628235.54,3018926323.62,,,,185281485.14,22761028.15,,2868275.76,,,,5081.24,-870329.85,-127004.64,59942339.49,-399627.41,1447611531.3,-220199002.47,-802636583.21,,727264513.27,,,,347298088.08,,,,9734396.56,,3018926323.62,2671628235.54,,,0
000007.SZ,20250830,20250830,20250630,1,1,2,2834952.11,717592.47,218460124.49,3129105.82,,,,,,,,,,,,19206832.25,240796062.56,23275635.56,12405286.7,3632114.61,,,,,,26907225.61,66220262.48,174575800.08,,,80135.16,452969.02,,533104.18,354717.3,,,,,354717.3,178386.88,3818318.7,,,3818318.7,,169790589.06,889995.44,,15849658.86,186530243.36,-182711924.66,232085.81,-7725651.89,101984829.66,94259177.77,,,,-30092.46,2880715.56,10150.02,739755.29,,,58529.92,625.29,,-80135.16,388630.01,-401623.11,-13584700.53,1616081.07,177637879.86,,174575800.08,,,,-7725651.89,,,,1787439.74,,94259177.77,101984829.66,,,0
000008.SZ,20250827,20250827,20250630,1,1,2,-95175588.92,68454043.35,922604726.05,11350552.47,,,,,,,,,,,,46862090.28,980817368.8,537433169.08,299857685.46,77902922.26,,,,,,130033445.11,1045227221.91,-64409853.11,,1108577.2,2957370.1,1961547.51,,6027494.81,5736993.61,,,,,5736993.61,290501.2,2201800000.0,,250947188.0,2452747188.0,-132449606.49,2556095288.35,63833728.93,,28767467.04,2648696484.32,-195949296.32,150270.66,-259918377.57,673797282.23,413878904.66,,,,7460833.99,20334332.18,24493661.08,451461.69,,,-10732.5,-292325.87,,-53395147.99,1987793.7,-2451713.3,-59506188.58,344154807.0,-339600423.85,,-64409853.11,,,,-259918377.57,,,,18685334.91,,413878904.66,673797282.23,,,1
000009.SZ,20250829,20250829,20250630,1,1,2,842582575.04,-63843911.3,8421334168.97,369707901.8,,,,,,,,,,,,539038370.26,9331438064.78,6482115181.65,1286834351.74,571603534.74,,,,,,972459075.48,9313012143.61,18425921.17,12710000.0,2634619359.23,12961422.58,7745914.85,,2668036696.66,1248624963.16,3618247355.54,,21107400.05,,4887979718.75,-2219943022.09,4249280206.12,,421740169.85,4682293307.17,-1847646407.7286,2115061045.0,494357989.0,193995705.08,158762460.71,2768181494.71,1914111812.46,-15343961.95,-302749250.41,6607741704.65,6304992454.24,11272931.2,11272931.2,,129738006.3,625405374.27,56889333.49,20143247.29,,,-544628.54,3858444.63,-42098317.53,-138510500.14,-55430065.77,-13013000.47,-999562304.73,-1129103762.11,676277893.76,,18425921.17,,,,-302749250.41,,,29763391.85,67137176.93,,6304992454.24,6594469353.19,,13272351.46,1
000010.SZ,20250829,20250829,20250630,1,1,2,-58308711.31,31856147.98,166091186.18,23447.51,,,,,,,,,,,,8840696.42,174955330.11,128975276.86,23441897.65,15111180.36,,,,,,78802948.27,246331303.14,-71375973.03,,,,940.0,,940.0,,3500000.0,,,,3500000.0,-3499060.0,,,,1600000.0,-131941795.93,5346722.94,3636906.61,,1493438.29,10477067.84,-8877067.84,,-83752100.87,87494336.61,3742235.74,1600000.0,,,13763301.91,1436355.61,56036.28,78330.66,,,,2896.0,,202007.27,-1743328.44,,-34199479.48,72238266.09,-97494633.34,,-71375973.03,,,,-83752100.87,,,,736837.74,,3742235.74,87494336.61,,,1
000011.SZ,20250829,20250829,20250630,1,1,2,10075661.93,49415289.74,1338424612.38,31880900.48,,,,,,,,,,,,144268817.16,1514574330.02,718863238.73,500728513.47,233676312.43,,,,,,168493780.65,1621761845.28,-107187515.26,,,0.0,49228050.45,,49228050.45,3541752.02,0.0,,,,3541752.02,45686298.43,2080929660.08,,,2080929660.08,,731300024.21,97708883.39,245000.0,19515814.16,848524721.76,1232404938.32,-1196582.27,1169707139.22,1610799884.3,2780507023.52,0.0,0.0,,36761875.43,22722218.18,61498.06,3852334.56,,,-65355.69,52574.23,,2369641.2,-13357106.52,-420457.64,1496170.8,-144225948.62,-83869023.88,,-107187515.26,,,,1169707139.22,,,,7943112.96,,2780507023.52,1610799884.3,,,0
