ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
000001.SZ,20110818,20110818,20110630,2,1,2,4731746000.0,,,,108033842000.0,,,,,,,14272630000.0,,4183000.0,,1563077000.0,131271221000.0,,2510804000.0,2119850000.0,40384311000.0,15794044000.0,,7850360000.0,,2321358000.0,99697322000.0,31573899000.0,,44385598000.0,1657190000.0,1536000.0,,46044324000.0,95378000.0,67617881000.0,,,,67713259000.0,-21668935000.0,,3650000000.0,,3650000000.0,-22282622224.2846,,465075000.0,,,465075000.0,3184925000.0,,13089889000.0,68147808000.0,81237697000.0,,,,730678000.0,177752000.0,31196000.0,63294000.0,,,838000.0,,-22494000.0,,-80807000.0,8161000.0,,-85514145000.0,113262909000.0,,31573899000.0,,,,13089889000.0,864468000.0,,,,,1189116000.0,836549000.0,80048581000.0,67311259000.0,0
000002.SZ,20110809,20110809,20110630,1,1,2,3252517534.32,191674254.48,50406825399.97,,,,,,,,,,,,,7004980023.24,57411805423.21,38777093351.14,1461654239.61,9510508795.31,,,,,,3836700189.74,53585956575.8,3825848847.41,407324442.16,76700000.0,15216214.68,328599.0,,499569255.84,124039945.57,398260499.65,3042726071.52,42569162.71,,3607595679.45,-3108026423.61,14003077865.4,,,15807730421.74,4805265296.3575,8497000000.0,3068131022.77,214960543.99,,11565131022.77,4242599398.97,-10587288.31,4949834534.46,35096935415.75,40046769950.21,1804652556.34,1804652556.34,,68438616.63,51484288.79,6513810.84,,,,194909.98,,-3627849.49,-28330445.86,-284236487.62,-5239327.48,-31657942810.87,-2560291826.51,34768612595.34,,3825848847.41,,,,4949834534.46,,,,,,40046769950.21,35096935415.75,,,0
000003.SZ,20110826,20110826,20110630,1,1,2,-31651665.14,13870908.3,1514956.94,,,,,,,,,,,,,,1514956.94,1470452.85,-45805.46,130379.64,,,,,,,1555027.03,-40070.09,,,,6141.5,,6141.5,,,,,,,6141.5,,,,,69919560.99,,,,,,,,-33928.59,,,,,-6651759.73,,,,186020.98,43224.98,20264712.54,-6141.5,,,,,,-7594.2,12909700.18,-8917336.32,,-40070.09,,,,-33928.59,,,,,,4701945.58,4735874.17,,,0
000004.SZ,20110827,20110827,20110630,1,1,2,2908168.73,,41844106.95,,,,,,,,,,,,,5469517.56,47313624.51,16200323.39,6619636.86,5378823.95,,,,,,7994727.71,36193511.91,11120112.6,,,,20000.0,,20000.0,3293067.33,,,,,3293067.33,-3273067.33,,,,,6747884.6981,,,,,,,,7847045.27,45083431.98,52930477.25,,,,,2019784.35,365423.72,,,,35215.87,,,121073.1,,,4278669.49,-2075244.49,3745457.84,-278436.01,11120112.6,,,,7847045.27,,,,,,52930477.25,45083431.98,,,0
000005.SZ,20110831,20110831,20110630,1,1,2,,,17732341.49,,,,,,,,,,,,,34473658.7,52206000.19,8397863.92,7590640.6,5035375.3,,,,,,15955792.4,36979672.22,15226327.97,,,,,,,9749610.23,,,,,9749610.23,-9749610.23,21200000.0,,143000000.0,164200000.0,40825429.81,113402067.5,64665113.53,,,178067181.03,-13867181.03,,-8390463.29,18910425.78,10519962.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000006.SZ,20110803,20110803,20110630,1,1,2,133400041.01,48836003.32,1783711964.23,,,,,,,,,,,,,30581907.05,1814293871.28,535880760.32,33830308.34,402435234.07,,,,,,61518323.99,1033664626.72,780629244.56,,,10193262.6,2591.59,,10195854.19,725537.87,,,,,725537.87,9470316.32,100000000.0,,,100000000.0,280126014.6947,1600000000.0,145326233.16,3310000.0,,1745326233.16,-1645326233.16,-95678.34,-855322350.62,1664538250.85,809215900.23,,,,-3018520.34,7928045.23,,621597.39,,,219.1,,,-10193262.6,-30845588.45,,-94691118.6,-6734814.8,735326643.3,,780629244.56,,,,-855322350.62,,,,,,809215900.23,1664538250.85,,,0
000007.SZ,20110822,20110822,20110630,1,1,2,-711273.57,3850501.93,71663441.16,,,,,,,,,,,,,29871247.15,101534688.31,16284393.05,16777535.22,45546607.55,,,,,,94848588.96,173457124.78,-71922436.47,,,,,,,131680.0,,,,,131680.0,-131680.0,,,174281.35,316934281.35,-192169820.78,168752070.57,17792508.72,,,186544579.29,130389702.06,,58335585.59,6822725.45,65158311.04,316760000.0,,,-2553222.76,4052434.01,14307.88,5620589.7,,,,,,,,65456.43,151164.57,44206339.77,-126618734.43,,-71922436.47,,,,58335585.59,,,,,,65158311.04,6822725.45,,,0
000008.SZ,20110730,20110730,20110630,1,1,2,-342550.26,,5380410.67,,,,,,,,,,,,,123585.16,5503995.83,7921814.05,1250914.95,505565.54,,,,,,887500.66,10565795.2,-5061799.37,,54460.0,51085.06,,,105545.06,72649.57,337000.0,,,,409649.57,-304104.51,,,,,-5164534.56,,,,,,,,-5365903.88,43446999.5,38081095.62,,,,,800562.2,,,,,,,113430.0,-51085.06,,,-66453.18,-5318925.3,-196777.77,,-5061799.37,,,,-5365903.88,,,,,,38081095.62,43446999.5,,,0
000009.SZ,20110826,20110826,20110630,1,1,2,292651845.4,67937518.23,1583116963.66,10289546.97,,,,,,,,,,,,226857373.59,1820263884.22,1404748767.73,162637686.69,251233293.1,,,,,,257489439.71,2076109187.23,-255845303.01,44763085.6,475270106.28,6533840.1,1266443.95,8260532.96,536094008.89,132383863.83,449793400.04,58350000.0,1730280.36,,642257544.23,-106163535.34,1016750000.0,,,1070600000.0,-661263697.9133,517136510.0,131357884.75,5791043.23,13383285.87,661877680.62,408722319.38,-564656.29,46148824.74,1605556404.31,1651705229.05,53850000.0,4929180.0,,3198863.7,40385190.81,2709649.71,4857882.61,,,-19216501.73,-10955.5,29748451.01,-163835665.63,2166708.38,-46746948.99,-42487647.16,-698805671.95,271601978.1,,-255845303.01,,,,46148824.74,,,,,,1641179019.6,1605556404.31,10526209.45,,0
000010.SZ,20110824,20110824,20110630,1,1,2,-6905177.03,484431.49,74273804.84,,,,,,,,,,,,,1108536.53,75382341.37,41329900.17,12262257.13,7722633.73,,,,,,15866829.85,77181620.88,-1799279.51,,,,,,,4288582.31,4500000.0,,,,8788582.31,-8788582.31,15900000.0,,,15900000.0,-6777032.62,15900000.0,484431.49,,,16384431.49,-484431.49,,-11072293.31,19001037.46,7928744.15,,,,,2012481.91,114150.66,-1772356.6,,,-5000.0,,,598911.41,-97414.75,-51288.0,-22612572.81,2261825.41,24075314.05,,-1799279.51,,,,-11072293.31,,,,,,7928744.15,19001037.46,,,0
000011.SZ,20110730,20110730,20110630,1,1,2,299688854.39,20003205.02,315949761.89,,,,,,,,,,,,,34676208.44,350625970.33,549328105.78,108175599.81,103292538.33,,,,,,32800739.03,793596982.95,-442971012.62,,,49600.0,1000.0,,50600.0,3143536.28,9000000.0,,,,12143536.28,-12092936.28,540096450.0,,,540096450.0,-683383380.3459,152760000.0,19181005.02,,822200.0,172763205.02,367333244.98,-102734.36,-87833438.28,534418695.36,446585257.08,,,,-501104.65,14394926.23,3260758.25,86488.14,,,21155.77,,,-728938.63,-26311833.32,3258868.32,153458007.32,-349167775.75,-560433623.71,,-442971012.62,,,,-87833438.28,,,,,,446585257.08,534418695.36,,,0
000012.SZ,20110809,20110809,20110630,1,1,2,918787433.0,51626150.0,4632052605.0,127969773.0,,,,,,,,,,,,48874065.0,4808896443.0,2678916277.0,482145788.0,534625872.0,,,,,,170508182.0,3866196119.0,942700324.0,80502447.0,,,873720.0,182582884.0,263959051.0,1589103709.0,55535338.0,,10000000.0,,1654639047.0,-1390679996.0,2327865348.0,,142976786.0,2626842606.0,-433010778.3148,1163245143.0,894331088.0,122822796.0,9053915.0,2066630146.0,560212460.0,-2618291.0,109614497.0,660213739.0,769828236.0,156000472.0,156000472.0,,4947285.0,301815448.0,9399642.0,,,,-707807.0,,,-6496792.0,8597612.0,-3687595.0,-61360557.0,-300636908.0,611700.0,,942700324.0,,,,109614497.0,,,,,,769828236.0,660213739.0,,,0
