ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
000001.SZ,20151023,20151023,20150930,2,1,3,,,,,239398000000.0,803000000.0,,,,,,98793000000.0,,3295000000.0,,9944000000.0,423879000000.0,,9895000000.0,11737000000.0,200784000000.0,8179000000.0,,47404000000.0,,26335000000.0,331894000000.0,91985000000.0,,577505000000.0,21044000000.0,,,598549000000.0,2444000000.0,630866000000.0,,,,633310000000.0,-34761000000.0,,258096000000.0,,268036000000.0,,106230000000.0,3349000000.0,,,109579000000.0,158457000000.0,723000000.0,216404000000.0,183456000000.0,399860000000.0,,,,,,,,,,,,,,,,,,,,,,,,,4989000000.0,,,,,,,,,0
000002.SZ,20151028,20151028,20150930,1,1,3,,,123311974411.24,,,,,,,,,,,,,4283883174.98,127595857586.22,82633445746.38,3966176395.09,19610785703.13,,,,,,26068447941.54,132278855786.14,-4682998199.92,825084207.46,501564117.18,690322416.42,1236981.15,59202466.67,2077410188.88,596443879.89,4039217929.84,1749737684.22,2675632282.06,,9061031776.01,-6983621587.13,11590105021.74,4975000000.0,,18418846043.9,-12078911680.6597,15403349450.06,10306321192.03,1258875581.93,,26444653728.24,-8025807684.34,109229564.88,-19583197906.51,61653319666.3,42070121759.79,1853741022.16,1619086992.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000004.SZ,20151031,20151031,20150930,1,1,3,,,99904895.16,,,,,,,,,,,,,13974738.78,113879633.94,56375805.61,12784458.29,18545765.22,,,,,,31965345.38,119671374.5,-5791740.56,,580000.0,,13800.0,,593800.0,3500110.0,,,1134723.81,,4634833.81,-4041033.81,10000000.0,,,10000000.0,-19710901.1544,,4395684.39,,,4395684.39,5604315.61,,-4228458.76,39941107.42,35712648.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000005.SZ,20151030,20151030,20150930,1,1,3,,,24608692.13,,,,,,,,,,,,,59781550.82,84390242.95,15049177.49,19273385.02,5890413.42,,,,,,10735396.48,50948372.41,33441870.54,,,,700.0,,700.0,520647.95,5535097.34,,,,6055745.29,-6055045.29,,,,,-669469.09,24500000.0,6025934.61,,,30525934.61,-30525934.61,,-3139109.36,15125501.57,11986392.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000006.SZ,20151028,20151028,20150930,1,1,3,,,1836151281.7,,,,,,,,,,,,,118440070.63,1954591352.33,2194695011.36,60481027.47,383432957.03,,,,,,207450030.76,2846059026.62,-891467674.29,,50000000.0,453179.66,,,50453179.66,2321362.99,453184200.0,,,,455505562.99,-405052383.33,1631314741.97,1494750000.0,,3126064741.97,-1477897722.5821,1602000000.0,360783298.89,,489097.76,1963272396.65,1162792345.32,153962.3,-133573750.0,1256114820.52,1122541070.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000007.SZ,20151030,20151030,20150930,1,1,3,,,105331851.12,,,,,,,,,,,,,142335566.84,247667417.96,57790585.03,25330324.15,8928405.24,,,,,,106568700.2,198618014.62,49049403.34,,,,,,,40129.0,,,1924629.37,,1964758.37,-1964758.37,30000000.0,,,30000000.0,-66699796.02,150000000.0,696219.77,,,150696219.77,-120696219.77,-60098.23,-73671673.03,74458403.6,786730.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000008.SZ,20151031,20151031,20150930,1,1,3,,,629023240.76,16733764.76,,,,,,,,,,,,70651236.21,716408241.73,356856094.32,176537706.21,83895016.9,,,,,,189917633.56,807206450.99,-90798209.26,250000000.0,209414673.02,13345685.98,190749.57,,472951108.57,60747989.49,214572219.17,76099997.66,384089164.45,,735509370.77,-262558262.2,49450000.0,,491071.12,718971351.93,-719551444.3401,187113044.02,4712642.76,,115142523.26,306968210.04,412003141.89,-80666.79,58566003.64,182688891.71,241254895.35,669030280.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000009.SZ,20151031,20151031,20150930,1,1,3,,,3319904754.1,22999497.32,,,,,,,,13985563.12,,,,421497811.37,3778387625.91,2186031693.19,453117671.17,364367791.97,162900000.0,,,,,992914283.76,4159331440.09,-380943814.18,42555212.33,407359608.74,39160180.41,1199962368.02,,1689037369.5,435144008.3,721985637.64,53795265.15,1036204.0,,1211961115.09,477076254.41,4572848245.35,,,4632711260.35,-1056877894.1364,3697876705.88,384251765.11,9265669.17,15662871.66,4097791342.65,534919917.7,3746748.52,634799106.45,1912865670.7,2547664777.15,59863015.0,59863015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000010.SZ,20151027,20151027,20150930,1,1,3,,,113446701.73,,,,,,,,,,,,,33572359.12,147019060.85,232621042.87,140321912.48,24889814.86,,,,,,70217684.18,468050454.39,-321031393.54,,,,140.0,5000000.0,5000140.0,3077658.72,125000.0,200000000.0,,,203202658.72,-198202518.72,361500000.0,,,361500000.0,699276773.6188,25000000.0,8121198.73,,985000.0,34106198.73,327393801.27,,-191840110.99,375883665.12,184043554.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000011.SZ,20151030,20151030,20150930,1,1,3,,,924011912.63,,,,,,,,,,,,,14557600.81,938569513.44,442715869.91,231422695.09,244719087.74,,,,,,59274516.2,978132168.94,-39562655.5,,6511297.75,580374.89,662962.0,,7754634.64,15775725.04,,,,,15775725.04,-8021090.4,163353000.0,,,163353000.0,-69938092.1877,105000000.0,140613914.1,,104500.0,245718414.1,-82365414.1,1680592.72,-128268567.28,808963376.68,680694809.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000012.SZ,20151028,20151028,20150930,1,1,3,,,5851005595.0,38071725.0,,,,,,,,,,,,54800446.0,5943877766.0,3871963653.0,655327681.0,386087119.0,,,,,,349353425.0,5262731878.0,681145888.0,13714126.0,153447723.0,75837593.0,2765132.0,240531849.0,486296423.0,833899175.0,296706050.0,,8020998.0,,1138626223.0,-652329800.0,5770024625.0,,527258.0,5770551883.0,-1050206217.849,4469686738.0,1227084591.0,41417700.0,84144165.0,5780915494.0,-10363611.0,-641180.0,17811297.0,156838261.0,174649558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000014.SZ,20151029,20151029,20150930,1,1,3,,,209393477.76,,,,,,,,,,,,,121146547.09,330540024.85,151947756.34,35008511.16,127184858.62,,,,,,24851889.44,338993015.56,-8452990.71,,1531323.95,,,,1531323.95,1367026.0,,,,,1367026.0,164297.95,,,,,-22298104.546,67500000.0,31015537.43,,,98515537.43,-98515537.43,-40.45,-106804270.64,219552427.61,112748156.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000016.SZ,20151029,20151029,20150930,1,1,3,,,13985879580.25,335357120.11,,,,,,,,,,,,323220047.69,14644456748.05,10903464117.59,1315880285.54,400440616.35,,,,,,883649538.18,13503434557.66,1141022190.39,3424314849.0,144985946.85,17924800.38,2578218.68,,3589803814.91,191731495.42,78300427.0,,3387601232.07,,3657633154.49,-67829339.58,2475961527.3,,116254909.74,2663470162.48,1131748220.19,2142528825.32,104782035.89,,160167712.58,2407478573.79,255991588.69,-26171931.83,1303012507.67,1640236837.08,2943249344.75,71253725.44,71253725.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000017.SZ,20151029,20151029,20150930,1,1,3,,,71823069.9,,,,,,,,,,,,,5632649.25,77455719.15,60378877.42,5328699.45,2985300.96,,,,,,8841077.03,77533954.86,-78235.71,,,,,,,253346.61,,,,,253346.61,-253346.61,,,,,-1432472.3143,,,,,,,,-331582.32,30163866.78,29832284.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000018.SZ,20151031,20151031,20150930,1,1,3,,,1379577878.41,,,,,,,,,,,,,349234449.67,1728812328.08,1566480512.18,156672144.42,120883336.29,,,,,,212347665.7,2056383658.59,-327571330.51,,,,89678.0,,89678.0,35996053.16,,,3884.29,,35999937.45,-35910259.45,572000000.0,,168190000.0,740190000.0,-701330123.2135,387220050.95,22094169.18,,95461627.0,504775847.13,235414152.87,-2820849.71,-130888286.8,243759954.9,112871668.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000019.SZ,20151027,20151027,20150930,1,1,3,,,321784116.52,1093412.04,,,,,,,,,,,,10360006.09,333237534.65,219009650.25,49494095.13,30535258.34,,,,,,53630086.59,352669090.31,-19431555.66,1363782.39,123000000.0,,7000.0,,124370782.39,18686465.78,158000000.0,,,,176686465.78,-52315683.39,,,,6300000.0,-102476157.01,40000000.0,159000.0,,,40159000.0,-33859000.0,-7691.03,-105613930.08,266847778.44,161233848.36,6300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
