ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
000001.SZ,20260425,20260425,20260331,2,1,1,,,,,204605000000.0,,,,,,,45519000000.0,,18883000000.0,,28371000000.0,330351000000.0,,8115000000.0,2865000000.0,86560000000.0,,,19252000000.0,,25441000000.0,292549000000.0,37802000000.0,,174703000000.0,6158000000.0,24000000.0,,180885000000.0,172000000.0,234230000000.0,,,,234402000000.0,-53517000000.0,,,,118970000000.0,,,2077000000.0,,30000000.0,154604000000.0,-35634000000.0,-846000000.0,-52195000000.0,342635000000.0,290440000000.0,,,,,,,,,,,,,,,,,,,,,,,,,4732000000.0,,,,,,,,,0
000002.SZ,20260430,20260430,20260331,1,1,1,,,21660004171.02,,,,,,,,,,,,,4741828666.17,26401832837.19,17524294577.2,5153745221.2,3389436019.62,,,,,,2497782461.1,28565258279.12,-2163425441.93,218642891.16,21266105.5,88091571.01,42278938.5,746480700.44,1116760206.61,463101403.49,802794992.85,,8720900.91,,1274617297.25,-157857090.64,5403286537.61,,,5501602187.61,-3075546973.78,7371912891.79,1433688628.61,156858500.84,485666014.28,9502600242.56,-4000998054.95,-35840861.81,-6358121449.33,61520758272.84,55162636823.51,98315650.0,98315650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000004.SZ,20260428,20260428,20260331,1,1,1,,,65111180.34,103216.69,,,,,,,,,,,,12588633.43,77803030.46,35237624.22,21339190.04,8698455.83,,,,,,40514967.36,105790237.45,-27987206.99,,,,,,,187378.06,400000.0,,,,587378.06,-587378.06,,,10810000.0,11300000.0,-16870591.28,,,,2221838.49,2221838.49,9078161.51,,-19496423.54,104920424.32,85424000.78,490000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000006.SZ,20260430,20260430,20260331,1,1,1,,,429534818.47,32.09,,,,,,,,,,,,117144730.02,546679580.58,262889593.06,29117193.37,30767138.19,,,,,,50622389.02,373396313.64,173283266.94,,,,2000.0,,2000.0,3672211.6,28000000.0,,33690.87,,31705902.47,-31703902.47,51000000.0,,,61000000.0,,47900000.0,14304855.03,,6000962.39,68205817.42,-7205817.42,,134373547.05,2355281117.32,2489654664.37,10000000.0,10000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000007.SZ,20260429,20260429,20260331,1,1,1,,,140625967.18,867886.36,,,,,,,,,,,,14324997.21,155818850.75,39319411.71,8597285.74,4007541.99,,,,,,20715162.39,72639401.83,83179448.92,,,33084.66,,1306289.07,1339373.73,336577.9,,,,,336577.9,1002795.83,1677792.0,,,1677792.0,16273666.46,74949114.72,1016203.29,,595866.51,76561184.52,-74883392.52,-94467.77,9204384.46,78241013.29,87445397.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000008.SZ,20260430,20260430,20260331,1,1,1,,,386508268.86,578692.87,,,,,,,,,,,,47500873.8,434587835.53,272897107.92,103039553.65,73889762.86,,,,,,51069307.78,500895732.21,-66307896.68,,25080000.0,,11300.0,,25091300.0,5667566.52,,,,,5667566.52,19423733.48,1125100000.0,,9680000.0,1134780000.0,,1232260000.0,24499411.68,,10977918.17,1267737329.85,-132957329.85,29819.24,-179811673.81,642590070.59,462778396.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000009.SZ,20260430,20260430,20260331,1,1,1,,,4263872203.9,78196981.73,,,,,,,,0.0,,,,294194455.77,4636263641.4,3533873291.0,668774082.78,305943825.59,,,,0.0,,327527991.78,4836119191.15,-199855549.75,56422649.42,1907666413.42,42605.75,924935.68,5629064.93,1970685669.2,836370204.5,3293875952.97,0.0,0.0,,4130246157.47,-2159560488.27,3038942666.82,,0.0,3227476287.04,,2141305939.96,261995434.52,99274662.7,24821268.98,2428122643.46,799353643.58,11988941.88,-1548073452.56,6390908559.4,4842835106.84,188533620.22,188533620.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000010.SZ,20260429,20260429,20260331,1,1,1,,,282430351.95,26017.29,,,,,,,,,,,,37500566.87,319956936.11,93946686.18,14994565.76,13248807.69,,,,,,238972918.45,361162978.08,-41206041.97,,,,,,,,,,,,,,,,,,-31950839.5971,5174295.72,,,563692.0,5737987.72,-5737987.72,,-46944029.69,64832862.4,17888832.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000011.SZ,20260429,20260429,20260331,1,1,1,,,535760638.27,659342.4,,,,,,,,,,,,53759600.86,590179581.53,366823165.64,271266171.35,95211553.1,,,,,,130302530.22,863603420.31,-273423838.78,,,,3375.0,,3375.0,28535905.65,,,44997.96,,28580903.61,-28577528.61,612599124.35,,,612599124.35,,834831803.28,66736715.96,2004100.0,4403858.47,905972377.71,-293373253.36,-1560144.72,-596934765.47,2042045384.98,1445110619.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000012.SZ,20260428,20260428,20260331,1,1,1,,,3173852936.0,2311064.0,,,,,,,,,,,,65740029.0,3241904029.0,2425842017.0,582952607.0,106318584.0,,,,,,87719573.0,3202832781.0,39071248.0,,1318243598.0,2361622.0,8576274.0,,1329181494.0,150270773.0,1602767199.0,,49115553.0,,1802153525.0,-472972031.0,1504690102.0,,86775000.0,1591465102.0,,1068743352.0,70174319.0,,77361834.0,1216279505.0,375185597.0,-5836192.0,-64551378.0,2981170323.0,2916618945.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
