ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
000001.SZ,20140814,20140814,20140630,2,1,2,10072000000.0,,,,233360000000.0,,,,,,,51861000000.0,,,,2515000000.0,307937000000.0,,7106000000.0,6906000000.0,94509000000.0,51341000000.0,,28317000000.0,,30872000000.0,254513000000.0,53424000000.0,,221765000000.0,11537000000.0,6000000.0,,233308000000.0,1447000000.0,247075000000.0,,,,248522000000.0,-15214000000.0,,16483000000.0,,16483000000.0,-34047923769.5078,3000000000.0,2019000000.0,,,5019000000.0,11464000000.0,813000000.0,50487000000.0,181104000000.0,231591000000.0,,,,5652000000.0,307000000.0,282000000.0,146000000.0,,,1000000.0,,-366000000.0,,-485000000.0,,,-173781000000.0,221473000000.0,,53424000000.0,,,,50487000000.0,14988000000.0,,,,,3888000000.0,3731000000.0,227703000000.0,177373000000.0,0
000002.SZ,20140818,20140818,20140630,1,1,2,5492479926.52,396758461.31,65222814535.32,,,,,,,,,,,,,5262789746.31,70485604281.63,43050167271.88,3678978494.55,13954230893.69,,,,,,6369545460.02,67052922120.14,3432682161.49,561737250.91,49306069.16,103751010.12,118034.74,1419168347.33,2134080712.26,820216707.93,1471796889.05,497572153.19,891387943.76,,3680973693.93,-1546892981.67,27672443553.5,2423266007.66,,30982801315.56,342729764.543,25572782916.63,8606663018.91,946155853.65,,34179445935.54,-3196644619.98,19030483.1,-1291824957.06,43004149172.53,41712324215.47,887091754.4,887091754.4,,30891546.05,170328475.66,4773049.2,28819852.9,,,1279794.18,,-2894705.74,-1309133729.66,-252722194.15,-12727100.04,-17589034966.69,-11448934593.4,27920222205.9,,3432682161.49,,,,-1291824957.06,,,,,,41712324215.47,43004149172.53,,,0
000003.SZ,20140829,20140829,20140630,1,1,2,-7617568.64,5264710.33,4425315.3,,,,,,,,,,,,,3596118.94,8021434.24,2183472.31,16788849.02,241869.51,,,,,,3730791.91,7844982.75,176451.49,,,,,,,4999.0,,,,,4999.0,-4999.0,,,,,5210934.4,,,,,,,,171452.49,803631.54,975084.03,,,,,12227.0,,,,,,,,,,,-528110.68,1357210.26,1310828.01,377155.21,176451.49,,,,171452.49,,,,,,975084.03,803631.54,,,0
000004.SZ,20140829,20140829,20140630,1,1,2,-4738622.68,,50540140.01,,,,,,,,,,,,,29719432.47,80259572.48,36065156.97,8406762.09,7892495.76,,,,,,35606402.18,87970817.0,-7711244.52,,,,,,,8340335.0,,,,,8340335.0,-8340335.0,8000000.0,,21000000.0,29000000.0,-21427381.67,,7803361.34,7803361.34,21000000.0,28803361.34,196638.66,,-15854940.86,56469517.42,40614576.56,,,,,2214213.5,365055.88,,,,,,,127855.9,,,-39459248.14,-5967466.62,39746967.64,,-7711244.52,,,,-15854940.86,,,,,,40614576.56,56469517.42,,,0
000005.SZ,20140829,20140829,20140630,1,1,2,-25219942.17,3915500.35,18000904.36,,,,,,,,,,,,,50970116.53,68971020.89,12992745.01,16542106.83,5805418.63,,,,,,128913715.14,164253985.61,-95282964.72,,,,,,,,,,,,,,98500000.0,,,98500000.0,224468247.14,,2621731.25,,,2621731.25,95878268.75,,595304.03,10466341.15,11061645.18,,,,,1585270.91,,1018191.53,,,,,,,,,118726.81,-8858955.1,-67841757.05,,-95282964.72,,,,595304.03,,,,,,11061645.18,10466341.15,,,0
000006.SZ,20140815,20140815,20140630,1,1,2,48681205.32,53064643.84,1232023717.54,,,,,,,,,,,,,532264134.61,1764287852.15,1164352884.32,53299141.0,177589442.79,,,,,,513231937.44,1908473405.55,-144185553.4,,,5065220.4,559160.0,,5624380.4,6186363.61,288594.0,,,,6474957.61,-850577.21,802000000.0,,,802000000.0,-272149973.8726,139280000.0,320678249.17,,,459958249.17,342041750.83,36251.81,197041872.03,2006375179.06,2203417051.09,,,,380262.91,16439260.06,,406936.77,,,-12918221.33,,,-5065220.4,-24901993.95,-8491735.34,-845208646.86,-44147942.05,677575897.63,,-144185553.4,,,,197041872.03,,,,,,2203417051.09,2006375179.06,,,0
000007.SZ,20140811,20140811,20140630,1,1,2,-6130543.33,6394492.19,87989810.95,,,,,,,,,,,,,82187562.66,170177373.61,86541235.79,16389411.03,7018156.36,,,,,,37303780.73,147252583.91,22924789.7,,,,,,,320926.66,,,,,320926.66,-320926.66,40000000.0,,98000000.0,138000000.0,-20003942.21,202400000.0,6665860.15,,26166453.65,235232313.8,-97232313.8,-1210.64,-74629661.4,127697874.51,53068213.11,,,,-316152.66,2493562.34,21499.98,4202607.36,,,-3956003.63,,,,-213600.0,,-40917542.37,-147869749.56,160216219.38,49000000.0,22924789.7,,,,-74629661.4,,,,,,53068213.11,127697874.51,,,0
000008.SZ,20140801,20140801,20140630,1,1,2,8633415.21,-2023.81,150525792.77,,,,,,,,,,,,,1228631.57,151754424.34,59128600.2,39876175.33,16641868.07,,,,,,12286009.23,127932652.83,23821771.51,,20000000.0,603274.6,1810000.0,,22413274.6,1806638.99,60000000.0,,240000.0,,62046638.99,-39633364.39,,,,,41063275.5572,,,,,,,1518.17,-15810074.71,146402540.12,130592465.41,,,,349893.45,16100298.17,218272.99,5046269.79,,,-541003.72,,-581960.29,-603274.6,-477689.15,273847.38,1154123.86,-3621101.33,-2367296.44,240000.0,23821771.51,,,,-15810074.71,,,,,,130592465.41,146402540.12,,,0
000009.SZ,20140822,20140822,20140630,1,1,2,317700108.59,131409105.18,2030513331.69,17672520.75,,,,,,,,,,,,330946471.24,2379132323.68,1455070478.28,269572804.89,242393205.26,,,,,,501155952.56,2468192440.99,-89060117.31,12441583.33,445656135.62,53493805.31,1937384.23,448629040.1,962157948.59,213002123.94,474969286.95,3445065.51,,,691416476.4,270741472.19,2551800000.0,1794600000.0,,4386637645.0,-438719709.4587,3933504229.17,209795502.67,,12505250.0,4155804981.84,230832663.16,2506893.88,415020911.92,1472590581.21,1887611493.13,40237645.0,40237645.0,,38851894.23,57805139.9,4394525.28,15895617.58,,,2482955.08,,-37986027.98,-314845894.16,2095129.94,,-88677432.68,32242759.56,-250427997.83,,-89060117.31,,,,415020911.92,,,,,,1871010082.61,1446138895.34,16601410.52,26451685.87,0
000010.SZ,20140815,20140815,20140630,1,1,2,-7199268.54,-29932.87,101057074.86,,,,,,,,,,,,,22919533.97,123976608.83,74327937.66,27074648.86,16378824.6,,,,,,49955004.79,167736415.91,-43759807.08,,,,1662.0,,1662.0,4844367.0,,,,,4844367.0,-4842705.0,,,,,-741375.14,10000000.0,155968.22,,,10155968.22,-10155968.22,,-58758480.3,450168624.84,391410144.54,,,,1292365.24,2592434.66,24913.03,846647.16,,,-1662.0,,,2510879.04,0.0,-326962.61,5723941.94,-19074031.27,-30308327.4,189196.54,-43759807.08,,,,-58758480.3,,,,,,391410144.54,450168624.84,,,0
