ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
000001.SZ,20241019,20241019,20240930,2,1,3,,,,,135723000000.0,,,,,,,168926000000.0,,30544000000.0,,125615000000.0,538547000000.0,,16163000000.0,16609000000.0,43347000000.0,,,61894000000.0,,18861000000.0,401389000000.0,137158000000.0,,436288000000.0,27420000000.0,187000000.0,,463895000000.0,1121000000.0,473313000000.0,,,,474434000000.0,-10539000000.0,,,,513040000000.0,,637761000000.0,18880000000.0,,47000000.0,658572000000.0,-145532000000.0,-594000000.0,-19507000000.0,298219000000.0,278712000000.0,,,,,,,,,,,,,,,,,,,,,,,,,48026000000.0,,,,,,,,,0
000002.SZ,20241031,20241031,20240930,1,1,3,,,149434088269.94,,,,,,,,,,,,,11920274181.18,161354362451.12,106644228774.18,14956028907.52,25930548717.92,,,,,,18671206075.28,166202012474.9,-4847650023.78,2085355624.92,2755713489.08,3494796205.64,2471137203.03,1326335636.27,12133338158.94,4113345500.37,2037279038.73,304825494.88,46384282.21,,6501834316.19,5631503842.75,71193129455.13,,,71542899676.76,-25189442780.85,69396182335.24,13435888237.77,3463752596.39,1808246555.6,91948747660.44,-20405847983.68,7047948.77,-19614946215.94,96942577448.5,77327631232.56,349770221.63,349770221.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000004.SZ,20241026,20241026,20240930,1,1,3,,,84667840.71,,,,,,,,,,,,,13764019.63,98431860.34,24742849.54,57249567.8,4665130.34,,,,,,35593642.69,122251190.37,-23819330.03,100000000.0,,271130.64,,9516.08,100280646.72,2077213.0,1650000.0,,100000000.0,,103727213.0,-3446566.28,,,,345000.0,-28813528.43,,,,2770830.82,2770830.82,-2425830.82,,-29691727.13,89900771.34,60209044.21,345000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000006.SZ,20241031,20241031,20240930,1,1,3,,,2094966698.55,39096562.82,,,,,,,,,,,,283435178.46,2417498439.83,1165459468.79,96220544.64,407569194.0,,,,,,640223019.27,2309472226.7,108026213.13,,96555375.87,,,,96555375.87,12383011.83,188000000.0,,52.5,,200383064.33,-103827688.46,325802045.16,500000000.0,,826252045.16,563477308.03,1882151030.19,184592155.15,,34632255.32,2101375440.66,-1275123395.5,,-1270924870.83,3801293326.23,2530368455.4,450000.0,450000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000007.SZ,20241031,20241031,20240930,1,1,3,,,173991316.37,4230465.66,,,,,,,,,,,,31961279.23,210183061.26,59947702.01,16424262.16,13888500.59,,,,,,99339015.37,189599480.13,20583581.13,,,146401.41,761500.0,,907901.41,379202.71,,13931586.05,,,14310788.76,-13402887.35,38355181.6,,,38355181.6,-25572445.3807,122367182.38,1470985.41,,2519671.52,126357839.31,-88002657.71,398712.4,-80423251.53,193063849.27,112640597.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000008.SZ,20241031,20241031,20240930,1,1,3,,,1256163935.2,16692785.3,,,,,,,,,,,,123158279.28,1396014999.78,757853788.32,442837043.54,100181160.75,,,,,,218100305.63,1518972298.24,-122957298.46,0.0,3302272.97,0.0,29625852.44,0.0,32928125.41,27183532.24,0.0,0.0,0.0,0.0,27183532.24,5744593.17,3040405534.42,,551284095.38,3591689629.8,-125993319.97,2955810013.7,96568140.21,0.0,335734064.51,3388112218.42,203577411.38,1658005.0,88022711.09,347432073.82,435454784.91,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000009.SZ,20241031,20241031,20240930,1,1,3,,,13085675525.27,437434866.24,,,,,,,,902321.72,,,,599962459.73,14141192187.89,9386312873.04,1991252187.96,977887551.92,,,,,,1226296853.72,13581749466.64,559442721.25,1478000.0,2147412194.14,8533476.17,6833372.39,939354.63,2165196397.33,2660376327.73,3678720383.23,151932044.92,35255000.0,,6526283755.88,-4361087358.55,7662216974.53,,,7914252655.9,-5682040024.3518,4010406111.99,990056526.34,360923543.45,734238269.38,5734700907.71,2179551748.19,71926349.26,-1550166539.85,8654096699.59,7103930159.74,252035681.37,252035681.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000010.SZ,20241031,20241031,20240930,1,1,3,,,245643609.89,17501.08,,,,,,,,,,,,1620445.26,247281556.23,222317740.69,18954342.54,2536128.06,,,,,,20000767.82,263808979.11,-16527422.88,,,,3480.0,,3480.0,260610.0,,498477.0,,,759087.0,-755607.0,,,1750000.0,1810000.0,-17543032.25,440000.0,2823558.16,,1606697.84,4870256.0,-3060256.0,,-20343285.88,24092189.54,3748903.66,60000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000011.SZ,20241031,20241031,20240930,1,1,3,,,1504896063.82,24277962.38,,,,,,,,,,,,383809134.2,1912983160.4,1645567147.64,724656482.09,1010315431.85,,,,,,285391854.76,3665930916.34,-1752947755.94,,,93455.02,39273.5,,132728.52,7083504.38,0.0,,,,7083504.38,-6950775.86,773984805.34,,,773984805.34,-1932811619.79,222133410.08,334438123.69,245000.0,27972024.23,584543558.0,189441247.34,-550567.84,-1571007852.3,2733139135.12,1162131282.82,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000012.SZ,20241030,20241030,20240930,1,1,3,,,12544628953.0,33479348.0,,,,,,,,,,,,195290801.0,12773399102.0,8796586514.0,1696953881.0,514942141.0,,,,,,412088852.0,11420571388.0,1352827714.0,,262800000.0,5760233.0,22364672.0,,290924905.0,1852370153.0,169254000.0,,33644589.0,,2055268742.0,-1764343837.0,2632768993.0,,458231000.0,3090999993.0,-1054174414.9847,1602050543.0,977850781.0,,103595003.0,2683496327.0,407503666.0,5518632.0,1506175.0,3051261655.0,3052767830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000014.SZ,20241031,20241031,20240930,1,1,3,,,113029527.82,,,,,,,,,,,,,25973383.27,139002911.09,98855642.02,30222152.58,82853402.92,,,,,,29696078.28,241627275.8,-102624364.71,,,,,,,669451.59,,,,,669451.59,-669451.59,,,,,-69334931.4202,,52281975.56,,4127939.78,56409915.34,-56409915.34,73.21,-159703658.43,565950235.18,406246576.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000016.SZ,20241031,20241031,20240930,1,1,3,,,7012364286.35,159830576.59,,,,,,,,,,,,332745670.88,7504940533.82,5579503670.18,1213601518.95,337670215.96,,,,,,765132574.3,7895907979.39,-390967445.57,20931669.61,182730311.9,33321018.13,34677780.83,,271660780.47,518815489.21,1400000.0,,133627401.0,,653842890.21,-382182109.74,9951990149.95,,563737565.96,10682881769.97,-1434033008.35,11294111739.12,461309197.03,1204628.99,1015905657.89,12771326594.04,-2088444824.07,-872112.22,-2862466491.6,5674784349.55,2812317857.95,167154054.06,167154054.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000017.SZ,20241030,20241030,20240930,1,1,3,,,342227547.2,,,,,,,,,,,,,17119461.21,359347008.41,398906742.89,7033474.81,7291934.35,,,,,,5105314.6,418337466.65,-58990458.24,,,,,,,249615.15,1030000.0,,,,1279615.15,-1279615.15,,,12098051.76,21848051.76,-49975267.1171,,,,,,21848051.76,,-38422021.63,54148674.4,15726652.77,9750000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000018.SZ,20241101,20241101,20240930,1,1,3,,,,,,,,,,,,,,,,3828325.12,3828325.12,,2697396.6,,,,,,,1455445.15,4152841.75,-324516.63,,,,,,,,,,,,,,,,,,-637404.31,,,,,,,,-324516.63,627684.77,303168.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000019.SZ,20241029,20241029,20240930,1,1,3,,,4278433656.24,820303.77,,,,,,,,,,,,189258331.49,4468512291.5,3483678777.93,267885294.32,115473339.06,,,,,,78865892.46,3945903303.77,522608987.73,,235621806.51,4290565.98,623279.0,13241996.77,253777648.26,68061599.88,345000000.0,28856000.0,,,441917599.88,-188139951.62,2725016681.36,,,2725016681.36,226047423.5521,2855796351.3,270595153.46,,15301061.51,3141692566.27,-416675884.91,12397.56,-82194451.24,232389486.42,150195035.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
