ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
000001.SZ,20240315,20240315,20231231,2,1,4,46455000000.0,,,,142603000000.0,16665000000.0,,,,,,251564000000.0,,,,24969000000.0,529035000000.0,,22346000000.0,32000000000.0,163664000000.0,,,81298000000.0,,64972000000.0,436574000000.0,92461000000.0,,402105000000.0,38401000000.0,219000000.0,,440725000000.0,3096000000.0,463771000000.0,,,,466867000000.0,-26142000000.0,,,,933416000000.0,,908807000000.0,13773000000.0,,,925327000000.0,8089000000.0,1485000000.0,75893000000.0,222326000000.0,298219000000.0,,,,,1897000000.0,789000000.0,746000000.0,,,-7000000.0,,-4051000000.0,,-1536000000.0,,,-177434000000.0,190778000000.0,,92461000000.0,,,,75893000000.0,70824000000.0,,59017000000.0,2491000000.0,77000000.0,3687000000.0,4162000000.0,294532000000.0,218164000000.0,1
000002.SZ,20240329,20240329,20231231,1,1,4,20455558414.74,3714825488.38,296649108624.0,,,,,,,,,,,,,24479561917.45,321128670541.45,229696864065.26,19474682644.87,49668323588.4,,,,,,18376476322.81,317216346621.34,3912323920.11,3137552915.1,5692277648.1,4877366503.85,345251579.23,1220611929.05,15273060575.33,8334153045.1,8527928363.71,2406352390.38,620268882.45,,19888702681.64,-4615642106.31,81811112662.28,9936600000.0,,103615639739.03,-4768482283.3546,88395575245.69,34273872911.57,12142953339.42,2616227698.04,140428803991.03,-36813164252.0,34389574.21,-37482092863.99,134424670312.49,96942577448.5,11867927076.75,8403741471.58,,3489952432.37,4093266561.62,948091672.82,1722186653.14,,,-10858912.42,,-340112531.44,-2687829831.36,-3211954820.82,-38045304.41,234157963122.82,23883033990.11,-284958879710.86,,3912323920.11,,,,-37482092863.99,,,377876840.32,2317249855.1,,96942577448.5,134424670312.49,,,1
000003.SZ,20240501,20240501,20231231,1,1,4,-3015524.27,,12072270.55,,,,,,,,,,,,,352123.02,12424393.57,3200667.64,7933794.16,292365.97,,,,,,1590005.02,13016832.79,-592439.22,,,,,,,18673.5,,,,,18673.5,-18673.5,,,,,21668.35,,,,,,0.0,,-611112.72,2190516.06,1579403.34,,,,,214522.61,2203.99,413005.53,,,,,,,,,,-270327.53,821132.54,,-592439.22,,,,-611112.72,,,1242547.91,,,1579403.34,2190516.06,,,0
000004.SZ,20240430,20240430,20231231,1,1,4,-160126339.18,713731.03,175366519.28,228305.72,,,,,,,,,,,,8728680.13,184323505.13,105254207.49,74875944.51,5612843.75,,,,,,34631419.67,220374415.42,-36050910.29,120000000.0,,748071.67,,,120748071.67,336453.43,5004.0,,120000000.0,,120341457.43,406614.24,,,467.72,1410467.72,,,,,3690348.99,3690348.99,-2279881.27,,-37924177.32,127824948.66,89900771.34,1410000.0,1410000.0,,105792085.86,929853.93,10708175.22,,,,,,,-501721.46,-16395226.22,-534798.19,-9292.04,40215811.41,-21582354.18,,-36050910.29,,,,-37924177.32,,,,4739163.53,,89900771.34,127824948.66,,,0
000005.SZ,20240514,20240514,20231231,1,1,4,-205778941.22,7833514.6,243069963.29,,,,,,,,,,,,,97869484.73,340939448.02,189648687.76,56493569.11,5754697.78,,,,,,111577821.82,363474776.47,-22535328.45,19805600.0,,,16000.0,,19821600.0,16975007.99,1.0,,7962500.0,,24937508.99,-5115908.99,100200000.0,,2575841.64,102775841.64,-66306620.57,103950000.0,7161992.58,,2850901.7,113962894.28,-11187052.64,21236.54,-38817053.54,65425929.4,26608875.86,,,,12141706.15,5687778.25,4446307.95,3183549.2,,,15462.65,5744.3,,-24451017.35,-7930013.06,-228258.63,168608.06,20137594.18,-2157864.57,,-22535328.45,,,,-38817053.54,,,157153319.21,8899875.28,,26608875.86,65425929.4,,,1
000006.SZ,20240427,20240427,20231231,1,1,4,-901718379.92,245274515.26,3712800565.91,14708329.88,,,,,,,,,,,,424737885.25,4152246781.04,2794428197.64,164426542.79,626005558.11,,,,,,494623310.95,4079483609.49,72763171.55,,1151753583.43,,2100.0,,1151755683.43,18099100.84,948000000.0,,,,966099100.84,185656582.59,1752324574.39,1499000000.0,2280000.0,3254654574.39,487525058.94,3884421144.13,430756978.87,4526.86,108659748.98,4423837871.98,-1169183297.59,,-910763543.45,4476995296.15,3566231752.7,1050000.0,1050000.0,,842468310.61,42085583.27,,8183521.58,,,-45751.51,18910.85,498630.14,-32184104.59,140085280.48,-734823.23,-829620285.0,-385411446.12,908635582.66,,72763171.55,,,,-910763543.45,,,10118150.25,25109476.82,,3566231752.7,4476995296.15,,,1
000007.SZ,20240429,20240429,20231231,1,1,4,36496692.89,1494157.11,240288680.17,9872167.8,,,,,,,,,,,,57970507.86,308131355.83,33437727.65,21496619.03,5587420.26,,,,,,57001936.07,117523703.01,190607652.82,,1017993.06,214825.0,1348600.0,,2581418.06,392255.71,9000000.0,,,,9392255.71,-6810837.65,8824067.1,,,8824067.1,37453627.5337,158207860.91,629173.81,,4062600.0,162899634.72,-154075567.62,-251599.42,29469648.13,163594201.14,193063849.27,,,,,5062845.57,20300.04,1042404.84,,,-427732.64,587.61,-327723.06,-12833686.06,-1935818.41,-4289544.77,3120838.67,8730754.2,165810543.75,,190607652.82,,,,29469648.13,,,,3794616.04,,193063849.27,163594201.14,,,1
000008.SZ,20240416,20240416,20231231,1,1,4,-824475261.49,164883317.23,2374177538.9,34699806.97,,,,,,,,,,,,174349835.24,2583227181.11,1403843449.07,554262974.35,182000806.88,,,,,,412050791.57,2552158021.87,31069159.24,,548977295.22,64999765.16,18227.76,,613995288.14,160903723.47,450000000.0,,,,610903723.47,3091564.67,3782218828.6,,367466235.87,4149685064.47,-133362089.88,4128595690.88,161466612.99,,46962272.47,4337024576.34,-187339511.87,-1298422.86,-154477210.82,501818588.97,347341378.15,,,,583074124.64,47959081.85,69760600.73,8127320.75,,,2415290.07,2713.93,0.0,-80024263.4,-59441100.3,32876173.45,220695929.95,-429015807.89,259055095.88,,31069159.24,,,,-154477210.82,,,,35175943.84,,347341378.15,501818588.97,,,1
000009.SZ,20240416,20240416,20231231,1,1,4,1680950806.12,638082936.02,27805904982.51,462536400.34,,,,,,,,9896591.66,,,,922609572.22,29280997225.58,17780264401.31,2780874650.65,1602872056.29,,,,1382316.24,,1153933520.04,23319326944.53,5961670281.05,1000000.0,5358579906.23,39853430.71,67136527.05,,5466569863.99,2889402165.2,5101811687.16,49764337.21,32721142.73,,8073699332.3,-2607129468.31,9721744348.64,,,10588354381.19,1887162028.3876,11477200558.28,1094009282.07,258768746.78,567454697.08,13138664537.43,-2550310156.24,-1967315.48,802263341.02,7851833358.57,8654096699.59,866610032.55,868110032.55,,342823551.47,853473130.09,78205789.98,82683252.21,,,5075366.01,995740.6,282849150.09,-191479041.9,-81281848.25,73348491.72,1504589158.35,4074413128.04,-3563324019.67,,5961670281.05,,,,802263341.02,,,-52041477.47,148506039.72,,8649565599.59,7797428511.07,4531100.0,54404847.5,1
000010.SZ,20240427,20240427,20231231,1,1,4,-677337943.41,103797348.08,254069216.83,60392.38,,,,,,,,,,,,27769570.51,281899179.72,360432169.07,46695136.05,3260779.88,,,,,,41621917.62,452010002.62,-170110822.9,100000000.0,,,16620.0,,100016620.0,,,1389877.88,,,1389877.88,98626742.12,144000000.0,,129872102.64,415221702.64,246405445.93,250398000.0,22372017.49,,55063939.8,327833957.29,87387745.35,,15903664.57,7142751.12,23046415.69,141349600.0,,,496650843.4,5218134.0,112072.56,1271297.17,,,-453935.12,1710.9,,-1.0,848650.26,-390558.5,-6938933.55,-108786685.05,12490251.47,,-170110822.9,,,,15903664.57,,,,3406925.89,,23046415.69,7142751.12,,,1
