ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
000001.SZ,20250315,20250315,20241231,2,1,4,44508000000.0,,,,94486000000.0,,,,,,,218979000000.0,,6602000000.0,,123106000000.0,530807000000.0,,20152000000.0,23827000000.0,56129000000.0,,,84014000000.0,,20246000000.0,467471000000.0,63336000000.0,,609720000000.0,36812000000.0,345000000.0,,646877000000.0,2388000000.0,676348000000.0,,,,678736000000.0,-31859000000.0,,,,733997000000.0,,778465000000.0,26807000000.0,,47000000.0,807930000000.0,-73933000000.0,1183000000.0,-41273000000.0,298219000000.0,256946000000.0,,,,,1606000000.0,814000000.0,609000000.0,,,32000000.0,,-3385000000.0,,-6507000000.0,,,-202985000000.0,199898000000.0,,63336000000.0,,,,-41273000000.0,62516000000.0,,48939000000.0,2247000000.0,489000000.0,3421000000.0,3687000000.0,253525000000.0,294532000000.0,1
000002.SZ,20250401,20250401,20241231,1,1,4,-48703934402.33,5938735987.29,200998272604.11,,,,,,,,,,,,,18623891216.91,219622163821.02,145629660406.43,19583037877.67,31891015654.88,,,,,,18718602249.69,215822316188.67,3799847632.35,6021378013.39,3628291924.18,4247740633.39,3704232617.62,2086556345.13,19688199533.71,4519612174.6,2629422004.7,1148035415.68,582000333.6,,8879069928.58,10809129605.13,77807134938.11,,,78291456453.36,,79020294640.02,17169043020.26,,2645283168.16,105964455058.23,-27672998604.87,130835774.46,-12933185592.93,96942577448.5,84009391855.57,484321515.25,,,7168377258.67,4287308356.87,,,,,2534174985.11,,10480919.72,2859267580.74,-3792366206.61,43877653.93,198890503706.48,4787209711.35,-201055949280.86,,3799847632.35,,,,-12933185592.93,,,26397783678.71,2124507424.1,,84009391855.57,96942577448.5,,,0
000003.SZ,20250626,20250626,20241231,1,1,4,-5280368.91,,13253284.66,,,,,,,,,,,,,7888880.61,21142165.27,4157846.42,8055800.86,519483.08,,,,,,7629998.91,20363129.27,779036.0,,,,,,,396315.0,,,,,396315.0,-396315.0,,,,150000.0,-127994.44,,,,,,150000.0,,532721.0,1902581.66,2435302.66,150000.0,,,,221423.82,735.0,778066.68,,,,,,,,,,-5588674.69,7790504.16,,779036.0,,,,532721.0,,,2857349.94,,,2435302.66,1902581.66,,,1
000004.SZ,20250429,20250429,20241231,1,1,4,-137217470.76,665181.95,121188542.79,,,,,,,,,,,,,8473426.31,129661969.1,28464114.68,77364239.47,5612256.29,,,,,,34893246.83,146333857.27,-16671888.17,93898627.57,,271130.64,,28751.32,94198509.53,3517907.23,600000.0,,90000000.0,,94117907.23,80602.3,,,,1441087.2,-16406167.31,,,,4361576.68,4361576.68,-2920489.48,-200.93,-19511976.28,89900771.34,70388795.06,1441087.2,1441087.2,,116352239.71,661099.71,4393821.74,,,,,,,-329920.2,-22304602.96,2614829.25,-4064849.77,17574558.85,1980048.04,,-16671888.17,,,,-19511976.28,,,,3003176.27,,70388795.06,89900771.34,,,1
000005.SZ,20251121,20251121,20241231,1,1,4,-168820254.12,7151028.4,339777140.78,,,,,,,,,,,,,79631812.95,419408953.73,246520507.23,47335867.61,5707738.34,,,,,,124418568.28,423982681.46,-4573727.73,,,,71789.56,,71789.56,,,,,,,71789.56,52000000.0,,,52000000.0,-99577581.86,31670069.44,7151028.4,,7664379.08,46485476.92,5514523.08,20991.05,1033575.96,26608875.86,27642451.82,,,,594759.5,7894484.3,4420022.88,1289462.87,,,-37852.12,28698.11,,-43923355.67,2333096.21,-1542580.9,-1168461.53,122171263.76,-78631125.52,,-4573727.73,,,,1033575.96,,,135525084.86,8142001.24,,27642451.82,26608875.86,,,1
000006.SZ,20250426,20250426,20241231,1,1,4,-1751446952.05,175817289.75,3566371143.31,39104861.37,,,,,,,,,,,,334453679.84,3939929684.52,1403534031.12,141348196.31,483416472.95,,,,,,796664810.91,2824963511.29,1114966173.23,,150721814.23,68972.05,1610.0,,150792396.28,45314040.96,215000000.0,,,,260314040.96,-109521644.68,385654606.49,500000000.0,,886104606.49,,2527236119.04,215248129.43,4183.02,43668403.73,2786152652.2,-1900048045.71,,-894603517.16,3566231752.7,2671628235.54,450000.0,450000.0,,1568800289.14,43010034.04,,7665065.22,,,-2254908.07,35575.32,-1292455.78,-34841658.98,23070186.99,81300.85,4588525093.26,-300592741.39,-3324359177.42,,1114966173.23,,,,-894603517.16,,,102783092.18,19966140.17,,2671628235.54,3566231752.7,,,0
000007.SZ,20250425,20250425,20241231,1,1,4,56456229.02,1942658.29,360441783.94,5131188.7,,,,,,,,,,,,37213906.56,402786879.2,64700936.94,22251592.57,14743019.55,,,,,,101173284.57,202868833.63,199918045.57,,10200000.0,187722.17,1401300.0,,11789022.17,1358684.79,,13931586.05,,,15290270.84,-3501248.67,9965969.1,,426000.0,10391969.1,18644271.109,275869490.44,1169225.47,,21391848.55,298430564.46,-288038595.36,542778.85,-91079019.61,193063849.27,101984829.66,,,,-28431264.09,5317848.51,20299.74,1120074.74,,,-156042.41,161898.81,,-184143.15,423348.17,-471489.34,-1609798.9,9482092.91,151924064.22,,199918045.57,,,,-91079019.61,,,,3922269.05,,101984829.66,193063849.27,,,1
000008.SZ,20250419,20250419,20241231,1,1,4,-571026003.3,149820200.06,2063479986.6,16358240.5,,,,,,,,,,,,245663504.86,2325501731.96,992878025.43,547996523.35,133868815.39,,,,,,285744252.5,1960487616.67,365014115.29,55001.0,4564093.77,65909458.23,29578430.44,559824.09,100666807.53,35095584.84,,,,,35095584.84,65571222.69,4421631364.73,,539922969.06,4961554333.79,,4831307072.74,127061551.07,4695.35,108992440.52,5067361064.33,-105806730.54,1677296.64,326455904.08,347341378.15,673797282.23,,,,459385038.58,41868274.08,47324473.8,3064740.61,,,-7620822.86,5610779.1,0.0,-71997480.34,40063739.24,-9700186.13,60783163.3,1179629727.14,-999623470.51,,365014115.29,,,,326455904.08,,,,37431942.52,,673797282.23,347341378.15,,,0
000009.SZ,20250416,20250416,20241231,1,1,4,1032323948.08,538106712.73,19000332448.1,561204084.99,,,,,,,,2598554.0,,,,748252117.06,20334128257.52,13270325802.29,2806245759.22,1254284278.77,,,,72405.07,,1340776544.09,18671704789.44,1662423468.08,2398670.0,4157172432.77,12075079.13,64729641.88,939354.63,4237315178.41,3926599147.68,5286209130.16,152813750.0,,,9365622027.84,-5128306849.43,8627954103.53,,9165690.0,9071532282.1,-4137907319.3267,5529360590.34,1156263909.82,356138866.07,984677518.09,7670302018.25,1401230263.85,18298122.56,-2046354994.94,8654096699.59,6607741704.65,434412488.57,434412488.57,,403884472.43,1055031983.39,96293653.24,56551028.94,,,1240210.63,7146205.5,160938706.46,-184587745.58,-66510594.15,-55292127.01,-934609444.89,-837317468.41,228630104.08,,1662423468.08,,,,-2046354994.94,,,-8384602.47,145999030.53,,6594469353.19,8649565599.59,13272351.46,4531100.0,1
000010.SZ,20250429,20250429,20241231,1,1,4,44729529.47,61076215.46,725697317.19,19464.33,,,,,,,,,,,,63339362.59,789056144.11,634487029.74,23125927.39,13101866.91,,,,,,49399348.71,720114172.75,68941971.36,,,,3480.0,1.0,3481.0,260610.0,,498477.0,,,759087.0,-755606.0,,,1750000.0,2175000.0,-132524720.5896,1497881.72,2855194.0,,3061061.46,7414137.18,-5239137.18,,62947228.18,23046415.69,85993643.87,425000.0,,,-103986618.73,3797472.28,112072.56,200964.0,,,4459.61,,,-1.0,-617987.8,-4361112.23,-35459082.42,-43426504.82,143402909.35,,68941971.36,,,,62947228.18,,,,3469655.63,,85993643.87,23046415.69,,,1
