ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
000001.SZ,20190307,20190307,20181231,2,1,4,24818000000.0,,,,84569000000.0,16791000000.0,,,,,,180118000000.0,,9727000000.0,,53267000000.0,436278000000.0,,16194000000.0,22155000000.0,287146000000.0,,,76438000000.0,,17624000000.0,493601000000.0,-57323000000.0,,440302000000.0,26372000000.0,92000000.0,,466766000000.0,4619000000.0,400765000000.0,,,,405384000000.0,61382000000.0,,765579000000.0,,765579000000.0,132987870528.373,740810000000.0,5748000000.0,,,746558000000.0,19021000000.0,1697000000.0,24777000000.0,137024000000.0,161801000000.0,,,,57000000.0,1143000000.0,888000000.0,434000000.0,,,12000000.0,,-4930000000.0,,-3259000000.0,,,-219692000000.0,109469000000.0,,-57323000000.0,,,,24777000000.0,3465000000.0,,,,,5015000000.0,4226000000.0,156786000000.0,132798000000.0,1
000002.SZ,20190326,20190326,20181231,1,1,4,49272294534.61,5998574652.64,398148270444.38,,,,,,,,,,,,,25801877348.71,423950147793.09,255895209249.65,14118374985.27,54023459052.99,,,,,,66294921116.66,390331964404.57,33618183388.52,10892356680.92,1472713852.59,4536305688.81,47552405.61,1843485464.33,18792414092.26,5896749487.32,47295233900.4,18541696353.03,14423170381.37,,86156850122.12,-67364436029.86,96052992340.52,38982789782.99,14780756175.56,169307837792.49,40820391689.5963,73854371223.96,40249338583.88,16350151123.76,2819066338.38,124510189698.41,44797648094.08,290760714.61,11342156167.35,164326007371.3,175668163538.65,19491299493.42,19491299493.42,,2354254781.0,1697226314.44,278546033.89,946163822.67,,,3409185.58,,-86634641.18,-6787934513.16,-5846638660.54,-511824466.42,-111125482849.95,-90870839029.07,188033250745.97,,33618183388.52,,,,11342156167.35,,,263817478.04,,,175668163538.65,164326007371.3,,,1
000003.SZ,20190427,20190427,20181231,1,1,4,4348048.78,,22889227.32,,,,,,,,,,,,,10667527.18,33556754.5,10471309.4,19409859.16,1070448.71,,,,,,23030741.09,53982358.36,-20425603.86,,16000000.0,80279.45,1511.2,,16081790.65,8845272.76,,,800931.89,,9646204.65,6435586.0,,,,,24560816.57,,,,,,,-446003.03,-14436020.89,20839063.19,6403042.3,,,,-175043.48,299146.32,3039.0,194329.94,,,25796.61,,,-3577412.61,3966.84,,474835.99,27712749.69,-6843495.38,-42891565.56,-20425603.86,,,,-14436020.89,,,,,,6403042.3,20839063.19,,,0
000004.SZ,20190426,20190426,20181231,1,1,4,-21612682.1,,382366868.15,,,,,,,,,,,,,21124545.04,403491413.19,51360337.8,20823525.63,53921119.62,,,,,,330696676.16,456801659.21,-53310246.02,,36896550.0,,,,36896550.0,17537135.5,,,38142193.6,,55679329.1,-18782779.1,,,,21000000.0,-134161560.62,,,,,,21000000.0,,-51093025.12,100096321.44,49003296.32,21000000.0,21000000.0,,23205485.19,3628324.49,692958.6,1396449.11,,,,62244.85,,-3537764.73,-1365039.41,-3463150.34,-1842255.49,-42681720.15,-7793096.04,,-53310246.02,,,,-51093025.12,,,,,,49003296.32,100096321.44,,,0
000005.SZ,20190425,20190425,20181231,1,1,4,156748626.08,33599385.88,394253096.01,,,,,,,,,,,,,168477677.87,562730773.88,297446820.44,80557375.5,20187357.51,,,,,,259334035.16,657525588.61,-94794814.73,,,,150002643.93,76382649.78,226385293.71,16790946.4,25312320.0,,48029290.41,,90132556.81,136252736.9,545352875.0,,2188939.86,547769230.78,-539043288.9829,557706227.25,44473976.78,,1188196.41,603368400.44,-55599169.66,-62887.33,-14204134.82,49405704.97,35201570.15,227415.92,227415.92,,21481060.56,5774374.44,3925083.74,1618858.87,,,-263575191.74,4978.34,,61438845.01,-6655745.54,-342000.0,-70842603.28,-165206962.71,127236475.62,,-94794814.73,,,,-14204134.82,,,,,,35201570.15,49405704.97,,,0
000006.SZ,20190330,20190330,20181231,1,1,4,923127396.15,107954242.37,3204743497.41,,,,,,,,,,,,,101278190.79,3306021688.2,1050177256.22,150048508.82,380820078.66,,,,,,118293468.39,1699339312.09,1606682376.11,0.0,143009539.86,40655.69,300.0,0.0,143050495.55,17900518.76,0.0,0.0,0.0,,17900518.76,125149976.79,1655000000.0,499100000.0,,2154100000.0,1750330713.4639,2814625989.9,422775211.44,0.0,384255.75,3237785457.09,-1083685457.09,194152.34,648341048.15,2941952030.25,3590293078.4,,,,15074383.16,37888483.73,,2935115.68,,,,84310.83,,-499170287.07,-42124051.8,-616603.39,566575489.44,104648865.61,390094654.05,210377.35,1606682376.11,,,,648341048.15,,,,,,3590293078.4,2941952030.25,,,0
000007.SZ,20190430,20190430,20181231,1,1,4,-196200201.49,-1088693.16,41307807.81,,,,,,,,,,,,,977156.26,42284964.07,8191312.27,17215700.52,5154554.33,,,,,,18597568.25,49159135.37,-6874171.3,32048521.05,,1562857.69,,78543367.7,112154746.44,910660.1,41943396.0,,64651933.32,,107505989.42,4648757.02,,,,,63815101.45,,,,,,,,-2225414.28,8843626.97,6618212.69,,,,35633355.8,4642342.01,61133.3,552868.89,,,,26441.61,25485698.92,-8075673.51,-6452295.47,,14389.09,-8257428.25,146814269.24,-30378.28,-6874171.3,,,,-2225414.28,,,,,,6618212.69,8843626.97,,,0
000008.SZ,20190425,20190425,20181231,1,1,4,341889698.13,63373845.69,1996684768.99,73698038.92,,,,,,,,,,,,106072670.44,2176455478.35,1219268259.65,550108665.29,396666039.11,,,,,,600981869.58,2767024833.63,-590569355.28,,6535520438.83,44406121.24,1671026.62,,6581597586.69,117625926.7,5075319509.15,314320068.2,18211974.7,,5525477478.75,1056120107.94,1258568440.15,,,1258968440.15,980300730.6173,1280073526.33,208050908.75,5439569.64,183263527.4,1671387962.48,-412419522.33,3601163.51,56732393.84,952966178.61,1009698572.45,400000.0,400000.0,,44169640.36,31046461.41,30125201.83,7451379.76,,,-11448.77,23661.05,-9391834.9,-24937350.7,-11151561.27,-3480967.43,8360733.04,-875075595.08,-192961218.4,,-590569355.28,,,,56732393.84,,,,,,1009698572.45,952966178.61,,,1
000009.SZ,20190430,20190430,20181231,1,1,4,665070544.33,473862305.6,9763910357.56,36635271.86,,,,,,,,55920733.03,,,,1036189734.82,10920426700.02,4814618920.43,1328673631.71,840693059.27,,,,6916935.41,,1206682163.16,8197584709.98,2722841990.04,,5500901795.64,6219109.8,12825363.07,696476309.75,6216422578.26,1170887851.66,5673548854.34,7967844.06,11629950.0,,6864034500.06,-647611921.8,7239533892.49,,,7298803892.49,2153499683.4263,7634687644.82,789211845.23,139760243.74,128452566.19,8552352056.24,-1253548163.75,20261528.73,841943433.22,3717560727.35,4559504160.57,59270000.0,59270000.0,,304721844.32,389237037.32,55568684.67,55757553.08,,,-8531926.16,214780.81,516957878.16,-464209336.83,-178267278.2,-10722931.98,-767289141.64,-1431859729.74,3092612820.21,29718886.09,2722841990.04,,,,841943433.22,,,,,,3869227360.1,3610648808.54,690276800.47,106911918.81,0
000010.SZ,20190425,20190425,20181231,1,1,4,-726512624.65,67749948.56,742411063.11,10054.05,,,,,,,,,,,,52165263.43,794586380.59,717452064.06,76914195.02,41275466.38,,,,,,197376623.17,1033018348.63,-238431968.04,68474781.82,10000000.0,,485710.0,3081604.98,82042096.8,3555525.01,60000000.0,332313930.64,,,395869455.65,-313827358.85,177500000.0,,794550000.0,972050000.0,483975160.27,471049344.22,56098259.61,,,527147603.83,444902396.17,,-107356930.72,166696058.8,59339128.08,,,,533996493.55,6122562.09,409359.84,2467540.13,,,-60388.14,62153.6,-65511.96,-16526780.92,-1249314.12,-484005.15,249271195.72,-111489348.02,-240729510.84,,-238431968.04,,,,-107356930.72,,,,,,59339128.08,166696058.8,,,1
