ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
000001.SZ,20150424,20150424,20150331,2,1,1,,,,,77043000000.0,1318000000.0,,,,,,31341000000.0,,182000000.0,,321000000.0,167092000000.0,,5135000000.0,2669000000.0,102500000000.0,,,17416000000.0,,21640000000.0,155597000000.0,11495000000.0,,122185000000.0,6843000000.0,,,129028000000.0,1251000000.0,150547000000.0,,,,151798000000.0,-22770000000.0,,55717000000.0,,55717000000.0,,20050000000.0,612000000.0,,,20662000000.0,35055000000.0,-198000000.0,23582000000.0,183456000000.0,207038000000.0,,,,,,,,,,,,,,,,,,,,,,,,,1656000000.0,,,,,,,,,0
000002.SZ,20150427,20150427,20150331,1,1,1,,,31897122201.24,,,,,,,,,,,,,2668414876.56,34565537077.8,24485073618.28,2185870899.41,7308304887.97,,,,,,15930709124.15,49909958529.81,-15344421452.01,421588536.24,4748222.32,89285685.08,279463.84,6038589.75,521940497.23,16607929.07,372489913.92,324714826.15,1075000000.0,,1788812669.14,-1266872171.91,1836337303.59,,,2432665119.29,-16715309300.6546,7358560177.77,2064404112.25,586390231.78,,9422964290.02,-6990299170.73,3779054.44,-23597813740.21,61653319666.3,38055505926.09,596327815.7,596327815.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000004.SZ,20150430,20150430,20150331,1,1,1,,,36635905.97,,,,,,,,,,,,,6113900.91,42749806.88,23117427.6,4923354.06,9983026.77,,,,,,16563120.65,54586929.08,-11837122.2,,580000.0,,13800.0,,593800.0,2339488.0,,,,,2339488.0,-1745688.0,,,,,-14208018.42,,200000.0,,,200000.0,-200000.0,,-13782810.2,39941107.42,26158297.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000005.SZ,20150428,20150428,20150331,1,1,1,,,9024370.85,,,,,,,,,,,,,34894654.33,43919025.18,8965088.65,4053706.03,955356.6,,,,,,12549260.68,26523411.96,17395613.22,,,,,,,,5102497.34,,,,5102497.34,-5102497.34,,,,,-7513921.03,3000000.0,2262640.28,,,5262640.28,-5262640.28,,7030475.6,15125501.57,22155977.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000006.SZ,20150424,20150424,20150331,1,1,1,,,709978032.23,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,365347873.37,1075325905.6,1293222464.28,18984004.49,172749128.56,0.0,0.0,,0.0,0.0,329785406.48,1814741003.81,-739415098.21,0.0,0.0,0.0,0.0,0.0,0.0,36193.0,20000000.0,0.0,0.0,0.0,20036193.0,-20036193.0,1494750000.0,0.0,0.0,1494750000.0,-852927447.1967,452000000.0,55462066.76,0.0,0.0,507462066.76,987287933.24,15520.05,227852162.08,1256114820.52,1483966982.6,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000007.SZ,20150430,20150430,20150331,1,1,1,,,28467747.71,,,,,,,,,,,,,56070140.78,84537888.49,9090966.34,9978794.28,3339337.9,,,,,,78623606.35,101032704.87,-16494816.38,,,,,,,4420.0,,,,,4420.0,-4420.0,,,,,-32716734.35,55000000.0,358247.95,,,55358247.95,-55358247.95,-47120.61,-71904604.94,74720931.64,2816326.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000008.SZ,20150429,20150429,20150331,1,1,1,,,221115566.21,12848928.42,,,,,,,,,,,,11620688.82,245585183.45,124090807.03,59786759.24,38821919.77,,,,,,43022672.49,265722158.53,-20136975.08,491071.12,20000000.0,2304553.98,68749.57,,22864374.67,46600953.01,188545364.39,76099997.66,589164.45,,311835479.51,-288971104.84,19450000.0,,,724480280.81,-650430940.1695,118554569.46,1915645.36,,517142.68,120987357.5,603492923.31,-110773.64,294274069.75,182688891.71,476962961.46,705030280.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000009.SZ,20150429,20150429,20150331,1,1,1,,,1051996730.54,19578582.3,,,,,,,,,,,,541721850.12,1613297162.96,866725014.2,150562892.46,139788428.18,187090000.0,,,,,378603358.71,1722769693.55,-109472530.59,836446.41,257296211.94,1567000.0,85180.63,,259784838.98,132071053.15,235878246.55,,5163339.95,,373112639.65,-113327800.67,1010140000.0,,,1012590000.0,-333087351.4293,857297485.0,129233304.84,,35316871.66,1021847661.5,-9257661.5,-1517998.77,-233575991.53,1912865670.7,1679289679.17,2450000.0,2450000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000010.SZ,20150429,20150429,20150331,1,1,1,,,50969519.03,,,,,,,,,,,,,20185254.54,71154773.57,70380336.49,62113473.61,7061453.76,,,,,,30367792.85,169923056.71,-98768283.14,,,,,3000000.0,3000000.0,1515942.0,,,,,1515942.0,1484058.0,65000000.0,,,65000000.0,-28516476.513,,810091.67,,,810091.67,64189908.33,,-33094316.81,375883665.12,342789348.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000011.SZ,20150430,20150430,20150331,1,1,1,,,162154708.13,,,,,,,,,,,,,6275176.45,168429884.58,170577537.78,75841569.79,31961378.98,,,,,,19683773.86,298064260.41,-129634375.83,,,,41000.0,,41000.0,14052460.1,,,,,14052460.1,-14011460.1,19653000.0,,,19653000.0,-163212969.2513,75000000.0,3309309.66,,,78309309.66,-58656309.66,190404.05,-202111741.54,808963376.68,606851635.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
