ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
000001.SZ,20120816,20120816,20120630,2,1,2,6869564000.0,,,,267049171000.0,25098681000.0,,,,,,32258776000.0,,,,1564553000.0,373450610000.0,,4024159000.0,4609946000.0,60889908000.0,48031445000.0,,19714553000.0,,6791921000.0,229420830000.0,144029780000.0,,95831205000.0,5235395000.0,,,101066600000.0,195653000.0,122715061000.0,,,,125208011000.0,-24141411000.0,,,,,-130971080769.852,,883063000.0,,,883063000.0,-883063000.0,142670000.0,119147976000.0,67906367000.0,187054343000.0,,,,1570234000.0,266840000.0,220409000.0,103380000.0,,,,,9582000.0,,-74588000.0,8971000.0,,-87592350000.0,227010586000.0,,144029780000.0,,,,119147976000.0,18476713000.0,,,,,2268767000.0,2235565000.0,184785576000.0,65670802000.0,0
000002.SZ,20120807,20120807,20120630,1,1,2,4535477635.91,423712462.94,48164284565.62,,,,,,,,,,,,,3406592386.44,51570876952.06,31537771616.94,1821229136.5,9818779930.5,,,,,,5573900511.27,48751681195.21,2819195756.85,189255656.79,4000000.0,47684481.63,678840.69,,241618979.11,79461650.86,131450000.0,835148535.55,60000000.0,,1106060186.41,-864441207.3,26317972177.79,,,26450185452.77,12291324062.6806,13798424377.11,2481267421.5,55484006.75,,16279691798.61,10170493654.16,-19632129.84,12105616073.87,33614111523.31,45719727597.18,132213274.98,132213274.98,,100316779.88,62907875.46,5046465.36,8485018.2,,,-32501.54,,2271459.04,-472950034.2,-434811886.88,-27980271.51,-13807825798.97,-3664390187.42,16031154841.53,,2819195756.85,,,,12105616073.87,,,,,,45719727597.18,33614111523.31,,,0
000003.SZ,20120831,20120831,20120630,1,1,2,-31656147.47,63468508.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27469766.77,,,,,,,,,,,,,,,,,186020.98,43224.98,-29333159.74,-2680.5,,,,,,-33515.91,-2674437.26,6829114.69,,-292377.38,,,,-289696.88,,,,,,4396251.45,4685948.33,,,0
000004.SZ,20120809,20120809,20120630,1,1,2,1381986.94,,33444052.74,332158.23,,,,,,,,,,,,5540555.96,39316766.93,18256584.95,8489700.25,6913825.96,,,,,,9659021.87,43319133.03,-4002366.1,0.0,,,5524.0,,5524.0,8830716.4,,,0.0,,8830716.4,-8825192.4,,,0.0,0.0,-20838411.8891,,,,0.0,0.0,0.0,,-12827558.5,57128374.05,44300815.55,,,,0.0,2190567.23,365423.72,,,,56150.22,,,193445.78,,,-8633687.99,-3619477.71,4063225.71,,-4002366.1,,,,-12827558.5,,,,,,44300815.55,57128374.05,,,0
000005.SZ,20120829,20120829,20120630,1,1,2,-29258188.88,4057500.0,15795991.16,,,,,,,,,,,,,225863088.94,241659080.1,9284223.18,8927079.22,2941789.17,,,,,,68994939.15,90148030.72,151511049.38,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,16802606.61,19700000.0,693338.62,,142623507.3,163016845.92,-163016845.92,,-11505796.54,16292748.16,4786951.62,,,,0.0,1824710.81,,8732010.7,,,,,,,,,-206887.43,5570886.03,160791018.15,,151511049.38,,,,-11505796.54,,,,,,4786951.62,16292748.16,,,0
000006.SZ,20120811,20120811,20120630,1,1,2,269829134.9,10097169.75,1542081911.09,,,,,,,,,,,,,71124265.4,1613206176.49,493125764.85,42983169.23,282706377.95,,,,,,79124948.26,897940260.29,715265916.2,189371706.69,,,11910.0,,189383616.69,251590.98,,,189371706.69,,189623297.67,-239680.98,623090000.0,,,623090000.0,642932483.6883,1087000000.0,72292917.63,5800000.0,,1159292917.63,-536202917.63,20296.25,178843613.84,672515276.04,851358889.88,,,,842500.65,11250885.61,277461.41,569486.57,,,-11910.01,,,,30952884.79,,204548949.05,1271252.29,185638101.19,,715265916.2,,,,178843613.84,,,,,,851358889.88,672515276.04,,,0
000007.SZ,20120814,20120814,20120630,1,1,2,4055133.55,1869149.62,115395001.55,,,,,,,,,,,,,15430722.19,130825723.74,135264165.66,19005605.64,9015321.94,,,,,,38611095.05,201896188.29,-71070464.55,,,,450.0,,450.0,355090.27,,,,,355090.27,-354640.27,50000000.0,,,50000000.0,-71966369.1849,750000.0,1869149.62,,,2619149.62,47380850.38,,-24044254.44,104624897.91,80580643.47,,,,143510.23,2967400.27,16000.02,5583891.96,,,,26184.45,,,-124321.0,,221235.99,-97890483.09,12061833.45,,-71070464.55,,,,-24044254.44,,,,,,67757357.7,104624897.91,12823285.77,,0
000008.SZ,20120807,20120807,20120630,1,1,2,53051.79,,5639666.7,,,,,,,,,,,,,620063.53,6259730.23,1327956.0,1351307.22,450285.89,,,,,,1813241.4,4942790.51,1316939.72,,7000000.0,47525.08,,,7047525.08,,2000000.0,,0.0,,2000000.0,5047525.08,,,0.0,0.0,5799758.71,,,,0.0,0.0,0.0,,6364464.8,35292488.41,41656953.21,,,,,797915.63,12108.3,,,,,,-15517.73,-47525.08,,,121709.41,424897.66,-29700.26,,1316939.72,,,,6364464.8,,,,,,41656953.21,35292488.41,,,0
000009.SZ,20120829,20120829,20120630,1,1,2,150224989.53,124160101.08,1896538817.36,16948402.12,,,,,,,,,,,,338545915.05,2252033134.53,1298619637.26,210034487.58,188113400.15,,,,,,438761819.24,2135529344.23,116503790.3,19000000.0,246948132.49,1571254.74,2326890.54,78628298.78,348474576.55,272367991.42,168388060.88,,,,440756052.3,-92281475.75,924165000.0,,,926305000.0,-26826026.2681,290699079.0,205991643.81,,,496690722.81,429614277.19,-321920.26,453514671.48,1153601342.03,1607116013.51,2140000.0,2140000.0,,4618959.3,45068921.99,3027352.57,9111119.75,,,-85804.22,221383.35,-48795010.82,-23825580.42,9641837.73,,711881596.47,-731322566.46,-137423509.55,,116503790.3,,,,453514671.48,,,,,,1592584865.86,1141561880.09,14531147.65,12039461.94,0
000010.SZ,20120828,20120828,20120630,1,1,2,-4649039.25,896168.51,96366759.82,,,,,,,,,,,,,1207207.47,97573967.29,61715125.08,14576549.02,9745641.52,,,,,,16838012.46,102875328.08,-5301360.79,0.0,,,58000.0,,58000.0,1609623.97,,,0.0,,1609623.97,-1551623.97,18300000.0,,0.0,18300000.0,-10332456.05,9931250.0,1147589.25,,0.0,11078839.25,7221160.75,,368175.99,8926287.29,9294463.28,,,,0.0,2267212.2,129340.06,,,,,,-890840.0,,,,-11585866.44,8447415.94,-1376630.53,1460878.72,-5301360.79,,,,368175.99,,,,,,9294463.28,8926287.29,,,0
000011.SZ,20120823,20120823,20120630,1,1,2,98322285.31,982000.0,888510640.24,,,,,,,,,,,,,10288147.54,898798787.78,203210115.92,120898709.87,172861855.64,,,,,,65716619.75,562687301.18,336111486.6,,,5000000.0,735231.0,,5735231.0,1573784.61,,,,,1573784.61,4161446.39,146000000.0,,,146000000.0,322883326.2624,275328545.34,25661311.58,,1432000.0,302421856.92,-156421856.92,24827.92,183875903.99,469313741.57,653189645.56,,,,-5957940.96,15918830.03,3578351.52,86488.14,,,-522174.58,,,-1501509.12,-1320441.13,,122000800.89,-59663827.5,164188624.0,,336111486.6,,,,183875903.99,,,,,,653189645.56,469313741.57,,,0
000012.SZ,20120821,20120821,20120630,1,1,2,294008045.0,128774417.0,3884202986.0,58510844.0,,,,,,,,,,,,79969296.0,4022683126.0,2270615052.0,400029889.0,308216035.0,,,,,,195910015.0,3174770991.0,847912135.0,20095500.0,,,1295724.0,78552498.0,99943722.0,732552554.0,27068998.0,,5281759.0,,764903311.0,-664959589.0,1103228957.0,,36000000.0,1192084242.0,-36343806.328,998612647.0,560507498.0,123764085.0,81339586.0,1640459731.0,-448375489.0,-382294.0,-265805237.0,634416575.0,368611338.0,52855285.0,52855285.0,,3341609.0,319219704.0,15363003.0,,,,-800882.0,,,-62612488.0,-13106813.0,-5478499.0,-117268410.0,68037074.0,211443053.0,6992322.0,847912135.0,,,,-265805237.0,,,,,,368611338.0,634416575.0,,,0
000014.SZ,20120830,20120830,20120630,1,1,2,-8598711.13,13582286.04,101485770.11,,,,,,,,,,,,,1415968.28,102901738.39,85401697.48,24487798.42,23678908.88,,,,,,24859010.58,158427415.36,-55525676.97,,,,53244.3,,53244.3,447155.0,,,,,447155.0,-393910.7,,,,0.0,-54540684.15,,9327379.65,,,9327379.65,-9327379.65,689.63,-65246277.69,228568821.96,163322544.27,,,,227985.65,4127788.93,,55589.84,,,14255.7,,-67729.9,,-868598.23,16932.48,-39604157.61,-16445297.23,-7966021.51,,-55525676.97,,,,-65246277.69,,,,,,163322544.27,228568821.96,,,0
000016.SZ,20120828,20120828,20120630,1,1,2,11476794.21,86258499.42,8092349440.39,144868848.62,,,,,,,,,,,,176013167.48,8413231456.49,5097741993.05,700612998.13,916629121.57,,,,,,582662255.97,7297646368.72,1115585087.77,1455277858.53,2657324.08,7179366.22,16187781.02,,1481302329.85,101544530.59,,,753410000.0,,854954530.59,626347799.26,3784211969.43,,2437886588.09,6222098557.52,1734271855.6771,4753774207.18,56263690.71,,2503627277.55,7313665175.44,-1091566617.92,-4692796.87,645673472.24,646451050.7,1292124522.94,,,,-5746401.08,65377247.16,4004748.59,5198661.54,,,-10114355.92,1877844.62,-22101173.97,-9074172.92,7967570.92,-807501.87,-452980898.62,2433695876.94,-999447651.25,,1115585087.77,,,,645673472.24,,,,,,1292124522.94,646451050.7,,,0
000017.SZ,20120817,20120817,20120630,1,1,2,-33344485.07,33204294.32,80538581.7,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,12421194.72,92959776.42,74510481.06,9162440.28,4851947.12,0.0,0.0,,0.0,0.0,6938921.97,95463790.43,-2504014.01,0.0,0.0,0.0,0.0,0.0,0.0,10166.98,0.0,0.0,0.0,0.0,10166.98,-10166.98,0.0,0.0,0.0,0.0,13601231.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2514180.99,24546601.39,22032420.4,0.0,0.0,,-15588.87,2441158.89,431431.02,,,,,,,,,,-17034490.36,5564616.82,6249049.24,,-2504014.01,,,,-2514180.99,,,,,,22032420.4,24546601.39,,,0
000018.SZ,20120816,20120816,20120630,1,1,2,-4187136.0,-47525.0,5167056.0,,,,,,,,,,,,,559535.0,5726591.0,,1550781.0,1054536.0,,,,,,2955285.0,5560602.0,165989.0,,,21841.0,30000.0,,51841.0,83272.0,,,0.0,,83272.0,-31431.0,,,0.0,0.0,3165059.0,,,,0.0,0.0,0.0,132554.0,267112.0,53399316.0,53666428.0,,,,0.0,1423030.0,20152.0,,,,-5174.0,,-13510.0,-428646.0,,,,350288.0,3100318.0,-45808.0,165989.0,,,,267112.0,,,,,,53666428.0,53399316.0,,,0
