ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
000001.SZ,20130424,20130424,20130331,2,1,1,,,,,213492000000.0,,,,,,,17727000000.0,,18514000000.0,,2836000000.0,271972000000.0,,3583000000.0,1913000000.0,33843000000.0,10941000000.0,,9310000000.0,,1772000000.0,257853000000.0,14119000000.0,,167990000000.0,4880000000.0,,,172870000000.0,49000000.0,213208000000.0,,,,213257000000.0,-40387000000.0,,,,,,6500000000.0,373000000.0,,,6873000000.0,-6873000000.0,-147000000.0,-33288000000.0,172067000000.0,138779000000.0,,,,,,,,,,,,,,,,,,,,,,,,,17207000000.0,,,,,,,,,0
000002.SZ,20130423,20130423,20130331,1,1,1,,,32818691101.46,,,,,,,,,,,,,7224738990.33,40043430091.79,32088268518.04,1628002929.6,6140089394.15,,,,,,2570330020.37,42426690862.16,-2383260770.37,157507723.23,31982675.11,78400000.0,655798.27,,268546196.61,24458619.7,121260000.0,825065402.66,,,970784022.36,-702237825.75,11116573728.24,4944738577.1,85052103.81,16494064409.15,-5489910762.4793,11872320012.4,1687258871.7,,,13559578884.1,2934485525.05,-8338648.33,-159351719.4,51120223950.79,50960872231.39,347700000.0,347700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000004.SZ,20130420,20130420,20130331,1,1,1,,,17487359.55,,,,,,,,,,,,,2492712.61,19980072.16,9765908.92,4493618.39,2757023.85,,,,,,7682929.48,24699480.64,-4719408.48,,,,1638800.0,,1638800.0,183992.11,,,,,183992.11,1454807.89,,,,,-6979489.3746,,,,,,,,-3264600.59,55054521.79,51789921.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000005.SZ,20130424,20130424,20130331,1,1,1,,,10392500.48,,,,,,,,,,,,,33011807.55,43404308.03,9452377.13,3852640.19,4537211.0,,,,,,145694440.46,163536668.78,-120132360.75,,128573085.45,,,,128573085.45,5853522.2,,,,,5853522.2,122719563.25,,,,,1536942.25,,997500.0,,,997500.0,-997500.0,,1589702.5,13111624.95,14701327.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000006.SZ,20130425,20130425,20130331,1,1,1,,,710218142.15,,,,,,,,,,,,,32230254.35,742448396.5,301394284.2,29629186.16,151370081.51,,,,,,83053200.35,565446752.22,177001644.28,,,,71000.0,,71000.0,74402.0,,,,,74402.0,-3402.0,406350000.0,,,406350000.0,137238882.0814,52000000.0,27301760.72,,,79301760.72,327048239.28,-15841.97,504030639.59,1831359377.43,2335390017.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000007.SZ,20130426,20130426,20130331,1,1,1,,,40288060.13,,,,,,,,,,,,,10119671.05,50407731.18,6851472.19,10505633.53,3865221.7,,,,,,24918180.74,46140508.16,4267223.02,,,,,,,5130.0,,,,,5130.0,-5130.0,,,150000000.0,150000000.0,-211693652.6,154074560.0,3892026.37,,,157966586.37,-7966586.37,,-3704493.35,114786982.21,111082488.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000008.SZ,20130427,20130427,20130331,1,1,1,,,76063690.51,,,,,,,,,,,,,1437309.4,77500999.91,35956826.59,20592446.91,8866046.23,,,,,,5500743.89,70916063.62,6584936.29,,19982560.48,33621.08,,,20016181.56,,192435.97,,,,192435.97,19823745.59,,,,,14713211.2703,,,,,,,-457.76,26408224.12,108181859.16,134590083.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000009.SZ,20130427,20130427,20130331,1,1,1,,,942963271.69,9388020.9,,,,,,,,,,,,387616847.81,1339968140.4,593960163.45,110060848.65,114370895.0,,,,,,600939986.75,1419331893.85,-79363753.45,8340.0,213924119.11,16009860.36,124126.54,,230066446.01,109978025.9,189545735.28,,,,299523761.18,-69457315.17,720089848.7,,,720089848.7,-206773198.2848,588530677.86,98056945.54,,,686587623.4,33502225.3,-1428698.69,-116747542.01,1843989463.98,1727241921.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000010.SZ,20130425,20130425,20130331,1,1,1,,,44243078.44,,,,,,,,,,,,,1617314.09,45860392.53,25664346.42,9778138.75,2967935.94,,,,,,10348946.55,48759367.66,-2898975.13,,,,,,,43202.27,,,,,43202.27,-43202.27,,,,,-4477948.93,1500000.0,681975.79,,,2181975.79,-2181975.79,,-5124153.19,14499912.18,9375758.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000011.SZ,20130427,20130427,20130331,1,1,1,,,356466943.51,,,,,,,,,,,,,15570116.13,372037059.64,125769405.55,61266668.1,54479606.75,,,,,,36179341.8,277695022.2,94342037.44,,,,4198.0,,4198.0,1246198.3,,,,,1246198.3,-1242000.3,9785803.0,,,9785803.0,63751352.6062,242716666.67,7120339.98,,,249837006.65,-240051203.65,-19176.32,-146970342.83,797724311.37,650753968.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000012.SZ,20130425,20130425,20130331,1,1,1,,,1788311553.0,7802366.0,,,,,,,,,,,,55196380.0,1851310299.0,1044604044.0,198865070.0,212834025.0,,,,,,105389087.0,1561692226.0,289618073.0,20726310.0,,,4556623.0,,25282933.0,452169132.0,,39001200.0,7000000.0,,498170332.0,-472887399.0,1613758324.0,,21783953.0,1656628034.0,-442869011.6108,1262423766.0,31372734.0,,,1293796500.0,362831534.0,-342924.0,179219284.0,447736537.0,626955821.0,21085757.0,21085757.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000014.SZ,20130422,20130422,20130331,1,1,1,,,78762585.25,,,,,,,,,,,,,769509.17,79532094.42,63055073.15,14962549.44,19956610.08,,,,,,17186292.37,115160525.04,-35628430.62,,,,,,,174760.0,,,,,174760.0,-174760.0,200000000.0,,,200000000.0,-36060219.252,2500000.0,2365990.5,,,4865990.5,195134009.5,,159330818.88,281517643.3,440848462.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000016.SZ,20130427,20130427,20130331,1,1,1,,,4707055676.28,11204992.62,,,,,,,,,,,,101530099.82,4819790768.72,3109824326.54,458548740.76,420947307.28,,,,,,373133582.35,4362453956.93,457336811.79,,,,736418.31,,736418.31,60297251.34,,,,,60297251.34,-59560833.03,1533337805.57,,687158423.39,2220496228.96,264797366.57,1860981037.3,43302013.82,,278167714.68,2182450765.8,38045463.16,3839640.32,439661082.24,824043169.38,1263704251.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000017.SZ,20130427,20130427,20130331,1,1,1,,,20916481.41,,,,,,,,,,,,,12913898.92,33830380.33,17137023.92,30362714.97,877817.29,,,,,,3472714.79,51850270.97,-18019890.64,,,,,,,4429.06,,,,,4429.06,-4429.06,,,,,-18756322.38,,,,,,,,-18024319.7,52395360.86,34371041.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000018.SZ,20130423,20130423,20130331,1,1,1,,,2917174.0,,,,,,,,,,,,,339164.0,3256338.0,,743566.0,360551.0,,,,,,1164975.0,2269092.0,987246.0,,,,37000.0,,37000.0,31461.0,,,,,31461.0,5539.0,,,,,-9630398.0,10000000.0,,,,10000000.0,-10000000.0,-100570.0,-9107785.0,52227262.0,43119477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000019.SZ,20130424,20130424,20130331,1,1,1,,,122783477.3,4259909.32,,,,,,,,,,,,32040678.0,159084064.62,133960857.05,13447075.14,5023622.02,,,,,,15858508.56,168290062.77,-9205998.15,,215188.65,,,,215188.65,28211822.49,,,,,28211822.49,-27996633.84,90000000.0,,,90000000.0,-50008768.1166,,96750.0,,50000.0,146750.0,89853250.0,-248502.32,52402115.69,372922024.47,425324140.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000020.SZ,20130424,20130424,20130331,1,1,1,,,98409713.17,,,,,,,,,,,,,5680914.86,104090628.03,137598899.95,12732300.18,3047232.17,,,,,,21724089.21,175102521.51,-71011893.48,,,,,,,1736681.2,,,,,1736681.2,-1736681.2,85847355.46,,,85847355.46,-122354969.0926,44791034.2,5856935.51,,,50647969.71,35199385.75,-978113.21,-38527302.14,100248503.42,61721201.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
