ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
000001.SZ,20160310,20160310,20151231,2,1,4,21865000000.0,,,,125000000000.0,235000000.0,,,,,,130849000000.0,,,,12317000000.0,361744000000.0,,12871000000.0,15106000000.0,216255000000.0,5472000000.0,,63320000000.0,,34000000000.0,363570000000.0,-1826000000.0,,732920000000.0,26588000000.0,,,759508000000.0,3534000000.0,852200000000.0,,,,855734000000.0,-96226000000.0,,370796000000.0,,380736000000.0,75025488317.271,203210000000.0,3349000000.0,,,206559000000.0,174177000000.0,1760000000.0,77885000000.0,183456000000.0,261341000000.0,,,,30485000000.0,731000000.0,623000000.0,423000000.0,,,9000000.0,,-71000000.0,,-2137000000.0,,,-148886000000.0,117113000000.0,,-1826000000.0,,,,77885000000.0,3136000000.0,,,,,4119000000.0,4159000000.0,257222000000.0,179297000000.0,0
000002.SZ,20160314,20160314,20151231,1,1,4,25949438026.31,477735809.6,191908271754.68,,,,,,,,,,,,,19156763021.13,211065034775.81,129979424809.05,5046299996.24,25040071122.62,,,,,,34953218156.4,195019014084.31,16046020691.5,1583563970.96,718619794.03,1094678560.12,4275179.71,244528535.31,3645666040.13,2063001337.52,11713434030.0,5162583291.46,5654128556.32,,24593147215.3,-20947481175.17,22910099542.16,7924190000.0,,35130335758.17,552814192.832,25028576387.68,13181007441.45,2424403589.44,,40234246513.08,-5103910754.91,99672738.22,-9905698500.36,61653319666.3,51747621165.94,4296046216.01,4053510941.09,,495946081.38,490161230.36,129404783.95,96240272.42,,,-495388098.16,,,-3561908083.68,-1067729184.56,-27989596.77,-11174577175.9,-29597245481.73,34331932108.28,,16046020691.5,,,,-9905698500.36,,,,,,51747621165.94,61653319666.3,,,0
000003.SZ,20160430,20160430,20151231,1,1,4,816125508.1,,11205698.08,,,,,,,,,,,,,11988896.57,23194594.65,4811284.76,6050993.06,486268.81,,,,,,9603359.52,20951906.15,2242688.5,,,,,-49941.52,-49941.52,6406.0,,,,,6406.0,-56347.52,,,,,-1486939.49,,,,,,,,2186340.98,1811295.31,3997636.29,,,,28339.5,16689.0,,,,,38405469.45,,,,,,-396.8,-271198.05,-852061722.7,,2242688.5,,,,2186340.98,,,,,,3997636.29,1811295.31,,,0
000004.SZ,20160430,20160430,20151231,1,1,4,6857151.71,,143999946.44,,,,,,,,,,,,,15518091.05,159518037.49,87337395.51,14834022.08,22806553.95,,,,,,25278195.97,150256167.51,9261869.98,,580000.0,,1094400.0,,1674400.0,4134756.0,,,,,4134756.0,-2460356.0,10000000.0,,,10000000.0,387705.3277,,5225801.22,5225801.22,,5225801.22,4774198.78,,11575712.76,39941107.42,51516820.18,,,,115773.57,4117471.94,1049473.08,,,,-593841.84,,,-818909.77,16719.24,,-55464753.6,6091313.27,47891472.38,,9261869.98,,,,11575712.76,,,,,,51516820.18,39941107.42,,,0
000005.SZ,20160427,20160427,20151231,1,1,4,-54031716.5,12048459.83,86408847.75,,,,,,,,,,,,,76486063.99,162894911.74,45636781.59,33619601.73,6144552.42,,,,,,61699156.32,147100092.06,15794819.68,,,595.1,11212.44,7888.1,19695.64,12216674.23,600000.0,1407239.13,,,14223913.36,-14204217.72,,,80727386.92,213109249.72,-215392505.8,82500000.0,8627884.13,,11500000.0,102627884.13,110481365.59,-74553.23,111997414.32,15125501.57,127122915.89,132381862.8,,,9252245.94,4046969.95,420287.5,378635.66,,,11512.15,,,-78896.4,4213965.68,-28500.0,25860786.71,23519797.15,-9818727.99,,15794819.68,,,,111997414.32,,,,,,127122915.89,15125501.57,,,0
000006.SZ,20160330,20160330,20151231,1,1,4,438785915.09,236247412.79,3046766486.51,,,,,,,,,,,,,36507500.93,3083273987.44,2638664293.19,83917369.54,530996616.76,,,,,,133358270.8,3386936550.29,-303662562.85,,50000000.0,855451.9,,,50855451.9,3706275.99,453184200.0,,,,456890475.99,-406035024.09,2022101516.06,1494750000.0,,3516851516.06,-879107408.0773,1911000000.0,413886939.25,,5900160.0,2330787099.25,1186064416.81,235767.39,476602597.26,1256114820.52,1732717417.78,,,,5105274.95,33285167.69,,786183.94,,,47698.56,,,3413962.93,25062481.2,-296303.81,-1537960240.2,1037283228.01,-545423344.0,,-303662562.85,,,,476602597.26,,,,,,1732717417.78,1256114820.52,,,0
000007.SZ,20160423,20160423,20151231,1,1,4,13238872.22,1166244.4,98090328.89,301815.57,,,,,,,,,,,,405841447.88,504233592.34,20761154.73,27678365.84,9727370.23,,,,,,208703924.97,266870815.77,237362776.57,,,,8476.0,13075370.63,13083846.63,45829.0,,,,,45829.0,13038017.63,,,,,153198760.8022,105000000.0,1166243.14,,,106166243.14,-106166243.14,-56635.92,144177915.14,74458403.6,218636318.74,,,,-4581682.45,4431420.36,42999.96,7455.36,,,-26476.73,,,-20061254.55,186102.46,,1953214.31,310086360.46,-69080479.23,,237362776.57,,,,144177915.14,,,,,,218636318.74,74458403.6,,,0
000008.SZ,20160427,20160427,20151231,1,1,4,189909159.6,5683265.03,959738025.2,27181435.64,,,,,,,,,,,,120523651.17,1107443112.01,542723708.76,218197354.68,150298469.28,,,,,,268685958.95,1179905491.67,-72462379.66,,493319780.59,15414420.18,258749.57,,508992950.34,92488170.46,495993501.6,76099997.66,589164.45,,665170834.17,-156177883.83,110450000.0,,491071.12,794971351.93,-582555536.3704,197367281.3,9919525.18,4236260.15,127082194.4,334369000.88,460602351.05,,231962087.56,182688891.71,414650979.27,684030280.81,84030300.0,,27007480.72,42278239.04,6103671.39,11761759.73,,,53801.46,,-380756.12,-15815195.82,-11899408.07,16576325.81,26884497.11,-357890745.85,-16872769.38,4138295.69,-72462379.66,,,,231962087.56,,,,,,414650979.27,182688891.71,,,0
000009.SZ,20160429,20160429,20151231,1,1,4,965898398.86,286141386.62,5135790438.7,30601069.01,,,,,,,,30049428.95,,,,141269974.57,5337710911.23,3254933735.22,687341931.69,469164572.56,224759165.11,,,524500.0,,688400615.07,5325124519.65,12586391.58,78838800.0,7396313081.49,20635705.02,10331091.81,12500000.0,7518618678.32,855572027.02,6637431091.09,108181541.51,,,7601184659.62,-82565981.3,7157396102.99,,2356271.75,7383462899.74,-672440577.7643,5132675481.52,457626784.73,9428355.28,21731309.72,5612033575.97,1771429323.77,15126494.38,1716576228.43,1912865670.7,3629441899.13,223710525.0,223710525.0,,121370880.13,155217682.71,13979060.8,51662499.28,,,-1493259.56,,19816359.37,-1046122963.99,-28077720.17,3316200.02,-27393271.98,-549086469.13,172602972.14,-125245363.52,12586391.58,,,,1716576228.43,,,,,,3592482506.8,1857910579.0,36959392.33,54955091.7,0
000010.SZ,20160427,20160427,20151231,1,1,4,32447064.91,33062373.61,191221778.33,,,,,,,,,,,,,297829979.35,489051757.68,459776459.48,46332177.51,33347924.3,,,,,,337621233.72,877077795.01,-388026037.33,,,,22689674.2,5000000.0,27689674.2,5147974.68,6125000.0,621036708.03,,,632309682.71,-604620008.51,1332100000.0,,3080856.8,2148580856.56,-920727414.932,250965035.0,22495451.57,,162844013.6,436304500.17,1712276356.39,,719630310.55,375883665.12,1095513975.67,813399999.76,,,26929903.9,6957347.69,293404.54,1912446.78,,,,-20982174.22,,-7699612.6,-25993133.75,7146644.18,-89110206.17,-471380921.87,118390825.67,,-388026037.33,,,,719630310.55,,,,,,1095513975.67,375883665.12,,,1
