ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
000001.SZ,20120426,20120426,20120331,2,1,1,,,,,157840965000.0,120493000.0,,,,,,15950610000.0,,,,560820000.0,192269320000.0,,2692805000.0,1586362000.0,29934127000.0,16001907000.0,,9097782000.0,,5068881000.0,115441504000.0,76827816000.0,,32667391000.0,2395847000.0,,,35063238000.0,45447000.0,48371275000.0,,,,48416722000.0,-13353484000.0,,,,,,,374563000.0,,,374563000.0,-374563000.0,35278000.0,63135047000.0,67906367000.0,131041414000.0,,,,,,,,,,,,,,,,,,,,,,,,,11795240000.0,,,,,,,,,0
000002.SZ,20120424,20120424,20120331,1,1,1,,,21280297661.18,,,,,,,,,,,,,2683233509.76,23963531170.94,13456877526.67,1166860340.43,5013644831.39,,,,,,3046027821.9,22683410520.39,1280120650.55,78003573.79,4000000.0,8550000.0,28826.16,,90582399.95,39047319.5,71450000.0,149580200.21,,,260077519.71,-169495119.76,12577473501.88,,,12644086776.86,674502795.7515,7957740541.92,1064323782.67,445289.74,,9022064324.59,3622022452.27,-4080999.82,4728566983.24,33614111523.31,38342678506.55,66613274.98,66613274.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000004.SZ,20120421,20120421,20120331,1,1,1,,,14234081.13,332158.23,,,,,,,,,,,,1601783.64,16168023.0,6133898.12,3943745.63,3749939.22,,,,,,3472388.75,17299971.72,-1131948.72,,,,,,,6245172.8,,,,,6245172.8,-6245172.8,,,,,-14412632.1089,,,,,,,,-7377121.52,57128374.05,49751252.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000005.SZ,20120424,20120424,20120331,1,1,1,,,10677102.19,,,,,,,,,,,,,16870000.0,27547102.19,8642111.59,3428560.53,1344217.48,,,,,,11618446.45,25033336.05,2513766.14,,,,,,,345381.8,,,,,345381.8,-345381.8,,,,,-4496723.17,7010000.0,398911.89,,,7408911.89,-7408911.89,,-5240527.55,10272869.64,5032342.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000006.SZ,20120419,20120419,20120331,1,1,1,,,441990805.19,,,,,,,,,,,,,126509868.59,568500673.78,251703167.05,27357808.1,66236526.97,,,,,,132022107.9,477319610.02,91181063.76,,,,,,,55264.98,,,,,55264.98,-55264.98,321970000.0,,,321970000.0,50441825.0799,573000000.0,33550821.36,,,606550821.36,-284580821.36,-343.21,-193455365.79,672515276.04,479059910.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000007.SZ,20120420,20120420,20120331,1,1,1,,,59256390.87,,,,,,,,,,,,,11634497.23,70890888.1,105658981.6,10461639.65,4918516.14,,,,,,23821388.61,144860526.0,-73969637.9,,,,,,,127004.27,,,,,127004.27,-127004.27,50000000.0,,,50000000.0,-76884821.8679,887503.74,586875.52,,2307.0,1476686.26,48523313.74,,-25573328.43,104624897.91,79051569.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000008.SZ,20120427,20120427,20120331,1,1,1,,,3423914.46,,,,,,,,,,,,,596315.31,4020229.77,750872.0,746860.69,229196.87,,,,,,236845.53,1963775.09,2056454.68,,7000000.0,47525.08,,,7047525.08,,2000000.0,,,,2000000.0,5047525.08,,,,,6530845.17,,,,,,,,7103979.76,35292488.41,42396468.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000009.SZ,20120426,20120426,20120331,1,1,1,,,719487005.27,6609343.78,,,,,,,,,,,,242580031.08,968676380.13,595369796.67,93536481.25,85716525.01,,,,,,306900609.63,1081523412.56,-112847032.43,19000000.0,119460312.46,143669.57,218120.0,,138822102.03,165916170.11,75088796.29,,,,241004966.4,-102182864.37,586115000.0,,1900000.0,588015000.0,-337260080.7488,201870000.0,80005284.51,,,281875284.51,306139715.49,311897.28,91421715.97,1153601342.03,1245023058.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000010.SZ,20120427,20120427,20120331,1,1,1,,,47447564.9,,,,,,,,,,,,,1052486.64,48500051.54,30693198.47,7197330.55,5509465.08,,,,,,9354692.43,52754686.53,-4254634.99,,,,,,,92866.0,,,,,92866.0,-92866.0,8500000.0,,,8500000.0,-7163504.16,3950000.0,698032.04,,,4648032.04,3851967.96,,-495533.03,8926287.29,8430754.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000011.SZ,20120425,20120425,20120331,1,1,1,,,442515750.72,,,,,,,,,,,,,5415449.48,447931200.2,86053101.78,50848587.0,29117318.64,,,,,,33206529.4,199225536.82,248705663.38,,,151287.5,735000.0,,886287.5,923843.51,,,,,923843.51,-37556.01,26000000.0,,,26000000.0,233810968.0026,274411878.67,13641688.18,,1210000.0,289263566.85,-263263566.85,-543.33,-14596002.81,463775328.93,449179326.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
