ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
000001.SZ,20140424,20140424,20140331,2,1,1,,,,,215591000000.0,,,,,,,24808000000.0,,,,1222000000.0,242068000000.0,,4932000000.0,2279000000.0,44288000000.0,57736000000.0,,14222000000.0,,23461000000.0,181971000000.0,60097000000.0,,112591000000.0,6053000000.0,,,118644000000.0,1231000000.0,109355000000.0,,,,110586000000.0,8058000000.0,,9000000000.0,,9000000000.0,,,,,,,9000000000.0,767000000.0,77922000000.0,181104000000.0,259026000000.0,,,,,,,,,,,,,,,,,,,,,,,,,5770000000.0,,,,,,,,,0
000002.SZ,20140429,20140429,20140331,1,1,1,,,29064102054.46,,,,,,,,,,,,,4224908278.4,33289010332.86,24901832084.27,1666215902.61,6160984470.21,,,,,,6139108384.12,38868140841.21,-5579130508.35,471726597.33,4570000.0,11000.0,50963.89,752408084.2,1228766645.42,52252566.71,1029217463.02,483675528.13,865218350.11,,2430363907.97,-1201597262.55,16585766897.31,,,17023538652.24,-4249950849.4371,14321855016.83,2559399648.41,909685990.0,,16881254665.24,142283987.0,25426437.99,-6613017345.91,43004149172.53,36391131826.62,437771754.93,437771754.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000004.SZ,20140422,20140422,20140331,1,1,1,,,16170664.16,,,,,,,,,,,,,8664624.58,24835288.74,17116309.73,5002828.86,4745741.87,,,,,,7951953.58,34816834.04,-9981545.3,,,,,,,4207592.0,,,,,4207592.0,-4207592.0,8000000.0,,,8000000.0,-23258979.02,,7803361.34,,,7803361.34,196638.66,,-13992498.64,56469517.42,42477018.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000005.SZ,20140426,20140426,20140331,1,1,1,,,9700452.17,,,,,,,,,,,,,24834000.0,34534452.17,7656371.24,3956942.73,4724064.11,,,,,,16727110.73,33064488.81,1469963.36,,,,,,,26713.0,,,,,26713.0,-26713.0,18500000.0,,,18500000.0,-81393.25,,664687.5,,,664687.5,17835312.5,,19278562.86,10455122.5,29733685.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000006.SZ,20140423,20140423,20140331,1,1,1,,,527348316.47,35805.31,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,425663605.64,953047727.42,516743763.24,31661664.79,79501580.13,0.0,0.0,,0.0,0.0,416273254.74,1044180262.9,-91132535.48,0.0,0.0,0.0,0.0,0.0,0.0,5341399.0,70760.0,0.0,0.0,0.0,5412159.0,-5412159.0,392000000.0,0.0,0.0,392000000.0,-214961749.0445,127280000.0,53054443.43,0.0,0.0,180334443.43,211665556.57,32879.68,115153741.77,2006375179.06,2121528920.83,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000007.SZ,20140426,20140426,20140331,1,1,1,,,44399661.46,,,,,,,,,,,,,35943900.52,80343561.98,5702558.56,10055431.34,5024583.52,,,,,,140915964.5,161698537.92,-81354975.94,,,,,,,162846.33,,,,,162846.33,-162846.33,40000000.0,,,40000000.0,-85714044.3,,3815107.18,,,3815107.18,36184892.82,-4324.12,-45337253.57,127697874.51,82360620.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000008.SZ,20140424,20140424,20140331,1,1,1,,,73440085.96,,,,,,,,,,,,,556666.92,73996752.88,31111526.24,20986001.08,7907124.8,,,,,,5072822.39,65077474.51,8919278.37,,,184.6,1810000.0,,1810184.6,1034000.0,,,,,1034000.0,776184.6,,,,,-3005027.7219,,,,,,,817.65,9696280.62,146402540.12,156098820.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000009.SZ,20140426,20140426,20140331,1,1,1,,,929469262.06,10142522.49,,,,,,,,,,,,427137526.91,1366749311.46,662224017.42,120779603.69,89877473.12,,,,,,361476865.68,1234357959.91,132391351.55,,279599281.91,1527391.17,1655460.0,128764550.76,411546683.84,65930771.34,179024001.16,,,,244954772.5,166591911.34,1561500000.0,897300000.0,,2461873000.0,42699902.4297,1927900000.0,86544292.07,,,2014444292.07,447428707.93,709148.71,747121119.53,1472590581.21,2219711700.74,3073000.0,3073000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000010.SZ,20140429,20140429,20140331,1,1,1,,,67712715.51,,,,,,,,,,,,,8355031.25,76067746.76,50574749.84,16119141.0,9674684.76,,,,,,27690653.94,104059229.54,-27991482.78,,,,,,,3068126.0,,,,,3068126.0,-3068126.0,,,,,17506514.83,10000000.0,155968.22,,,10155968.22,-10155968.22,,-41215577.0,450168624.84,408953047.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000011.SZ,20140428,20140428,20140331,1,1,1,,,214711207.68,,,,,,,,,,,,,5748576.8,220459784.48,130670702.37,62076065.42,38825818.53,,,,,,22380664.01,253953250.33,-33493465.85,,,,273000.0,,273000.0,965619.0,,,,,965619.0,-692619.0,,,,,-57503932.2444,123466666.67,7182970.97,,88000.0,130737637.64,-130737637.64,405049.24,-164518673.25,977171814.2,812653140.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
