ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
000001.SZ,20251025,20251025,20250930,2,1,3,,,,,43696000000.0,25801000000.0,,,,,,142555000000.0,,21268000000.0,,42399000000.0,320645000000.0,,16045000000.0,20095000000.0,100165000000.0,,,62063000000.0,,13742000000.0,248862000000.0,71783000000.0,,680442000000.0,22376000000.0,284000000.0,,703102000000.0,1288000000.0,715059000000.0,,,,716347000000.0,-13245000000.0,,,,507286000000.0,,,11104000000.0,,74000000.0,587867000000.0,-80581000000.0,-65000000.0,-22108000000.0,256946000000.0,234838000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000002.SZ,20251031,20251031,20250930,1,1,3,,,90445466278.83,,,,,,,,,,,,,16459518759.49,106904985038.32,71942906627.19,15058771935.99,15587673015.03,,,,,,10204981289.77,112794332867.98,-5889347829.66,635062496.33,673178652.58,2224826624.02,3501429821.49,943469128.91,7977966723.33,2654555437.24,628553518.27,1388569206.18,549296297.2,,5220974458.89,2756992264.44,44256272188.86,,479342723.96,44910397763.75,-1161023090.76,49781644069.6,12300599719.21,1653248664.86,1718435598.92,65231450592.87,-20321052829.12,-168161788.34,-23621570182.68,84009391855.57,60387821672.89,174782850.93,174782850.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000004.SZ,20251031,20251031,20250930,1,1,3,,,113612003.85,462281.38,,,,,,,,,,,,26025252.09,140099537.32,64781959.03,59856898.44,4684003.28,,,,,,23142869.49,152465730.24,-12366192.92,321088.05,150.18,0.0,,0.0,321238.23,2317058.42,87707.94,,0.0,,2404766.36,-2083528.13,,,,2491908.0,,3300000.0,16518.14,,2119954.14,5436472.28,-2944564.28,3759.16,-17390526.17,70388795.06,52998268.89,2491908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000006.SZ,20251030,20251030,20250930,1,1,3,,,2596031987.43,10303035.87,,,,,,,,,,,,319822160.4,2926157183.7,1323938162.76,89604005.94,594598834.83,,,,,,416802321.85,2424943325.38,501213858.32,,95082368.15,,,,95082368.15,18727916.55,111000000.0,,,,129727916.55,-34645548.4,955315323.0,,,955315323.0,,1353312464.74,137106867.2,,12771092.0,1503190423.94,-547875100.94,,-81306791.02,2671628235.54,2590321444.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000007.SZ,20251031,20251031,20250930,1,1,3,,,343062688.31,4330945.82,,,,,,,,,,,,30755605.06,378149239.19,30162567.45,18696649.54,5468647.1,,,,,,40114753.12,94442617.21,283706621.98,,,113878.98,796892.34,,910771.32,1558611.88,,493935.91,,,2052547.79,-1141776.47,7759034.71,,,7759034.71,-50864206.1215,297192245.38,1683931.53,,17160979.16,316037156.07,-308278121.36,246207.39,-25467068.46,101984829.66,76517761.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000008.SZ,20251027,20251027,20250930,1,1,3,,,1372055452.2,11544489.76,,,,,,,,,,,,73442548.73,1457042490.69,797023401.32,401247291.42,105582589.2,,,,,,193481831.24,1497335113.18,-40292622.49,55000.0,1108577.2,4424979.08,9469157.01,,15057713.29,10095731.15,,,,,10095731.15,4961982.14,2292914962.33,,257047188.0,2549962150.33,-203748507.14,2711968389.35,89270953.0,,34424900.55,2835664242.9,-285702092.57,116042.54,-320916690.38,673797282.23,352880591.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000009.SZ,20251031,20251031,20250930,1,1,3,,,13332406477.91,388159789.99,,,,,,,,1963.87,,,,728442567.02,14450549671.45,10076399037.32,1883687878.79,829172298.71,,,,0.0,,1411606654.56,14200865869.38,249683802.07,21700000.0,4251818046.88,14256785.57,18721619.73,0.0,4306496452.18,1545340386.56,5389918202.33,0.0,21109463.04,,6956368051.93,-2649871599.75,8642678024.56,,421740169.85,9075691125.61,-2894190937.5794,6320297401.6,964882504.97,411582351.68,183811553.62,7468991460.19,1606699665.42,-34867282.18,-828355414.44,6607741704.65,5779386290.21,11272931.2,11272931.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000010.SZ,20251028,20251028,20250930,1,1,3,,,363950984.75,23447.51,,,,,,,,,,,,41035901.17,405010333.43,288832154.77,33577012.65,25682076.29,,,,,,98100682.0,446191925.71,-41181592.28,,,,940.0,,940.0,,3500000.0,,,,3500000.0,-3499060.0,,,,1600000.0,,6008754.63,3636906.61,,2270157.81,11915819.05,-10315819.05,,-54996471.33,87494336.61,32497865.28,1600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000011.SZ,20251030,20251030,20250930,1,1,3,,,2025377976.99,56208674.09,,,,,,,,,,,,196361409.12,2277948060.2,1138492386.71,733437053.39,2535649150.11,,,,,,245540620.4,4653119210.61,-2375171150.41,,,,55706929.8,,55706929.8,4771210.18,,,300000000.0,,304771210.18,-249064280.38,4498966001.99,,,4498966001.99,,1316822316.32,157516335.01,,32797692.71,1507136344.04,2991829657.95,-1250126.52,366344100.64,1610799884.3,1977143984.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000012.SZ,20251029,20251029,20250930,1,1,3,,,10482295306.0,26747990.0,,,,,,,,,,,,101082321.0,10610125617.0,7639974918.0,1465205737.0,370002648.0,,,,,,302478806.0,9777662109.0,832463508.0,,3230454000.0,4458484.0,7229808.0,,3242142292.0,880718251.0,3251043598.0,,118475883.0,,4250237732.0,-1008095440.0,3979328185.0,,283231862.0,4262560047.0,-884136412.0,3795257602.0,414247410.0,,392433800.0,4601938812.0,-339378765.0,3580953.0,-511429744.0,3367873386.0,2856443642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000014.SZ,20251031,20251031,20250930,1,1,3,,,226382765.01,2855287.63,,,,,,,,,,,,5013847.59,234251900.23,43350053.72,20336325.86,13370650.79,,,,,,99679935.28,176736965.65,57514934.58,,,,4093.15,,4093.15,86130.55,,,,,86130.55,-82037.4,,,,,,,,,3529332.0,3529332.0,-3529332.0,,53903565.18,365604425.87,419507991.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000016.SZ,20251030,20251030,20250930,1,1,3,,,6754955756.06,79259893.81,,,,,,,,,,,,286093691.96,7120309341.83,6410467911.38,1067791664.24,205576521.6,,,,,,522801646.65,8206637743.87,-1086328402.04,7473150.68,412592026.42,12662010.65,125922296.28,4221401.0,562870885.03,270706104.86,4670000.0,,21325007.0,,296701111.86,266169773.17,9392055078.18,,3864999109.74,13260054187.92,488041895.12,10908794596.52,461998411.23,926283.41,1678037860.66,13048830868.41,211223319.51,5599745.8,-603335563.56,2783177476.45,2179841912.89,3000000.0,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000017.SZ,20251030,20251030,20250930,1,1,3,,,644913619.15,,,,,,,,,,,,,17735075.71,662648694.86,685792957.77,7347811.56,10049813.54,,,,,,14471601.33,717662184.2,-55013489.34,,,,,,,20323.04,,,,,20323.04,-20323.04,15000000.0,,18154754.41,33154754.41,,1100000.0,488561.36,,15025000.0,16613561.36,16541193.05,-411919.64,-38904538.97,80799494.57,41894955.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000018.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,1845818.8,1845818.8,,1312995.21,,,,,,,553516.71,1866511.92,-20693.12,,,,,,,,,,,,,,,,,,,,,,,,,,-20693.12,90128.95,69435.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000019.SZ,20251028,20251028,20250930,1,1,3,,,4426705676.43,723108.64,,,,,,,,,,,,299318676.43,4726747461.5,2680921928.34,234933166.7,124009276.13,,,,,,421725911.85,3461590283.02,1265157178.48,7560.0,,,77673142.5,2384111.71,80064814.21,81063638.15,,,400.0,,81064038.15,-999223.94,1259977677.19,,,1259977677.19,,2295866744.38,194300885.52,,1966780.79,2492134410.69,-1232156733.5,-56578.4,31944642.64,158935342.85,190879985.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000020.SZ,20251025,20251025,20250930,1,1,3,,,608762225.37,5963591.92,,,,,,,,,,,,27430971.04,642156788.33,586372676.34,43800591.31,9657292.61,,,,,,47002253.44,686832813.7,-44676025.37,305000000.0,,554508.88,,,305554508.88,1989091.8,,,305000000.0,,306989091.8,-1434582.92,,,,,-63817025.9001,,,,,,,378230.51,-45732377.78,113151528.93,67419151.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000021.SZ,20251030,20251030,20250930,1,1,3,,,11612655546.13,441606744.33,,,,,,,,,,,,293872056.38,12348134346.84,7404062069.27,1914854236.9,710084138.52,,,,,,285641317.27,10314641761.96,2033492584.88,,1363758169.0,96338751.25,6634655.47,,1466731575.72,883298706.08,1590898000.0,,,,2474196706.08,-1007465130.36,14002481415.41,,4640716045.27,19883163935.88,317183479.8878,15532057833.87,556431284.27,103330000.5,2694094959.36,18782584077.5,1100579858.38,160107163.13,2286714476.03,1858150513.92,4144864989.95,1239966475.2,1118609821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000025.SZ,20251028,20251028,20250930,1,1,3,,,1484984572.42,37903.29,,,,,,,,,,,,143501051.18,1628523526.89,1238499748.32,37995522.33,57208213.11,,,,,,123801559.34,1457505043.1,171018483.79,,553369294.28,2103657.76,30583.15,,555503535.19,7358113.73,787740739.73,,402612.58,,795501466.04,-239997930.85,204500000.0,,,204500000.0,,273000638.89,45803485.41,,1086587.26,319890711.56,-115390711.56,,-184370158.62,301275968.63,116905810.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000026.SZ,20251025,20251025,20250930,1,1,3,,,2893253336.9,1073859.53,,,,,,,,,,,,28392285.57,2922719482.0,1728169019.57,412859795.13,178676553.41,,,,,,229091715.33,2548797083.44,373922398.56,140253053.51,,366455.91,153892.34,,140773401.76,50701701.0,,,157330748.74,,208032449.74,-67259047.98,140000000.0,,,140000000.0,119870123.7868,120000000.0,166118961.77,,78191571.04,364310532.81,-224310532.81,828433.01,83181250.78,518954177.49,602135428.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000027.SZ,20251031,20251031,20250930,1,1,3,,,34738725062.39,147586007.08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,3042528522.44,37928839591.91,21046086602.75,2595797436.06,2156007081.99,0.0,0.0,0.0,0.0,0.0,2623386837.33,28421277958.13,9507561633.78,14701076.15,2505904014.4,256308026.22,60366027.42,0.0,2837279144.19,7813625433.01,2624674673.45,0.0,79382174.53,0.0,10517682280.99,-7680403136.8,8566719320.09,2997300000.0,4011461934.92,21653988455.01,-4316959105.7388,11561565356.47,3109675814.2,316992158.88,3112668923.9,17783910094.57,3870078360.44,-22529171.36,5674707686.06,9053595153.89,14728302839.95,6078507200.0,5079007200.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1
