ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
000001.SZ,20210820,20210820,20210630,2,1,2,17583000000.0,,,,102891000000.0,,,,,,,114693000000.0,,1173000000.0,,37510000000.0,256267000000.0,,12357000000.0,13495000000.0,227658000000.0,13502000000.0,,32984000000.0,,21216000000.0,372239000000.0,-115972000000.0,,220387000000.0,17713000000.0,331000000.0,,238431000000.0,4310000000.0,246627000000.0,,,,250937000000.0,-12506000000.0,,,,522751000000.0,,364215000000.0,8506000000.0,,,374052000000.0,148699000000.0,-1054000000.0,19167000000.0,278950000000.0,298117000000.0,,,,1273000000.0,868000000.0,499000000.0,339000000.0,,,18000000.0,,-1373000000.0,,-462000000.0,,,-242594000000.0,75267000000.0,,-115972000000.0,,,,19167000000.0,7745000000.0,,,,,3775000000.0,3805000000.0,294342000000.0,275145000000.0,0
000002.SZ,20210830,20210830,20210630,1,1,2,16173518847.56,1747208767.76,236290526937.88,,,,,,,,,,,,,15909619446.11,252200146383.99,163266616138.25,9423751918.85,40317363923.28,,,,,,32410854129.84,245418586110.22,6781560273.77,4624914282.84,124775745.16,1199293367.94,35607510.81,1829590900.71,7814181807.46,2434880525.35,6222294169.68,5682420592.65,432894655.32,,14772489943.0,-6958308135.54,40037179801.31,9987364163.0,,67778296620.09,-6315788499.2103,38832912648.7,13080075873.61,7064953810.92,1681017340.6,66265445389.46,1512851230.63,-12704612.55,1323398756.31,185662379706.96,186985778463.27,17753752655.78,17753752655.78,,-15419640.0,1431535137.14,1126025505.52,,,,-115764.92,,7822481.93,-2878614170.72,-1841884798.14,-14290719.61,-38695961766.65,-38691123172.63,67165845442.74,,6781560273.77,,,,1323398756.31,,,130331577.91,1136682545.88,,186985778463.27,185662379706.96,,,1
000003.SZ,20210827,20210827,20210630,1,1,2,-603091.69,,5990301.49,,,,,,,,,,,,,578180.31,6568481.8,4131495.65,1544360.89,655218.61,,,,,,981327.38,7312402.53,-743920.73,,,,4320.0,,4320.0,5410.0,,,,,5410.0,-1090.0,,,,,-1009296.65,,,,,,,,-745010.73,3022811.22,2277800.49,,,,,109010.2,1572.0,66264.0,,,,,,,,,-702.97,153488.35,-471580.62,,-743920.73,,,,-745010.73,,,,,,2277800.49,3022811.22,,,1
000004.SZ,20210827,20210827,20210630,1,1,2,6131638.77,130095.84,84903578.49,1583841.25,,,,,,,,,,,,5618921.67,92106341.41,57135453.2,34386298.9,14331656.56,,,,,,21539456.18,127392864.84,-35286523.43,35000000.0,,259838.5,,600.0,35260438.5,996505.68,,,50000000.0,,50996505.68,-15736067.18,,,,,-40584338.9085,10000000.0,130095.84,,,10130095.84,-10130095.84,,-61152686.45,180002141.74,118849455.29,,,,8933643.74,585950.11,3354018.76,,,,,,,-259838.5,-1227657.83,-304406.25,4911172.57,-35933531.82,-21607608.82,,-35286523.43,,,,-61152686.45,,,,,,118849455.29,180002141.74,,,1
000005.SZ,20210827,20210827,20210630,1,1,2,192101607.13,11430543.02,233950764.33,261099.56,,,,,,,,,,,,41510663.78,275722527.67,216212642.26,29962803.39,11212890.19,,,,,,98066375.51,355454711.35,-79732183.68,165000000.0,,,,,165000000.0,6843297.8,,,,,6843297.8,158156702.2,45000000.0,,,45000000.0,-155122349.0467,129299759.41,10157521.57,,,139457280.98,-94457280.98,-55455.55,-16088218.01,98468249.66,82380031.65,,,,1199933.49,2175539.44,2291075.64,857696.13,,,,28553.82,,-38865856.23,,-171000.0,-91431.71,12384110.56,-252276264.31,,-79732183.68,,,,-16088218.01,,,-465155.6,3465256.43,,82380031.65,98468249.66,,,1
000006.SZ,20210827,20210827,20210630,1,1,2,406154293.0,103513609.98,1638454490.74,,,,,,,,,,,,,18326353499.88,19964807990.62,5368221133.52,70339496.59,390413572.43,,,,,,17673929763.16,23502903965.7,-3538095975.08,,3122965597.26,,,,3122965597.26,790811.68,1508000000.0,,,,1508790811.68,1614174785.58,2454670000.0,499700000.0,192922222.2,3147292222.2,-1800934170.7888,1381470000.0,436082517.52,11443.82,27798723.24,1845351240.76,1301940981.44,,-621980208.06,1872491277.28,1250511069.22,,,,,19856544.63,,2405463.16,,,,19817.19,1857429.9,-128942501.09,-141188366.47,-535491.52,-2877255689.79,-2355852904.11,1438954767.54,,-3538095975.08,,,,-621980208.06,,,-7354854.15,,,1250511069.22,1872491277.28,,,1
000007.SZ,20210827,20210827,20210630,1,1,2,-2973899.63,155929.86,55190247.49,1397274.56,,,,,,,,,,,,5279288.77,61866810.82,50738021.59,7792362.63,2821337.78,,,,,,5462952.38,66814674.38,-4947863.56,,10107841.06,,,,10107841.06,110628.03,,400497.49,,,511125.52,9596715.54,635720.0,,13000000.0,19635720.0,12397325.2,2410673.4,101681.12,,2856027.61,5368382.13,14267337.87,,18916189.85,51044725.23,69960915.08,6000000.0,6000000.0,,,2192091.87,31650.0,241830.72,,,,482.89,-2615629.96,3637833.14,-689.66,,-11835932.67,-17333406.3,17783952.35,,-4947863.56,,,,18916189.85,,,5767923.83,,,69960915.08,51044725.23,,,1
000008.SZ,20210828,20210828,20210630,1,1,2,-148268072.98,92436136.93,1002085837.49,27836126.76,,,,,,,,,,,,90851716.8,1120773681.05,664230060.66,301967755.78,117110524.66,,,,,,266025597.23,1349333938.33,-228560257.28,,809880993.92,8182912.41,331636.35,,818395542.68,124245517.83,893796234.97,,2000000.0,,1020041752.8,-201646210.12,1858734761.65,,,1858734761.65,24993994.0,1655022880.63,76341284.36,2889600.0,,1731364164.99,127370596.66,-109020.79,-302944891.53,716214452.48,413269560.95,,,,-32623937.0,25475741.98,34178799.31,3796880.87,,,-49645.97,-39905.08,-211676.62,-39893267.84,6943721.74,-1826802.71,-232638785.96,316663706.83,-252503150.78,,-228560257.28,,,,-302944891.53,,,,,,413269560.95,716214452.48,,,1
000009.SZ,20210825,20210825,20210630,1,1,2,1105748662.27,238685843.36,6043236028.12,94163438.87,,,,,,,,27448565.65,,,,777497526.17,7011677151.67,4341352248.22,879137342.57,533321743.69,,,,5277800.7,,1087692411.41,6846781546.59,164895605.08,203342415.76,2619699462.76,6644034.61,151689371.32,1185347676.36,4166722960.81,747469296.37,2712005064.63,69966218.76,35750000.0,,3565190579.76,601532381.05,3920536870.86,,,3969968309.17,325841022.955,4230599532.44,311094847.22,52532102.13,76070207.62,4617764587.28,-647796278.11,19572648.06,138204356.08,6396094937.39,6534299293.47,49431438.31,49431438.31,,26992647.13,241130733.94,28049063.61,23231180.72,,,-23333.96,3672223.56,65791109.61,-605245034.53,194096022.39,-8814042.47,-431112623.39,-282477653.88,-468535823.65,,164895605.08,,,,138204356.08,,,,33706630.37,,6374758257.18,5966760050.99,159541036.29,429334886.4,1
000010.SZ,20210831,20210831,20210630,1,1,2,16219337.22,39273149.22,452609687.65,6938885.72,,,,,,,,,,,,123507152.75,583055726.12,490570906.51,28288840.22,5729437.27,,,,,,241495832.55,766085016.55,-183029290.43,,,,,,,637706.38,,,,,637706.38,-637706.38,201000000.0,,33100000.0,234100000.0,-130491822.7461,250000.0,14334121.96,,62689781.31,77273903.27,156826096.73,,-26840900.08,66583269.55,39742369.47,,,,-4159351.59,3061799.32,56036.28,1562568.5,,,,21034.2,,,228497.8,-196234.96,24478792.0,-189080572.66,-76127998.91,,-183029290.43,,,,-26840900.08,,,,1967072.78,,39742369.47,66583269.55,,,1
