symbol,datetime,open,high,low,close,volume,amount
00764.HK,2001-11-28,1.9,2.2,1.85,2.1,4072000.0,0.0
00764.HK,2001-11-29,2.0,2.25,2.0,2.25,3892000.0,0.0
00764.HK,2001-11-30,2.25,2.25,2.25,2.25,0.0,0.0
00764.HK,2001-12-03,2.4,2.9,2.4,2.9,7076000.0,0.0
00764.HK,2001-12-04,2.83,3.0,2.7,2.9,3822000.0,0.0
00764.HK,2001-12-05,2.9,2.9,2.78,2.88,1710000.0,0.0
00764.HK,2001-12-06,2.9,2.9,2.8,2.88,1540000.0,0.0
00764.HK,2001-12-07,2.85,3.2,2.85,3.18,4548000.0,0.0
00764.HK,2001-12-10,3.35,3.6,3.2,3.3,3864000.0,0.0
00764.HK,2001-12-11,3.3,3.4,3.0,3.4,2230000.0,0.0
00764.HK,2001-12-12,3.4,3.43,3.25,3.35,1632000.0,0.0
00764.HK,2001-12-13,3.4,3.4,3.1,3.2,1976000.0,0.0
00764.HK,2001-12-14,3.23,3.23,3.05,3.18,1890000.0,0.0
00764.HK,2001-12-17,3.13,3.4,2.95,3.2,2064000.0,0.0
00764.HK,2001-12-18,3.15,3.3,3.13,3.28,1582000.0,0.0
00764.HK,2001-12-19,3.28,3.43,3.23,3.38,2404000.0,0.0
00764.HK,2001-12-20,3.4,3.4,3.23,3.35,1912000.0,0.0
00764.HK,2001-12-21,3.33,3.33,3.08,3.15,1522000.0,0.0
00764.HK,2001-12-24,3.15,3.3,3.13,3.2,1126000.0,0.0
00764.HK,2001-12-27,3.2,3.23,3.1,3.2,1288000.0,0.0
00764.HK,2001-12-28,3.23,3.23,3.15,3.23,1440000.0,0.0
00764.HK,2001-12-31,3.2,3.2,3.13,3.2,722000.0,0.0
00764.HK,2002-01-02,3.2,3.2,2.98,3.1,1598000.0,0.0
00764.HK,2002-01-03,3.1,3.28,3.05,3.28,1714000.0,0.0
00764.HK,2002-01-04,3.28,3.4,3.2,3.38,1684000.0,0.0
00764.HK,2002-01-07,3.4,3.4,3.2,3.2,1662000.0,0.0
00764.HK,2002-01-08,3.2,3.2,3.15,3.18,972000.0,0.0
00764.HK,2002-01-09,3.3,3.3,3.08,3.08,1338000.0,0.0
00764.HK,2002-01-10,3.08,3.08,3.03,3.08,846000.0,0.0
00764.HK,2002-01-11,3.08,3.2,3.05,3.2,1042000.0,0.0
00764.HK,2002-01-14,3.15,3.4,3.15,3.4,1200000.0,0.0
00764.HK,2002-01-15,3.35,3.4,3.33,3.4,1036000.0,0.0
00764.HK,2002-01-16,3.38,3.55,3.3,3.55,2758000.0,0.0
00764.HK,2002-01-17,3.48,3.5,3.38,3.4,1156000.0,0.0
00764.HK,2002-01-18,3.4,3.43,3.35,3.4,966000.0,0.0
00764.HK,2002-01-21,3.43,3.43,3.38,3.4,1140000.0,0.0
00764.HK,2002-01-22,3.43,3.43,3.33,3.35,1086000.0,0.0
00764.HK,2002-01-23,3.3,3.5,3.3,3.5,1064000.0,0.0
00764.HK,2002-01-24,3.45,3.48,3.38,3.4,936000.0,0.0
00764.HK,2002-01-25,3.35,3.43,3.33,3.43,1032000.0,0.0
