symbol,datetime,open,high,low,close,volume,amount
03317.HK,2025-12-30,48.02,48.84,38.02,48.5,4380600.0,0.0
03317.HK,2025-12-31,48.5,50.5,46.26,50.5,1003300.0,0.0
03317.HK,2026-01-02,50.4,50.4,47.42,48.8,417500.0,0.0
03317.HK,2026-01-05,48.68,50.0,48.0,48.12,234300.0,0.0
03317.HK,2026-01-06,48.12,48.6,47.68,48.12,111400.0,0.0
03317.HK,2026-01-07,48.12,49.44,46.5,48.74,96300.0,0.0
03317.HK,2026-01-08,48.74,48.74,47.34,47.9,163500.0,0.0
03317.HK,2026-01-09,48.0,48.8,47.52,48.4,100000.0,0.0
03317.HK,2026-01-12,48.4,56.75,47.34,53.0,400800.0,0.0
03317.HK,2026-01-13,53.0,65.0,53.0,62.5,494600.0,0.0
03317.HK,2026-01-14,62.5,68.0,58.4,62.95,862200.0,0.0
03317.HK,2026-01-15,63.0,65.3,60.0,61.8,198500.0,0.0
03317.HK,2026-01-16,61.8,72.0,61.4,67.45,405800.0,0.0
03317.HK,2026-01-19,67.0,72.05,64.65,68.85,402900.0,0.0
03317.HK,2026-01-20,69.0,70.0,59.85,60.35,325400.0,0.0
03317.HK,2026-01-21,60.3,62.8,59.65,60.85,116450.0,0.0
03317.HK,2026-01-22,60.95,60.95,57.25,58.0,168100.0,0.0
03317.HK,2026-01-23,58.0,59.75,55.85,56.65,133800.0,0.0
03317.HK,2026-01-26,56.8,56.8,53.9,55.2,59600.0,0.0
03317.HK,2026-01-27,55.15,62.0,53.05,60.5,117000.0,0.0
03317.HK,2026-01-28,60.45,60.5,57.5,57.6,140700.0,0.0
03317.HK,2026-01-29,57.55,60.75,56.6,59.4,66500.0,0.0
03317.HK,2026-01-30,59.4,59.4,51.45,53.05,168700.0,0.0
03317.HK,2026-02-02,53.8,53.8,49.6,52.6,72600.0,0.0
03317.HK,2026-02-03,53.0,54.6,51.2,54.25,70700.0,0.0
03317.HK,2026-02-04,54.25,54.4,52.3,53.95,47700.0,0.0
03317.HK,2026-02-05,53.95,53.95,50.45,52.25,86400.0,0.0
03317.HK,2026-02-06,52.0,54.0,50.85,52.9,97300.0,0.0
03317.HK,2026-02-09,55.0,61.8,54.3,60.55,299100.0,0.0
