symbol,datetime,open,high,low,close,volume,amount
920218.BJ,2026-06-05,29.66,33.17,29.51,30.48,92079.0,286694.9
920218.BJ,2026-06-08,29.0,31.58,28.0,29.0,52720.0,156252.91
920218.BJ,2026-06-09,28.0,29.55,26.67,27.02,59471.03,164040.39
920218.BJ,2026-06-10,26.61,26.72,24.16,24.16,53797.85,134911.95
920218.BJ,2026-06-11,23.8,24.16,21.6,21.6,43733.67,99487.98
920218.BJ,2026-06-12,21.7,22.42,20.03,20.51,34025.11,72225.76
920218.BJ,2026-06-15,20.86,21.43,20.36,20.75,25948.4,54144.45
920218.BJ,2026-06-16,20.8,21.84,20.42,21.63,30896.28,65965.88
920218.BJ,2026-06-17,21.7,23.61,21.43,22.6,49841.7,112857.7
920218.BJ,2026-06-18,22.4,22.4,20.59,20.84,42209.22,89624.86
920218.BJ,2026-07-03,17.95,19.38,17.74,18.87,38179.34,71327.91
920218.BJ,2026-07-06,19.28,21.28,18.71,19.71,52020.56,103499.55
920218.BJ,2026-07-07,20.1,20.22,17.5,18.11,37179.39,68700.32
920218.BJ,2026-07-08,18.0,18.2,17.4,17.54,21287.03,37501.88
920218.BJ,2026-07-09,17.59,17.6,16.52,16.8,26823.23,45123.69
920218.BJ,2026-07-10,16.64,17.25,16.44,16.76,18857.56,31829.23
920218.BJ,2026-07-13,16.6,17.46,16.11,16.83,24753.38,41410.63
920218.BJ,2026-07-14,16.57,17.37,16.57,17.36,23720.63,40475.08
920218.BJ,2026-07-15,17.22,17.45,16.46,16.46,19492.77,33065.2
920218.BJ,2026-07-16,16.44,18.35,16.04,18.14,44679.97,77807.97
920218.BJ,2026-07-17,17.8,18.18,16.65,16.9,27957.04,48584.88
920218.BJ,2026-07-20,16.79,17.22,15.1,15.73,29429.9,47071.23
920218.BJ,2026-07-21,15.7,16.28,14.77,16.12,21787.76,33918.1
920218.BJ,2026-07-22,15.86,17.2,15.5,16.55,24202.54,40348.14
920218.BJ,2026-07-23,16.5,17.49,15.8,17.06,21244.54,36097.96
920218.BJ,2026-07-24,17.0,17.17,15.87,16.01,18808.39,30902.62
920218.BJ,2026-07-27,15.83,16.99,15.79,16.82,17747.92,29309.96
920218.BJ,2026-07-28,16.5,17.22,16.1,17.0,19173.82,32445.46
920218.BJ,2026-07-29,16.85,17.35,16.7,17.11,20266.52,34649.25
920218.BJ,2026-07-30,16.88,17.12,15.92,15.94,23215.25,38285.59
920218.BJ,2026-07-31,16.05,16.89,16.05,16.57,22125.4,36764.62
920218.BJ,2026-08-03,16.81,16.94,16.51,16.86,12968.16,21714.37
920218.BJ,2026-08-04,16.91,17.26,16.66,17.26,14505.32,24676.95
920218.BJ,2026-08-05,17.29,17.45,17.05,17.31,15775.58,27300.74
920218.BJ,2026-08-06,17.27,18.4,17.21,18.19,35003.77,62685.03
920218.BJ,2026-08-07,18.33,18.39,17.56,17.93,26316.38,46967.83
920218.BJ,2026-08-10,17.81,18.41,17.41,18.4,23616.51,42486.37
920218.BJ,2026-08-11,18.27,18.3,17.5,17.61,20893.48,37274.54
920218.BJ,2026-08-12,17.53,17.8,17.4,17.6,11924.93,20954.88
920218.BJ,2026-08-13,17.69,17.69,17.13,17.18,12594.08,21913.41
920218.BJ,2026-08-14,17.18,17.47,17.03,17.41,10156.39,17559.41
920218.BJ,2026-08-17,17.5,18.0,17.49,17.74,16770.19,29803.41
920218.BJ,2026-08-18,17.61,18.42,17.53,18.31,23370.11,42361.77
920218.BJ,2026-08-19,18.05,18.08,17.14,17.18,19088.68,33490.4
920218.BJ,2026-08-20,16.96,17.3,16.67,16.78,13706.18,23290.29
920218.BJ,2026-08-21,16.78,16.78,16.25,16.44,12400.73,20321.82
920218.BJ,2026-08-24,16.31,16.6,16.11,16.26,8172.27,13368.91
920218.BJ,2026-08-25,16.2,16.53,16.12,16.49,6719.3,11020.63
920218.BJ,2026-08-26,16.66,16.66,16.3,16.34,6570.15,10821.51
920218.BJ,2026-08-27,16.4,16.45,16.22,16.43,6673.19,10904.77
920218.BJ,2026-08-28,15.7,15.7,15.27,15.5,29575.34,45654.68
920218.BJ,2026-08-31,15.4,15.4,15.02,15.23,11828.74,17945.78
920218.BJ,2026-09-01,15.24,15.73,15.12,15.68,15766.34,24373.76
