symbol,datetime,open,high,low,close,volume,amount
161722.SZ,2026-06-05,1.622,1.634,1.621,1.621,36.18,5.87
161722.SZ,2026-06-08,1.609,1.609,1.589,1.589,6.0,0.96
161722.SZ,2026-06-09,1.584,1.605,1.582,1.582,78.55,12.47
161722.SZ,2026-07-07,1.654,1.668,1.621,1.622,5100.0,10000.0
161722.SZ,2026-07-08,1.621,1.621,1.621,1.621,100.0,10000.0
161722.SZ,2026-07-13,1.636,1.637,1.621,1.621,46200.0,1360000.0
161722.SZ,2026-07-13,1.605,1.669,1.563,1.563,61200.0,4870000.0
161722.SZ,2026-07-13,1.605,1.669,1.563,1.563,61200.0,4870000.0
161722.SZ,2026-07-15,1.563,1.597,1.535,1.597,55000.0,5090000.0
161722.SZ,2026-07-15,1.563,1.597,1.535,1.597,55000.0,5090000.0
161722.SZ,2026-07-15,0.0,1.597,1.597,1.597,0.0,0.0
