symbol,datetime,open,high,low,close,volume,amount
159231.SZ,2026-06-05,0.562,0.574,0.554,0.566,151029.0,8530.95
159231.SZ,2026-06-08,0.557,0.57,0.547,0.554,200719.0,11193.38
159231.SZ,2026-06-09,0.556,0.562,0.549,0.561,168513.0,9348.92
159231.SZ,2026-07-07,0.556,0.556,0.535,0.538,13393400.0,667630000.0
159231.SZ,2026-07-08,0.538,0.538,0.525,0.526,17021800.0,534720000.0
159231.SZ,2026-07-13,0.532,0.569,0.525,0.551,24049800.0,1410640000.0
159231.SZ,2026-07-13,0.54,0.55,0.511,0.512,25815000.0,1197380000.0
159231.SZ,2026-07-13,0.54,0.55,0.511,0.512,25823900.0,1198020000.0
159231.SZ,2026-07-15,0.511,0.512,0.49,0.502,22014300.0,983040000.0
159231.SZ,2026-07-15,0.511,0.512,0.49,0.502,22014300.0,983040000.0
159231.SZ,2026-07-15,0.0,0.502,0.502,0.502,0.0,0.0
