symbol,datetime,open,high,low,close,volume,amount
520620.SH,2026-06-05,0.831,0.834,0.822,0.824,118691.0,9853.91
520620.SH,2026-06-08,0.814,0.827,0.811,0.819,25976.0,2128.76
520620.SH,2026-06-09,0.819,0.822,0.815,0.819,27002.0,2213.9
520620.SH,2026-07-07,0.801,0.805,0.789,0.792,3320400.0,203020000.0
520620.SH,2026-07-08,0.793,0.8,0.789,0.797,25009100.0,1596970000.0
520620.SH,2026-07-13,0.785,0.795,0.782,0.789,7489800.0,552960000.0
520620.SH,2026-07-13,0.827,0.827,0.786,0.789,24159500.0,1568520000.0
520620.SH,2026-07-13,0.827,0.827,0.786,0.789,24159500.0,1568520000.0
520620.SH,2026-07-15,0.791,0.798,0.782,0.797,8837500.0,540290000.0
520620.SH,2026-07-15,0.791,0.798,0.782,0.797,8837500.0,540290000.0
520620.SH,2026-07-15,0.0,0.797,0.797,0.797,0.0,0.0
