symbol,datetime,open,high,low,close,volume,amount
920001.BJ,2022-01-07,8.0,10.01,8.0,10.01,5.0,4.4
920001.BJ,2022-01-10,11.11,12.71,11.11,12.71,4.0,4.74
920001.BJ,2022-01-11,12.02,12.99,12.02,12.5,5.0,6.2
920001.BJ,2022-01-12,13.02,13.14,13.02,13.14,5.0,6.53
920001.BJ,2022-01-13,13.22,13.27,13.22,13.27,5.0,6.63
920001.BJ,2022-01-14,13.51,13.56,13.51,13.56,5.0,6.76
920001.BJ,2022-01-17,13.81,15.02,13.81,15.02,6.0,8.77
920001.BJ,2022-01-18,13.57,14.51,13.57,14.51,4.0,5.62
920001.BJ,2022-01-19,14.53,14.53,14.0,14.0,5.0,7.11
920001.BJ,2022-01-20,14.04,14.5,14.04,14.5,5.0,7.16
920001.BJ,2022-01-21,12.56,13.52,12.56,13.52,5.0,6.47
920001.BJ,2022-01-24,13.01,14.5,13.01,14.5,6.0,8.25
920001.BJ,2022-01-25,14.55,14.55,14.55,14.55,5.0,7.28
920001.BJ,2022-01-26,14.6,15.0,14.6,15.0,14.0,20.48
920001.BJ,2022-01-27,14.58,14.65,14.58,14.65,5.0,7.3
920001.BJ,2022-01-28,14.7,14.7,14.7,14.7,5.0,7.35
920001.BJ,2022-02-07,14.71,14.71,14.4,14.4,6.0,8.76
920001.BJ,2022-02-08,14.44,14.44,14.25,14.25,5.0,7.18
920001.BJ,2022-02-09,14.27,14.3,14.27,14.3,5.0,7.14
920001.BJ,2022-02-24,14.38,14.38,14.38,14.38,1.91,2.75
920001.BJ,2022-03-04,14.38,14.38,14.38,14.38,3.78,5.44
920001.BJ,2022-03-10,14.39,14.39,14.39,14.39,1.0,1.44
920001.BJ,2022-06-09,13.89,13.89,13.5,13.5,4.1,5.65
920001.BJ,2022-06-29,13.5,13.5,13.5,13.5,11.27,15.21
920001.BJ,2022-12-27,8.11,8.11,7.19,7.81,88917.05,67858.82
920001.BJ,2022-12-28,7.28,7.45,7.24,7.24,14978.41,10970.02
920001.BJ,2022-12-29,7.21,7.21,7.08,7.12,6128.1,4362.35
920001.BJ,2022-12-30,7.12,7.21,7.06,7.16,4032.88,2873.01
920001.BJ,2023-01-03,7.17,7.28,7.11,7.26,3371.98,2425.68
920001.BJ,2023-01-04,7.26,7.31,7.19,7.23,3138.08,2272.46
920001.BJ,2023-01-05,7.29,7.29,7.2,7.22,2338.31,1689.35
920001.BJ,2023-01-06,7.25,7.25,7.2,7.2,1946.06,1404.22
920001.BJ,2023-01-09,7.2,7.23,7.17,7.18,1792.96,1289.79
920001.BJ,2023-01-10,7.15,7.19,7.15,7.15,2489.43,1783.87
920001.BJ,2023-01-11,7.15,7.23,7.13,7.17,1722.74,1235.42
920001.BJ,2023-01-12,7.2,7.23,7.13,7.17,1026.23,733.83
920001.BJ,2023-01-13,7.2,7.2,7.14,7.15,1233.38,883.05
920001.BJ,2023-01-16,7.15,7.2,7.15,7.19,2847.68,2044.39
920001.BJ,2023-01-17,7.19,7.23,7.15,7.16,1721.08,1233.41
920001.BJ,2023-01-18,7.15,7.2,7.14,7.18,1752.4,1258.14
920001.BJ,2023-01-19,7.18,7.2,7.14,7.17,1537.44,1103.46
920001.BJ,2023-01-20,7.16,7.21,7.16,7.21,1616.38,1162.19
920001.BJ,2023-01-30,7.23,7.25,7.21,7.24,3413.0,2467.11
920001.BJ,2023-01-31,7.22,8.45,7.2,8.27,34667.25,27512.74
920001.BJ,2023-02-01,8.26,8.51,7.86,8.16,24007.49,19741.05
920001.BJ,2023-02-02,7.67,8.06,7.67,7.83,10121.99,7948.39
920001.BJ,2023-02-03,7.85,8.03,7.83,7.9,5646.76,4487.29
920001.BJ,2023-02-06,7.61,7.99,7.61,7.67,4850.61,3735.62
920001.BJ,2023-02-07,7.66,7.8,7.66,7.77,4974.15,3852.54
920001.BJ,2023-02-08,7.8,7.8,7.65,7.72,4167.52,3209.63
920001.BJ,2023-02-09,7.62,7.77,7.62,7.73,2894.91,2233.82
920001.BJ,2023-02-10,7.73,7.73,7.68,7.69,1793.62,1379.79
920001.BJ,2023-02-13,7.69,7.8,7.69,7.75,5349.13,4143.13
920001.BJ,2023-02-14,7.76,7.87,7.72,7.74,4532.63,3520.78
920001.BJ,2023-02-15,7.75,7.76,7.68,7.69,2345.54,1810.37
920001.BJ,2023-02-16,7.69,7.85,7.53,7.58,4238.98,3260.63
920001.BJ,2023-02-17,7.53,7.63,7.53,7.58,1636.58,1238.66
920001.BJ,2023-02-20,7.58,7.7,7.52,7.66,1262.71,964.32
920001.BJ,2023-02-21,7.6,7.69,7.57,7.61,2678.41,2038.26
920001.BJ,2023-02-22,7.58,7.66,7.58,7.61,1016.96,774.04
920001.BJ,2023-02-23,7.61,7.64,7.54,7.55,1757.53,1331.33
920001.BJ,2023-02-24,7.55,7.59,7.54,7.58,954.27,721.84
920001.BJ,2023-02-27,7.52,7.55,7.51,7.52,1443.54,1086.79
920001.BJ,2023-02-28,7.52,7.56,7.5,7.52,1174.63,882.66
920001.BJ,2023-03-01,7.5,7.52,7.48,7.51,836.69,628.13
920001.BJ,2023-03-02,7.46,7.52,7.46,7.52,1329.22,995.28
920001.BJ,2023-03-03,7.47,7.5,7.39,7.44,1978.63,1472.87
920001.BJ,2023-03-06,7.5,7.5,7.3,7.39,2023.96,1498.5
920001.BJ,2023-03-07,7.36,7.47,7.3,7.31,2692.6,1975.35
920001.BJ,2023-03-08,7.37,7.37,7.31,7.36,1032.58,756.82
920001.BJ,2023-03-09,7.31,7.36,7.3,7.35,1507.48,1104.55
920001.BJ,2023-03-10,7.31,7.34,7.28,7.32,1189.93,869.18
920001.BJ,2023-03-13,7.26,7.32,7.22,7.25,1206.28,875.86
920001.BJ,2023-03-14,7.22,7.25,7.19,7.21,1630.92,1176.13
