ts_code,report_year,report_type,ann_date,f_ann_date,comp_type,total_revenue,revenue,total_cogs,oper_cost,sell_exp,admin_exp,fin_exp,operate_profit,total_profit,income_tax,n_income,n_income_attr_p,basic_eps,created_at,updated_at
000001.SZ,2010,1,2010-04-29,2010-04-29,2,4084252000.00,4084252000.00,2089101000.00,,,1684886000.00,,1995151000.00,1997021000.00,418903000.00,1578118000.00,1578118000.00,0.5100,2026-04-19 18:10:48.782868+08:00,2026-05-05 19:43:57.657372+08:00
000001.SZ,2010,3,2010-10-28,2010-10-28,2,13159639000.00,13159639000.00,7240139000.00,,,5490324000.00,,5919500000.00,6013845000.00,1279905000.00,4733940000.00,4733940000.00,1.4600,2026-04-19 18:10:52.074650+08:00,2026-05-05 19:43:57.657372+08:00
000001.SZ,2010,4,2011-02-25,2011-02-25,2,18022278000.00,18022278000.00,10172723000.00,,,7360012000.00,,7849555000.00,7998021000.00,1714205000.00,6283816000.00,6283816000.00,1.9100,2026-04-19 18:10:53.728334+08:00,2026-05-05 19:43:57.657372+08:00
000001.SZ,2010,2,2010-08-25,2010-08-25,2,8496111000.00,8496111000.00,4691283000.00,,,3590483000.00,,3804828000.00,3871747000.00,838628000.00,3033119000.00,3033119000.00,0.9800,2026-04-19 18:10:50.435930+08:00,2026-05-05 19:43:57.657372+08:00
000002.SZ,2010,4,2011-03-08,2011-03-08,1,50713851442.63,50713851442.63,39581842880.99,30073495231.18,2079092848.94,1846369257.59,504227742.57,11894885308.23,11940752579.02,3101142073.98,8839610505.04,7283127039.15,0.6600,2026-04-19 18:10:53.728334+08:00,2026-05-05 19:43:58.498099+08:00
000002.SZ,2010,3,2010-10-25,2010-10-25,1,22380429859.16,22380429859.16,17872514768.76,13696153473.17,1006726765.61,866287767.48,297152201.29,5008143982.91,5062745818.44,1237100160.03,3825645658.41,3272003908.45,0.2980,2026-04-19 18:10:52.074650+08:00,2026-05-05 19:43:58.498099+08:00
000002.SZ,2010,2,2010-08-10,2010-08-10,1,16766330449.76,16766330449.76,13136949443.01,10239748864.29,606401577.33,563265786.80,261326497.46,4118305474.26,4148140350.66,987319461.74,3160820888.92,2812498573.20,0.2600,2026-04-19 18:10:50.435930+08:00,2026-05-05 19:43:58.498099+08:00
000002.SZ,2010,1,2010-04-27,2010-04-27,1,7504969754.53,7504969754.53,6029802523.28,4749115444.95,293290365.10,309252998.83,105592294.39,1541948905.40,1551610840.12,375655681.01,1175955159.11,1126579449.19,0.1000,2026-04-19 18:10:48.782868+08:00,2026-05-05 19:43:58.498099+08:00
000003.SZ,2010,4,2011-04-28,2011-04-28,1,6437685.60,6437685.60,23753024.56,1616515.56,,11378752.82,10528462.18,-16966793.96,-17014527.26,,-17014527.26,-17014527.26,-0.0510,2026-04-19 18:10:53.728334+08:00,
000003.SZ,2010,2,2010-08-26,2010-08-26,1,3076875.70,3076875.70,48203737.91,808257.78,,8802478.49,38213410.26,-39622272.04,-39621183.01,,-32101397.53,-31584114.00,,2026-04-19 18:10:50.435930+08:00,
000004.SZ,2010,1,2010-04-26,2010-04-26,1,16827936.61,16827936.61,15192188.43,9103455.01,1354002.37,4354552.87,230880.76,1571820.23,1571820.23,586072.88,985747.35,-83031.25,-0.0010,2026-04-19 18:10:48.782868+08:00,2026-05-05 19:43:58.936867+08:00
000004.SZ,2010,4,2011-04-23,2011-04-23,1,131331494.69,131331494.69,106509658.49,78007808.91,4992875.99,20310559.05,-404998.27,24718721.39,24635771.44,4434498.52,20201272.92,11624092.32,0.1384,2026-04-19 18:10:53.728334+08:00,2026-05-05 19:43:58.936867+08:00
000004.SZ,2010,3,2010-10-30,2010-10-30,1,104915565.38,104915565.38,81565325.52,62546485.82,3897002.36,13255055.06,203400.01,23319255.16,23354607.21,5974185.50,17380421.71,9467071.56,0.1127,2026-04-19 18:10:52.074650+08:00,2026-05-05 19:43:58.936867+08:00
000004.SZ,2010,2,2010-08-20,2010-08-20,1,37039513.63,37039513.63,29395131.77,19971227.18,2670842.04,8721572.86,394944.89,7614681.51,7645005.36,1219681.92,6425323.44,3555210.56,0.0423,2026-04-19 18:10:50.435930+08:00,2026-05-05 19:43:58.936867+08:00
000005.SZ,2010,3,2010-10-29,2010-10-29,1,34220542.84,34220542.84,59317936.42,24308004.30,1628139.26,20759890.69,11236390.80,-25097393.58,-26524804.13,,-26524804.13,-26524804.13,-0.0290,2026-04-19 18:10:52.074650+08:00,
000005.SZ,2010,2,2010-08-30,2010-08-30,1,22641936.63,22641936.63,38617484.32,13541336.14,1026270.00,13839927.13,9305970.18,-15975547.69,-16008152.55,,-16008152.55,-16008152.55,-0.0180,2026-04-19 18:10:50.435930+08:00,
000005.SZ,2010,1,2010-04-30,2010-04-30,1,11082823.98,11082823.98,17976243.45,5945489.65,539614.95,7741360.50,3190095.74,-6893419.47,-6893419.47,,-6893419.47,-6893419.47,-0.0080,2026-04-19 18:10:48.782868+08:00,2026-05-05 19:43:31.351077+08:00
000005.SZ,2010,4,2011-04-30,2012-04-24,1,137234232.85,137234232.85,147386160.24,77821055.07,3143170.05,30473555.05,26609367.19,-10606219.67,-6422119.28,-1995732.18,-4426387.10,-4426387.10,0.0050,2026-04-19 18:10:53.728334+08:00,
000006.SZ,2010,4,2011-03-31,2011-03-31,1,2338734540.68,2338734540.68,1732160617.00,1412349581.49,59632936.77,69506008.59,96511325.42,635683205.88,634721275.99,138256200.53,496465075.46,481552496.42,0.6330,2026-04-19 18:10:53.728334+08:00,2026-05-05 19:43:59.601658+08:00
000006.SZ,2010,2,2010-08-07,2010-08-07,1,779319840.61,779319840.61,686333111.69,484230526.23,19419170.22,28144181.43,42617249.02,121975514.12,121976459.81,23419937.94,98556521.87,98928269.93,0.1300,2026-04-19 18:10:50.435930+08:00,2026-05-05 19:43:59.601658+08:00
000006.SZ,2010,3,2010-10-30,2010-10-30,1,1075492236.72,1075492236.72,940600378.44,657650487.04,30415909.50,37857621.41,66946206.86,163880643.48,162927338.33,32205234.13,130722104.20,131583769.62,0.1730,2026-04-19 18:10:52.074650+08:00,2026-05-05 19:43:59.601658+08:00
000006.SZ,2010,1,2010-04-21,2010-04-21,1,287644602.20,287644602.20,269393289.20,203937524.51,7593793.97,12924398.01,19586220.79,44738396.00,44720291.66,6874152.15,37846139.51,38126190.45,0.0750,2026-04-19 18:10:48.782868+08:00,2026-05-05 19:43:59.601658+08:00
000007.SZ,2010,3,2010-10-27,2010-10-27,1,102260596.03,102260596.03,100401009.54,23138046.30,42578601.99,41457557.27,13413847.92,1859586.49,2266692.06,1075691.06,1191001.00,-5333257.77,-0.0288,2026-04-19 18:10:52.074650+08:00,2026-05-05 19:44:00.030982+08:00
000007.SZ,2010,2,2010-08-24,2010-08-24,1,64571748.78,64571748.78,56616408.51,14389778.80,27379962.97,27372893.96,9807180.02,7955340.27,8126448.57,902965.38,7223483.19,855079.19,0.0046,2026-04-19 18:10:50.435930+08:00,2026-05-05 19:44:00.030982+08:00
000007.SZ,2010,1,2010-04-27,2010-04-27,1,29602036.49,29602036.49,39012580.01,7461404.48,12420951.34,13225969.67,3978916.14,-9410543.52,-9338041.93,316959.26,-9655001.19,-9639492.75,-0.0521,2026-04-19 18:10:48.782868+08:00,2026-05-05 19:44:00.030982+08:00
000007.SZ,2010,4,2011-04-23,2011-04-23,1,143292091.47,143292091.47,153523913.40,31694938.89,55806125.36,53055830.72,27066272.92,-10231821.93,24086345.15,2386187.10,21700158.05,11856458.94,0.0640,2026-04-19 18:10:53.728334+08:00,2026-05-05 19:44:00.030982+08:00
000008.SZ,2010,2,2010-08-19,2010-08-19,1,5053523.94,5053523.94,5055999.98,3736869.45,,1467738.87,-64164.72,21647.43,21647.43,4762.44,16884.99,16884.99,0.0002,2026-04-19 18:10:50.435930+08:00,2026-05-05 19:44:00.558967+08:00
000008.SZ,2010,1,2010-04-23,2010-04-23,1,2470019.95,2470019.95,2548319.80,1754261.88,,765145.13,-30339.06,-60386.42,-60386.42,,-60386.42,-60386.42,-0.0008,2026-04-19 18:10:48.782868+08:00,2026-05-05 19:44:00.558967+08:00
000008.SZ,2010,4,2011-02-25,2011-02-25,1,10436780.04,10436780.04,9357351.46,7855920.63,,2475711.60,-1058464.50,1115528.36,1116088.26,227140.00,888948.26,888948.26,0.0121,2026-04-19 18:10:53.728334+08:00,2026-05-05 19:44:00.558967+08:00
000008.SZ,2010,3,2010-10-25,2010-10-25,1,7920510.12,7920510.12,7838827.65,5805419.07,,2153627.35,-96673.12,111888.39,112448.29,24738.62,87709.67,87709.67,0.0012,2026-04-19 18:10:52.074650+08:00,2026-05-05 19:44:00.558967+08:00
000009.SZ,2010,3,2010-10-30,2010-10-30,1,2175829561.62,2175829561.62,1895948392.92,1279099819.86,239604297.05,204846832.37,81326049.78,438011682.66,440442168.77,91518845.49,348923323.28,252960034.90,0.2320,2026-04-19 18:10:52.074650+08:00,2026-05-05 19:44:01.019752+08:00
000009.SZ,2010,1,2010-04-30,2010-04-30,1,879085530.33,879085530.33,728673322.65,516655707.85,70060068.97,70533738.88,26838948.50,167007970.20,166169834.63,44080083.26,122089751.37,81689949.23,0.0749,2026-04-19 18:10:48.782868+08:00,2026-05-05 19:44:01.019752+08:00
000009.SZ,2010,4,2011-03-23,2011-03-23,1,3216777166.92,3216777166.92,2944079030.09,1982299830.43,355072758.21,315487359.54,108879696.51,523905440.33,557534953.13,115940887.27,441594065.86,325476083.38,0.3000,2026-04-19 18:10:53.728334+08:00,2026-05-05 19:44:01.019752+08:00
000009.SZ,2010,2,2010-08-17,2010-10-29,1,1625919185.66,1625919185.66,1341262743.85,922456500.54,154214985.20,136633537.61,58380550.82,337631395.14,343216849.91,79919131.31,263297718.60,193729974.83,0.1700,2026-04-19 18:10:50.435930+08:00,2026-05-05 19:44:01.019752+08:00
000010.SZ,2010,1,2010-04-23,2010-04-23,1,21488533.51,21488533.51,21691185.43,12602786.08,2976713.12,5803765.34,170910.24,-1569737.89,-1079335.89,62664.84,-1142000.73,-1390461.38,-0.0100,2026-04-19 18:10:48.782868+08:00,2026-05-05 19:44:01.581471+08:00
000010.SZ,2010,2,2010-08-25,2010-08-25,1,51486817.20,51486817.20,52234425.60,32869561.02,5494070.59,13239885.07,324344.05,-3047295.17,-2613186.77,426085.52,-3039272.29,-3532223.13,-0.0200,2026-04-19 18:10:50.435930+08:00,2026-05-05 19:44:01.581471+08:00
000010.SZ,2010,4,2011-04-29,2011-04-29,1,151867806.29,151867806.29,146519464.11,97880447.33,17892137.41,27872906.57,849813.76,4001422.46,4717952.06,885483.58,3832468.48,-1043054.39,-0.0100,2026-04-19 18:10:53.728334+08:00,2026-05-05 19:44:01.581471+08:00
000010.SZ,2010,3,2010-10-28,2010-10-28,1,76379632.03,76379632.03,76248807.85,47214239.74,7844582.24,20351608.86,511220.41,313203.53,916403.61,559176.71,357226.90,-1242723.42,-0.0100,2026-04-19 18:10:52.074650+08:00,2026-05-05 19:44:01.581471+08:00
000011.SZ,2010,4,2011-04-26,2011-04-26,1,993175350.38,993175350.38,801568833.29,673496987.55,14956309.36,92642838.43,-2813250.22,194879101.67,207159741.70,32161206.91,174998534.79,174998534.79,0.2936,2026-04-19 18:10:53.728334+08:00,
000011.SZ,2010,2,2010-07-31,2010-07-31,1,697428583.67,697428583.67,553077908.86,484094910.86,5750823.99,33364276.21,-112265.18,146552962.57,152910566.41,26158142.89,126752423.52,126752423.52,0.2127,2026-04-19 18:10:50.435930+08:00,
000011.SZ,2010,3,2010-10-25,2010-10-25,1,835716532.43,835716532.43,679762744.29,576782431.01,9675675.91,53328348.19,-1085097.82,158715609.30,165223332.29,29968345.32,135254986.97,135254986.97,0.2269,2026-04-19 18:10:52.074650+08:00,
000011.SZ,2010,1,2010-04-26,2010-04-26,1,83097068.04,83097068.04,82630360.50,56831611.01,2205666.09,15940013.09,559191.48,578161.13,3937743.70,1097949.52,2839794.18,2839794.18,0.0048,2026-04-19 18:10:48.782868+08:00,2026-05-05 19:43:31.351077+08:00
000012.SZ,2010,3,2010-10-23,2010-10-23,1,5478698571.00,5478698571.00,4173097373.00,3549997367.00,191299539.00,347047205.00,77359370.00,1316924242.00,1348532194.00,203749672.00,1144782522.00,1041548328.00,0.5000,2026-04-19 18:10:52.074650+08:00,2026-05-05 19:44:02.388314+08:00
000012.SZ,2010,4,2011-03-22,2011-03-22,1,7743941694.00,7743941694.00,5964932976.00,4943639993.00,265636421.00,556316614.00,106228512.00,1833110220.00,1865346701.00,268388353.00,1596958348.00,1455209218.00,0.7000,2026-04-19 18:10:53.728334+08:00,2026-05-05 19:44:02.388314+08:00
000012.SZ,2010,2,2010-07-22,2010-07-22,1,3405068004.00,3405068004.00,2612148017.00,2205963565.00,124564573.00,220592531.00,57476189.00,801975031.00,829278685.00,127600069.00,701678616.00,635951595.00,0.3100,2026-04-19 18:10:50.435930+08:00,2026-05-05 19:44:02.388314+08:00
000012.SZ,2010,1,2010-04-16,2010-04-16,1,1556783199.00,1556783199.00,1187023145.00,992931608.00,57022695.00,105758064.00,27898915.00,378815098.00,393895441.00,61180815.00,332714626.00,299246474.00,0.2400,2026-04-19 18:10:48.782868+08:00,2026-05-05 19:44:02.388314+08:00
000014.SZ,2010,4,2011-04-25,2011-04-25,1,735195751.46,735195751.46,636879319.23,427503205.96,23716018.68,68672987.70,14177574.56,98399364.82,95781565.03,18164490.02,77617075.01,70599580.42,0.3500,2026-04-19 18:10:53.728334+08:00,2026-05-05 19:44:02.866274+08:00
000014.SZ,2010,3,2010-10-30,2010-10-30,1,429559111.03,429559111.03,358062112.57,207576379.67,15137151.28,47019189.26,11700531.09,71426960.05,71225739.26,18824924.86,52400814.40,48440297.41,0.2402,2026-04-19 18:10:52.074650+08:00,2026-05-05 19:44:02.866274+08:00
000014.SZ,2010,2,2010-08-27,2010-08-27,1,405060564.94,405060564.94,314426919.51,191593125.47,10158849.21,30056753.01,8155909.00,90296975.47,90253802.47,21870843.68,68382958.79,65369602.15,0.3241,2026-04-19 18:10:50.435930+08:00,2026-05-05 19:44:02.866274+08:00
000014.SZ,2010,1,2010-04-30,2010-04-30,1,324264617.68,324264617.68,233734596.52,145643243.68,4769224.36,15183696.39,4605387.39,90440672.12,90447499.12,21165818.22,69281680.90,68462048.06,0.3394,2026-04-19 18:10:48.782868+08:00,2026-05-05 19:44:02.866274+08:00
