ts_code,report_year,report_type,ann_date,roe,roe_dt,roa,npta,grossprofit_margin,profit_dedt,op_yoy,ebt_yoy,netprofit_yoy,debt_to_assets,assets_to_eqt,current_ratio,quick_ratio,or_yoy,tr_yoy,basic_eps,dt_eps,bps,created_at,updated_at
000025.SZ,2002,4,2003-04-15,-17.4442,-14.9070,-0.5346,-2.8237,8.8782,-35020226.61,-797.7533,-802.7907,-896.6659,81.2318,5.3282,0.6533,0.5093,83.3389,83.3389,,,0.9200,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000026.SZ,2002,4,2003-04-16,-14.1025,-14.1980,-11.6189,-12.0409,37.2672,-77958917.00,-599.9802,-571.3960,-783.8824,8.7518,1.0959,8.3187,5.9348,-6.1746,-6.1746,,,2.0470,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000027.SZ,2002,4,2003-04-22,18.4638,19.1106,14.0605,12.1398,27.8120,524624570.81,19.2451,25.1366,29.2715,32.3409,1.4780,1.6026,1.4884,14.3610,14.3610,,,2.4049,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000028.SZ,2002,4,2003-04-18,1.4324,-1.4315,1.2809,0.3939,22.1082,-4919633.37,-139.1512,-93.4253,-76.6746,68.2027,3.1449,1.0810,0.7322,12.0612,12.0612,,,1.1570,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000029.SZ,2002,4,2003-04-19,1.3687,-16.1465,3.4663,0.4161,20.4611,-165676831.00,103.1876,102.8259,102.6139,65.7809,2.9223,1.1612,0.3108,21.3875,21.3875,,,1.0212,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000030.SZ,2002,4,2003-04-19,,,-162.5547,-174.9161,83.4868,-272054382.58,54.9485,42.2743,43.0885,850.2144,,0.0470,0.0458,-98.6947,-98.6947,,,-5.2880,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000031.SZ,2002,4,2003-04-18,7.1619,6.1710,7.1438,5.3365,48.7712,59834850.95,9.7003,6.0686,18.8076,31.4878,1.4596,1.3259,0.5174,31.8346,31.8346,,,2.1270,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000032.SZ,2002,4,2003-04-12,10.8945,10.0231,6.1252,4.4610,10.9787,39688172.76,12.3289,11.0265,18.5909,48.2279,1.9315,1.9208,1.3377,-17.9370,-17.9370,,,3.5300,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000033.SZ,2002,4,2003-04-15,1.5082,2.5437,2.0369,1.0342,77.8446,11059240.29,35.3588,27.0348,27.0348,29.2365,1.4132,0.2217,0.2111,-8.6322,-8.6322,,,1.5170,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000034.SZ,2002,4,2003-04-08,-48.5835,-29.7876,-6.8902,-9.6316,9.2180,-88427405.86,-303.5623,-413.1487,-430.6824,72.1015,3.5844,0.9104,0.6744,-44.6525,-44.6525,,,1.0088,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000035.SZ,2002,4,2003-04-26,29.1058,31.2966,7.7611,4.3660,9.5786,67194242.36,56.6158,74.0995,66.6743,84.4449,6.4288,0.9561,0.7145,116.5657,116.5657,,,1.9840,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000036.SZ,2002,4,2003-04-14,12.8125,10.6229,9.5470,6.7560,22.3278,111811349.87,-10.9514,-0.3923,7.8564,59.0202,2.4402,1.3518,0.8218,18.2978,18.2978,,,3.1200,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000037.SZ,2002,4,2003-04-22,37.4634,39.3835,29.0722,25.6242,33.0478,384530441.25,104.5075,88.7680,78.3707,41.3715,1.7057,1.0084,0.9048,49.7016,49.7016,,,1.9100,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000038.SZ,2002,4,2003-03-01,10.0544,10.0890,5.8530,5.4200,6.2514,11500432.83,220.3437,444.5815,87.1618,42.3694,1.7352,1.7680,1.7477,390.9356,390.9356,,,1.3448,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000039.SZ,2002,4,2003-03-25,17.7095,19.6490,9.9264,8.1554,13.5987,515764744.49,-6.5111,-10.6392,-14.3925,55.2344,2.2339,1.0937,0.7822,34.1906,34.1906,,,5.5900,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000040.SZ,2002,4,2003-04-17,-26.2951,-25.3889,-9.2728,-11.6930,38.8427,-237790248.00,-68.1193,-73.1469,-96.0761,63.0707,2.7079,1.1879,0.3871,-26.6139,-26.6139,,,1.7300,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000042.SZ,2002,4,2003-03-13,5.2470,5.8952,3.7852,1.8539,26.7374,77053745.97,-33.1786,-37.6950,-36.2883,65.8847,2.9312,1.2032,0.4321,25.3258,25.3258,,,5.5590,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000045.SZ,2002,4,2003-04-30,0.3879,7.3987,1.6109,0.1136,20.1951,22506567.86,-1.1013,-86.7974,-95.3180,50.4975,2.0201,0.9145,0.7650,33.0330,33.0330,,,1.8650,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000046.SZ,2002,4,2003-04-05,3.5285,3.3704,3.0446,1.9289,29.8780,32644357.25,-20.3601,-20.6056,-9.1302,55.1451,2.2294,1.6198,0.7140,33.6071,33.6071,,,3.9880,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000047.SZ,2002,4,2004-05-18,,,43.2632,18.4225,,,118.5597,114.8560,114.8560,261.8410,,0.0856,0.0856,,,,,,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000048.SZ,2002,4,2003-04-12,21.2938,-5.1734,4.6847,1.0161,15.2035,-2420552.63,108.0377,115.9753,111.1271,93.8073,16.1480,0.5232,0.2624,9.2385,9.2385,,,0.1100,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000049.SZ,2002,4,2003-04-22,1.2637,-23.1345,2.9113,0.4520,18.7063,-33399359.30,-328.3036,-87.1870,-87.4405,58.5805,2.4143,0.4717,0.4639,40.2523,40.2523,,,1.0240,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000050.SZ,2002,4,2003-04-17,-5.1516,-5.6680,-2.4088,-3.7072,21.9095,-38348010.64,-381.5224,-282.6520,-308.9534,36.0586,1.5639,1.3246,0.8421,16.7198,16.7198,,,4.9300,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000055.SZ,2002,4,2003-04-26,-19.9830,-26.0446,-11.0417,-11.3873,25.6745,-173510627.00,-492.4358,-380.7366,-470.4197,47.2952,1.8974,1.3225,1.1813,6.5085,6.5085,,,2.7800,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000056.SZ,2002,4,2003-04-22,-7.2856,-6.1675,-1.1223,-3.0840,21.6907,-21761556.63,-469.2447,-582.2654,-561.5710,65.0230,2.8590,1.0792,0.4472,-37.6903,-37.6903,,,1.5100,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000058.SZ,2002,4,2003-04-17,8.4814,7.7113,6.4336,4.2424,17.9752,91664149.00,146.2873,145.1490,129.7608,54.1992,2.1834,1.0641,0.9846,14.7859,14.7859,,,1.7310,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000059.SZ,2002,4,2003-04-14,-4.5078,-2.7958,-0.2244,-2.3547,12.7728,-36440631.03,-375.8471,-371.0858,-189029.7842,48.2108,1.9309,0.5236,0.3004,27.5694,27.5694,,,1.9090,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000060.SZ,2002,4,2003-03-22,4.3488,3.7683,4.1407,1.2362,21.9497,39524517.24,52.6350,26.9763,37.9722,74.8833,3.9814,0.7670,0.3451,-3.7350,-3.7350,,,2.4500,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000061.SZ,2002,4,2003-03-13,14.4767,7.3997,7.9544,5.6574,24.8676,76063669.84,56.5453,56.9399,71.3608,59.1954,2.4507,0.5618,0.3324,29.6390,29.6390,,,5.9000,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000062.SZ,2002,4,2003-03-29,3.1183,3.3881,1.8566,1.9161,23.7963,40214393.81,-46.3870,-46.3278,-41.8431,14.6489,1.1716,3.8788,3.6873,24.1630,24.1630,,,4.4100,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000063.SZ,2002,4,2003-03-12,13.9316,9.7817,7.5411,5.7458,36.1882,398103388.21,-15.8193,8.4177,7.8245,63.7813,2.7610,1.5978,1.1104,17.9727,17.9727,,,7.6900,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000065.SZ,2002,4,2003-03-28,7.3678,7.3374,3.6654,2.7942,11.2044,25259442.99,28.8287,26.2711,47.1480,62.7528,2.6848,1.4031,0.9314,18.0098,18.0098,,,2.1970,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000066.SZ,2002,4,2003-04-24,5.4806,3.4171,3.6017,2.6969,4.0306,39882483.44,19.8159,-17.6654,-10.0072,43.2305,1.7615,1.0469,0.8142,-25.2288,-25.2288,,,2.5153,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000068.SZ,2002,4,2003-04-02,7.8744,4.4138,6.1260,4.6560,30.4085,67855228.89,73.2160,31.1089,29.4846,33.8822,1.5125,3.4404,3.1696,9.0147,9.0147,,,2.0300,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000069.SZ,2002,4,2003-03-11,24.8825,24.9623,16.0452,13.6411,53.9674,271107879.97,54.1281,54.6324,50.0938,43.4480,1.7683,0.2632,0.2564,40.4729,40.4729,,,2.6580,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000070.SZ,2002,4,2003-04-15,0.2480,-1.0661,0.3894,0.0912,20.7834,-8277569.22,-105.3073,-92.9590,-95.2095,37.3200,1.5954,2.1969,1.7526,-25.1703,-25.1703,,,3.1104,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000078.SZ,2002,4,2003-04-15,2.5161,2.5297,2.8236,1.4172,72.1132,42455263.07,-5.4654,-39.1431,-39.3741,39.8365,1.6621,1.7499,1.7008,8.4146,8.4146,,,5.0800,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000088.SZ,2002,4,2003-01-29,31.8726,32.2127,20.0255,18.9961,54.0464,561787508.37,47.1343,47.6582,47.7254,37.7334,1.6060,0.2478,0.2458,32.4249,32.4249,,,3.4060,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000089.SZ,2002,4,2003-03-29,13.7989,13.8749,13.1316,12.1461,53.4907,321933177.97,-4.4861,-2.5373,-4.6427,8.2687,1.0901,2.7660,2.7594,18.0778,18.0778,,,3.0950,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000090.SZ,2002,4,2003-04-15,6.5593,6.5244,3.2052,2.3642,15.0439,68299832.78,-15.2860,-23.5743,-26.3631,60.8320,2.5531,1.3006,0.6299,5.9343,5.9343,,,4.7890,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000096.SZ,2002,4,2003-04-29,11.4773,11.4757,8.8087,8.7534,9.7143,113100632.71,18.9748,27.7160,29.4398,20.0120,1.2502,2.7180,2.6118,17.8995,17.8995,,,3.0600,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000099.SZ,2002,4,2003-04-01,6.9698,6.7778,6.2269,5.0850,37.9031,60292564.09,3.4874,3.3887,1.1732,33.3860,1.5012,1.4506,1.2706,5.0379,5.0379,,,3.8839,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000100.SZ,2002,4,2004-01-05,24.3234,34.7423,12.6028,11.1419,22.7440,606533066.00,148.5558,137.5275,45.4396,69.6312,3.2929,1.3412,0.7767,73.2093,73.2093,,,1.1900,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000150.SZ,2002,4,2003-04-26,-8.5011,-8.5026,-8.7939,-8.3936,10.7984,-54994851.92,-626.1874,-1252.8506,-1453.9979,2.4902,1.0255,36.2472,35.5252,-13.4263,-13.4263,,,1.9303,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000151.SZ,2002,4,2003-03-15,6.0674,6.0583,5.3512,4.6082,19.1735,48130273.34,-43.8709,-43.6805,-45.8327,18.1809,1.2222,4.6734,4.1972,-22.6045,-22.6045,,,2.7000,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000153.SZ,2002,4,2003-04-24,4.7125,4.4550,4.7178,3.7052,45.5570,24412240.54,3.8512,6.4790,10.8339,18.0515,1.2203,1.8652,1.7526,-0.7993,-0.7993,,,8.6290,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000155.SZ,2002,4,2003-01-28,4.3071,3.4531,4.3518,3.1865,18.8866,48260724.71,-13.9241,-8.8712,3.6801,23.0126,1.2989,1.8878,1.6335,5.7065,5.7065,,,3.0060,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000156.SZ,2002,4,2003-02-25,5.7678,5.3543,5.4503,3.9806,24.7970,26390423.51,137.2960,99.5691,96.2072,32.4125,1.4796,1.7520,1.4054,85.8873,85.8873,,,5.2600,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000157.SZ,2002,4,2003-03-05,16.3432,16.3289,12.0222,12.2431,40.1851,153572926.68,49.2307,48.4324,46.0640,29.3960,1.4164,2.6192,2.1093,71.3602,71.3602,,,2.5800,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000158.SZ,2002,4,2003-01-23,6.8231,6.8458,7.2666,4.3015,16.2516,82988526.08,70.7669,74.1394,6.1309,38.5052,1.6262,1.3808,0.6154,9.9748,9.9748,,,3.0800,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000159.SZ,2002,4,2003-04-10,0.3126,1.1404,0.0818,-0.8273,22.8213,6717469.44,322.9322,-170.0775,-92.7657,62.3312,2.6547,1.5240,0.7543,65.6034,65.6034,,,3.4536,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000301.SZ,2002,4,2003-03-08,6.3309,6.1999,5.7041,3.6841,12.4450,81290684.88,2.1776,3.7369,-21.2001,48.5188,1.9425,2.4721,2.0605,6.8821,6.8821,,,2.8650,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000338.SZ,2002,4,2007-01-17,,,,,20.6750,,,,,69.1650,3.2431,1.1405,0.6435,,,,,,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000400.SZ,2002,4,2003-03-26,10.0559,10.0652,7.9238,5.9436,33.3687,151325099.61,-16.6791,-15.5677,-11.5360,41.0563,1.6965,1.8503,1.5562,5.4305,5.4305,,,4.1158,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000401.SZ,2002,4,2003-01-28,6.7636,6.8144,6.7229,3.4504,34.5852,106572715.30,1.8733,8.5068,-7.9709,52.0543,2.0857,0.8197,0.6286,10.9145,10.9145,,,1.7800,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000402.SZ,2002,4,2003-02-18,27.1259,18.7046,11.5464,8.6515,35.5919,115206493.25,-5.0233,-5.5218,10.6109,68.8091,3.2061,2.4074,0.8719,7.8039,7.8039,,,6.0100,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000403.SZ,2002,4,2003-03-15,6.7689,6.7496,5.3448,3.2388,30.2558,44789603.51,-48.2871,-50.9438,-43.0776,49.5628,1.9827,1.4322,0.9534,10.8243,10.8243,,,3.3400,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000404.SZ,2002,4,2003-04-12,0.1726,-2.1660,1.8222,0.3255,9.2007,-13956132.58,-138.4714,598.8072,209.9281,53.9165,2.1700,1.3077,1.1075,129.2225,129.2225,,,2.4600,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000405.SZ,2002,4,2003-04-28,,,-35.0754,-40.5423,26.7139,-72658953.62,81.5952,58.4319,58.4319,130.1759,,0.3247,0.3151,-15.7594,-15.7594,,,-0.3030,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000406.SZ,2002,4,2003-04-15,10.7265,11.2290,13.1170,7.4087,49.0043,157904864.61,-5.6733,5.0058,-24.6387,27.4337,1.3781,1.1869,1.0993,2.6608,2.6608,,,4.0900,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000407.SZ,2002,4,2003-03-25,3.4557,3.4941,4.0239,1.6768,15.1073,18573230.79,-14.6881,-11.7733,-46.2769,48.6198,1.9463,1.3198,0.8897,-14.8295,-14.8295,,,2.1900,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000408.SZ,2002,4,2003-04-26,2.3473,2.2181,3.2841,1.2161,19.9623,9754514.60,0.3494,-13.4953,-32.1255,47.9228,1.9202,1.3346,1.1132,14.9208,14.9208,,,3.8800,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000409.SZ,2002,4,2003-03-31,-27.1799,-25.2245,-21.1439,-20.9633,36.7059,-48088182.53,-141.0952,-152.7566,-146.3811,24.9013,1.3316,2.2482,2.1875,-65.0190,-65.0190,,,0.9600,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000410.SZ,2002,4,2003-04-17,0.5445,-2.4755,1.1392,-0.0297,23.0312,-20799512.32,62.5314,102.7778,108.6185,79.3076,4.8327,0.8148,0.6400,44.9174,44.9174,,,2.2900,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000411.SZ,2002,4,2003-04-26,1.3645,3.9305,3.0160,0.1894,5.5363,2970376.00,129.9926,-27.7225,-89.0974,86.8419,7.5999,0.8440,0.5973,5653.6021,5653.6021,,,0.6690,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000412.SZ,2002,4,2003-04-28,-597.3831,-568.9426,-33.9811,-37.1160,-184.1209,-167456432.37,-57.0148,9.0627,9.0443,107.6772,,0.0190,0.0190,-94.0709,-94.0709,,,-0.0957,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000413.SZ,2002,4,2003-04-16,5.1926,5.5485,3.3442,2.1838,41.7315,31199627.00,-28.5662,-31.4158,-25.8760,55.5224,2.2483,0.4816,0.4526,-14.0515,-14.0515,,,1.5100,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000415.SZ,2002,4,2003-04-19,0.3288,-1.7118,1.8058,0.0475,14.9242,-7507141.73,-96.2318,-95.0980,-94.7877,51.5949,2.0659,1.1318,1.0328,22.0219,22.0219,,,1.8810,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000416.SZ,2002,4,2003-03-04,54.3833,45.7293,37.4219,30.9113,69.4894,131873140.63,139.0360,115.5477,337.4268,44.9503,1.8165,1.2594,1.0590,72.5163,72.5163,,,1.4100,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000417.SZ,2002,4,2003-04-18,4.1612,5.2915,4.0146,2.3601,13.5190,32290418.37,-26.7087,-23.9372,-47.5402,48.6452,1.9472,1.2383,0.9277,17.2242,17.2242,,,4.6900,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000418.SZ,2002,4,2003-04-29,-26.0388,-26.1106,-25.3983,-19.1421,15.7127,-419583455.05,-4181.2207,-12865.4555,-627.6776,65.8509,2.9283,1.0437,0.7643,41.0652,41.0652,,,3.3372,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
000419.SZ,2002,4,2003-04-17,3.8606,4.0098,4.7755,2.7302,26.6172,22479368.92,25.0806,20.1015,7.9878,44.2692,1.7943,0.7866,0.3639,6.6635,6.6635,,,3.2619,2026-05-07 00:32:36.985886+08:00,2026-05-07 00:32:36.985997+08:00
