ts_code,report_year,report_type,ann_date,f_ann_date,comp_type,total_revenue,revenue,total_cogs,oper_cost,sell_exp,admin_exp,fin_exp,operate_profit,total_profit,income_tax,n_income,n_income_attr_p,basic_eps,created_at,updated_at
000001.SZ,2003,2,2003-08-20,2003-08-20,,2822307617.00,2822307617.00,NaN,NaN,850774576.00,NaN,NaN,1201897745.00,344366721.00,74026024.00,270340697.00,270340697.00,,2026-05-05 13:29:34.189898+08:00,2026-05-05 19:43:08.913828+08:00
000001.SZ,2003,4,2004-04-15,2004-04-15,,3850803044.00,3850803044.00,3482265794.00,,2062878325.00,2062878325.00,,368537250.00,353946229.00,37400525.00,316545704.00,316545704.00,,2026-05-05 01:07:41.036169+08:00,2026-05-05 19:43:57.657372+08:00
000001.SZ,2003,1,2003-04-24,2003-04-24,,1352522592.00,1352522592.00,NaN,NaN,417718009.00,NaN,NaN,527374863.00,163662862.00,10349721.00,153313141.00,153313141.00,,2026-05-05 13:29:30.656734+08:00,2026-05-05 19:43:07.439380+08:00
000001.SZ,2003,3,2003-10-29,2003-10-29,,4140535042.00,4140535042.00,NaN,NaN,1330748166.00,NaN,NaN,1684385273.00,421048389.00,106094920.00,314953470.00,314953470.00,,2026-05-05 13:29:37.010015+08:00,2026-05-05 19:43:10.197008+08:00
000002.SZ,2003,3,2003-10-28,2003-10-28,,3264655322.03,3264655322.03,2891233815.50,2378603150.56,134270858.28,220590149.42,-5967904.22,375722201.53,377286186.83,102269775.35,275016411.48,272919533.99,,2026-05-05 13:29:37.010015+08:00,2026-05-05 19:43:58.498099+08:00
000002.SZ,2003,2,2003-07-29,2003-07-29,,2190695080.85,2190695080.85,1904516312.88,1576194091.14,83518164.52,141891430.80,-3642884.45,285175773.07,284266714.20,75050999.81,209215714.39,206815288.08,,2026-05-05 13:29:34.189898+08:00,2026-05-05 19:43:58.498099+08:00
000002.SZ,2003,1,2003-04-23,2003-04-23,,779794223.23,779794223.23,720229548.16,567773541.23,38140801.58,75448431.20,-1930799.13,60683405.13,60305118.19,20688709.15,39616409.04,40928049.02,,2026-05-05 13:29:30.656734+08:00,2026-05-05 19:43:58.498099+08:00
000002.SZ,2003,4,2004-03-09,2004-03-09,,6380060435.28,6380060435.28,5561272858.40,4639877677.85,210754591.18,362260438.88,-800125.65,816525731.97,830366745.19,264476130.39,565890614.80,542270658.17,,2026-05-05 01:07:41.973920+08:00,2026-05-05 19:43:58.498099+08:00
000003.SZ,2003,4,2004-04-30,2004-04-30,1,25803130.18,25803130.18,292015692.22,13927362.72,7857236.22,196632535.10,72179573.16,-285379036.04,-406177195.08,NaN,-273177709.27,-271950558.17,NaN,2026-05-05 13:08:03.349615+08:00,2026-05-05 19:43:11.548715+08:00
000004.SZ,2003,2,2003-08-20,2003-08-20,,39551552.17,39551552.17,43078893.27,20528383.86,8091047.79,11647440.21,2491469.82,-4720767.90,-3643909.32,1160119.44,-2239886.68,-2488993.73,,2026-05-05 13:29:34.189898+08:00,2026-05-05 19:43:58.936867+08:00
000004.SZ,2003,4,2004-04-20,2004-04-20,,119534953.77,119534953.77,112266577.19,68211544.36,13948566.04,25225158.99,4033817.21,4712436.83,8773926.72,2284565.52,7641381.76,3861496.73,,2026-05-05 01:07:42.722056+08:00,2026-05-05 19:43:58.936867+08:00
000004.SZ,2003,1,2003-04-26,2003-04-26,,14188966.54,14188966.54,16867465.85,6899233.73,3746904.36,4872821.10,1239094.21,-3339338.42,-2803848.83,250048.23,-1420661.59,-1413562.24,,2026-05-05 13:29:30.656734+08:00,2026-05-05 19:43:58.936867+08:00
000004.SZ,2003,3,2003-10-27,2003-10-27,,71486569.26,71486569.26,75375464.89,42070548.11,11886912.52,17423551.85,3376671.94,-5707390.49,-3176832.29,1297983.96,-1645405.09,-2552891.33,,2026-05-05 13:29:37.010015+08:00,2026-05-05 19:43:58.936867+08:00
000005.SZ,2003,2,2003-08-21,2003-08-21,,44224274.32,44224274.32,67131351.59,23259261.37,3965607.60,18160568.51,19644204.48,-23539147.77,-23515194.12,NaN,-14219187.85,-13540016.92,,2026-05-05 13:29:34.189898+08:00,2026-05-05 19:43:08.913828+08:00
000005.SZ,2003,4,2004-04-24,2004-04-24,1,91575344.96,91575344.96,151412106.56,53043637.62,8261866.79,52180754.79,34384077.49,-47660663.62,-47588164.96,NaN,920975.23,2166930.49,NaN,2026-05-05 13:08:03.349615+08:00,2026-05-05 19:43:11.548715+08:00
000005.SZ,2003,3,2003-10-30,2003-10-30,,60178758.12,60178758.12,98450021.54,33283595.91,6605469.05,26093405.39,29680654.29,-25529659.11,-25336619.31,NaN,-12355885.15,-11371852.85,,2026-05-05 13:29:37.010015+08:00,2026-05-05 19:43:10.197008+08:00
